bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB104,2023-RS,2023,Senator Hunhoff (prime),Senator Hunhoff (prime),"reduce certain gross receipts tax rates and a use tax rate, and to repeal a conditional reduction of certain gross receipts tax rates.",Appropriation; Emergency Clause; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24249
SB105,2023-RS,2023,Senator Hunhoff (prime),Senator Hunhoff (prime),require updated cost report information for certain community-based health and human services providers.,Appropriation; Emergency Clause; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24224
SB106,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson and Representatives Healy (prime), Duba, Emery, Nelson, Olson, Pourier, and Wittman",expand postpartum medicaid coverage.,Medicaid; Public Welfare and Assistance,http://sdlegislature.gov/Session/Bill/23896
SB107,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bolin, Bordeaux, and Larson and Representatives Duba, Emery, Healy, Nelson, and Wittman",facilitate the process of establishing election precincts and polling places by counties.,Elections; Redistricting; Voting,http://sdlegislature.gov/Session/Bill/23686
SB108,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, Johnson, Larson, Rohl, and Stalzer and Representatives Reisch (prime), Duba, Emery, Kull, Olson, and Stevens",provide an educational exception to consumption prohibitions for persons over eighteen years of age who are required to taste an alcoholic beverage as part of a course.,Alcoholic Beverages; Higher Education; Students,http://sdlegislature.gov/Session/Bill/23729
SB109,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson and Representatives Duba (prime), Healy, Nelson, and Wittman",require employers to disclose compensation or range of compensation to applicants and employees.,Labor and Employment,http://sdlegislature.gov/Session/Bill/23750
SB110,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson and Representatives Duba (prime), Emery, and Nelson",ensure contracts made for construction and maintenance on public works be compensated to the real value of the services performed.,Labor and Employment; Procurement of Public Improvements; Trade Regulation,http://sdlegislature.gov/Session/Bill/23774
SB111,2023-RS,2023,Senator Crabtree (prime),Senator Crabtree (prime),establish and modify provisions related to economic development.,Economic Development; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24117
SB112,2023-RS,2023,Senator Crabtree (prime),Senator Crabtree (prime),"reduce certain gross receipts tax rates and a use tax rate, and to repeal a conditional reduction of certain gross receipts tax rates.",Hoghouse-Vehicle Bill; Taxation,http://sdlegislature.gov/Session/Bill/24120
SB113,2023-RS,2023,Senator Crabtree (prime),Senator Crabtree (prime),establish and modify provisions related to initiated petitions.,Education; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24118
SB114,2023-RS,2023,Senator Crabtree (prime),Senator Crabtree (prime),establish and modify provisions related to public safety.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24149
SB115,2023-RS,2023,Senator Mehlhaff (prime),"Senators Mehlhaff (prime) and Novstrup and Representatives Reisch (prime), Kull, Moore, and Perry",revise certain provisions regarding consideration of out-of-state convictions for driving under the influence.,Crimes; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24229
SB116,2023-RS,2023,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Crabtree, Davis, Duhamel, Reed, Stalzer, and Zikmund and Representatives Stevens (prime), Otten (Ernie), Perry, and Reisch",authorize legislative intervention into certain cases pertaining to election law.,Election Verification; Elections; Legislative Oversight,http://sdlegislature.gov/Session/Bill/24155
SB117,2023-RS,2023,Senator Maher (prime),Senator Maher (prime),increase dollar limits related to play on video lottery machines.,Gambling; Lottery; Recreation and Sports,http://sdlegislature.gov/Session/Bill/24203
SB118,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime), Davis, Deibert, Johnson, Reed, Rohl, and Zikmund and Representatives Reimer (prime), Blare, Chase, Deutsch, Massie, Moore, Olson, Rehfeldt, and Reisch",expand eligibility for certain teachers who receive reduced tuition at Board of Regents institutions.,Higher Education; Teachers; Tuition,http://sdlegislature.gov/Session/Bill/23698
SB119,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime), Larson, and Nesiba and Representative Emery",authorize enrolled tribal members to attend certain institutions of higher education without payment of tuition and mandatory fees.,Higher Education; Indian Tribes; Tuition,http://sdlegislature.gov/Session/Bill/24238
SB120,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Crabtree, Diedrich, Duhamel, Novstrup, and Stalzer and Representatives Jamison (prime), Perry, and Shorma",increase an amount of property value owned by a local industrial development corporation that is exempt from taxation.,Economic Development; Property Tax; Tax Exemptions; Taxation,http://sdlegislature.gov/Session/Bill/23825
SB121,2023-RS,2023,Senator Johnson (prime),"Senators Johnson (prime), Bordeaux, Castleberry, Davis, Deibert, Diedrich, Larson, Rohl, and Tobin and Representatives Cammack (prime), Chase, Drury, Emery, Jensen (Kevin), Krull, Kull, Moore, Olson, Perry, Pinnow, Pourier, Rehfeldt, and Stevens",make an appropriation to support firefighter training efforts in the state.,Appropriation; Firefighters; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24016
SB122,2023-RS,2023,Senator Frye-Mueller (prime),Senator Frye-Mueller (prime) and Representative Jensen (Phil),address the potential abuse of opiate and opioid drugs.,Controlled Substances; Health Care; Public Health and Safety,http://sdlegislature.gov/Session/Bill/23612
SB123,2023-RS,2023,Senator Frye-Mueller (prime),Senators Frye-Mueller (prime) and Stalzer and Representatives Aylward and Jensen (Phil),require certain reviews and updating of voter registration records and data sharing.,Election Verification; Elections; Voting,http://sdlegislature.gov/Session/Bill/23672
SB124,2023-RS,2023,Senator Frye-Mueller (prime),Senator Frye-Mueller (prime) and Representative Jensen (Phil),update maintenance and verification requirements for voter registration files.,Election Verification; Elections; Voting,http://sdlegislature.gov/Session/Bill/23676
SB125,2023-RS,2023,Senator Frye-Mueller (prime),Senator Frye-Mueller (prime) and Representatives Jensen (Phil) and Randolph,prohibit the imposition of additional immunization requirements on children.,Education; Immunization; Students,http://sdlegislature.gov/Session/Bill/23743
SB126,2023-RS,2023,Senator Frye-Mueller (prime),Senator Frye-Mueller (prime),expand the availability of emergency services in state parks.,"Emergency Medical Services; Game, Fish, Parks and Forestry; Law Enforcement; State Parks",http://sdlegislature.gov/Session/Bill/23756
SB127,2023-RS,2023,Senator Larson (prime),"Senators Larson (prime), Bordeaux, Foster, Hoffman, Johnson, Kolbeck (Jack), Nesiba, Pischke, and Zikmund and Representatives Teunissen (prime), Duba, Emery, Healy, Krohmer, Kull, Lesmeister, Moore, Nelson, Pourier, and Wittman",revise the eligible disability level for veterans to receive state park benefits.,"Fees; Game, Fish, Parks and Forestry; State Parks; Veterans Affairs",http://sdlegislature.gov/Session/Bill/23564
SB128,2023-RS,2023,Senator Frye-Mueller (prime),"Senators Frye-Mueller (prime), Bolin, and Stalzer and Representative Jensen (Phil)",remove the option to register to vote by a signed statement.,Elections; Voting,http://sdlegislature.gov/Session/Bill/24272
SB129,2023-RS,2023,Senator Stalzer (prime),Senators Stalzer (prime) and Reed and Representatives Reisch (prime) and Emery,include school employees in certain assault provisions and provide a penalty therefor.,Assault; Crimes; Education; Students; Teachers,http://sdlegislature.gov/Session/Bill/24234
SB130,2023-RS,2023,Senator Pischke (prime),"Senator Pischke (prime) and Representatives Aylward, Jensen (Phil), May, Perry, and Sjaarda",provide for philosophical exceptions to required vaccinations.,Education; Higher Education; Immunization; Students,http://sdlegislature.gov/Session/Bill/24066
SB131,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime) and Representatives Perry (prime) and Moore,remove certain limitations on property tax levy increases.,"Education; Highways, Roads, and Bridges; Property Tax; Taxation",http://sdlegislature.gov/Session/Bill/23653
SB132,2023-RS,2023,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Bartels (prime),revise the appointment of legislators to the Agricultural Land Assessment Implementation and Oversight Advisory Task Force.,Legislative Oversight; Organization of the Legislature; Property Tax,http://sdlegislature.gov/Session/Bill/24252
SB133,2023-RS,2023,Senator Hoffman (prime),"Senator Hoffman (prime) and Representatives Aylward, Deutsch, Gross, Perry, Peterson (Sue), and Schaefbauer",modify the design of license plates to include the state motto.,License Plates; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24106
SB134,2023-RS,2023,Senator Duhamel (prime),"Senators Duhamel (prime), Frye-Mueller, Hoffman, and Stalzer and Representatives Jensen (Kevin) (prime), Moore, Perry, and Reisch",revise membership of the Medical Marijuana Oversight Committee.,Legislative Oversight; Medical Cannabis,http://sdlegislature.gov/Session/Bill/24041
SB135,2023-RS,2023,Senator Otten (Herman) (prime),Senators Otten (Herman) (prime) and Stalzer and Representative Perry,revise provisions regarding the operation of golf carts on a state or county highway.,Motor Vehicles,http://sdlegislature.gov/Session/Bill/24080
SB136,2023-RS,2023,Senator Pischke (prime),"Senators Pischke (prime), Frye-Mueller, and Hoffman and Representatives Jensen (Phil), May, Moore, Perry, and St. John",provide a rebuttable presumption in favor of joint physical custody of a minor child.,Child Custody; Domestic Relations,http://sdlegislature.gov/Session/Bill/24068
SB137,2023-RS,2023,Senator Pischke (prime),Senator Pischke (prime),provide for the consideration of a child's wishes in awarding custody.,Child Custody; Domestic Relations,http://sdlegislature.gov/Session/Bill/23575
SB138,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime) and Representatives Moore and Perry,provide for the distribution of tax revenue from certain sales occurring on fairgrounds.,Counties; Retail Sales and Service Tax; Taxation,http://sdlegislature.gov/Session/Bill/24190
SB139,2023-RS,2023,Senator Deibert (prime),"Senators Deibert (prime), Johnson, Novstrup, Rohl, Schoenbeck, and Stalzer and Representatives Jensen (Kevin) (prime), Chase, Duba, Emery, Perry, Reisch, and Shorma",revise residency requirements for the purposes of voter registration.,Elections; Promulgation of Rules; Residency; Voting,http://sdlegislature.gov/Session/Bill/24232
SB140,2023-RS,2023,Senator Kolbeck (Steve) (prime),"Senators Kolbeck (Steve) (prime), Crabtree, and Stalzer and Representatives Mulally (prime) and Rehfeldt",revise certain provisions relating to voter registration.,Election Verification; Elections; Promulgation of Rules; Voting,http://sdlegislature.gov/Session/Bill/24105
SB141,2023-RS,2023,Senator Davis (prime),Senator Davis (prime) and Representative Heermann,clarify and modernize cremation requirements and procedures.,Boards and Commissions; Fees; Licensure; Professions and Occupations; Promulgation of Rules; Public Health and Safety,http://sdlegislature.gov/Session/Bill/23631
SB142,2023-RS,2023,Senator Castleberry (prime),"Senators Castleberry (prime), Diedrich, Johnson, Novstrup, Stalzer, and Wiik and Representatives Moore and Perry",prohibit certain persons from using the title veterinary technician.,Crimes; Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/23718
SB143,2023-RS,2023,Senator Castleberry (prime),"Senators Castleberry (prime), Reed, Wiik, and Zikmund and Representatives Olson (prime), Blare, Moore, and Perry",raise the revenue threshold for a required audit of a water development district.,Water Management,http://sdlegislature.gov/Session/Bill/24005
SB144,2023-RS,2023,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative Odenbach (prime),provide access to abandoned cemeteries to descendants of the decedents interred therein.,Cemeteries; Counties,http://sdlegislature.gov/Session/Bill/24021
SB145,2023-RS,2023,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative Overweg,revise provisions pertaining to township eligibility for the rural access infrastructure fund.,"Counties; Highways, Roads, and Bridges; Townships",http://sdlegislature.gov/Session/Bill/24217
SB146,2023-RS,2023,Senator Hoffman (prime),"Senators Hoffman (prime), Castleberry, Crabtree, Deibert, Diedrich, Mehlhaff, Schoenbeck, and Stalzer and Representatives Peterson (Sue) (prime), Deutsch, Fitzgerald, and Hansen",limit parole for violent offenders.,"Penal Institutions, Probation and Parole",http://sdlegislature.gov/Session/Bill/23895
SB147,2023-RS,2023,Senator Reed (prime),Senators Reed (prime) and Kolbeck (Jack) and Representative Drury (prime),change provisions regarding the appointment of legislators to represent South Dakota in the Streamlined Sales and Use Tax Agreement.,Legislative Oversight; Retail Sales and Service Tax; Taxation,http://sdlegislature.gov/Session/Bill/24228
SB148,2023-RS,2023,Senator Johnson (prime),"Senators Johnson (prime), Castleberry, Diedrich, Duhamel, Larson, and Zikmund and Representatives Drury, Emery, Krull, Olson, and Pourier",make an appropriation to provide support for an airline terminal infrastructure expansion project at the Rapid City Regional Airport.,Appropriation; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24206
SB149,2023-RS,2023,Senator Hunhoff (prime),"Senators Hunhoff (prime), Breitling, and Schoenbeck and Representative Derby (prime)",create the Medicaid expansion fund and to transfer monies received as a result of expanding Medicaid eligibility.,Fund; Medicaid; Transfer of Funds,http://sdlegislature.gov/Session/Bill/24221
SB150,2023-RS,2023,Senator Duhamel (prime),Senators Duhamel (prime) and Deibert and Representatives Cammack (prime) and Drury,add provisions regarding construction and maintenance of livestock pipelines on highways.,"Animals and Livestock; Highways, Roads, and Bridges; Liability; Pipelines",http://sdlegislature.gov/Session/Bill/24233
SB151,2023-RS,2023,Senator Bordeaux (prime),Senators Bordeaux (prime) and Nesiba,"clarify information related to students that is not subject to survey, analysis, or evaluation without consent.",Appropriation; Higher Education; Indian Tribes; Scholarships,http://sdlegislature.gov/Session/Bill/24240
SB152,2023-RS,2023,Senator Duhamel (prime),"Senators Duhamel (prime), Deibert, Hoffman, Larson, and Schoenbeck and Representatives Drury, Kull, Olson, and Perry",provide increased funding for the water and environment fund.,Environmental Protection; Fund; Water Quality,http://sdlegislature.gov/Session/Bill/24279
SB153,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime), Larson, and Nesiba and Representatives Duba, Emery, Lesmeister, Perry, Pourier, and Wittman",permit the use of tribal identification cards when registering to vote.,Elections; Indian Tribes; Voting,http://sdlegislature.gov/Session/Bill/24269
SB154,2023-RS,2023,Senator Reed (prime),Senator Reed (prime) and Representative Drury (prime),"incentivize a paid family leave incentive program, to make an appropriation therefor, and to declare an emergency.",Appropriation; Emergency Clause; Labor and Employment,http://sdlegislature.gov/Session/Bill/24081
SB155,2023-RS,2023,Senator Breitling (prime),"Senators Breitling (prime), Duhamel, Novstrup, and Rohl and Representatives Moore and Perry","create the jail improvement and construction fund for the improvement and construction of jails, to make an appropriation therefor, and to declare an emergency.","Appropriation; Emergency Clause; Grants; Penal Institutions, Probation and Parole; Procurement of Public Improvements; Reports; Transfer of Funds",http://sdlegislature.gov/Session/Bill/23798
SB156,2023-RS,2023,Senator Duhamel (prime),"Senators Duhamel (prime), Deibert, and Schoenbeck and Representatives Drury, Duba, Olson, and Perry",make an appropriation of American Rescue Plan Act monies for eligible water projects and to declare an emergency.,Appropriation; Emergency Clause; Grants; Water Management,http://sdlegislature.gov/Session/Bill/24278
SB157,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime),exempt municipalities in certain counties from requirements related to municipal campgrounds.,Municipal Government; Recreation and Sports,http://sdlegislature.gov/Session/Bill/24211
SB158,2023-RS,2023,Senator Kolbeck (Jack) (prime),Senators Kolbeck (Jack) (prime) and Johnson,make an appropriation to provide funding for major infrastructure projects to support South Dakota airports.,Appropriation; Grants; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24207
SB159,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime) and Rohl and Representatives Peterson (Drew) (prime), Moore, and Perry",revise provisions regarding vehicle warranty claims.,Motor Vehicles; Warranty,http://sdlegislature.gov/Session/Bill/24188
SB160,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Crabtree, Davis, Hoffman, Reed, Rohl, and Stalzer and Representatives Peterson (Drew) (prime), Chaffee, Emery, Fitzgerald, Jensen (Kevin), Mortenson, Perry, Pourier, Reisch, Tordsen, and Venhuizen",establish post-election audits.,Counties; Election Verification; Elections; Promulgation of Rules; Voting,http://sdlegislature.gov/Session/Bill/23961
SB161,2023-RS,2023,Senator Johnson (prime),"Senators Johnson (prime), Hoffman, Wiik, and Zikmund and Representatives Mills (prime), Chaffee, Jensen (Kevin), Olson, and Perry","make an appropriation to the Office of the Secretary of State for voter roll maintenance, ballot machines, and election security.",Appropriation; Elections,http://sdlegislature.gov/Session/Bill/24288
SB162,2023-RS,2023,Senator Diedrich (prime),"Senators Diedrich (prime) and Hoffman and Representatives Drury (prime), Bartels, Blare, Deutsch, Emery, Fitzgerald, Perry, and Reisch",revise public meeting requirements.,Open Meetings; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24033
SB163,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime), Larson, and Nesiba and Representatives Emery, Lesmeister, Perry, Pourier, and Tordsen",permit the playing of an Honor Song at graduation ceremonies.,Education; Higher Education; Indian Tribes; School Districts; Students,http://sdlegislature.gov/Session/Bill/24268
SB164,2023-RS,2023,Senator Bordeaux (prime),Senator Bordeaux (prime),create the Commission on Indian Affairs.,Boards and Commissions; Indian Tribes; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24270
SB165,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime) and Larson and Representatives Emery, Perry, Pourier, Reisch, and Wittman","expand initial training given to law enforcement officers to include Indian law, racial bias, and implicit bias.",Indian Tribes; Law Enforcement,http://sdlegislature.gov/Session/Bill/24273
SB166,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime), Larson, and Nesiba and Representatives Emery, Perry, and Pourier",provide for an annual presentation regarding Indian Law.,Indian Tribes; Legislature and Statutes,http://sdlegislature.gov/Session/Bill/24274
SB167,2023-RS,2023,Senator Tobin (prime),Senators Tobin (prime) and Rohl and Representatives Moore and Perry,revise provisions regarding vehicle dealer warranty compensation.,Motor Vehicles; Warranty,http://sdlegislature.gov/Session/Bill/24187
SB168,2023-RS,2023,Senator Maher (prime),Senator Maher (prime) and Representative Cammack (prime),"authorize a board of a school district to adopt policies regarding students who are registered sex offenders, and to declare an emergency.",Hoghouse-Vehicle Bill; Sex Offenses; Students,http://sdlegislature.gov/Session/Bill/24290
SB169,2023-RS,2023,Senator Bordeaux (prime),"Senators Bordeaux (prime) and Nesiba and Representatives Emery, Perry, and Pourier",establish the Commission on Truth and Reconciliation.,Boards and Commissions; Indian Tribes; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24271
SB170,2023-RS,2023,Senator Bolin (prime),Senator Bolin (prime),prohibit the state from using federal funds for state highway maps.,"Highways, Roads, and Bridges",http://sdlegislature.gov/Session/Bill/24295
SB171,2023-RS,2023,Senator Bolin (prime),"Senators Bolin (prime), Deibert, and Hoffman and Representatives Aylward, Emery, Lems, Lesmeister, Moore, Nelson, Perry, and Wittman",create term limits for future public utilities commissioners.,Public Utilities and Carriers; State Affairs and Government,http://sdlegislature.gov/Session/Bill/23884
SB172,2023-RS,2023,Senator Breitling (prime),"Senators Breitling (prime), Diedrich, and Reed and Representative Drury","make an appropriation for design costs related to the health services center at Black Hills State University–Rapid City, and to declare an emergency.",Appropriation; Emergency Clause; Higher Education; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24196
SB173,2023-RS,2023,Senator Breitling (prime),"Senators Breitling (prime), Novstrup, Reed, and Rohl and Representatives Moore, Perry, and Schaefbauer","make an appropriation for design costs related to the new Lincoln Hall at Northern State University, and to declare an emergency.",Appropriation; Emergency Clause; Higher Education; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24200
SB174,2023-RS,2023,Senator Otten (Herman) (prime),"Senators Otten (Herman) (prime), Diedrich, Larson, Novstrup, Reed, and Rohl and Representatives Drury (prime), Aylward, and Krohmer","prohibit the enactment or implementation of an ordinance, resolution, or policy that prohibits the use of an energy utility service.",Counties; Municipal Government; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24109
SB175,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime), Crabtree, and Rohl and Representatives Blare (prime), Aylward, Drury, Kassin, and Peterson (Drew)",modify practice criteria for physician assistants.,Boards and Commissions; Fees; Health Care; Licensure; Professions and Occupations; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24183
SB176,2023-RS,2023,Senator Klumb (prime),"Senators Klumb (prime), Duhamel, and Stalzer and Representative Stevens (prime)",modify certain requirements for removal from the sex offender registry.,Crimes; Sex Offenses,http://sdlegislature.gov/Session/Bill/23767
SB177,2023-RS,2023,Senator Kolbeck (Jack) (prime),"Senators Kolbeck (Jack) (prime) and Kolbeck (Steve) and Representatives Duba (prime), Chaffee, Emery, Krull, Kull, Mulder, Perry, Pourier, Reisch, and Venhuizen",provide for the study of developmental disability services and to provide an appropriation therefor.,Appropriation; Developmentally Disabled Persons,http://sdlegislature.gov/Session/Bill/24324
SB178,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson and Representative Duba",create provisions for the protection of warehouse distribution center employees.,Labor and Employment; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24082
SB179,2023-RS,2023,Senator Maher (prime),Senator Maher (prime) and Representative Odenbach (prime),revise provisions related to the South Dakota Science and Technology Authority.,Boards and Commissions; Higher Education; State Affairs and Government; Technology,http://sdlegislature.gov/Session/Bill/24223
SB180,2023-RS,2023,Senator Diedrich (prime),Senator Diedrich (prime) and Representative Stevens,address requirements for the execution of a living will.,Health Care; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24309
SB181,2023-RS,2023,Senator Diedrich (prime),Senator Diedrich (prime) and Representative Stevens,authorize the provision of medical records and the imposition of related fees.,Fees; Health Care; Medical Records; Professions and Occupations,http://sdlegislature.gov/Session/Bill/24222
SB182,2023-RS,2023,Senator Castleberry (prime),"Senators Castleberry (prime) and Novstrup and Representatives Ladner (prime), Deutsch, Krull, Olson, and Perry",establish a uniform method for calculating high school credit received from completing postsecondary courses.,Education; Higher Education; Promulgation of Rules; School Curriculum,http://sdlegislature.gov/Session/Bill/24239
SB183,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime) and Representative Perry,remove a one-year requirement for legal newspapers.,Notice and Publication,http://sdlegislature.gov/Session/Bill/24328
SB184,2023-RS,2023,Senator Otten (Herman) (prime),Senator Otten (Herman) (prime),make an appropriation of American Rescue Plan Act monies for preconstruction activities of regional water system projects and to declare an emergency.,Appropriation; Emergency Clause; Grants; Water Management,http://sdlegislature.gov/Session/Bill/24331
SB185,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime), Castleberry, Novstrup, and Wiik and Representatives Cammack (prime), Fitzgerald, Ladner, Moore, Perry, and Reisch",establish the Committee on Foreign Investment in the United States – South Dakota and revise provisions related to the foreign ownership or control of agricultural land.,Agricultural Land; Boards and Commissions; Property,http://sdlegislature.gov/Session/Bill/23951
SB186,2023-RS,2023,Senator Reed (prime),Senator Reed (prime) and Representative Heermann (prime),provide free tuition for a resident whose parent died while on active duty in the United States armed forces.,Higher Education; Tuition; Veterans Affairs,http://sdlegislature.gov/Session/Bill/24320
SB187,2023-RS,2023,Senator Bordeaux (prime),Senators Bordeaux (prime) and Larson and Representative Perry,"require schools to provide instruction on South Dakota's tribal history, culture, and government.",Education; Indian Tribes; School Curriculum,http://sdlegislature.gov/Session/Bill/24237
SB188,2023-RS,2023,Senator Kolbeck (Steve) (prime),Senators Kolbeck (Steve) (prime) and Novstrup,add a provision regarding the use of a designated refrigerant.,"Planning, Zoning and Housing Programs",http://sdlegislature.gov/Session/Bill/24201
SB189,2023-RS,2023,Senator Stalzer (prime),"Senators Stalzer (prime), Castleberry, Hoffman, Novstrup, and Wiik and Representatives Tordsen (prime), Perry, and Reimer",prohibit purchasing agencies from contracting with companies owned or controlled by certain foreign entities or governments.,"Penalty; Public Property, Purchases and Contracts",http://sdlegislature.gov/Session/Bill/24296
SB190,2023-RS,2023,Senator Bordeaux (prime),Senator Bordeaux (prime) and Representative Emery (prime),designate a portion of U.S. Highway 83 as Sicangu Lakota Code Talker Highway.,"Highways, Roads, and Bridges",http://sdlegislature.gov/Session/Bill/24261
SB191,2023-RS,2023,Senator Foster (prime),"Senators Foster (prime), Bordeaux, Larson, and Nesiba and Representatives Pourier (prime), Duba, Emery, Jensen (Phil), Lesmeister, Moore, Nelson, Perry, and Stevens",establish the task force to address the welfare of Indian children in South Dakota.,Adoption; Child Custody; Indian Tribes; Legislative Study; Minors; Reports,http://sdlegislature.gov/Session/Bill/24323
SB192,2023-RS,2023,Senator Castleberry (prime),"Senator Castleberry (prime) and Representatives Hansen (prime), Fitzgerald, and Perry",provide liability for the publishing or distributing of material harmful to minors on the internet and the wrongful retention of individually identifiable information.,Crimes; Minors; Obscenity and Public Indecency; Telecommunications,http://sdlegislature.gov/Session/Bill/24277
SB193,2023-RS,2023,Senator Castleberry (prime),"Senators Castleberry (prime), Frye-Mueller, Novstrup, Pischke, and Stalzer and Representatives Peterson (Sue) (prime), Moore, and Perry",establish provisions related to the review and selection of instructional materials in school districts.,Education; Obscenity and Public Indecency; School Districts,http://sdlegislature.gov/Session/Bill/23747
SB194,2023-RS,2023,Senator Pischke (prime),Senator Pischke (prime),to establish certain provisions regarding fairness in repairs of equipment sold or used in this state.,Trade Regulation,http://sdlegislature.gov/Session/Bill/24113
SB195,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, Larson, Reed, Rohl, and Schoenbeck and Representatives Duba and Emery",authorize the redistricting of water development district director areas by the district's board of directors.,Boards and Commissions; Water Management,http://sdlegislature.gov/Session/Bill/24006
SB196,2023-RS,2023,Senator Hunhoff (prime),Senator Hunhoff (prime) and Representative Rehfeldt (prime),provide for the study of long-term care services and to provide an appropriation therefor.,Appropriation; Hoghouse-Vehicle Bill; Nursing Homes,http://sdlegislature.gov/Session/Bill/24347
SB197,2023-RS,2023,Senator Rohl (prime),"Senators Rohl (prime), Bordeaux, Hoffman, Johnson, Nesiba, Stalzer, and Tobin and Representatives Duba (prime) and Lesmeister",prohibit the spouse of a member of the Legislature from being employed as a private lobbyist.,Legislature and Statutes,http://sdlegislature.gov/Session/Bill/24326
SB198,2023-RS,2023,Senator Davis (prime),Senator Davis (prime) and Representative Jensen (Kevin),allow medical cannabis establishments to maintain certain cardholder data and to declare an emergency.,Emergency Clause; Medical Cannabis,http://sdlegislature.gov/Session/Bill/24260
SB199,2023-RS,2023,Senator Nesiba (prime),"Senators Nesiba (prime), Bordeaux, and Larson and Representative Duba",clarify the requirements for using state aircraft and vehicles.,"Public Property, Purchases and Contracts; State Employees",http://sdlegislature.gov/Session/Bill/23972
SB200,2023-RS,2023,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative Blare,authorize participation in contracts by certain board members and employees of water districts.,Boards and Commissions; Water Management,http://sdlegislature.gov/Session/Bill/24311
SB201,2023-RS,2023,Senator Rohl (prime),"Senators Rohl (prime), Foster, and Nesiba and Representatives Duba, Olson, and Pourier",provide treatment for the ingestion of controlled substances.,Controlled Substances; Crimes,http://sdlegislature.gov/Session/Bill/24186
SB202,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime),clarify the application of the state sales tax on certain goods purchased by a retailer and given to a customer without charge as part of a taxable retail sale.,Tax Exemptions; Taxation,http://sdlegislature.gov/Session/Bill/24325
SB203,2023-RS,2023,The Senate Committee on Appropriations,The Senate Committee on Appropriations at the request of the Governor,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",Appropriation; Transfer of Funds,http://sdlegislature.gov/Session/Bill/23954
SB204,2023-RS,2023,Senator Diedrich (prime),"Senators Diedrich (prime), Castleberry, Davis, and Tobin and Representative Olson (prime)",expand critical incident stress management to health care facility personnel providing emergency services.,Health Care; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24307
