bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
HB1213,2024-RS,2024,Representative Odenbach (prime),"Representatives Odenbach (prime), Deutsch, Emery, Fitzgerald, Gross, Hansen, Jensen (Kevin), Jensen (Phil), Krohmer, May, Moore, Mortenson, Perry, Pourier, Reisch, Venhuizen, and Weisgram and Senators Maher (prime) and Deibert",create the Dr. Nicholas W. Drummond Center for Civic Engagement at Black Hills State University.,Education; Higher Education,http://sdlegislature.gov/Session/Bill/25194
HB1214,2024-RS,2024,Representative Moore (prime),"Representatives Moore (prime), Krohmer, Perry, and Schaefbauer",amend requirements for a cosmetology apprenticeship.,Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/25239
HB1215,2024-RS,2024,Representative Massie (prime),Representative Massie (prime),require a study of radio communication services in the Piedmont Valley region and make an appropriation to perform the study and purchase digital vehicular repeater systems.,Appropriation; Emergency Management; Telecommunications,http://sdlegislature.gov/Session/Bill/25003
HB1216,2024-RS,2024,Representative Mills (prime),"Representatives Mills (prime), Aylward, Deutsch, Gross, Lems, May, Odenbach, Overweg, Perry, Schaefbauer, and Soye and Senators Novstrup (prime), Deibert, and Pischke",create the local assistance fund and to provide for the transfer of certain unobligated cash balances.,Appropriation; Counties; Custody and Investment of State Funds; Fund; Municipal Government; Public Fiscal Administration; School Districts; Transfer of Funds,http://sdlegislature.gov/Session/Bill/24727
HB1217,2024-RS,2024,Representative Mills (prime),"Representatives Mills (prime), Aylward, Overweg, Perry, and Sjaarda and Senators Novstrup (prime), Hoffman, and Pischke",allow a city or county to impose local restrictions and regulations on video lottery.,Counties; Lottery; Municipal Government; Recreation and Sports,http://sdlegislature.gov/Session/Bill/25203
HB1218,2024-RS,2024,Representative Duba (prime),Representative Duba (prime),create the building opportunity through out-of-school time program and to make an appropriation therefor.,Appropriation; Child Care; Education; Grants; Nonprofit Corporations; Promulgation of Rules; Reports; Students,http://sdlegislature.gov/Session/Bill/25270
HB1219,2024-RS,2024,Representative Hansen (prime),"Representatives Hansen (prime), Auch, Aylward, Gross, Jensen (Kevin), Jensen (Phil), Krohmer, May, Mills, Mulally, Overweg, Perry, Pourier, Schaefbauer, Sjaarda, Soye, and Teunissen and Senators Foster, Frye-Mueller, Pischke, and Tobin",prohibit the exercise of eminent domain for the construction of pipelines carrying carbon oxide.,Eminent Domain; Pipelines; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/25214
HB1220,2024-RS,2024,Representative Reisch (prime),"Representatives Reisch (prime), Bartels, Duba, Emery, Kull, Mulder, Odenbach, Perry, Pinnow, Stevens, and Teunissen and Senators Kolbeck (Steve) (prime), Crabtree, and Stalzer",allow an appeal of a decision of the Department of Education regarding special education or related services by a civil action against the department.,Administrative Procedure; Education,http://sdlegislature.gov/Session/Bill/25140
HB1221,2024-RS,2024,Representative Krohmer (prime),"Representatives Krohmer (prime), Aylward, Hansen, Jensen (Phil), Mulally, Perry, and Reimer and Senators Frye-Mueller and Pischke",enhance right to work laws and provide a penalty therefor.,Crimes; Immunization; Labor and Employment; Penalty,http://sdlegislature.gov/Session/Bill/24511
HB1222,2024-RS,2024,Representative Wittman (prime),"Representatives Wittman (prime), Healy, Lesmeister, Nelson, and Pourier and Senator Nesiba",require free voice communication services for correctional inmates and to make an appropriation therefor.,Appropriation; Correctional Facilities and Parole; Telecommunications,http://sdlegislature.gov/Session/Bill/24735
HB1223,2024-RS,2024,Representative Healy (prime),Representative Healy (prime),repeal a section of the Administrative Rules of South Dakota regarding cooperation with the Division of Child Support.,,http://sdlegislature.gov/Session/Bill/25242
HB1224,2024-RS,2024,Representative Rehfeldt (prime),"Representatives Rehfeldt (prime), Aylward, Bartels, Blare, Chaffee, Deutsch, Drury, Gross, Hansen, Heermann, Kull, Ladner, Lesmeister, Massie, Mortenson, Mulder, Otten (Ernie), Overweg, Peterson (Drew), Pinnow, Reimer, Reisch, Schaefbauer, Shorma, Stevens, Wangsness, and Weisgram and Senators Tobin (prime), Crabtree, Davis, Deibert, Novstrup, and Reed",require the creation of an informational video and other materials describing the state's abortion law and medical care for a pregnant woman experiencing life-threatening or health-threatening medical conditions.,Abortion; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24959
HB1225,2024-RS,2024,Representative Tordsen (prime),"Representatives Tordsen (prime), Blare, Duba, Emery, Kull, St. John, Stevens, and Weisgram and Senator Johnson",define a multi-passenger quadricycle and to provide for the regulation of multi-passenger quadricycles.,Motor Vehicles,http://sdlegislature.gov/Session/Bill/24534
HB1226,2024-RS,2024,Representative Rehfeldt (prime),Representative Rehfeldt (prime) and Senator Schoenfish (prime),make an appropriation to the Department of Education for grants to support the provision of telemedicine in school districts.,Appropriation; Education; Grants; Health Care; School Districts,http://sdlegislature.gov/Session/Bill/25277
HB1227,2024-RS,2024,Representative Odenbach (prime),Representatives Odenbach (prime) and Jensen (Kevin) and Senator Foster,prohibit a homeowners' association from placing certain restrictions on firearms or firearm ammunition.,"Firearms; Homeowners' Associations; Planning, Zoning and Housing Programs",http://sdlegislature.gov/Session/Bill/25265
HB1228,2024-RS,2024,Representative Bahmuller (prime),"Representatives Bahmuller (prime), Arlint, Blare, Duba, Emery, Jamison, Jensen (Kevin), Jensen (Phil), Mills, Moore, Mulder, Perry, Pinnow, Schaefbauer, Shorma, Stevens, Teunissen, and Wittman and Senators Beal (prime), Crabtree, Otten (Herman), Pischke, Reed, Rohl, Schoenfish, Stalzer, and Wiik",provide that required exterior hunting garments may be fluorescent pink.,"Firearms; Game, Fish, Parks and Forestry; Hunting",http://sdlegislature.gov/Session/Bill/25255
HB1229,2024-RS,2024,Representative Perry (prime),"Representatives Perry (prime), Callies, and Moore and Senator Novstrup (prime)",add a county as able to be assigned responsibility for secondary highways on municipal boundaries.,"Counties; Highways, Roads, and Bridges; Municipal Government; Townships",http://sdlegislature.gov/Session/Bill/24981
HB1230,2024-RS,2024,Representative Jamison (prime),Representative Jamison (prime),amend provisions regarding reports to be done for a guardianship or conservatorship and to provide a penalty therefor.,Civil Procedure; Crimes; Penalty; Reports; Uniform Probate Code,http://sdlegislature.gov/Session/Bill/25246
HB1231,2024-RS,2024,Representative Wangsness (prime),"Representatives Wangsness (prime), Blare, Drury, Fitzgerald, Moore, Mortenson, Otten (Ernie), Perry, Pinnow, Sauder, Stevens, Teunissen, and Weisgram and Senators Tobin (prime), Breitling, Crabtree, Hoffman, Klumb, Novstrup, Otten (Herman), and Pischke",place restrictions on the ownership of agricultural land.,Agricultural Land; Property; Reports,http://sdlegislature.gov/Session/Bill/25259
HB1232,2024-RS,2024,Representative St. John (prime),"Representatives St. John (prime), Bartels, Emery, Moore, Perry, Pourier, and Rehfeldt and Senators Foster (prime), Maher, Novstrup, and Rohl",create the Indian Child Welfare Advisory Council.,Appointments; Child Abuse; Child Custody; Indian Tribes; Reports; State Affairs and Government,http://sdlegislature.gov/Session/Bill/25197
HB1233,2024-RS,2024,Representative Moore (prime),"Representatives Moore (prime), Bahmuller, Krohmer, Perry, and Teunissen and Senators Novstrup (prime) and Zikmund",amend requirements for a cosmetology apprenticeship.,Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/25311
HB1234,2024-RS,2024,Representative Mulally (prime),"Representatives Mulally (prime), Jensen (Phil), and Perry and Senator Frye-Mueller",address the issuance and revocation requirements pertaining to a permit to carry a concealed weapon.,Civil Procedure; Firearms; Law Enforcement,http://sdlegislature.gov/Session/Bill/25057
HB1235,2024-RS,2024,Representative Odenbach (prime),Representative Odenbach (prime) and Senator Foster (prime),make an appropriation of State Fiscal Recovery Fund moneys for eligible water quality projects.,Appropriation; Grants; Water Management,http://sdlegislature.gov/Session/Bill/24653
HB1236,2024-RS,2024,Representative Jensen (Kevin) (prime),"Representatives Jensen (Kevin) (prime), Arlint, Bahmuller, Mortenson, Perry, and Stevens and Senator Bolin",recognize students as Rushmore State Athletes upon demonstrating prescribed levels of physical fitness.,Education; Promulgation of Rules; Students,http://sdlegislature.gov/Session/Bill/24532
HB1237,2024-RS,2024,Representative Heermann (prime),"Representatives Heermann (prime), Auch, Aylward, Deutsch, Jensen (Phil), Mulder, Perry, and Pinnow",establish provisions related to the rating of books available in school districts.,Education; Obscenity and Public Indecency; Parental Control; School Districts; Students,http://sdlegislature.gov/Session/Bill/24550
HB1238,2024-RS,2024,Representative Tordsen (prime),Representative Tordsen (prime),reimburse school districts for costs incurred in providing reduced price meals to students.,Education; School Districts; Students,http://sdlegislature.gov/Session/Bill/24824
