bill_id,session,session_year,action_date,action,order,vote_url
HB1114,2023-RS,2023,2023-01-31,"House of Representatives  Do Pass, Passed, YEAS 62, NAYS 6. H.J. 183",4,
HB1114,2023-RS,2023,2023-02-01,First read in Senate and referred to Senate State Affairs S.J. 163,5,
HB1114,2023-RS,2023,2023-02-24,Scheduled for hearing,6,
HB1114,2023-RS,2023,2023-02-24,"Senate State Affairs  Do Pass, Passed, YEAS 9, NAYS 0.",7,
HB1114,2023-RS,2023,2023-02-24,"Certified uncontested, placed on consent",8,
HB1114,2023-RS,2023,2023-02-27,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 348",9,
HB1114,2023-RS,2023,2023-02-28,Signed by the Speaker H.J. 416,10,
HB1114,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,11,
HB1114,2023-RS,2023,2023-03-02,"Delivered to the Governor on Thursday, March 02, 2023  H.J. 450",12,
HB1114,2023-RS,2023,2023-03-09,"Signed by the Governor on Wednesday, March 08, 2023  H.J. 518",13,
HB1115,2023-RS,2023,2023-01-24,First read in House and referred to House State Affairs H.J. 96,1,
HB1115,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
HB1115,2023-RS,2023,2023-02-01,"House State Affairs  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1115,2023-RS,2023,2023-02-01,"Certified uncontested, placed on consent",4,
HB1115,2023-RS,2023,2023-02-02,"House of Representatives  Do Pass, Passed, YEAS 70, NAYS 0. H.J. 213",5,
HB1115,2023-RS,2023,2023-02-03,First read in Senate and referred to Senate State Affairs S.J. 192,6,
HB1115,2023-RS,2023,2023-02-24,Scheduled for hearing,7,
HB1115,2023-RS,2023,2023-02-24,"Senate State Affairs  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 0.",8,
HB1116,2023-RS,2023,2023-01-24,First read in House and referred to House State Affairs H.J. 96,1,
HB1116,2023-RS,2023,2023-02-13,Scheduled for hearing,2,
HB1116,2023-RS,2023,2023-02-13,"House State Affairs  Motion to amend, Passed Amendment 1116B",3,
HB1116,2023-RS,2023,2023-02-13,"House State Affairs  Do Pass Amended, Passed, YEAS 11, NAYS 1.",4,
HB1116,2023-RS,2023,2023-02-15,"House of Representatives  Do Pass Amended, Passed, YEAS 60, NAYS 10. H.J. 308",5,
HB1116,2023-RS,2023,2023-02-16,First read in Senate and referred to Senate Education S.J. 292,6,
HB1116,2023-RS,2023,2023-02-28,Scheduled for hearing,7,
HB1116,2023-RS,2023,2023-02-28,"Senate Education  Do Pass, Failed, YEAS 3, NAYS 4.",8,
HB1116,2023-RS,2023,2023-02-28,"Senate Education  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 3.",9,
HB1116,2023-RS,2023,2023-03-01,"Recalled from committee (Rule 7-7), Passed S.J. 388",10,
HB1116,2023-RS,2023,2023-03-01,"Senate Education  Report out of committee without recommendation, Passed",11,
HB1116,2023-RS,2023,2023-03-02,"Placed on calendar pursuant to JR 6F-6, Failed, YEAS 15, NAYS 18. S.J. 412",12,
HB1117,2023-RS,2023,2023-01-24,First read in House and referred to House Commerce and Energy H.J. 96,1,
HB1117,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
HB1117,2023-RS,2023,2023-02-01,"Referred to Joint Committee on Appropriations, Passed, YEAS 12, NAYS 0.",3,
HB1117,2023-RS,2023,2023-02-14,Scheduled for hearing,4,
HB1117,2023-RS,2023,2023-02-22,Scheduled for hearing,5,
HB1117,2023-RS,2023,2023-02-22,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 1117A",6,
HB1117,2023-RS,2023,2023-02-22,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 16, NAYS 0.",7,
HB1117,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass Amended, Passed, YEAS 59, NAYS 10. H.J. 388",8,
HB1117,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,9,
HB1117,2023-RS,2023,2023-03-01,"Senate  Tabled, Passed, YEAS 33, NAYS 0. S.J. 394",10,
HB1118,2023-RS,2023,2023-01-24,First read in House and referred to House Commerce and Energy H.J. 96,1,
HB1118,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
HB1118,2023-RS,2023,2023-02-01,"Referred to Joint Committee on Appropriations, Passed, YEAS 12, NAYS 0.",3,
HB1118,2023-RS,2023,2023-02-14,Scheduled for hearing,4,
HB1118,2023-RS,2023,2023-02-22,Scheduled for hearing,5,
HB1118,2023-RS,2023,2023-02-22,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 1118A",6,
HB1118,2023-RS,2023,2023-02-22,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 18, NAYS 0.",7,
HB1118,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass Amended, Passed, YEAS 58, NAYS 11. H.J. 389",8,
HB1118,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,9,
HB1118,2023-RS,2023,2023-03-01,"Senate  Tabled, Passed, YEAS 32, NAYS 0. S.J. 394",10,
HB1119,2023-RS,2023,2023-01-24,First read in House and referred to House Retirement Laws H.J. 96,1,
HB1119,2023-RS,2023,2023-02-08,Scheduled for hearing,2,
HB1119,2023-RS,2023,2023-02-08,"House Retirement Laws  Tabled, Passed, YEAS 4, NAYS 0.",3,
HB1120,2023-RS,2023,2023-01-24,First read in House and referred to House Commerce and Energy H.J. 96,1,
HB1120,2023-RS,2023,2023-01-25,"Referred to House Transportation, Passed H.J. 101",2,
HB1120,2023-RS,2023,2023-01-31,Scheduled for hearing,3,
HB1120,2023-RS,2023,2023-01-31,"House Transportation  Motion to amend, Passed Amendment 1120C",4,
HB1120,2023-RS,2023,2023-01-31,"House Transportation  Deferred to the 41st legislative day, Passed, YEAS 8, NAYS 4.",5,
HB1121,2023-RS,2023,2023-01-25,First read in House and referred to House Agriculture and Natural Resources H.J. 102,1,
HB1121,2023-RS,2023,2023-01-31,Scheduled for hearing,2,
HB1121,2023-RS,2023,2023-01-31,"House Agriculture and Natural Resources  Do Pass, Passed, YEAS 8, NAYS 4.",3,
HB1121,2023-RS,2023,2023-02-01,"House of Representatives  Do Pass, Passed, YEAS 54, NAYS 14. H.J. 200",4,
HB1121,2023-RS,2023,2023-02-02,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 178,5,
HB1121,2023-RS,2023,2023-02-16,Scheduled for hearing,6,
HB1121,2023-RS,2023,2023-02-16,"Senate Agriculture and Natural Resources  Do Pass, Passed, YEAS 6, NAYS 0.",7,
HB1121,2023-RS,2023,2023-02-16,"Certified uncontested, placed on consent",8,
HB1121,2023-RS,2023,2023-02-21,Remove from Consent Calendar S.J. 302,9,
HB1121,2023-RS,2023,2023-02-22,"Senate  Deferred to another day, Passed S.J. 316",10,
HB1121,2023-RS,2023,2023-02-23,"Senate  Do Pass, Passed, YEAS 33, NAYS 2. S.J. 332",11,
HB1121,2023-RS,2023,2023-02-24,Signed by the Speaker H.J. 374,12,
HB1121,2023-RS,2023,2023-02-27,Signed by the President S.J. 361,13,
HB1121,2023-RS,2023,2023-03-01,"Delivered to the Governor on Tuesday, February 28, 2023  H.J. 420",14,
HB1121,2023-RS,2023,2023-03-07,"Signed by the Governor on Monday, March 06, 2023  H.J. 497",15,
HB1122,2023-RS,2023,2023-01-25,First read in House and referred to House Education H.J. 103,1,
HB1122,2023-RS,2023,2023-02-13,Scheduled for hearing,2,
HB1122,2023-RS,2023,2023-02-13,"House Education  Motion to amend, Passed Amendment 1122B",3,
HB1122,2023-RS,2023,2023-02-13,"House Education  Deferred to the 41st legislative day, Passed, YEAS 11, NAYS 3.",4,
HB1123,2023-RS,2023,2023-01-25,First read in House and referred to House Local Government H.J. 103,1,
HB1123,2023-RS,2023,2023-02-02,Scheduled for hearing,2,
HB1123,2023-RS,2023,2023-02-02,"House Local Government  Deferred to another day, Passed, YEAS 12, NAYS 0.",3,
HB1123,2023-RS,2023,2023-02-07,Scheduled for hearing,4,
HB1123,2023-RS,2023,2023-02-07,"House Local Government  Motion to amend, Passed Amendment 1123A",5,
HB1123,2023-RS,2023,2023-02-07,"House Local Government  Deferred to another day, Passed, YEAS 13, NAYS 0.",6,
HB1123,2023-RS,2023,2023-02-09,Scheduled for hearing,7,
HB1123,2023-RS,2023,2023-02-09,"House Local Government  Motion to amend, Passed Amendment 1123B",8,
HB1123,2023-RS,2023,2023-02-09,"House Local Government  Do Pass Amended, Passed, YEAS 12, NAYS 0.",9,
HB1123,2023-RS,2023,2023-02-09,"Certified uncontested, placed on consent",10,
HB1123,2023-RS,2023,2023-02-14,"House of Representatives  Do Pass Amended, Passed, YEAS 68, NAYS 2. H.J. 293",11,
HB1123,2023-RS,2023,2023-02-15,First read in Senate and referred to Senate Education S.J. 275,12,
HB1123,2023-RS,2023,2023-02-28,Scheduled for hearing,13,
HB1123,2023-RS,2023,2023-02-28,"Senate Education  Do Pass, Passed, YEAS 7, NAYS 0.",14,
HB1123,2023-RS,2023,2023-02-28,"Certified uncontested, placed on consent",15,
HB1123,2023-RS,2023,2023-03-01,"Senate  Do Pass Amended, Passed, YEAS 33, NAYS 0. S.J. 389",16,
HB1123,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,17,
HB1123,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,18,
HB1123,2023-RS,2023,2023-03-08,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 509",19,
HB1123,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 21, 2023  H.J. 545",20,
HB1124,2023-RS,2023,2023-01-25,First read in House and referred to House State Affairs H.J. 103,1,
HB1124,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
HB1124,2023-RS,2023,2023-02-01,"House State Affairs  Motion to amend, Passed Amendment 1124A",3,
HB1124,2023-RS,2023,2023-02-01,"House State Affairs  Do Pass Amended, Passed, YEAS 13, NAYS 0.",4,
HB1124,2023-RS,2023,2023-02-03,"House of Representatives  Deferred to another day, Passed H.J. 223",5,
HB1124,2023-RS,2023,2023-02-06,"House of Representatives  Motion to amend, Passed H.J. 234  Amendment 1124B",6,
HB1124,2023-RS,2023,2023-02-06,"House of Representatives  Do Pass Amended, Passed, YEAS 68, NAYS 0. H.J. 235",7,
HB1124,2023-RS,2023,2023-02-07,First read in Senate and referred to Senate State Affairs S.J. 214,8,
HB1124,2023-RS,2023,2023-02-22,Scheduled for hearing,9,
HB1124,2023-RS,2023,2023-02-22,"Senate State Affairs  Motion to amend, Passed Amendment 1124C",10,
HB1124,2023-RS,2023,2023-02-22,"Senate State Affairs  Do Pass Amended, Passed, YEAS 9, NAYS 0.",11,
HB1124,2023-RS,2023,2023-02-24,"Senate  Deferred to another day, Passed S.J. 338",12,
HB1124,2023-RS,2023,2023-02-27,"Senate  Do Pass Amended, Passed, YEAS 34, NAYS 0. S.J. 358",13,
HB1124,2023-RS,2023,2023-03-01,"House of Representatives  Concurred in amendments, Passed, YEAS 68, NAYS 0. H.J. 428",14,
HB1124,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,15,
HB1124,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,16,
HB1124,2023-RS,2023,2023-03-08,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 509",17,
HB1124,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 21, 2023  H.J. 545",18,
HB1125,2023-RS,2023,2023-01-25,First read in House and referred to House State Affairs H.J. 103,1,
HB1125,2023-RS,2023,2023-02-13,Scheduled for hearing,2,
HB1125,2023-RS,2023,2023-02-13,"House State Affairs  Do Pass, Failed, YEAS 6, NAYS 6.",3,
HB1125,2023-RS,2023,2023-02-13,"House State Affairs  Tabled, Passed, YEAS 7, NAYS 5.",4,
HB1126,2023-RS,2023,2023-01-25,First read in House and referred to House Transportation H.J. 104,1,
HB1126,2023-RS,2023,2023-01-31,Scheduled for hearing,2,
HB1126,2023-RS,2023,2023-02-02,Scheduled for hearing,3,
HB1126,2023-RS,2023,2023-02-02,"House Transportation  Deferred to the 41st legislative day, Passed, YEAS 13, NAYS 0.",4,
HB1127,2023-RS,2023,2023-01-25,First read in House and referred to House Local Government H.J. 103,1,
HB1127,2023-RS,2023,2023-02-02,Scheduled for hearing,2,
HB1127,2023-RS,2023,2023-02-02,"Referred to House Committee on Appropriations, Passed, YEAS 12, NAYS 0.",3,
HB1127,2023-RS,2023,2023-02-16,Scheduled for hearing,4,
HB1127,2023-RS,2023,2023-02-16,"House Committee on Appropriations  Motion to amend, Passed Amendment 1127A",5,
HB1127,2023-RS,2023,2023-02-16,"House Committee on Appropriations  Motion to amend, Passed Amendment 1127B",6,
HB1127,2023-RS,2023,2023-02-16,"House Committee on Appropriations  Motion to amend, Passed Amendment 1127C",7,
HB1127,2023-RS,2023,2023-02-16,"House Committee on Appropriations  Do Pass Amended, Passed, YEAS 9, NAYS 0.",8,
HB1127,2023-RS,2023,2023-02-22,"House of Representatives  Do Pass Amended, Passed, YEAS 69, NAYS 0. H.J. 350",9,
HB1127,2023-RS,2023,2023-02-23,First read in Senate and referred to Senate Committee on Appropriations S.J. 328,10,
HB1127,2023-RS,2023,2023-02-27,Scheduled for hearing,11,
HB1127,2023-RS,2023,2023-02-27,"Senate Committee on Appropriations  Do Pass, Passed, YEAS 5, NAYS 3.",12,
HB1127,2023-RS,2023,2023-02-28,"Senate  Motion to amend, Passed Amendment 1127E",13,
HB1127,2023-RS,2023,2023-02-28,"Senate  Do Pass Amended, Passed, YEAS 33, NAYS 2. S.J. 370",14,
HB1127,2023-RS,2023,2023-03-02,"House of Representatives  Concurred in amendments, Passed, YEAS 68, NAYS 1. H.J. 458",15,
HB1127,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,16,
HB1127,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,17,
HB1127,2023-RS,2023,2023-03-08,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 509",18,
HB1127,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 16, 2023  H.J. 544",19,
HB1128,2023-RS,2023,2023-01-25,First read in House and referred to House State Affairs H.J. 103,1,
HB1128,2023-RS,2023,2023-02-01,Scheduled for hearing,2,
HB1128,2023-RS,2023,2023-02-01,"House State Affairs  Deferred to the 41st legislative day, Passed, YEAS 12, NAYS 1.",3,
HB1129,2023-RS,2023,2023-01-25,First read in House and referred to House Health and Human Services H.J. 103,1,
HB1129,2023-RS,2023,2023-02-07,Scheduled for hearing,2,
HB1129,2023-RS,2023,2023-02-07,"House Health and Human Services  Do Pass, Passed, YEAS 9, NAYS 4.",3,
HB1129,2023-RS,2023,2023-02-08,"House of Representatives  Do Pass, Passed, YEAS 37, NAYS 30. H.J. 263",4,
HB1129,2023-RS,2023,2023-02-09,First read in Senate and referred to Senate Health and Human Services S.J. 235,5,
HB1129,2023-RS,2023,2023-02-22,Scheduled for hearing,6,
HB1129,2023-RS,2023,2023-02-22,"Senate Health and Human Services  Do Pass, Failed for lack of a second",7,
HB1129,2023-RS,2023,2023-02-22,"Senate Health and Human Services  Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 1.",8,
HB1129,2023-RS,2023,2023-02-27,"Senate Health and Human Services  Reconsidered, Passed, YEAS 5, NAYS 0.",9,
HB1129,2023-RS,2023,2023-03-01,Scheduled for hearing,10,
HB1129,2023-RS,2023,2023-03-01,"Senate Health and Human Services  Tabled, Passed, YEAS 5, NAYS 1.",11,
HB1130,2023-RS,2023,2023-01-25,First read in House and referred to House Military and Veterans Affairs H.J. 103,1,
HB1130,2023-RS,2023,2023-01-30,Scheduled for hearing,2,
HB1130,2023-RS,2023,2023-01-30,"House Military and Veterans Affairs  Motion to amend, Passed Amendment 1130A",3,
HB1130,2023-RS,2023,2023-01-30,"House Military and Veterans Affairs  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 2.",4,
HB1131,2023-RS,2023,2023-01-25,First read in House and referred to House Judiciary H.J. 103,1,
HB1131,2023-RS,2023,2023-02-15,Scheduled for hearing,2,
HB1131,2023-RS,2023,2023-02-15,"House Judiciary  Do Pass, Failed, YEAS 3, NAYS 9.",3,
HB1131,2023-RS,2023,2023-02-15,"House Judiciary  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 3.",4,
HB1132,2023-RS,2023,2023-01-25,First read in House and referred to House Health and Human Services H.J. 103,1,
HB1132,2023-RS,2023,2023-02-02,Scheduled for hearing,2,
HB1132,2023-RS,2023,2023-02-02,"House Health and Human Services  Do Pass, Passed, YEAS 13, NAYS 0.",3,
HB1132,2023-RS,2023,2023-02-02,"Certified uncontested, placed on consent",4,
HB1132,2023-RS,2023,2023-02-03,"House of Representatives  Do Pass, Passed, YEAS 65, NAYS 1. H.J. 224",5,
HB1132,2023-RS,2023,2023-02-06,First read in Senate and referred to Senate Health and Human Services S.J. 198,6,
HB1132,2023-RS,2023,2023-02-22,Scheduled for hearing,7,
HB1132,2023-RS,2023,2023-02-22,"Senate Health and Human Services  Do Pass, Passed, YEAS 5, NAYS 0.",8,
HB1132,2023-RS,2023,2023-02-22,"Certified uncontested, placed on consent",9,
HB1132,2023-RS,2023,2023-02-23,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 329",10,
HB1132,2023-RS,2023,2023-02-24,Signed by the Speaker H.J. 374,11,
HB1132,2023-RS,2023,2023-02-27,Signed by the President S.J. 361,12,
HB1132,2023-RS,2023,2023-03-01,"Delivered to the Governor on Tuesday, February 28, 2023  H.J. 420",13,
HB1132,2023-RS,2023,2023-03-07,"Signed by the Governor on Monday, March 06, 2023  H.J. 497",14,
HB1133,2023-RS,2023,2023-01-25,First read in House and referred to House State Affairs H.J. 103,1,
HB1133,2023-RS,2023,2023-02-06,Scheduled for hearing,2,
HB1133,2023-RS,2023,2023-02-06,"House State Affairs  Motion to amend, Passed Amendment 1133A",3,
HB1133,2023-RS,2023,2023-02-06,"House State Affairs  Do Pass Amended, Passed, YEAS 8, NAYS 5.",4,
HB1133,2023-RS,2023,2023-02-09,"House of Representatives  Do Pass Amended, Passed, YEAS 40, NAYS 28. H.J. 276",5,
HB1133,2023-RS,2023,2023-02-13,First read in Senate and referred to Senate Commerce and Energy S.J. 247,6,
HB1133,2023-RS,2023,2023-02-14,Prime Sponsor Changed at the Request of the Prime Sponsor H.J. 292,7,
HB1133,2023-RS,2023,2023-02-16,Scheduled for hearing,8,
HB1133,2023-RS,2023,2023-02-16,"Senate Commerce and Energy  Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 0.",9,
HB1134,2023-RS,2023,2023-01-25,First read in House and referred to House Agriculture and Natural Resources H.J. 102,1,
HB1134,2023-RS,2023,2023-01-31,Scheduled for hearing,2,
HB1134,2023-RS,2023,2023-01-31,"House Agriculture and Natural Resources  Motion to amend, Passed Amendment 1134A",3,
HB1134,2023-RS,2023,2023-01-31,"House Agriculture and Natural Resources  Deferred to the 41st legislative day, Passed, YEAS 12, NAYS 0.",4,
HB1135,2023-RS,2023,2023-01-25,First read in House and referred to House Commerce and Energy H.J. 102,1,
HB1135,2023-RS,2023,2023-02-08,Scheduled for hearing,2,
HB1135,2023-RS,2023,2023-02-08,"House Commerce and Energy  Motion to amend, Passed Amendment 1135B",3,
HB1135,2023-RS,2023,2023-02-08,"House Commerce and Energy  Do Pass Amended, Passed, YEAS 12, NAYS 0.",4,
HB1135,2023-RS,2023,2023-02-13,"House of Representatives  Do Pass Amended, Passed, YEAS 62, NAYS 5. H.J. 285",5,
HB1135,2023-RS,2023,2023-02-14,First read in Senate and referred to Senate Health and Human Services S.J. 261,6,
HB1135,2023-RS,2023,2023-02-24,Scheduled for hearing,7,
HB1135,2023-RS,2023,2023-02-24,"Senate Health and Human Services  Do Pass, Passed, YEAS 7, NAYS 0.",8,
HB1135,2023-RS,2023,2023-02-27,"Senate  Do Pass Amended, Passed, YEAS 34, NAYS 0. S.J. 357",9,
HB1135,2023-RS,2023,2023-03-01,Signed by the Speaker H.J. 446,10,
HB1135,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,11,
HB1135,2023-RS,2023,2023-03-07,"Delivered to the Governor on Monday, March 06, 2023  H.J. 494",12,
HB1135,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  H.J. 547",13,
HB1136,2023-RS,2023,2023-01-25,First read in House and referred to House State Affairs H.J. 103,1,
HB1136,2023-RS,2023,2023-02-03,Withdrawn at the Request of the Prime Sponsor H.J. 226,2,
HB1137,2023-RS,2023,2023-01-25,First read in House and referred to House Taxation H.J. 104,1,
HB1137,2023-RS,2023,2023-01-31,Scheduled for hearing,2,
