LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
LD2221,HP1424,131,Second Regular Session,"Resolve, Directing the State Board of Education to Amend Chapter 115: The Credentialing of Education Personnel, a Major Substantive Rule of the State Board of Education",,,,,"Finally Passed, Mar 6, 2024 Governor's Action: Signed, Mar 6, 2024","RESLV, Chapter 137",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2221,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092072
LD2222,HP1425,131,Second Regular Session,An Act Establishing a State Calendar for the State of Maine,,,Committee on State and Local Government,2024-02-22,"Enacted, Mar 25, 2024 Governor's Action: Signed, Mar 25, 2024","ACTPUB, Chapter 569",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2222,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092073
LD2223,SP0951,131,Second Regular Session,"Resolve, to Direct the Department of Health and Human Services to Amend Rules and Establish a Study Group Related to Funding and Reimbursement for Mental Health Crisis Resolution Services",Senator Harold STEWART of Aroostook,,Committee on Health and Human Services,2024-02-21,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 21, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2223,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092075
LD2224,SP0953,131,Second Regular Session,An Act to Strengthen Public Safety by Improving Maine's Firearm Laws and Mental Health System,Senator Margaret ROTUNDO of Androscoggin,"Representative Kristen CLOUTIER of Lewiston, Senator Matthea DAUGHTRY of Cumberland, President Troy JACKSON of Aroostook, Speaker Rachel TALBOT ROSS of Portland, Representative Maureen TERRY of Gorham, Senator Eloise VITELLI of Sagadahoc",Committee on Judiciary,2024-02-27,"Enacted, Apr 26, 2024 Governor's Action: Signed, Apr 26, 2024","ACTPUB, Chapter 675",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2224,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092080
LD2225,HP1426,131,Second Regular Session,An Act to Provide Funding to Rebuild Infrastructure Affected by Extreme Inland and Coastal Weather Events,Speaker Rachel TALBOT ROSS of Portland,President Troy JACKSON of Aroostook,Committee on Appropriations and Financial Affairs,2024-02-22,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2225,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092093
LD2226,HP1427,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 213: Rules for the Salmonella Enteritidis Risk Reduction and Surveillance Program for Commercial Egg-type Flocks, a Late-filed Major Substantive Rule of the Department of Agriculture, Conservation and Forestry",,,"Committee on Agriculture, Conservation and Forestry",2024-02-22,"Emergency Finally Passed, Apr 2, 2024 Governor's Action: Emergency Signed, Apr 2, 2024","RESLV, Chapter 160",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2226,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092094
LD2227,HP1428,131,Second Regular Session,"Resolve, Regarding Legislative Review of Portions of Chapter 80:  Reduction of Toxics in Packaging, a Late-filed Major Substantive Rule of the Department of Environmental Protection",,,Committee on Environment and Natural Resources,2024-02-22,"Emergency Finally Passed, Mar 25, 2024 Governor's Action: Emergency Signed, Mar 25, 2024","RESLV, Chapter 147",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2227,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092095
LD2228,HP1430,131,Second Regular Session,An Act to Establish the Wabanaki Veterans Memorial,Speaker Rachel TALBOT ROSS of Portland,"Representative Aaron DANA of the Passamaquoddy Tribe, President Troy JACKSON of Aroostook",Committee on State and Local Government,2024-02-27,"Enacted, Apr 9, 2024 Governor's Action: Signed, Apr 9, 2024","ACTPUB, Chapter 606",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2228,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092111
LD2229,HP1431,131,Second Regular Session,"An Act to Make Supplemental Appropriations and Allocations for the Expenditures of State Government, Highway Fund and Other Funds and to Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2024 and June 30, 2025",Representative Lydia CRAFTS of Newcastle,,Committee on Transportation,2024-02-27,"Emergency Enacted, Apr 22, 2024 Governor's Action: Emergency Signed, Apr 22, 2024","ACTPUB, Chapter 645",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2229,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092112
LD2230,SP0955,131,Second Regular Session,"Resolve, to Require a Stakeholder Group to Participate in the Development of Rules Regarding Youth Camps",Senator Stacy BRENNER of Cumberland,"Senator Richard BENNETT of Oxford, Senator Glenn CURRY of Waldo, Representative Jessica FAY of Raymond, Representative Lori GRAMLICH of Old Orchard Beach, Senator Craig HICKMAN of Kennebec, Senator Henry INGWERSEN of York, Senator Lisa KEIM of Oxford, Senator Timothy NANGLE of Cumberland, Representative Joseph PERRY of Bangor",Committee on Health and Human Services,2024-02-27,"Emergency Finally Passed, Apr 24, 2024 Governor's Action: Emergency Unsigned, Apr 24, 2024","RESLV, Chapter 181",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2230,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092107
LD2231,SP0956,131,Second Regular Session,"Resolve, to Promote Access to Education and Workforce Development by Transferring Ownership of the Hutchinson Center Property in Belfast to the City of Belfast",Senator Glenn CURRY of Waldo,"Representative Daniel ANKELES of Brunswick, Senator Pinny BEEBE-CENTER of Knox, Senator Matthea DAUGHTRY of Cumberland, Representative Janice DODGE of Belfast, Senator Jill DUSON of Cumberland, Senator Nicole GROHOSKI of Hancock, Senator Eloise VITELLI of Sagadahoc, Representative J. WORTH of Ellsworth",Committee on Education and Cultural Affairs,2024-02-27,"Accepted Majority (ONTP) Report, Apr 2, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2231,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092108
LD2232,IB0005,131,Second Regular Session,An Act to Limit Contributions to Political Action Committees That Make Independent Expenditures,,,Committee on Veterans and Legal Affairs,2024-02-29,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 21, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2232,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092173
LD2233,HP1432,131,Second Regular Session,"Resolve, Regarding Legislative Review of Chapter 255:  Workers' Compensation Fronting Companies, a Late-filed Major Substantive Rule of the Department of Professional and Financial Regulation, Bureau of Insurance",,,"Committee on Health Coverage, Insurance and Financial Services",2024-02-28,"Emergency Finally Passed, Apr 23, 2024 Governor's Action: Emergency Unsigned, Apr 23, 2024","RESLV, Chapter 178",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2233,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092174
LD2234,HP1433,131,Second Regular Session,An Act to Require Telephone Solicitors to Use the Reassigned Numbers Database,,,"Committee on Energy, Utilities and Technology",2024-02-28,"Enacted, Mar 25, 2024 Governor's Action: Signed, Mar 25, 2024","ACTPUB, Chapter 570",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2234,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092168
LD2235,HP1434,131,Second Regular Session,"Resolve, Directing the Department of Administrative and Financial Services, the State Court Administrator and the Executive Director of the Legislative Council to Add a 3rd Option for Gender on State Forms",,,Committee on Judiciary,2024-02-28,"Finally Passed, Apr 9, 2024 Governor's Action: Signed, Apr 9, 2024","RESLV, Chapter 163",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2235,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092166
LD2236,HP1435,131,Second Regular Session,An Act to Expand the List of Crimes Eligible for a Post-judgment Motion to Seal Criminal History Record Information to Include Convictions for Possession and Cultivation of Marijuana,,,Committee on Judiciary,2024-02-28,"Enacted, Apr 16, 2024 Governor's Action: Signed, Apr 16, 2024","ACTPUB, Chapter 639",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2236,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092167
LD2237,HP1437,131,Second Regular Session,"An Act to Strengthen Public Safety, Health and Well-being by Expanding Services and Coordinating Violence Prevention Resources",Speaker Rachel TALBOT ROSS of Portland,"Representative Mana ABDI of Lewiston, Representative Daniel ANKELES of Brunswick, Representative Poppy ARFORD of Brunswick, Senator Donna BAILEY of York, Senator Joseph BALDACCI of Penobscot, Senator Pinny BEEBE-CENTER of Knox, Representative Arthur BELL of Yarmouth, Representative James BOYLE of Gorham, Representative Michael BRENNAN of Portland, Senator Stacy BRENNER of Cumberland, Representative William BRIDGEO of Augusta, Senator Anne CARNEY of Cumberland, Senator Benjamin CHIPMAN of Cumberland, Representative Kristen CLOUTIER of Lewiston, Representative Sally CLUCHEY of Bowdoinham, Representative Benjamin COLLINGS of Portland, Representative Lynn COPELAND of Saco, Representative Lydia CRAFTS of Newcastle, Representative Margaret CRAVEN of Lewiston, Representative W. CROCKETT of Portland, Senator Glenn CURRY of Waldo, Representative Aaron DANA of the Passamaquoddy Tribe, Senator Matthea DAUGHTRY of Cumberland, Representative Deqa DHALAC of South Portland, Representative James DILL of Old Town, Representative Janice DODGE of Belfast, Representative Victoria DOUDERA of Camden, Senator Jill DUSON of Cumberland, Representative Holly EATON of Deer Isle, Representative Jessica FAY of Raymond, Representative Drew GATTINE of Westbrook, Representative Valli GEIGER of Rockland, Representative Traci GERE of Kennebunkport, Representative Cheryl GOLEK of Harpswell, Representative Anne GRAHAM of North Yarmouth, Representative Lori GRAMLICH of Old Orchard Beach, Representative Tavis HASENFUS of Readfield, Representative Allison HEPLER of Woolwich, Senator Craig HICKMAN of Kennebec, Representative Daniel HOBBS of Wells, Senator Henry INGWERSEN of York, President Troy JACKSON of Aroostook, Representative Rebecca JAUCH of Topsham, Representative Christopher KESSLER of South Portland, Representative Amy KUHN of Falmouth, Representative Michel LAJOIE of Lewiston, Representative H. LANDRY of Farmington, Representative Raegan LaROCHELLE of Augusta, Senator Mark LAWRENCE of York, Representative Adam LEE of Auburn, Representative Grayson LOOKNER of Portland, Representative Colleen MADIGAN of Waterville, Representative Marc MALON of Biddeford, Representative Anne-Marie MASTRACCIO of Sanford, Representative Kristi MATHIESON of Kittery, Representative Ann MATLACK of St. George, Representative Michele MEYER of Eliot, Representative Rebecca MILLETT of Cape Elizabeth, Representative Nina MILLIKEN of Blue Hill, Representative Karen MONTELL of Gardiner, Representative Matthew MOONEN of Portland, Representative Stephen MORIARTY of Cumberland, Representative Kelly MURPHY of Scarborough, Senator Timothy NANGLE of Cumberland, Representative Kevin O'CONNELL of Brewer, Representative Margaret O'NEIL of Saco, Representative Laurie OSHER of Orono, Representative Anne PERRY of Calais, Representative Joseph PERRY of Bangor, Senator Teresa PIERCE of Cumberland, Representative William PLUECKER of Warren, Representative Jane PRINGLE of Windham, Senator Joseph RAFFERTY of York, Representative Ambureen RANA of Bangor, Representative Morgan RIELLY of Westbrook, Representative Walter RISEMAN of Harrison, Representative Tiffany ROBERTS of South Berwick, Representative Amy ROEDER of Bangor, Senator Margaret ROTUNDO of Androscoggin, Representative Walter RUNTE of York, Representative Ronald RUSSELL of Verona Island, Representative Melanie SACHS of Freeport, Representative Suzanne SALISBURY of Westbrook, Representative Holly SARGENT of York, Representative Daniel SAYRE of Kennebunk, Representative Daniel SHAGOURY of Hallowell, Representative Kathy SHAW of Auburn, Representative Erin SHEEHAN of Biddeford, Representative David SINCLAIR of Bath, Representative Charles SKOLD of Portland, Representative Holly STOVER of Boothbay, Representative Laura SUPICA of Bangor, Representative Maureen TERRY of Gorham, Senator Michael TIPPING of Penobscot, Senator Eloise VITELLI of Sagadahoc, Representative Sophia WARREN of Scarborough, Representative Bruce WHITE of Waterville, Representative Lynne WILLIAMS of Bar Harbor, Representative J. WORTH of Ellsworth, Representative Samuel ZAGER of Portland, Representative Stanley ZEIGLER of Montville",Committee on Health and Human Services,2024-02-28,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2237,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092180
LD2238,SP0958,131,Second Regular Session,An Act to Address Gun Violence in Maine by Requiring a Waiting Period for Certain Firearm Purchases,Senator Margaret ROTUNDO of Androscoggin,"Representative Mana ABDI of Lewiston, Representative Daniel ANKELES of Brunswick, Representative Poppy ARFORD of Brunswick, Senator Donna BAILEY of York, Senator Pinny BEEBE-CENTER of Knox, Representative Arthur BELL of Yarmouth, Representative James BOYLE of Gorham, Representative Michael BRENNAN of Portland, Senator Stacy BRENNER of Cumberland, Representative William BRIDGEO of Augusta, Senator Anne CARNEY of Cumberland, Representative Kristen CLOUTIER of Lewiston, Representative Sally CLUCHEY of Bowdoinham, Representative Lynn COPELAND of Saco, Representative Lydia CRAFTS of Newcastle, Representative Margaret CRAVEN of Lewiston, Senator Matthea DAUGHTRY of Cumberland, Representative Deqa DHALAC of South Portland, Representative Janice DODGE of Belfast, Representative Victoria DOUDERA of Camden, Senator Jill DUSON of Cumberland, Representative Holly EATON of Deer Isle, Representative Drew GATTINE of Westbrook, Representative Valli GEIGER of Rockland, Representative Traci GERE of Kennebunkport, Representative Cheryl GOLEK of Harpswell, Representative Anne GRAHAM of North Yarmouth, Representative Lori GRAMLICH of Old Orchard Beach, Representative Daniel HOBBS of Wells, Senator Henry INGWERSEN of York, President Troy JACKSON of Aroostook, Representative Rebecca JAUCH of Topsham, Representative Amy KUHN of Falmouth, Representative Michel LAJOIE of Lewiston, Representative Raegan LaROCHELLE of Augusta, Senator Mark LAWRENCE of York, Representative Grayson LOOKNER of Portland, Representative Colleen MADIGAN of Waterville, Representative Marc MALON of Biddeford, Representative Anne-Marie MASTRACCIO of Sanford, Representative Kristi MATHIESON of Kittery, Representative Ann MATLACK of St. George, Representative Michele MEYER of Eliot, Representative Rebecca MILLETT of Cape Elizabeth, Representative Karen MONTELL of Gardiner, Representative Matthew MOONEN of Portland, Representative Stephen MORIARTY of Cumberland, Representative Kelly MURPHY of Scarborough, Senator Timothy NANGLE of Cumberland, Representative Margaret O'NEIL of Saco, Representative Laurie OSHER of Orono, Representative Anne PERRY of Calais, Representative Joseph PERRY of Bangor, Senator Teresa PIERCE of Cumberland, Representative Jane PRINGLE of Windham, Senator Joseph RAFFERTY of York, Representative Ambureen RANA of Bangor, Representative Morgan RIELLY of Westbrook, Representative Walter RISEMAN of Harrison, Representative Amy ROEDER of Bangor, Representative Walter RUNTE of York, Representative Melanie SACHS of Freeport, Representative Suzanne SALISBURY of Westbrook, Representative Holly SARGENT of York, Representative Daniel SAYRE of Kennebunk, Representative Kathy SHAW of Auburn, Representative David SINCLAIR of Bath, Representative Charles SKOLD of Portland, Representative Holly STOVER of Boothbay, Representative Laura SUPICA of Bangor, Speaker Rachel TALBOT ROSS of Portland, Representative Maureen TERRY of Gorham, Representative Sophia WARREN of Scarborough, Representative Bruce WHITE of Waterville, Representative J. WORTH of Ellsworth, Representative Samuel ZAGER of Portland, Representative Stanley ZEIGLER of Montville",Committee on Judiciary,2024-02-28,"Enacted, Apr 30, 2024 Governor's Action: Unsigned, Apr 30, 2024","ACTPUB, Chapter 678",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=2238,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280092177
