bill_id,LD_num,term,session,title,commem
HP0149,LD0228,2023_2024,SS1,"Resolve, to Require That Alcohol Misuse Be Disclosed as a Contributing Factor to Death on Death Certificates",0
HP0150,LD0229,2023_2024,SS1,An Act to Compensate Tribal Governments for Basic Training for a Law Enforcement Officer Hired by Another Government Agency,0
HP0151,LD0230,2023_2024,SS1,"Resolve, to Require the Maine National Guard to Sell Certain Property in Hallowell",0
HP0152,LD0231,2023_2024,SS1,An Act to Support the Maine Pediatric and Behavioral Health Partnership Program,0
HP0153,LD0232,2023_2024,SS1,An Act to Amend the Laws Governing Bonding Restrictions for School Administrative Units,0
HP0154,LD0233,2023_2024,SS1,An Act to Ensure Efficiency in the Review of Petitions by the Secretary of State by Clarifying Deadlines Related to Those Petitions,0
HP0155,LD0234,2023_2024,RS1,An Act to Raise from 12 to 24 the Annual Limit on the Number of Public Events and Meals Nonprofit Organizations May Have That Are Exempt from Certain Rules and Regulations,0
HP0156,LD0235,2023_2024,RS2,An Act to Promote Economic Development in the Fishing Industry by Funding a Dredging Project in Portland Harbor,0
HP0157,LD0236,2023_2024,RS2,An Act to Authorize a General Fund Bond Issue to Support the Economic Development of the Fishing Industry and the Portland Harbor Dredging Project,0
HP0158,LD0237,2023_2024,SS1,An Act to Require a Registered Voter to Update the Registration,0
HP0159,LD0238,2023_2024,SS1,"Resolve, Regarding Mortgage Assistance for Persons with Illnesses Related to COVID-19",0
HP0160,LD0239,2023_2024,SS1,An Act to Establish the Pink-edged Sulphur as the State Butterfly,0
HP0161,LD0240,2023_2024,RS2,"Resolve, to Direct the Maine Connectivity Authority to Develop Proposed Legislation to Increase Broadband Internet Access",0
HP0162,LD0241,2023_2024,SS1,An Act to Reform Education,0
SP0108,LD0242,2023_2024,SS1,An Act to Clarify That Animal Health Products Are Exempt from the Perfluoroalkyl and Polyfluoroalkyl Substances Reporting Law,0
SP0109,LD0243,2023_2024,RS1,An Act To Eliminate Residency Requirements for District Court Judicial Appointments,0
SP0110,LD0244,2023_2024,SS1,"Resolve, Directing Maine Emergency Medical Services to Convene a Stakeholder Group to Explore Emergency Medical Services Career Pathways and Educational Opportunities in the State",0
SP0111,LD0245,2023_2024,SS1,An Act to Require a Person Receiving Unemployment Benefits to Attend Scheduled Interviews to Fulfill the Work Search Requirement,0
SP0112,LD0246,2023_2024,RS2,An Act to Amend the Campaign Finance Laws,0
SP0113,LD0247,2023_2024,SS1,An Act Regarding Replacement Candidates Under the Maine Clean Election Act,0
SP0114,LD0248,2023_2024,RS2,An Act to Amend the State's Liquor Laws,0
SP0115,LD0249,2023_2024,SS1,An Act to Amend the Campaign Finance Laws Regarding Political Action Committees,0
SP0116,LD0250,2023_2024,SS1,An Act to Improve Housing by Increasing Housing Options,0
SP0117,LD0251,2023_2024,RS2,"Resolve, to Classify Employee Health Insurance as a Fixed Cost for MaineCare Reimbursement in Nursing Facilities",0
SP0118,LD0252,2023_2024,RS1,An Act Relating to Long-term Care Pharmacies,0
SP0119,LD0253,2023_2024,SS1,An Act to Add Health and Physical Education Requirements to High School Diploma Standards,0
SP0120,LD0254,2023_2024,RS2,An Act to Provide Funds for Comprehensive Family Life Education Services,0
SP0121,LD0255,2023_2024,SS1,An Act Regarding Campaign Finance Reports,0
SP0122,LD0256,2023_2024,SS1,An Act to Add Electric Bicycles to the Electric Vehicle Rebate Program,0
SP0123,LD0257,2023_2024,SS1,An Act to Provide for a Later Starting Time for High Schools,0
HP0163,LD0258,2023_2024,SS1,"An Act Making Unified Appropriations and Allocations from the General Fund and Other Funds for the Expenditures of State Government and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2023, June 30, 2024 and June 30, 2025",0
HP0164,LD0259,2023_2024,SS1,"An Act Making Unified Allocations from the Highway Fund and Other Funds for the Expenditures of State Government and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2023, June 30, 2024 and June 30, 2025",0
HP0165,LD0260,2023_2024,SS1,"An Act to Make Supplemental Allocations from the Highway Fund and Other Funds for the Expenditures of State Government and to Change Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Year Ending June 30, 2023",0
HP0166,LD0261,2023_2024,RS1,An Act to Reinstate a Minimum Age for Hunting,0
HP0167,LD0262,2023_2024,RS2,An Act Regarding the Maine Development Foundation,0
HP0168,LD0263,2023_2024,SS1,An Act to Ensure Access to Family Planning Services,0
HP0169,LD0264,2023_2024,SS1,An Act to Clarify the Process for Admission to the Bar on Motion,0
HP0170,LD0265,2023_2024,RS2,An Act to Provide Support Services for Military Members Transitioning to Civilian Life in Maine,0
SP0125,LD0266,2023_2024,RS1,An Act to Increase Consumer Choice and Reduce Motor Vehicle Emissions in Maine,0
SP0126,LD0267,2023_2024,SS1,An Act to Require Private Insurance Coverage for Donor Breast Milk,0
SP0127,LD0268,2023_2024,SS1,An Act to Establish a 45-day Municipal Residency Requirement for General Assistance Programs,0
SP0128,LD0269,2023_2024,RS1,An Act to Designate Granitic Pegmatite as the Maine State Rock,0
SP0129,LD0270,2023_2024,SS1,An Act to Help Retired Federal Employees,0
SP0130,LD0271,2023_2024,SS1,"An Act Requiring the University of Maine System and the Maine Community College System to Offer a For-credit Course on Hunting, Fishing, Recreational Shooting and Trapping",0
SP0131,LD0272,2023_2024,SS1,An Act Regarding the Issuance of Driver's Licenses to Persons with Obstructive Sleep Apnea,0
HP0171,LD0273,2023_2024,RS2,An Act to Provide Funds to the Malaga 1912 Scholarship Fund,0
HP0172,LD0274,2023_2024,SS1,An Act Regarding Municipal Costs for Water Used for Firefighting,0
HP0173,LD0275,2023_2024,SS1,"Resolve, to Establish the Task Force to Review Work Practices and Treatment of Pharmacists",0
HP0174,LD0276,2023_2024,SS1,An Act to Assist Municipalities in Preventing Damage from Storm Water,0
HP0175,LD0277,2023_2024,RS2,An Act Regarding Perfluoroalkyl and Polyfluoroalkyl Substances,0
HP0176,LD0278,2023_2024,RS1,An Act to Require Health Plans to Cover an Annual Mental Health Wellness Examination,0
HP0177,LD0279,2023_2024,RS2,An Act to Protect Against Discrimination by Public Entities,0
HP0178,LD0280,2023_2024,RS2,An Act to Make Maine Schools Safer and Healthier by Increasing the Maximum Debt Service Limit,0
HP0179,LD0281,2023_2024,SS1,An Act to Require Ski Area Safety Plans and Reporting,0
HP0180,LD0282,2023_2024,SS1,An Act to Allow the Department of Health and Human Services to Authorize Standing Orders,0
HP0181,LD0283,2023_2024,SS1,An Act to Make Technical Changes to the Maine Tax Laws,0
HP0182,LD0284,2023_2024,RS2,"An Act to Implement the Recommendations of the Maine Workforce, Research, Development and Student Achievement Institute",0
HP0183,LD0285,2023_2024,RS1,An Act to Remove the Requirement for Wild Blueberry Transportation Permits,0
HP0184,LD0286,2023_2024,SS1,An Act to Authorize the Use of Tax Increment Financing Funds for Constructing or Renovating Local Central Administrative Offices,0
HP0185,LD0287,2023_2024,RS2,An Act to Provide a Sales Tax Exemption for Diapers,0
HP0186,LD0288,2023_2024,RS2,An Act Concerning Housing and Support Services for At-risk Youth and Youth Involved in the Juvenile Justice System,0
HP0187,LD0289,2023_2024,SS1,An Act to Amend the Laws Governing the Advisory Committee on the Fund to Address PFAS Contamination,0
HP0188,LD0290,2023_2024,SS1,An Act to Amend the Maine Insurance Code as It Relates to Pet Insurance,0
HP0189,LD0291,2023_2024,SS1,"Resolve, to Establish the Commission to Study the Feasibility of Establishing a Recovery High School in the State",0
HP0190,LD0292,2023_2024,RS1,An Act to Establish Maine Needham Day,1
HP0191,LD0293,2023_2024,SS1,An Act to Revise the School Funding Formula,0
HP0192,LD0294,2023_2024,RS2,An Act to Include a Tribal Member in the Baxter State Park Authority,0
HP0193,LD0295,2023_2024,RS2,An Act to Incentivize Accurate Recyclability Labeling on Packaging Material,0
HP0194,LD0296,2023_2024,SS1,An Act to Ensure Municipalities Receive a Higher Percentage of All-terrain Vehicle and Snowmobile Registration Fees to Cover Increased Expenses,0
HP0195,LD0297,2023_2024,RS2,An Act to Reduce Electric Rate Increases Due to Renewable Energy Credits,0
HP0196,LD0298,2023_2024,SS1,An Act to Study the Shared Use of the Public Right of Way,0
HP0197,LD0299,2023_2024,RS2,An Act to Correct Language Related to Medicaid Coverage for Children,0
HP0198,LD0300,2023_2024,SS1,"An Act to Establish Pilot Initiatives to Promote, Grow and Sustain Adult Day Care and Respite Programs in Maine",0
HP0199,LD0301,2023_2024,SS1,An Act to Exempt Employers from Providing Earned Paid Leave for Certain Employees,0
HP0200,LD0302,2023_2024,SS1,An Act to Ensure Sufficient Rates for Behavioral Health Services,0
HP0201,LD0303,2023_2024,SS1,"An Act to Provide Health Insurance, Reduce Administrative Burdens, Reduce Costs and Improve Health Outcomes",0
HP0202,LD0304,2023_2024,SS1,An Act to Establish Statewide Standards for Perfluoroalkyl and Polyfluoroalkyl Substances,0
HP0203,LD0305,2023_2024,SS1,An Act to Provide Youth Lifetime Hunting Licenses to Eligible Dependents of Veterans Who Are 100 Percent Disabled,0
HP0204,LD0306,2023_2024,RS2,An Act Related to Water,0
HP0205,LD0307,2023_2024,RS2,An Act to Lower the State's Health Care Costs,0
HP0206,LD0308,2023_2024,SS1,An Act to Require That Insurance Companies Notify Insured Persons over 65 Years of Age Regarding Coordination of Benefits with Medicare Part B,0
HP0207,LD0309,2023_2024,SS1,An Act to Ensure Equitable Access to All Higher Education Institutions,0
HP0208,LD0310,2023_2024,SS1,An Act to Increase the Workforce in the State,0
SP0132,LD0311,2023_2024,SS1,An Act to Delay the Repeal of the Law Governing the Sale of Pari-Mutuel Pools for Simulcast Harness Racing,0
SP0133,LD0312,2023_2024,RS1,An Act to Improve Health Outcomes by Expanding the Perinatal Workforce to Include Professionals Such as Community Health Workers and Doulas and to Provide MaineCare Reimbursement for Services,0
SP0134,LD0313,2023_2024,SS1,"An Act to Allow Game Wardens to Transfer Retirement Service, Allow Certain Employees of Participating Local Districts to Purchase Service Credit and Allow Transfer of Membership from the State Employee Retirement Plan to Another Plan",0
SP0135,LD0314,2023_2024,RS2,An Act to Establish the Permanent Commission on the Status of Housing in Maine,0
SP0136,LD0315,2023_2024,SS1,An Act to Provide Funding for Programs Benefiting Maine Farmers,0
SP0137,LD0316,2023_2024,SS1,"Resolve, Directing the Department of Labor to Submit a Report on the Employment of Minors",0
SP0138,LD0317,2023_2024,SS1,An Act Regarding Safe Schools,0
SP0139,LD0318,2023_2024,RS1,"Resolve, to Designate the Route 170 Bridge Located in Webster Plantation the Gary ""Swampy"" Worster Memorial Bridge",1
SP0140,LD0319,2023_2024,RS1,An Act to Amend Maine's Underground Oil Storage Tank Laws,0
SP0141,LD0320,2023_2024,SS1,An Act to Support the Maine Multicultural Center,0
SP0142,LD0321,2023_2024,RS2,An Act to Create a Bill of Rights for Temporary Workers,0
SP0143,LD0322,2023_2024,RS2,An Act to Improve the Unemployment Insurance System,0
SP0144,LD0323,2023_2024,SS1,An Act to Improve Compliance with Maine's Implied Warranty Law,0
SP0145,LD0324,2023_2024,RS2,An Act to Prevent the Wrongful Firing of Maine Workers,0
SP0146,LD0325,2023_2024,SS1,An Act to Require Transparency in Public Utility Advertising Expenditures,0
SP0147,LD0326,2023_2024,SS1,An Act to Improve Recruitment and Retention of First Responders,0
SP0148,LD0327,2023_2024,SS1,An Act to Provide Maine Ratepayers with Equitable Access to Interconnection of Distributed Generation Resources,0
SP0149,LD0328,2023_2024,RS2,An Act to Improve Mental Health in Maine,0
SP0150,LD0329,2023_2024,SS1,"Resolve, to Establish the Blue Ribbon Commission on Guaranteed Health Care",0
SP0151,LD0330,2023_2024,SS1,An Act Regarding Legal Representation for Residents Facing Eviction,0
SP0152,LD0331,2023_2024,RS1,"Resolve, to Name a Bridge in the Town of Canaan After Staff Sergeant Richard Gerald Salsbury",1
SP0153,LD0332,2023_2024,RS2,An Act to Provide Funds Necessary for the Production and Delivery of Election Materials by the Secretary of State and to Reconvene the Working Group to Study Polling Places at Schools,0
SP0154,LD0333,2023_2024,SS1,An Act to Protect the Homes of Individuals Placed in Long-term Care by Excluding the Individuals' Primary Residences in Eligibility Considerations,0
SP0155,LD0334,2023_2024,RS1,An Act to Ensure the Full Value of the Balance of Registration Fees Is Retained by the Seller of Used Motor Vehicles,0
SP0156,LD0335,2023_2024,RS2,An Act to Improve Educator Certification Response Times,0
HP0210,LD0336,2023_2024,SS1,An Act Regarding State Recognition of Native American Tribes,0
HP0211,LD0337,2023_2024,RS2,An Act to Amend the Law Governing the Regulation of Manufactured Housing to Increase Affordable Housing,0
HP0212,LD0338,2023_2024,SS1,An Act to Allow Education Funding to Follow the Student,0
HP0213,LD0339,2023_2024,SS1,An Act to Provide Electronic Access to Confidential Juror Information,0
HP0214,LD0340,2023_2024,SS1,An Act Regarding the Purpose and Responsibilities of the State Regulatory System for Public Utilities,0
HP0215,LD0341,2023_2024,SS1,An Act to Amend the Maine Tree Growth Tax Law to Encourage Housing Construction,0
HP0216,LD0342,2023_2024,SS1,An Act to Streamline Licensing by Matching Federal Licensing Requirements for Occupations Licensed Federally,0
HP0217,LD0343,2023_2024,SS1,An Act to Invest in an Educational Technician Training Program to Address Shortages in Public Schools,0
HP0218,LD0344,2023_2024,RS1,An Act to Establish Maine Alewife Day,1
HP0219,LD0345,2023_2024,RS2,"An Act to Transition the Responsibility for Child Find Activities and for Ensuring a Free, Appropriate Public Education for Eligible Children from the Child Development Services System to School Administrative Units",0
HP0220,LD0346,2023_2024,SS1,An Act to Reimburse Family Caregivers,0
HP0221,LD0347,2023_2024,SS1,An Act Regarding In-court Appearance Requirements for Persons Authorized to Serve Eviction Notices,0
HP0222,LD0348,2023_2024,RS2,An Act to Make Menstrual Products Available in Certain Schools,0
HP0223,LD0349,2023_2024,SS1,An Act to Support Farm Workers and Farmers by Addressing Unionization of Farm Workers,0
SP0157,LD0350,2023_2024,RS1,An Act to Prevent Dog Breed Discrimination by Insurance Companies,0
