bill_id,session,chamber,action_date,action,order,comm_order,vote
HB4049,2024R1,H,2024-02-13,Work Session held.,4,,
HB4049,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4049,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,6,,
HB4049,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4050,2024R1,H,2024-02-12,HBL Committee ~ Public Hearing: Heard,,1,
HB4050,2024R1,H,2024-02-14,HBL Committee ~ Public Hearing: Heard,,2,
HB4050,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4050,2024R1,H,2024-02-05,Referred to Business and Labor.,2,,
HB4050,2024R1,H,2024-02-12,Public Hearing held.,3,,
HB4050,2024R1,H,2024-02-14,Public Hearing held.,4,,
HB4050,2024R1,H,2024-03-07,In committee upon adjournment.,5,,
HB4051,2024R1,H,2024-02-06,HGAMRG Committee ~ Public Hearing: Heard,,1,
HB4051,2024R1,H,2024-02-13,HGAMRG Committee ~ Work Session: Heard,,2,
HB4051,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4051,2024R1,H,2024-02-05,Referred to Gambling Regulation.,2,,
HB4051,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4051,2024R1,H,2024-02-13,Work Session held.,4,,
HB4051,2024R1,H,2024-03-07,In committee upon adjournment.,5,,
HB4052,2024R1,H,2024-02-06,HGAMRG Committee ~ Public Hearing: Heard,,1,
HB4052,2024R1,H,2024-02-13,HGAMRG Committee ~ Work Session: Not Heard,,2,
HB4052,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4052,2024R1,H,2024-02-05,Referred to Gambling Regulation.,2,,
HB4052,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4052,2024R1,H,2024-03-07,In committee upon adjournment.,4,,
HB4053,2024R1,H,2024-02-06,HGAMRG Committee ~ Public Hearing: Heard,,1,
HB4053,2024R1,H,2024-02-13,HGAMRG Committee ~ Work Session: Heard,,2,
HB4053,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4053,2024R1,H,2024-02-05,Referred to Gambling Regulation.,2,,
HB4053,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4053,2024R1,H,2024-02-13,Work Session held.,4,,
HB4053,2024R1,H,2024-03-07,In committee upon adjournment.,5,,
HB4054,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4054,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4054,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4055,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4055,2024R1,H,2024-02-05,Referred to Revenue.,2,,
HB4055,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4056,2024R1,H,2024-02-15,HREV Committee ~ Public Hearing: Heard,,1,
HB4056,2024R1,H,2024-02-28,HREV Committee ~ Informational Meeting: Heard,,2,
HB4056,2024R1,H,2024-02-29,HREV Committee ~ Informational Meeting: Heard,,3,
HB4056,2024R1,H,2024-03-04,HREV Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4056,2024R1,S,2024-03-06,SFR Committee ~ Public Hearing and Work Session: Heard and Reported Out,,5,
HB4056,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4056,2024R1,H,2024-02-05,Referred to Revenue.,2,,
HB4056,2024R1,H,2024-02-15,Public Hearing held.,3,,
HB4056,2024R1,H,2024-02-28,Informational Meeting held.,4,,
HB4056,2024R1,H,2024-02-29,Informational Meeting held.,5,,
HB4056,2024R1,H,2024-03-04,Work Session held.,6,,
HB4056,2024R1,H,2024-03-04,Recommendation: Do pass with amendments and be printed A-Engrossed.,7,,
HB4056,2024R1,H,2024-03-05,Second reading.,8,,
HB4056,2024R1,H,2024-03-05,Rules suspended. Third reading. Carried by Nathanson. Passed.,9,,"Ayes, 36; Nays, 17--Boice, Breese-Iverson, Cate, Elmer, Goodwin, Javadi, Levy B, Levy E, Lewis, McIntire, Osborne, Owens, Scharf, Smith G, Stout, Wallan, Yunker; Excused, 4--Boshart Davis, Bynum, Cramer, Neron; Excused for Business of the House, 3--Dexter, Evans, Helfrich."
HB4056,2024R1,S,2024-03-05,First reading. Referred to President's desk.,10,,
HB4056,2024R1,S,2024-03-05,Referred to Finance and Revenue.,11,,
HB4056,2024R1,S,2024-03-06,Public Hearing and Work Session held.,12,,
HB4056,2024R1,S,2024-03-07,Recommendation: Do pass the A-Eng. bill.,13,,
HB4056,2024R1,S,2024-03-07,Second reading.,14,,
HB4056,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Meek.  Passed.,15,,"Ayes, 28; Excused, 2--Thatcher, Weber."
HB4056,2024R1,H,2024-03-13,Speaker signed.,16,,
HB4056,2024R1,S,2024-03-19,President signed.,17,,
HB4056,2024R1,H,2024-04-04,Governor signed.,18,,
HB4056,2024R1,H,2024-04-10,"Chapter 77, (2024 Laws): Effective date June 6, 2024.",19,,
HB4057,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4057,2024R1,H,2024-02-05,Referred to Business and Labor.,2,,
HB4057,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4058,2024R1,H,2024-02-06,HHOUSH Committee ~ Public Hearing: Heard,,1,
HB4058,2024R1,H,2024-02-13,HHOUSH Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4058,2024R1,S,2024-02-20,SHDEV Committee ~ Public Hearing: Heard,,3,
HB4058,2024R1,S,2024-02-22,SHDEV Committee ~ Work Session: Heard and Reported Out,,4,
HB4058,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4058,2024R1,H,2024-02-05,Referred to Housing and Homelessness.,2,,
HB4058,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4058,2024R1,H,2024-02-13,Work Session held.,4,,
HB4058,2024R1,H,2024-02-14,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4058,2024R1,H,2024-02-14,Second reading.,6,,
HB4058,2024R1,H,2024-02-14,Rules suspended. Third reading. Carried by Breese-Iverson. Passed.,7,,"Ayes, 60."
HB4058,2024R1,S,2024-02-15,First reading. Referred to President's desk.,8,,
HB4058,2024R1,S,2024-02-15,Referred to Housing and Development.,9,,
HB4058,2024R1,S,2024-02-20,Public Hearing held.,10,,
HB4058,2024R1,S,2024-02-22,Work Session held.,11,,
HB4058,2024R1,S,2024-02-26,Recommendation: Do pass the A-Eng. bill.,12,,
HB4058,2024R1,S,2024-02-26,Second reading.,13,,
HB4058,2024R1,S,2024-02-27,Carried over to 02-28 by unanimous consent.,14,,
HB4058,2024R1,S,2024-02-28,Third reading.  Carried by Anderson.  Passed.,15,,"Ayes, 29; Nays, 1--Robinson."
HB4058,2024R1,S,2024-02-28,Meek declared potential conflict of interest.,16,,
HB4058,2024R1,H,2024-03-01,Speaker signed.,17,,
HB4058,2024R1,S,2024-03-01,President signed.,18,,
HB4058,2024R1,H,2024-03-07,Governor signed.,19,,
HB4058,2024R1,H,2024-03-12,"Chapter 3, (2024 Laws): Effective date January 1, 2025.",20,,
HB4059,2024R1,H,2024-02-13,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4059,2024R1,H,2024-02-15,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4059,2024R1,S,2024-02-27,SNR Committee ~ Public Hearing: Heard,,3,
HB4059,2024R1,S,2024-02-29,SNR Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4059,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4059,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water.",2,,
HB4059,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4059,2024R1,H,2024-02-15,Work Session held.,4,,
HB4059,2024R1,H,2024-02-19,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4059,2024R1,H,2024-02-19,Recommendation: Do pass with different amendments and be printed A-Engrossed.,6,,
HB4059,2024R1,H,2024-02-20,Second reading.,7,,
HB4059,2024R1,H,2024-02-21,"Rules suspended. Consideration of Committee Report and Minority Report carried over to February 22, 2024 Calendar.",8,,
HB4059,2024R1,H,2024-02-22,Motion to substitute Minority Report for Committee Report failed.,9,,"Ayes, 24; Nays, 33--Andersen, Bowman, Bynum, Chaichi, Dexter, Fahey, Gamba, Gomberg, Grayber, Hartman, Helm, Holvey, Hudson, Kropf, Levy E, Lively, Marsh, McLain, Nathanson, Nelson, Neron, Nguyen D, Nguyen H, Nosse, Pham H, Reynolds, Ruiz, Sanchez, Sosa, Tran, Valderrama, Walters, Speaker Rayfield; Excused, 3--Boshart Davis, Evans, Pham K."
HB4059,2024R1,H,2024-02-22,Potential conflict(s) of interest declared by Scharf.,10,,
HB4059,2024R1,H,2024-02-22,Motion to refer to Rules failed.,11,,"Ayes, 24; Nays, 32--Andersen, Bowman, Bynum, Chaichi, Dexter, Fahey, Gamba, Gomberg, Grayber, Hartman, Helm, Holvey, Hudson, Kropf, Levy E, Lively, Marsh, McLain, Nathanson, Nelson, Neron, Nguyen D, Nguyen H, Nosse, Pham H, Reynolds, Ruiz, Sanchez, Sosa, Tran, Valderrama, Walters; Excused, 3--Boshart Davis, Evans, Pham K; Excused for Business of the House, 1--Speaker Rayfield."
HB4059,2024R1,H,2024-02-22,Passed.,12,,"Ayes, 32; Nays, 25--Boice, Breese-Iverson, Cate, Conrad, Cramer, Diehl, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, Mannix, McIntire, Nguyen D, Osborne, Owens, Reschke, Scharf, Smith G, Stout, Wallan, Wright, Yunker; Excused, 3--Boshart Davis, Evans, Pham K."
HB4059,2024R1,H,2024-02-22,Third reading. Carried by Helm.,13,,
HB4059,2024R1,S,2024-02-22,First reading. Referred to President's desk.,14,,
HB4059,2024R1,S,2024-02-22,Referred to Natural Resources and Wildfire.,15,,
HB4059,2024R1,S,2024-02-27,Public Hearing held.,16,,
HB4059,2024R1,S,2024-02-29,Work Session held.,17,,
HB4059,2024R1,S,2024-03-05,"Recommendation: Do pass with amendments to the A-Eng bill. (Printed B-Eng.)
Girod, Smith DB not concurring.",18,,
HB4059,2024R1,S,2024-03-05,Minority Recommendation: Do pass with different amendments to the A-Eng bill. (Printed B-Eng. Minority),19,,
HB4059,2024R1,S,2024-03-06,Second reading.,20,,
HB4059,2024R1,S,2024-03-07,Motion to substitute Minority Report for Committee Report failed.,21,,"Ayes, 11; Nays, 17--Campos, Dembrow, Frederick, Gelser Blouin, Golden, Gorsek, Jama, Lieber, Manning Jr, Meek, Patterson, Prozanski, Sollman, Steiner, Taylor, Woods, President Wagner; Excused, 2--Thatcher, Weber."
HB4059,2024R1,S,2024-03-07,Third reading.  Carried by Golden.  Passed.,22,,"Ayes, 17; Nays, 11--Anderson, Bonham, Boquist, Findley, Girod, Hansell, Hayden, Knopp, Linthicum, Robinson, Smith DB; Excused, 2--Thatcher, Weber."
HB4059,2024R1,H,2024-03-07,House concurred in Senate amendments and repassed bill.,23,,"Ayes, 33; Nays, 23--Boice, Breese-Iverson, Cate, Conrad, Diehl, Elmer, Goodwin, Helfrich, Hieb, Levy B, Lewis, Mannix, McIntire, Nguyen D, Osborne, Owens, Reschke, Scharf, Smith G, Stout, Wallan, Wright, Yunker; Excused, 4--Boshart Davis, Cramer, Javadi, Ruiz."
HB4059,2024R1,H,2024-03-13,Speaker signed.,24,,
HB4059,2024R1,S,2024-03-19,President signed.,25,,
HB4059,2024R1,H,2024-04-04,Governor signed.,26,,
HB4059,2024R1,H,2024-04-10,"Chapter 78, (2024 Laws): Effective date April 4, 2024.",27,,
HB4060,2024R1,H,2024-02-06,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4060,2024R1,H,2024-02-08,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4060,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4060,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means.",2,,
HB4060,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4060,2024R1,H,2024-02-08,Work Session held.,4,,
HB4060,2024R1,H,2024-02-12,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4060,2024R1,H,2024-02-12,Referred to Ways and Means by prior reference.,6,,
HB4060,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4061,2024R1,H,2024-02-08,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4061,2024R1,H,2024-02-13,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4061,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4061,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means.",2,,
HB4061,2024R1,H,2024-02-08,Public Hearing held.,3,,
HB4061,2024R1,H,2024-02-13,Work Session held.,4,,
HB4061,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4061,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,6,,
HB4061,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4062,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4062,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4062,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4063,2024R1,H,2024-02-13,HHOUSH Committee ~ Public Hearing: Heard,,1,
HB4063,2024R1,H,2024-02-15,HHOUSH Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4063,2024R1,S,2024-02-27,SHDEV Committee ~ Public Hearing: Heard,,3,
HB4063,2024R1,S,2024-02-29,SHDEV Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4063,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4063,2024R1,H,2024-02-05,Referred to Housing and Homelessness.,2,,
HB4063,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4063,2024R1,H,2024-02-15,Work Session held.,4,,
HB4063,2024R1,H,2024-02-16,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4063,2024R1,H,2024-02-19,Second reading.,6,,
HB4063,2024R1,H,2024-02-20,Third reading. Carried by Gamba. Passed.,7,,"Ayes, 55; Nays, 3--Osborne, Reschke, Walters; Excused, 2--Boshart Davis, Lively."
HB4063,2024R1,H,2024-02-20,Potential conflict(s) of interest declared by Nguyen D.,8,,
HB4063,2024R1,S,2024-02-21,First reading. Referred to President's desk.,9,,
HB4063,2024R1,S,2024-02-21,Referred to Housing and Development.,10,,
HB4063,2024R1,S,2024-02-27,Public Hearing held.,11,,
HB4063,2024R1,S,2024-02-29,Work Session held.,12,,
HB4063,2024R1,S,2024-03-01,Recommendation: Do pass with amendments to the A-Eng. bill. (Printed B-Eng.),13,,
HB4063,2024R1,S,2024-03-04,Second reading.,14,,
HB4063,2024R1,S,2024-03-05,Third reading.  Carried by Anderson.  Passed.,15,,"Ayes, 24; Nays, 6--Bonham, Boquist, Hayden, Linthicum, Robinson, Thatcher."
HB4063,2024R1,H,2024-03-06,House concurred in Senate amendments and repassed bill.,16,,"Ayes, 49; Nays, 6--Boice, Evans, Osborne, Reschke, Walters, Yunker; Excused, 4--Boshart Davis, Bynum, Cramer, Owens; Excused for Business of the House, 1--Hieb."
HB4063,2024R1,H,2024-03-13,Speaker signed.,17,,
HB4063,2024R1,S,2024-03-19,President signed.,18,,
HB4063,2024R1,H,2024-04-17,Governor signed.,19,,
HB4063,2024R1,H,2024-04-18,"Chapter 102, (2024 Laws): Effective date June 6, 2024.",20,,
HB4064,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4064,2024R1,H,2024-02-05,Referred to Housing and Homelessness with subsequent referral to Ways and Means.,2,,
HB4064,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4065,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4065,2024R1,H,2024-02-05,Referred to Housing and Homelessness with subsequent referral to Ways and Means.,2,,
HB4065,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4066,2024R1,H,2024-02-26,HBL Committee ~ Informational Meeting: Heard,,1,
HB4066,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4066,2024R1,H,2024-02-05,Referred to Business and Labor.,2,,
HB4066,2024R1,H,2024-02-26,Informational Meeting held.,3,,
HB4066,2024R1,H,2024-03-07,In committee upon adjournment.,4,,
HB4067,2024R1,J,2024-02-15,JCT Committee ~ Public Hearing: Heard,,1,
HB4067,2024R1,J,2024-02-22,JCT Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4067,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4067,2024R1,H,2024-02-05,Referred to Transportation with subsequent referral to Ways and Means.,2,,
HB4067,2024R1,H,2024-02-15,Public Hearing held.,3,,
HB4067,2024R1,H,2024-02-22,Work Session held.,4,,
HB4067,2024R1,H,2024-02-26,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4067,2024R1,H,2024-02-26,Referred to Ways and Means by prior reference.,6,,
HB4067,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4068,2024R1,H,2024-02-05,HED Committee ~ Public Hearing: Heard,,1,
HB4068,2024R1,H,2024-02-07,HED Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4068,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4068,2024R1,H,2024-02-05,Referred to Education.,2,,
HB4068,2024R1,H,2024-02-05,Public Hearing held.,3,,
HB4068,2024R1,H,2024-02-07,Work Session held.,4,,
HB4068,2024R1,H,2024-02-12,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB4068,2024R1,H,2024-02-12,Referred to Ways and Means by order of Speaker.,6,,
HB4068,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4069,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4069,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care with subsequent referral to Ways and Means.,2,,
HB4069,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4070,2024R1,H,2024-02-05,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4070,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Not Heard,,2,
HB4070,2024R1,H,2024-02-14,HBHHC Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4070,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4070,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care with subsequent referral to Ways and Means.,2,,
HB4070,2024R1,H,2024-02-05,Public Hearing held.,3,,
HB4070,2024R1,H,2024-02-14,Work Session held.,4,,
HB4070,2024R1,H,2024-02-15,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4070,2024R1,H,2024-02-15,Referred to Ways and Means by prior reference.,6,,
HB4070,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4071,2024R1,H,2024-02-13,HBHHC Committee ~ Public Hearing: Not Heard,,1,
HB4071,2024R1,H,2024-02-14,HBHHC Committee ~ Public Hearing: Heard,,2,
HB4071,2024R1,H,2024-02-19,HBHHC Committee ~ Work Session: Heard and Reported Out,,3,
HB4071,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4071,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4071,2024R1,H,2024-02-14,Public Hearing held.,3,,
HB4071,2024R1,H,2024-02-19,Work Session held.,4,,
HB4071,2024R1,H,2024-02-22,"Without recommendation as to passage, with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB4071,2024R1,H,2024-02-22,Referred to Ways and Means by order of Speaker.,6,,
HB4071,2024R1,H,2024-03-04,Motion to withdraw from Ways and Means failed.,7,,"Ayes, 24; Nays, 34--Andersen, Bowman, Chaichi, Dexter, Evans, Fahey, Gamba, Gomberg, Grayber, Hartman, Helm, Holvey, Hudson, Kropf, Levy E, Lively, Marsh, McLain, Nathanson, Nelson, Neron, Nguyen D, Nguyen H, Nosse, Pham H, Pham K, Reynolds, Ruiz, Sanchez, Sosa, Tran, Valderrama, Walters, Speaker Rayfield; Excused, 2--Boshart Davis, Cramer."
HB4071,2024R1,H,2024-03-07,In committee upon adjournment.,8,,
HB4072,2024R1,H,2024-02-12,HREV Committee ~ Public Hearing: Heard,,1,
HB4072,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4072,2024R1,H,2024-02-05,Referred to Revenue.,2,,
HB4072,2024R1,H,2024-02-12,Public Hearing held.,3,,
HB4072,2024R1,H,2024-03-07,In committee upon adjournment.,4,,
HB4073,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4073,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4073,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
