bill_id,session,chamber,action_date,action,order,comm_order,vote
SCR0004,2023R1,H,2023-03-02,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SCR0004,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0004,2023R1,S,2023-01-15,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0004,2023R1,S,2023-02-02,Public Hearing held.,3,,
SCR0004,2023R1,S,2023-02-07,Work Session held.,4,,
SCR0004,2023R1,S,2023-02-09,Recommendation: Do adopt.,5,,
SCR0004,2023R1,S,2023-02-09,Second reading.,6,,
SCR0004,2023R1,S,2023-02-13,Carried over to 02-14 by unanimous consent.,7,,
SCR0004,2023R1,S,2023-02-14,Carried over to 02-15 by unanimous consent.,8,,
SCR0004,2023R1,S,2023-02-15,Final reading.  Carried by Hansell.  Adopted.,9,,"Ayes, 30."
SCR0004,2023R1,H,2023-02-21,First reading. Referred to Speaker's desk.,10,,
SCR0004,2023R1,H,2023-02-23,Referred to Rules.,11,,
SCR0004,2023R1,H,2023-03-02,Public Hearing and Work Session held.,12,,
SCR0004,2023R1,H,2023-03-06,Recommendation: Be adopted.,13,,
SCR0004,2023R1,H,2023-03-07,Read. Carried by Smith G. Adopted.,14,,"Ayes, 59; Excused, 1--Reynolds."
SCR0004,2023R1,S,2023-03-09,President signed.,15,,
SCR0004,2023R1,H,2023-03-13,Speaker signed.,16,,
SCR0004,2023R1,S,2023-03-15,Filed With Secretary of State.,17,,
SJM0004,2023R1,S,2023-02-09,Introduction and first reading. Referred to President's desk.,1,,
SJM0004,2023R1,S,2023-02-14,Referred to Natural Resources.,2,,
SJM0004,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
SJR0004,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0004,2023R1,S,2023-01-13,Referred to Rules.,2,,
SJR0004,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0005,2023R1,H,2023-03-14,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,1,
HCR0005,2023R1,S,2023-03-28,SRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,2,
HCR0005,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HCR0005,2023R1,H,2023-01-12,Referred to Rules.,2,,
HCR0005,2023R1,H,2023-03-14,Public Hearing and Work Session held.,3,,
HCR0005,2023R1,H,2023-03-14,Recommendation: Be adopted.,4,,
HCR0005,2023R1,H,2023-03-15,Rules suspended. Made a Special Order of Business immediately.,5,,
HCR0005,2023R1,H,2023-03-15,Read as Special Order of Business. Carried by Reynolds. Adopted.,6,,"Ayes, 59; Excused, 1--Scharf."
HCR0005,2023R1,S,2023-03-15,First reading. Referred to President's desk.,7,,
HCR0005,2023R1,S,2023-03-20,Referred to Rules.,8,,
HCR0005,2023R1,S,2023-03-28,Public Hearing and Work Session held.,9,,
HCR0005,2023R1,S,2023-04-03,Recommendation: Do adopt.,10,,
HCR0005,2023R1,S,2023-04-03,Second reading.,11,,
HCR0005,2023R1,S,2023-04-04,Carried over to 04-05 by unanimous consent.,12,,
HCR0005,2023R1,S,2023-04-05,Carried over to 04-06 by unanimous consent.,13,,
HCR0005,2023R1,S,2023-04-06,Carried over to 04-10 by unanimous consent.,14,,
HCR0005,2023R1,S,2023-04-10,Carried over to 04-11 by unanimous consent.,15,,
HCR0005,2023R1,S,2023-04-11,Carried over to 04-12 by unanimous consent.,16,,
HCR0005,2023R1,S,2023-04-12,Carried over to 04-13 by unanimous consent.,17,,
HCR0005,2023R1,S,2023-04-13,Carried over to 04-17 by unanimous consent.,18,,
HCR0005,2023R1,S,2023-04-17,Carried over to 04-18 by unanimous consent.,19,,
HCR0005,2023R1,S,2023-04-18,Carried over to 04-19 by unanimous consent.,20,,
HCR0005,2023R1,S,2023-04-19,Carried over to 04-20 by unanimous consent.,21,,
HCR0005,2023R1,S,2023-04-20,Carried over to 04-24 by unanimous consent.,22,,
HCR0005,2023R1,S,2023-04-24,"Taken from 04-24 Calendar and placed on 04-26 Calendar. Ayes, 29; Excused, 1--Gorsek.",23,,
HCR0005,2023R1,S,2023-04-26,Made a Special Order of Business.,24,,"Ayes, 27; Excused, 3--Gorsek, Prozanski, Sollman."
HCR0005,2023R1,S,2023-04-26,Final reading.  Carried by Steiner.  Adopted.,25,,"Ayes, 28; Excused, 2--Gorsek, Prozanski."
HCR0005,2023R1,H,2023-05-02,Speaker signed.,26,,
HCR0005,2023R1,S,2023-05-03,President signed.,27,,
HCR0005,2023R1,H,2023-05-03,Filed with Secretary of State.,28,,
HJR0005,2023R1,H,2023-02-02,HRULES Committee ~ Public Hearing: Heard,,1,
HJR0005,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HJR0005,2023R1,H,2023-01-12,Referred to Rules.,2,,
HJR0005,2023R1,H,2023-02-02,Public Hearing held.,3,,
HJR0005,2023R1,H,2023-06-25,In committee upon adjournment.,4,,
SB0005,2023R1,J,2023-04-12,JSEMI Committee ~ Public Hearing: None,,1,
SB0005,2023R1,J,2023-04-19,JSEMI Committee ~ Public Hearing: Heard,,2,
SB0005,2023R1,J,2023-04-26,JSEMI Committee ~ Work Session: Heard and Reported Out,,3,
SB0005,2023R1,J,2023-05-05,JCTE Committee ~ Public Hearing: Heard,,4,
SB0005,2023R1,J,2023-05-23,JCTE Committee ~ Informational Meeting: Heard,,5,
SB0005,2023R1,S,2023-03-27,Introduction and first reading. Referred to President's desk.,1,,
SB0005,2023R1,S,2023-03-30,"Referred to Semiconductors, then Tax Expenditures.",2,,
SB0005,2023R1,S,2023-04-12,Public Hearing Cancelled.,3,,
SB0005,2023R1,S,2023-04-19,Public Hearing held.,4,,
SB0005,2023R1,S,2023-04-26,Work Session held.,5,,
SB0005,2023R1,S,2023-04-28,Recommendation:  Do pass and be referred to Tax Expenditures by prior reference.,6,,
SB0005,2023R1,S,2023-04-28,Referred to Tax Expenditures by prior reference.,7,,
SB0005,2023R1,S,2023-05-05,Public Hearing held.,8,,
SB0005,2023R1,S,2023-05-23,Informational Meeting held.,9,,
SB0005,2023R1,S,2023-06-25,In committee upon adjournment.,10,,
SCR0005,2023R1,S,2023-02-09,SVEMFW Committee ~ Public Hearing: Heard,,1,
SCR0005,2023R1,S,2023-02-16,SVEMFW Committee ~ Work Session: Heard and Reported Out,,2,
SCR0005,2023R1,H,2023-03-30,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SCR0005,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0005,2023R1,S,2023-01-13,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0005,2023R1,S,2023-02-09,Public Hearing held.,3,,
SCR0005,2023R1,S,2023-02-16,Work Session held.,4,,
SCR0005,2023R1,S,2023-02-21,Recommendation: Do adopt with amendments.  (Printed A-Eng.),5,,
SCR0005,2023R1,S,2023-02-22,Second reading.,6,,
SCR0005,2023R1,S,2023-02-27,"Taken from 02-27 Calendar and be made a Special Order of Business on 03-02 Calendar. Ayes, 29; Excused, 1--Robinson.",7,,
SCR0005,2023R1,S,2023-03-02,Final reading.  Carried by Golden.  Adopted.,8,,"Ayes, 27; Excused, 3--Robinson, Steiner, Taylor."
SCR0005,2023R1,H,2023-03-06,First reading. Referred to Speaker's desk.,9,,
SCR0005,2023R1,H,2023-03-10,Referred to Rules.,10,,
SCR0005,2023R1,H,2023-03-30,Public Hearing and Work Session held.,11,,
SCR0005,2023R1,H,2023-04-04,Recommendation: Be adopted.,12,,
SCR0005,2023R1,H,2023-04-05,"Rules suspended. Carried over to April 6, 2023 Calendar.",13,,
SCR0005,2023R1,H,2023-04-06,"Rules suspended. Carried over to April 10, 2023 Calendar.",14,,
SCR0005,2023R1,H,2023-04-10,"Rules suspended. Carried over to April 11, 2023 Calendar.",15,,
SCR0005,2023R1,H,2023-04-11,"Rules suspended. Carried over to April 12, 2023 Calendar.",16,,
SCR0005,2023R1,H,2023-04-12,"Rules suspended. Carried over to April 13, 2023 Calendar.",17,,
SCR0005,2023R1,H,2023-04-13,"Rules suspended. Carried over to April 14, 2023 Calendar.",18,,
SCR0005,2023R1,H,2023-04-14,Read. Carried by Marsh. Adopted.,19,,"Ayes, 43; Excused, 17--Boshart Davis, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, McIntire, Nathanson, Osborne, Owens, Pham H, Reschke, Reynolds, Sosa, Wallan, Wright."
SCR0005,2023R1,S,2023-04-18,President signed.,20,,
SCR0005,2023R1,H,2023-04-19,Speaker signed.,21,,
SCR0005,2023R1,S,2023-04-19,Filed With Secretary of State.,22,,
SJM0005,2023R1,S,2023-02-27,Introduction and first reading. Referred to President's desk.,1,,
SJM0005,2023R1,S,2023-03-01,Referred to Natural Resources.,2,,
SJM0005,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
SJR0005,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0005,2023R1,S,2023-01-13,Referred to Rules.,2,,
SJR0005,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0006,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HCR0006,2023R1,H,2023-01-12,Referred to Rules.,2,,
HCR0006,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
HJR0006,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HJR0006,2023R1,H,2023-01-16,Referred to Revenue with subsequent referral to Rules.,2,,
HJR0006,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
SCR0006,2023R1,S,2023-02-02,SVEMFW Committee ~ Public Hearing: Heard,,1,
SCR0006,2023R1,S,2023-02-07,SVEMFW Committee ~ Work Session: Heard and Reported Out,,2,
SCR0006,2023R1,H,2023-03-02,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
SCR0006,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0006,2023R1,S,2023-01-13,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0006,2023R1,S,2023-02-02,Public Hearing held.,3,,
SCR0006,2023R1,S,2023-02-07,Work Session held.,4,,
SCR0006,2023R1,S,2023-02-09,Recommendation: Do adopt.,5,,
SCR0006,2023R1,S,2023-02-09,Second reading.,6,,
SCR0006,2023R1,S,2023-02-13,"Taken from 02-13 Calendar and placed on 02-14 Calendar. Ayes, 27; Excused, 3--Gelser Blouin, Lieber, Thatcher.",7,,
SCR0006,2023R1,S,2023-02-14,Made a Special Order of Business by voice vote.,8,,
SCR0006,2023R1,S,2023-02-14,Final reading.  Carried by Sollman.  Adopted.,9,,"Ayes, 30."
SCR0006,2023R1,H,2023-02-21,First reading. Referred to Speaker's desk.,10,,
SCR0006,2023R1,H,2023-02-23,Referred to Rules.,11,,
SCR0006,2023R1,H,2023-03-02,Public Hearing and Work Session held.,12,,
SCR0006,2023R1,H,2023-03-06,Recommendation: Be adopted.,13,,
SCR0006,2023R1,H,2023-03-07,Read. Carried by McLain. Adopted.,14,,"Ayes, 59; Excused, 1--Reynolds."
SCR0006,2023R1,S,2023-03-09,President signed.,15,,
SCR0006,2023R1,H,2023-03-13,Speaker signed.,16,,
SCR0006,2023R1,S,2023-03-15,Filed With Secretary of State.,17,,
SJM0006,2023R1,S,2023-03-30,SVEMFW Committee ~ Public Hearing: Heard,,1,
SJM0006,2023R1,S,2023-04-04,SVEMFW Committee ~ Work Session: Heard and Reported Out,,2,
SJM0006,2023R1,S,2023-03-15,Introduction and first reading. Referred to President's desk.,1,,
SJM0006,2023R1,S,2023-03-15,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SJM0006,2023R1,S,2023-03-30,Public Hearing held.,3,,
SJM0006,2023R1,S,2023-04-04,Work Session held.,4,,
SJM0006,2023R1,S,2023-04-11,Recommendation: Do adopt.,5,,
SJM0006,2023R1,S,2023-04-11,Second reading.,6,,
SJM0006,2023R1,S,2023-04-12,Carried over to 04-13 by unanimous consent.,7,,
SJM0006,2023R1,S,2023-04-13,"Motion to rerefer to Committee on Veterans, Emergency Management, Federal and World Affairs carried.",8,,"Ayes, 27; Excused, 3--Gorsek, Knopp, Sollman."
SJM0006,2023R1,S,2023-06-25,In committee upon adjournment.,9,,
SJR0006,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0006,2023R1,S,2023-01-13,Referred to Finance and Revenue.,2,,
SJR0006,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0007,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HCR0007,2023R1,H,2023-01-12,Referred to Rules.,2,,
HCR0007,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
HJR0007,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HJR0007,2023R1,H,2023-01-16,Referred to Behavioral Health and Health Care with subsequent referral to Rules.,2,,
HJR0007,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
SCR0007,2023R1,S,2023-03-07,SVEMFW Committee ~ Public Hearing: Heard,,1,
SCR0007,2023R1,S,2023-03-14,SVEMFW Committee ~ Work Session: Heard and Reported Out,,2,
SCR0007,2023R1,H,2023-04-04,HRULES Committee ~ Public Hearing and Work Session: Not Heard,,3,
SCR0007,2023R1,H,2023-04-06,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,4,
SCR0007,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0007,2023R1,S,2023-01-13,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0007,2023R1,S,2023-03-07,Public Hearing held.,3,,
SCR0007,2023R1,S,2023-03-14,Work Session held.,4,,
SCR0007,2023R1,S,2023-03-21,Recommendation: Do adopt.,5,,
SCR0007,2023R1,S,2023-03-21,Second reading.,6,,
SCR0007,2023R1,S,2023-03-22,Taken from 03-22 Calendar and made Special Order of Business on 03-28 Calendar by voice vote.,7,,
SCR0007,2023R1,S,2023-03-28,Under Special Order of Business. Final reading.  Carried by Girod.  Adopted.,8,,"Ayes, 29; Excused, 1--Gorsek."
SCR0007,2023R1,H,2023-03-29,First reading. Referred to Speaker's desk.,9,,
SCR0007,2023R1,H,2023-03-30,Referred to Rules.,10,,
SCR0007,2023R1,H,2023-04-06,Public Hearing and Work Session held.,11,,
SCR0007,2023R1,H,2023-04-13,Recommendation: Be adopted.,12,,
SCR0007,2023R1,H,2023-04-14,Read. Carried by Diehl. Adopted.,13,,"Ayes, 43; Excused, 17--Boshart Davis, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, McIntire, Nathanson, Osborne, Owens, Pham H, Reschke, Reynolds, Sosa, Wallan, Wright."
SCR0007,2023R1,S,2023-04-18,President signed.,14,,
SCR0007,2023R1,H,2023-04-19,Speaker signed.,15,,
SCR0007,2023R1,S,2023-04-19,Filed With Secretary of State.,16,,
SJR0007,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0007,2023R1,S,2023-01-13,Referred to Rules.,2,,
SJR0007,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0008,2023R1,H,2023-01-19,HRULES Committee ~ Public Hearing: Heard,,1,
HCR0008,2023R1,H,2023-01-26,HRULES Committee ~ Work Session: Heard and Reported Out,,2,
HCR0008,2023R1,S,2023-02-16,SRULES Committee ~ Public Hearing: Heard,,3,
HCR0008,2023R1,S,2023-02-16,SRULES Committee ~ Work Session: Heard and Reported Out,,4,
HCR0008,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HCR0008,2023R1,H,2023-01-12,Referred to Rules.,2,,
HCR0008,2023R1,H,2023-01-19,Public Hearing held.,3,,
HCR0008,2023R1,H,2023-01-26,Work Session held.,4,,
HCR0008,2023R1,H,2023-01-27,Recommendation: Be adopted.,5,,
HCR0008,2023R1,H,2023-01-31,Read. Carried by Gomberg. Adopted.,6,,"Ayes, 58; Nays, 1--Cate."
HCR0008,2023R1,S,2023-02-02,First reading. Referred to President's desk.,7,,
HCR0008,2023R1,S,2023-02-03,Referred to Rules.,8,,
HCR0008,2023R1,S,2023-02-16,Public Hearing held.,9,,
HCR0008,2023R1,S,2023-02-16,Work Session held.,10,,
HCR0008,2023R1,S,2023-02-21,Recommendation: Do adopt.,11,,
HCR0008,2023R1,S,2023-02-21,Second reading.,12,,
HCR0008,2023R1,S,2023-02-22,Final reading.  Carried by Sollman.  Adopted.,13,,"Ayes, 24; Nays, 3--Findley, Girod, Hayden; Excused, 3--Hansell, Linthicum, Robinson."
HCR0008,2023R1,H,2023-03-02,Speaker signed.,14,,
HCR0008,2023R1,S,2023-03-13,President signed.,15,,
HCR0008,2023R1,H,2023-03-13,Filed with Secretary of State.,16,,
HJR0008,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HJR0008,2023R1,H,2023-01-12,Referred to Rules.,2,,
HJR0008,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
SCR0008,2023R1,S,2023-03-07,SVEMFW Committee ~ Public Hearing: Heard,,1,
SCR0008,2023R1,S,2023-03-14,SVEMFW Committee ~ Work Session: Heard and Reported Out,,2,
SCR0008,2023R1,H,2023-04-04,HRULES Committee ~ Public Hearing and Work Session: Not Heard,,3,
SCR0008,2023R1,H,2023-04-06,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,4,
SCR0008,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0008,2023R1,S,2023-01-15,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0008,2023R1,S,2023-03-07,Public Hearing held.,3,,
SCR0008,2023R1,S,2023-03-14,Work Session held.,4,,
SCR0008,2023R1,S,2023-03-21,Recommendation: Do adopt.,5,,
SCR0008,2023R1,S,2023-03-21,Second reading.,6,,
SCR0008,2023R1,S,2023-03-22,Taken from 03-22 Calendar and made Special Order of Business on 03-28 Calendar on voice vote.,7,,
SCR0008,2023R1,S,2023-03-28,Under Special Order of Business. Final reading.  Carried by Girod.  Adopted.,8,,"Ayes, 29; Excused, 1--Gorsek."
SCR0008,2023R1,H,2023-03-29,First reading. Referred to Speaker's desk.,9,,
SCR0008,2023R1,H,2023-03-30,Referred to Rules.,10,,
SCR0008,2023R1,H,2023-04-06,Public Hearing and Work Session held.,11,,
SCR0008,2023R1,H,2023-04-13,Recommendation: Be adopted.,12,,
SCR0008,2023R1,H,2023-04-14,Read. Carried by Diehl. Adopted.,13,,"Ayes, 43; Excused, 17--Boshart Davis, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, McIntire, Nathanson, Osborne, Owens, Pham H, Reschke, Reynolds, Sosa, Wallan, Wright."
SCR0008,2023R1,S,2023-04-18,President signed.,14,,
SCR0008,2023R1,H,2023-04-19,Speaker signed.,15,,
SCR0008,2023R1,S,2023-04-19,Filed With Secretary of State.,16,,
SJR0008,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0008,2023R1,S,2023-01-13,Referred to Finance and Revenue.,2,,
SJR0008,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0009,2023R1,H,2023-01-09,First reading.,1,,
HCR0009,2023R1,H,2023-01-09,Rules suspended. Read. Carried by Fahey. Adopted.,2,,"Ayes, 56; Nays, 1--Cate; Absent, 2--Gomberg, Hudson; Excused, 1--Andersen."
HCR0009,2023R1,S,2023-01-09,"Under the provonisions of the Report of the Committee on Permanent Organization and Order of Business,read final time.  Carried by Prozanski.  Adopted.",3,,"Ayes, 27; Excused, 2--Boquist, Thatcher."
HCR0009,2023R1,H,2023-01-17,Speaker signed.,4,,
HCR0009,2023R1,S,2023-01-24,President signed.,5,,
HCR0009,2023R1,H,2023-01-24,Filed with Secretary of State.,6,,
HJR0009,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HJR0009,2023R1,H,2023-01-12,Referred to Rules.,2,,
HJR0009,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
SCR0009,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SCR0009,2023R1,S,2023-01-15,"Referred to Veterans, Emergency Management, Federal and World Affairs.",2,,
SCR0009,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
SJR0009,2023R1,S,2023-01-09,Introduction and first reading. Referred to President's desk.,1,,
SJR0009,2023R1,S,2023-01-13,Referred to Rules.,2,,
SJR0009,2023R1,S,2023-06-25,In committee upon adjournment.,3,,
HCR0010,2023R1,H,2023-02-02,HRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,1,
HCR0010,2023R1,S,2023-04-13,SVEMFW Committee ~ Public Hearing: None,,2,
HCR0010,2023R1,S,2023-04-18,SVEMFW Committee ~ Public Hearing: Heard,,3,
HCR0010,2023R1,S,2023-04-20,SVEMFW Committee ~ Work Session: Heard and Reported Out,,4,
HCR0010,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HCR0010,2023R1,H,2023-01-12,Referred to Rules.,2,,
HCR0010,2023R1,H,2023-02-02,Public Hearing and Work Session held.,3,,
HCR0010,2023R1,H,2023-02-03,Recommendation: Be adopted.,4,,
HCR0010,2023R1,H,2023-02-07,Read as Special Order of Business. Carried by Ruiz. Adopted.,5,,"Ayes, 58; Excused, 1--Marsh."
HCR0010,2023R1,S,2023-02-09,First reading. Referred to President's desk.,6,,
HCR0010,2023R1,S,2023-02-13,"Referred to Veterans, Emergency Management, Federal and World Affairs.",7,,
HCR0010,2023R1,S,2023-04-13,Public Hearing Scheduled.,8,,
HCR0010,2023R1,S,2023-04-18,Public Hearing held.,9,,
HCR0010,2023R1,S,2023-04-20,Work Session held.,10,,
HCR0010,2023R1,S,2023-04-25,Recommendation: Do adopt.,11,,
HCR0010,2023R1,S,2023-04-25,Second reading.,12,,
HCR0010,2023R1,S,2023-04-26,"Taken from 04-26 Calendar and made Special Order of Business on 05-01 Calendar. Ayes, 28; Excused, 2--Gorsek, Prozanski.",13,,
HCR0010,2023R1,S,2023-05-01,Final reading.  Carried by Frederick.  Adopted.,14,,"Ayes, 29; Excused, 1--Gorsek."
HCR0010,2023R1,H,2023-05-03,Speaker signed.,15,,
HCR0010,2023R1,S,2023-05-05,President signed.,16,,
HCR0010,2023R1,H,2023-05-09,Filed with Secretary of State.,17,,
HCR0010,2023R1,H,2023-02-07,Rules suspended. Made a Special Order of Business immediately.,18,,
