bill_num,term,session,action_date,chamber,action,order,votes
HB0308,2023_2024,2023-RS,2023-06-12,House,Regular Message Received For Concurrence in S Com Sub,24,
HB0308,2023_2024,2023-RS,2023-06-12,Senate,Regular Message Sent To House,23,
HB0308,2023_2024,2023-RS,2023-06-08,Senate,Passed 3rd Reading,22,
HB0308,2023_2024,2023-RS,2023-06-08,Senate,Passed 2nd Reading,21,
HB0308,2023_2024,2023-RS,2023-06-07,Senate,Reptd Fav,20,
HB0308,2023_2024,2023-RS,2023-05-31,Senate,Re-ref Com On Rules and Operations of the Senate,19,
HB0308,2023_2024,2023-RS,2023-05-31,Senate,Com Substitute Adopted,18,
HB0308,2023_2024,2023-RS,2023-05-31,Senate,Reptd Fav Com Substitute,17,
HB0308,2023_2024,2023-RS,2023-05-25,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0308,2023_2024,2023-RS,2023-05-25,Senate,Withdrawn From Com,15,
HB0308,2023_2024,2023-RS,2023-03-23,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0308,2023_2024,2023-RS,2023-03-23,Senate,Passed 1st Reading,13,
HB0308,2023_2024,2023-RS,2023-03-23,Senate,Regular Message Received From House,12,
HB0308,2023_2024,2023-RS,2023-03-23,House,Regular Message Sent To Senate,11,
HB0308,2023_2024,2023-RS,2023-03-22,House,Passed 3rd Reading,10,
HB0308,2023_2024,2023-RS,2023-03-22,House,Passed 2nd Reading,9,
HB0308,2023_2024,2023-RS,2023-03-21,House,Placed On Cal For 03/22/2023,8,
HB0308,2023_2024,2023-RS,2023-03-21,House,Cal Pursuant Rule 36(b),7,
HB0308,2023_2024,2023-RS,2023-03-21,House,Reptd Fav Com Sub 2,6,
HB0308,2023_2024,2023-RS,2023-03-21,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0308,2023_2024,2023-RS,2023-03-21,House,Reptd Fav Com Substitute,4,
HB0308,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0308,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0308,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0309,2023_2024,2023-RS,2024-06-19,House,"Ref To Com On Rules, Calendar, and Operations of the House",26,
HB0309,2023_2024,2023-RS,2024-06-18,House,Special Message Received For Concurrence in S Com Sub,25,
HB0309,2023_2024,2023-RS,2024-06-18,Senate,Special Message Sent To House,24,
HB0309,2023_2024,2023-RS,2024-06-18,Senate,Passed 3rd Reading,23,
HB0309,2023_2024,2023-RS,2024-06-18,Senate,Passed 2nd Reading,22,PASS: 30-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/562
HB0309,2023_2024,2023-RS,2024-06-18,Senate,Placed on Today's Calendar,21,
HB0309,2023_2024,2023-RS,2024-06-18,Senate,Reptd Fav,20,
HB0309,2023_2024,2023-RS,2024-06-12,Senate,Re-ref Com On Rules and Operations of the Senate,19,
HB0309,2023_2024,2023-RS,2024-06-12,Senate,Com Substitute Adopted,18,
HB0309,2023_2024,2023-RS,2024-06-12,Senate,Reptd Fav Com Substitute,17,
HB0309,2023_2024,2023-RS,2023-06-12,Senate,"Re-ref to Transportation.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0309,2023_2024,2023-RS,2023-06-12,Senate,Withdrawn From Com,15,
HB0309,2023_2024,2023-RS,2023-04-27,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0309,2023_2024,2023-RS,2023-04-27,Senate,Passed 1st Reading,13,
HB0309,2023_2024,2023-RS,2023-04-27,Senate,Regular Message Received From House,12,
HB0309,2023_2024,2023-RS,2023-04-27,House,Regular Message Sent To Senate,11,
HB0309,2023_2024,2023-RS,2023-04-26,House,Passed 3rd Reading,10,
HB0309,2023_2024,2023-RS,2023-04-26,House,Passed 2nd Reading,9,PASS: 114-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/250
HB0309,2023_2024,2023-RS,2023-04-26,House,Added to Calendar,8,
HB0309,2023_2024,2023-RS,2023-04-26,House,Cal Pursuant Rule 36(b),7,
HB0309,2023_2024,2023-RS,2023-04-26,House,Reptd Fav,6,
HB0309,2023_2024,2023-RS,2023-04-26,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0309,2023_2024,2023-RS,2023-04-26,House,Reptd Fav Com Substitute,4,
HB0309,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0309,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0309,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0310,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Local Government - Land Use, Planning and Development, if favorable, Rules, Calendar, and Operations of the House",3,
HB0310,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0310,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HR0311,2023_2024,2023-RS,2023-05-02,House,Adopted,9,
HR0311,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,8,
HR0311,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),7,
HR0311,2023_2024,2023-RS,2023-05-02,House,Reptd Fav For Adoption,6,
HR0311,2023_2024,2023-RS,2023-05-02,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HR0311,2023_2024,2023-RS,2023-05-02,House,Reptd Fav Com Substitute,4,
HR0311,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HR0311,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HR0311,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0312,2023_2024,2023-RS,2023-03-21,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0312,2023_2024,2023-RS,2023-03-21,House,Reptd Fav Com Substitute,4,
HB0312,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0312,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0312,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0313,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0313,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0313,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0314,2023_2024,2023-RS,2023-04-24,Senate,Ref To Com On Rules and Operations of the Senate,16,
HB0314,2023_2024,2023-RS,2023-04-24,Senate,Passed 1st Reading,15,
HB0314,2023_2024,2023-RS,2023-04-24,Senate,Regular Message Received From House,14,
HB0314,2023_2024,2023-RS,2023-04-21,House,Regular Message Sent To Senate,13,
HB0314,2023_2024,2023-RS,2023-04-20,House,Passed 3rd Reading,12,
HB0314,2023_2024,2023-RS,2023-04-20,House,Passed 2nd Reading,11,PASS: 107-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/226
HB0314,2023_2024,2023-RS,2023-04-19,House,Placed On Cal For 04/20/2023,10,
HB0314,2023_2024,2023-RS,2023-04-19,House,Withdrawn From Cal,9,
HB0314,2023_2024,2023-RS,2023-04-19,House,Added to Calendar,8,
HB0314,2023_2024,2023-RS,2023-04-19,House,Cal Pursuant Rule 36(b),7,
HB0314,2023_2024,2023-RS,2023-04-19,House,Reptd Fav,6,
HB0314,2023_2024,2023-RS,2023-04-18,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0314,2023_2024,2023-RS,2023-04-18,House,Reptd Fav Com Substitute,4,
HB0314,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Education - K-12, if favorable, Rules, Calendar, and Operations of the House",3,
HB0314,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0314,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0315,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0315,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0315,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0316,2023_2024,2023-RS,2023-06-20,Senate,"Re-ref to Health Care.  If fav, re-ref to Judiciary.  If fav, re-ref to Rules and Operations of the Senate",18,
HB0316,2023_2024,2023-RS,2023-06-20,Senate,Withdrawn From Com,17,
HB0316,2023_2024,2023-RS,2023-05-02,Senate,Ref To Com On Rules and Operations of the Senate,16,
HB0316,2023_2024,2023-RS,2023-05-02,Senate,Passed 1st Reading,15,
HB0316,2023_2024,2023-RS,2023-05-02,Senate,Special Message Received From House,14,
HB0316,2023_2024,2023-RS,2023-05-02,House,Special Message Sent To Senate,13,
HB0316,2023_2024,2023-RS,2023-05-02,House,Passed 3rd Reading,12,
HB0316,2023_2024,2023-RS,2023-05-02,House,Passed 2nd Reading,11,PASS: 87-29 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/285
HB0316,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,10,
HB0316,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),9,
HB0316,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,8,
HB0316,2023_2024,2023-RS,2023-05-01,House,"Re-ref Com On Rules, Calendar, and Operations of the House",7,
HB0316,2023_2024,2023-RS,2023-05-01,House,Reptd Fav,6,
HB0316,2023_2024,2023-RS,2023-04-27,House,Re-ref Com On Judiciary 1,5,
HB0316,2023_2024,2023-RS,2023-04-27,House,Reptd Fav Com Substitute,4,
HB0316,2023_2024,2023-RS,2023-03-09,House,"Ref to the Com on Health, if favorable, Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0316,2023_2024,2023-RS,2023-03-09,House,Passed 1st Reading,2,
HB0316,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0317,2023_2024,2023-RS,2024-06-25,House,"Ref To Com On Rules, Calendar, and Operations of the House",31,
HB0317,2023_2024,2023-RS,2024-06-25,House,Special Message Received For Concurrence in S Com Sub,30,
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Special Message Sent To House,29,
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Passed 3rd Reading,28,
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Passed 2nd Reading,27,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/601
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A8,26,PASS: 26-20 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/600
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A7,25,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/599
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A6,24,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/598
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A5,23,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/597
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A4,22,PASS: 25-20 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/596
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A3,21,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/595
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A2,20,PASS: 27-19 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/594
HB0317,2023_2024,2023-RS,2024-06-24,Senate,Amend Tabled A1,19,PASS: 26-20 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/593
HB0317,2023_2024,2023-RS,2024-06-20,Senate,Com Substitute Adopted,18,
HB0317,2023_2024,2023-RS,2024-06-20,Senate,Reptd Fav Com Substitute,17,
HB0317,2023_2024,2023-RS,2024-06-19,Senate,Re-ref Com On Appropriations/Base Budget,16,
HB0317,2023_2024,2023-RS,2024-06-19,Senate,Withdrawn From Com,15,
HB0317,2023_2024,2023-RS,2023-05-02,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0317,2023_2024,2023-RS,2023-05-02,Senate,Passed 1st Reading,13,
HB0317,2023_2024,2023-RS,2023-05-02,Senate,Special Message Received From House,12,
HB0317,2023_2024,2023-RS,2023-05-02,House,Special Message Sent To Senate,11,
HB0317,2023_2024,2023-RS,2023-05-02,House,Passed 3rd Reading,10,
HB0317,2023_2024,2023-RS,2023-05-02,House,Passed 2nd Reading,9,PASS: 112-4 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/286
HB0317,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,8,
HB0317,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),7,
HB0317,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,6,
HB0317,2023_2024,2023-RS,2023-04-27,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0317,2023_2024,2023-RS,2023-04-27,House,Reptd Fav,4,
HB0317,2023_2024,2023-RS,2023-03-13,House,"Ref to the Com on Education - Universities, if favorable, Rules, Calendar, and Operations of the House",3,
HB0317,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0317,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0318,2023_2024,2023-RS,2023-03-13,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0318,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0318,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0319,2023_2024,2023-RS,2023-04-20,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0319,2023_2024,2023-RS,2023-04-20,Senate,Passed 1st Reading,13,
HB0319,2023_2024,2023-RS,2023-04-20,Senate,Regular Message Received From House,12,
HB0319,2023_2024,2023-RS,2023-04-20,House,Regular Message Sent To Senate,11,
HB0319,2023_2024,2023-RS,2023-04-19,House,Passed 3rd Reading,10,
HB0319,2023_2024,2023-RS,2023-04-19,House,Passed 2nd Reading,9,PASS: 115-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/211
HB0319,2023_2024,2023-RS,2023-04-18,House,Placed On Cal For 04/19/2023,8,
HB0319,2023_2024,2023-RS,2023-04-18,House,Cal Pursuant Rule 36(b),7,
HB0319,2023_2024,2023-RS,2023-04-18,House,Reptd Fav,6,
HB0319,2023_2024,2023-RS,2023-04-05,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0319,2023_2024,2023-RS,2023-04-05,House,Reptd Fav,4,
HB0319,2023_2024,2023-RS,2023-03-13,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0319,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0319,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0320,2023_2024,2023-RS,2023-03-23,House,Re-ref Com On Finance,5,
HB0320,2023_2024,2023-RS,2023-03-23,House,Reptd Fav,4,
HB0320,2023_2024,2023-RS,2023-03-13,House,"Ref to the Com on Local Government - Land Use, Planning and Development, if favorable, Finance, if favorable, Rules, Calendar, and Operations of the House",3,
HB0320,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0320,2023_2024,2023-RS,2023-03-08,House,Filed,1,
HB0321,2023_2024,2023-RS,2023-03-13,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0321,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0321,2023_2024,2023-RS,2023-03-09,House,Filed,1,
HB0322,2023_2024,2023-RS,2023-03-13,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0322,2023_2024,2023-RS,2023-03-13,House,Passed 1st Reading,2,
HB0322,2023_2024,2023-RS,2023-03-09,House,Filed,1,
