bill_id,term,session,summary,keywords,commem
SB0066,2023_2024,2024-RS,"make an appropriation for eligible water, wastewater, and storm water projects throughout state government, and to declare an emergency.",Appropriation; Emergency Clause; Executive/Judiciary Request; Water Management; Water Quality,0
SB0067,2023_2024,2024-RS,provide for the sale of certain real estate located in Hughes County and to provide for the deposit of the proceeds into a continuously appropriated fund.,"Appropriation; Executive/Judiciary Request; Fund; Public Property, Purchases and Contracts",0
SB0068,2023_2024,2024-RS,amend certain provisions pertaining to the South Dakota Retirement System to comply with federal law.,Executive/Judiciary Request; Public Officers and Employees; Retirement System,0
SB0069,2023_2024,2024-RS,amend certain provisions pertaining to the South Dakota Retirement System.,Executive/Judiciary Request; Public Officers and Employees; Retirement System,0
SB0070,2023_2024,2024-RS,"make an appropriation for the replacement of the Richmond Lake dam and spillway, for the general maintenance and repair of other state-owned dams, and to declare an emergency.","Appropriation; Emergency Clause; Executive/Judiciary Request; Procurement of Public Improvements; Public Property, Purchases and Contracts; Water Management",0
SB0071,2023_2024,2024-RS,"remove a prohibition on the ability of law enforcement and various governmental entities to inspect, search, seize, prosecute, or impose disciplinary action on cannabis dispensaries, cultivation facilities, manufacturing facilities, and testing facilities.",Law Enforcement; Medical Cannabis; Public Health and Safety,0
SB0072,2023_2024,2024-RS,increase the annual limit of tax credits that an insurance company may claim through the partners in education tax credit program.,Education; Insurance; Taxation,0
SB0073,2023_2024,2024-RS,provide that the presiding officer of the Senate is required to sign each enrolled bill.,Legislature and Statutes; Organization of the Legislature,0
SB0074,2023_2024,2024-RS,establish reentry initiatives and programs in the Department of Corrections.,Correctional Facilities and Parole; Corrections; Reports,0
SB0075,2023_2024,2024-RS,modify provisions pertaining to the designation of a legal newspaper.,Notice and Publication,0
SB0076,2023_2024,2024-RS,modify provisions pertaining to the appointment of vacant positions on a board or commission.,Appointments; Boards and Commissions; Higher Education; Public Officers and Employees,0
SB0077,2023_2024,2024-RS,revise a provision related to threatening law enforcement officers.,Crimes; Hoghouse-Vehicle Bill; Law Enforcement; Public Officers and Employees,0
SB0078,2023_2024,2024-RS,provide for an E15 fuel tax refund.,Fund; Motor Fuel; Promulgation of Rules; Tax Exemptions and Refunds; Taxation,0
SB0079,2023_2024,2024-RS,"revise provisions related to the possession, distribution, and manufacture of child pornography.",Crimes; Minors; Obscenity and Public Indecency; Penalty; Sex Offenses,0
SB0080,2023_2024,2024-RS,improve technology equipment for providers of elderly care and to make an appropriation therefor.,Appropriation; Grants; Health Care; Medicaid; Technology,0
SB0081,2023_2024,2024-RS,expand permission on installing electric wiring in a residence.,Electrical Wiring; Professions and Occupations; Promulgation of Rules,0
SB0082,2023_2024,2024-RS,modify standards for a bona fide practitioner-patient relationship required prior to the issuance of a medical cannabis certification.,Health Care; Medical Cannabis; Public Health and Safety,0
SB0083,2023_2024,2024-RS,make an appropriation for the revised construction costs of maintenance shops for the Wildland Fire Suppression Division and to declare an emergency.,Appropriation; Emergency Clause; Firefighters; Hoghouse-Vehicle Bill; Procurement of Public Improvements,0
SB0084,2023_2024,2024-RS,update the edition of the guidebook used for measuring damages to trees or plants.,"Game, Fish, Parks and Forestry; Hoghouse-Vehicle Bill; Judicial Remedies; Liability",0
SB0085,2023_2024,2024-RS,revise a provision related to an action to quiet title to real property.,Judicial Remedies; Property; Service of Process,0
SB0086,2023_2024,2024-RS,allow a municipality authorized to allow legal games of chance to issue additional off-sale liquor licenses to hotel-motel convention facilities.,Alcoholic Beverages; Fees; Gambling; Municipal Government,0
SB0087,2023_2024,2024-RS,revise provisions related to the State Board of Medical and Osteopathic Examiners and its appointed professional councils.,Appointments; Boards and Commissions; Health Care; Licensure; Professions and Occupations,0
SB0088,2023_2024,2024-RS,provide information to an injured employee about eligibility in a program offered by a nonprofit organization.,Workers' Compensation,0
SB0089,2023_2024,2024-RS,reduce the notice requirement period to terminate a tenancy at will.,Leased Property; Property,0
SB0090,2023_2024,2024-RS,revise and repeal provisions related to forcible entry and detainer.,Judicial Remedies; Leased Property,0
SB0091,2023_2024,2024-RS,"revise sex offender residency restrictions to include private parks, playgrounds, and pools.",Crimes; Sex Offenses,0
SB0092,2023_2024,2024-RS,prohibit automatic issuance of video lottery machines to a restaurant operating with a full-service restaurant on-sale license.,Gambling; Lottery; Municipal Government; Recreation and Sports,0
SB0093,2023_2024,2024-RS,modify the definition of public infrastructure to allow a federally recognized Indian tribe to be eligible for housing infrastructure loans and grants.,"Emergency Clause; Grants; Indian Tribes; Planning, Zoning and Housing Programs",0
SB0094,2023_2024,2024-RS,amend provisions pertaining to the partners in education tax credit program.,Education; Emergency Clause; Scholarships,0
SB0095,2023_2024,2024-RS,exempt one motor vehicle of a debtor from being taken by legal process.,Debtor and Creditor; Motor Vehicles; Property,0
SB0096,2023_2024,2024-RS,prohibit the use of a deepfake to influence an election and to provide a penalty therefor.,Crimes; Elections; Emergency Clause; Penalty,0
SB0097,2023_2024,2024-RS,establish the admissibility of evidence of similar crimes in sexual assault cases.,Crimes; Evidence; Sex Offenses,0
SB0098,2023_2024,2024-RS,establish the admissibility of evidence of similar crimes in child molestation cases.,Crimes; Evidence; Sex Offenses,0
SB0099,2023_2024,2024-RS,modify provisions pertaining to applying for an absentee ballot application and to declare an emergency.,Absentee Voting; Elections; Emergency Clause; Voting,0
SB0100,2023_2024,2024-RS,prohibit the imposition of additional immunization requirements on children.,Education; Immunization; Local Government Generally; Minors; State Affairs and Government,0
SB0101,2023_2024,2024-RS,prohibit the conduct of certain physical examinations or screenings on students in a school district without parental consent.,Education; Health Care; Parental Control; Students,0
SB0102,2023_2024,2024-RS,revise the process for annexing or excluding property contiguous to a road district.,"Annexation; Boards and Commissions; Highways, Roads, and Bridges",0
SB0103,2023_2024,2024-RS,standardize certain school safety practices.,Education; Public Health and Safety,0
SB0104,2023_2024,2024-RS,make an appropriation to support the operations of the Phoenix Correspondence Commission.,Appropriation; Convention of States,0
SB0105,2023_2024,2024-RS,provide for the employment of veterans' service officers by the Department of Veterans Affairs.,Counties; Delayed Effective Date; Indian Tribes; Veterans Affairs,0
SB0106,2023_2024,2024-RS,"make an appropriation to support airline terminal improvement, expansion, and infrastructure projects.",Appropriation; Aviation; Grants; Procurement of Public Improvements,0
SB0107,2023_2024,2024-RS,prohibit the dissemination of materially deceptive media without disclosure and to provide a penalty therefor.,Artificial Intelligence; Crimes; Penalty; Social Media,0
SB0108,2023_2024,2024-RS,revise a provision related to retrocession of jurisdiction over federal enclaves.,Law Enforcement; State Affairs and Government,0
SB0109,2023_2024,2024-RS,provisionally repeal capital punishment.,Capital Punishment; Crimes; Criminal Procedure,0
SB0110,2023_2024,2024-RS,void covenants that prohibit or restrict the possession or use of firearms and ammunition.,"Contracts; Firearms; Planning, Zoning and Housing Programs; Property",0
SB0111,2023_2024,2024-RS,revise requirements for mining and mineral exploration.,"Boards and Commissions; Environmental Cleanup; Guaranty, Suretyship and Indemnity; Mining, Oil and Gas; Promulgation of Rules",0
SB0112,2023_2024,2024-RS,establish a non-resident title fee.,Fees; Fund; Motor Vehicles,0
SB0113,2023_2024,2024-RS,establish the state flag design commission.,Reports; State Affairs and Government; State Emblems; Uncodified Acts,0
SB0114,2023_2024,2024-RS,create a presumption of workers' compensation coverage for occupational cancer for firefighters.,Firefighters; Workers' Compensation,0
SB0115,2023_2024,2024-RS,"prevent a county, township, or municipality from authorizing a guaranteed income program.",Counties; Municipal Government; Public Welfare and Assistance; Townships,0
SB0116,2023_2024,2024-RS,provide for vapor product certification requirements and to provide a penalty therefor.,Electronic Smoking Devices; Fees; Promulgation of Rules; Reports; Taxation; Trade Regulation,0
SB0117,2023_2024,2024-RS,revise provisions regarding industrial hemp.,Agriculture and Horticulture; Criminal Background Investigation; Industrial Hemp; Licensure,0
SB0118,2023_2024,2024-RS,permit the use of an online management and communication platform to be used by homeowners who are governed by a restrictive contract.,"Homeowners' Associations; Nonprofit Corporations; Planning, Zoning and Housing Programs",0
SB0119,2023_2024,2024-RS,permit the use of tribal identification cards when registering to vote.,Delayed Effective Date; Elections; Indian Tribes; Voting,0
SB0120,2023_2024,2024-RS,provide an additional basis for the Interim Rules Review Committee to revert a proposed administrative rule.,Administrative Procedure; Promulgation of Rules; State Affairs and Government,0
SB0121,2023_2024,2024-RS,revise the process to vacate certain highways.,"Administrative Procedure; Counties; Highways, Roads, and Bridges; Section-Line Highways; Townships",0
SB0122,2023_2024,2024-RS,ensure the availability of law enforcement and emergency services in certain state parks and to declare an emergency.,"Emergency Clause; Emergency Medical Services; Game, Fish, Parks and Forestry; Law Enforcement",0
SB0123,2023_2024,2024-RS,revise provisions pertaining to voter registration requirements and the state board of elections.,Boards and Commissions; Elections; Hoghouse-Vehicle Bill; Residency; Voting,0
SB0124,2023_2024,2024-RS,revise the eligibility of roads for the rural access infrastructure fund.,"Counties; Fund; Grants; Highways, Roads, and Bridges; Townships",0
SB0125,2023_2024,2024-RS,"require the Department of Social Services to conduct a state-wide study on child care, to provide an appropriation therefor, and to declare an emergency.",Appropriation; Child Care; Emergency Clause; Reports,0
SB0126,2023_2024,2024-RS,improve agriculture in South Dakota.,Hoghouse-Vehicle Bill,0
SB0127,2023_2024,2024-RS,revise the requirements pertaining to average teacher compensation and to establish a minimum teacher salary.,Education; Hoghouse-Vehicle Bill; State Affairs and Government; Teachers,0
SB0128,2023_2024,2024-RS,improve public safety in South Dakota.,Hoghouse-Vehicle Bill,0
SB0129,2023_2024,2024-RS,improve the workforce of South Dakota.,Hoghouse-Vehicle Bill,0
SB0130,2023_2024,2024-RS,consider certain goods when given as a prize through a redemption store as purchases for resale.,Taxation,0
SB0131,2023_2024,2024-RS,include shelterbelts as a factor affecting productivity in determining assessed value of agricultural land.,Agricultural Land; Property Tax; Taxation,0
SB0132,2023_2024,2024-RS,increase the state minimum wage.,Labor and Employment,0
SB0133,2023_2024,2024-RS,permit the use of campaign contributions for child day care services.,Campaign Finance; Child Care; Elections,0
SB0134,2023_2024,2024-RS,make an appropriation to create the healthy forest critical infrastructure relief and grant program and to declare an emergency.,Agriculture and Horticulture; Appropriation; Economic Development; Emergency Clause; Grants,0
SB0135,2023_2024,2024-RS,authorize the payment of administrative expenses from habitat stamp sales.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting",0
SB0136,2023_2024,2024-RS,expand the scope of a physician wellness program and to declare an emergency.,Emergency Clause; Health Care; Higher Education; Professions and Occupations,0
SB0137,2023_2024,2024-RS,repeal the expiration of a reduction in certain gross receipts and use tax rates.,Hoghouse-Vehicle Bill; Retail Sales and Service Tax; Taxation,0
SB0138,2023_2024,2024-RS,make an appropriation to provide for the development of South Dakota.,Hoghouse-Vehicle Bill,0
SB0139,2023_2024,2024-RS,"exempt enrolled members of Indian tribes from admission fees, camping permit fees, and park service fees at state parks or recreation areas.","Fees; Game, Fish, Parks and Forestry; Indian Tribes; State Parks",0
SB0140,2023_2024,2024-RS,prohibit the imposition of fishing and hunting license fees on members of an Indian Tribe.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting; Indian Tribes",0
SB0141,2023_2024,2024-RS,include a medical marijuana card issued by a South Dakota tribe in the definition of nonresident cardholder.,Indian Tribes; Medical Cannabis; Public Health and Safety,0
SB0142,2023_2024,2024-RS,recognize geographic place names containing the word scalp as offensive.,State Affairs and Government,0
SB0143,2023_2024,2024-RS,create the Commission on Indian Affairs.,Indian Tribes; State Affairs and Government,0
SB0144,2023_2024,2024-RS,make an appropriation for grants to support airport terminal infrastructure projects and terminal improvement and expansion.,Aeronautics Commission; Appropriation; Aviation; Grants; Procurement of Public Improvements,0
SB0145,2023_2024,2024-RS,modify the amount of time to report an injury for workers' compensation.,Workers' Compensation,0
SB0146,2023_2024,2024-RS,"revise and repeal provisions related to threatening persons holding statewide office, judicial officers, and elected officers and to provide a penalty therefor.",Health Care; Public Health and Safety,0
SB0147,2023_2024,2024-RS,provide for the distribution of informational materials regarding palliative care.,NA,0
SB0148,2023_2024,2024-RS,provide permissive authority to a governing body of a municipality or county to deny reissuance of an on-sale license not actively used.,Alcoholic Beverages; Counties; Municipal Government,0
SB0149,2023_2024,2024-RS,establish the admissibility of evidence of similar acts in civil cases involving sexual assault or child molestation.,Evidence,0
SB0150,2023_2024,2024-RS,make an appropriation to the Board of Regents to provide grant funding for the operation of the bioproducts facility in Brookings.,Appropriation; Grants; Higher Education,0
SB0151,2023_2024,2024-RS,revise and repeal provisions related to the licensure of athletic trainers.,Health Care; Licensure; Professions and Occupations; Promulgation of Rules,0
SB0152,2023_2024,2024-RS,establish maximum fees for legal publications and to remove related rule-making authority from the Bureau of Administration.,Fees; Notice and Publication; Promulgation of Rules,0
SB0153,2023_2024,2024-RS,"make an appropriation to the Department of Game, Fish and Parks to improve and repair infrastructure around Lake Hiddenwood.","Appropriation; Fund; Game, Fish, Parks and Forestry; Procurement of Public Improvements; State Parks",0
SB0154,2023_2024,2024-RS,establish the Commission on Truth and Reconciliation.,Boards and Commissions; Indian Tribes; Reports; State Affairs and Government; Uncodified Acts,0
SB0155,2023_2024,2024-RS,permit the playing of an Honor Song at graduation ceremonies.,Education; Higher Education; Indian Tribes; Speech and Expression; Students,1
SB0156,2023_2024,2024-RS,authorize enrolled tribal members to attend certain institutions of higher education without payment of tuition and mandatory fees.,Education; Higher Education; Indian Tribes; Tuition,0
SB0157,2023_2024,2024-RS,establish the nonbeneficiary student scholarship program and make an appropriation therefor.,Appropriation; Education; Higher Education; Indian Tribes; Scholarships,0
SB0158,2023_2024,2024-RS,transfer the Office of Indian Education to the Department of Education.,Code Commission; Education; Indian Tribes,0
SB0159,2023_2024,2024-RS,prohibit school districts from using certain mascots and team names that are derogatory toward Native American peoples or culture.,Education; School Districts; Sports,0
SB0160,2023_2024,2024-RS,rename South Scalp Creek Lakeside Use Area in Gregory County.,Indian Tribes; State Parks; Uncodified Acts,1
SB0161,2023_2024,2024-RS,incorporate the Oceti Sakowin Essential Understandings in the social studies curriculum.,Education; Indian Tribes; Promulgation of Rules; School Curriculum,0
SB0162,2023_2024,2024-RS,make an appropriation for the erection of the South Dakota Sioux Code Talker Memorial and to declare an emergency.,Appropriation; Emergency Clause; Procurement of Public Improvements,0
SB0163,2023_2024,2024-RS,recognize hair discrimination as an unfair or discriminatory practice for employment.,Labor and Employment; Personal Rights and Obligations,0
SB0164,2023_2024,2024-RS,"lower the state sales tax rate and the state use tax rate on food to zero percent, and to increase certain gross receipts tax rates, excise tax rates, and use tax rates.",Food Tax; Retail Sales and Service Tax; Tax Exemptions and Refunds; Taxation,0
SB0165,2023_2024,2024-RS,create the South Dakota-Ireland Trade Commission.,Boards and Commissions; State Affairs and Government; Trade,0
SB0166,2023_2024,2024-RS,revise provisions regarding drones.,Aeronautics Commission; Aviation; Drones; Promulgation of Rules,0
SB0167,2023_2024,2024-RS,limit annual valuation increases on owner-occupied single-family dwellings.,Property Tax; Tax Exemptions and Refunds; Taxation,0
SB0168,2023_2024,2024-RS,make an appropriation for victim services.,Appointments; Appropriation; Child Abuse; Domestic Abuse; Fund; Grants; Promulgation of Rules; Reports; Sex Offenses,0
SB0169,2023_2024,2024-RS,revise provisions regarding drones.,Aviation; Crimes; Drones; Penalty,0
SB0170,2023_2024,2024-RS,repeal and replace an appropriation regarding the South Dakota women's prison and to declare an emergency.,Appropriation; Correctional Facilities and Parole; Emergency Clause; Procurement of Public Improvements,0
SB0171,2023_2024,2024-RS,make and change an appropriation related to the construction of the new state public health laboratory and to declare an emergency.,Appropriation; Emergency Clause; Procurement of Public Improvements; Public Health and Safety,0
SB0172,2023_2024,2024-RS,allow a person to temporarily take responsibility of a feral cat for the purpose of spaying or neutering the animal.,Animals and Livestock; Crimes,0
SB0173,2023_2024,2024-RS,provide a landowner-on-own-land license for antlerless elk.,"Game, Fish, Parks and Forestry; Hunting; Promulgation of Rules",0
SB0174,2023_2024,2024-RS,increase the nonresident fee for a habitat stamp.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting",0
SB0175,2023_2024,2024-RS,add a domestic abuse shelter to the definition of a community safety zone.,Crimes; Domestic Abuse; Sex Offenses,0
SB0176,2023_2024,2024-RS,establish criteria for determining certain shared parenting plan provisions.,Child Custody; Domestic Relations,0
SB0177,2023_2024,2024-RS,permit the appointment of a circuit court judge or Supreme Court justice as a member of the Public Utilities Commission in place of a disqualified or incapacitated commissioner.,Appointments; Boards and Commissions; Public Utilities and Carriers,0
SB0178,2023_2024,2024-RS,expand the authorization for performance of an abortion beyond preserving the life of a pregnant female.,Abortion; Crimes; Penalty; Public Health and Safety,0
SB0179,2023_2024,2024-RS,create provisions for the protection of warehouse distribution center employees.,Labor and Employment,0
SB0180,2023_2024,2024-RS,modify provisions pertaining to unethical conduct and improper collection of fees relating to assistance or referrals in a veterans benefits matter.,Trade Regulation; Veterans Affairs,0
SB0181,2023_2024,2024-RS,specify work search requirements for unemployment benefits.,Reemployment Assistance,0
SB0182,2023_2024,2024-RS,repeal and revise certain provisions regarding the petition circulation process to comply with federal court decisions.,Ballot Measures; Constitutional Amendments; Elections; Initiated Measures; Legislature and Statutes; Petitions,0
SB0183,2023_2024,2024-RS,provide property tax relief to certain seniors.,Administrative Procedure; Promulgation of Rules; Property Tax; Tax Exemptions and Refunds; Taxation,0
SB0184,2023_2024,2024-RS,expand provisions regarding the protection of minors from certain exhibitions.,Crimes; Minors; Obscenity and Public Indecency,0
SB0185,2023_2024,2024-RS,require members of the Legislature and staff of the Legislative Research to attend a course on Indian law.,Indian Tribes; Legislature and Statutes; Organization of the Legislature,0
SB0186,2023_2024,2024-RS,modify provisions pertaining to the voting rights of members of an Indian tribe.,Hoghouse-Vehicle Bill,0
SB0187,2023_2024,2024-RS,make an appropriation to establish a cybersecurity services initiative for counties and municipalities and to declare an emergency.,Appropriation; Cyber Security; Emergency Clause; Local Government Generally,0
SB0188,2023_2024,2024-RS,modify the time before which rural access infrastructure grant moneys must be expended or obligated.,"Counties; Fund; Highways, Roads, and Bridges",0
SB0189,2023_2024,2024-RS,include impacted townships in the issuance of a conditional use permit.,"Administrative Procedure; Planning, Zoning and Housing Programs",0
SB0190,2023_2024,2024-RS,require a comparison of reemployment assistance recipients against death records for reemployment assistance eligibility integrity.,Reemployment Assistance; Vital Records,0
SB0191,2023_2024,2024-RS,restrict the use of medical cannabis for individuals on probation or conditional release.,Correctional Facilities and Parole; Courts and Judiciary; Medical Cannabis,0
SB0192,2023_2024,2024-RS,increase the dollar limit for playing video lottery.,Lottery; Recreation and Sports,0
SB0193,2023_2024,2024-RS,permit fees to be prorated for alcoholic licenses.,Alcoholic Beverages,0
SB0194,2023_2024,2024-RS,create a license plate for certain retired firefighters and clarify provisions regarding special firefighter license plates.,Crimes; Delayed Effective Date; Firefighters; Motor Vehicles; Penalty; Specialty License Plates,0
SB0195,2023_2024,2024-RS,modify provisions regarding the process to vacate certain highways.,"Highways, Roads, and Bridges; Hoghouse-Vehicle Bill; Section-Line Highways",0
SB0196,2023_2024,2024-RS,clarify provisions regarding historical license plates.,Motor Vehicles; Specialty License Plates,0
SB0197,2023_2024,2024-RS,revise provisions regarding the alcohol beverage fund.,Alcoholic Beverages; Counties; Fund,0
SB0198,2023_2024,2024-RS,authorize school districts and nonpublic schools to acquire and administer nasal glucagon.,Education; Health Care; School Districts; Students,0
SB0199,2023_2024,2024-RS,revise provisions pertaining to the consolidation or boundary changes of counties.,Counties; Petitions,0
SB0200,2023_2024,2024-RS,make an appropriation for a grant to the city of Mobridge for purchasing modular holding cells.,Appropriation; Courts and Judiciary; Grants; Municipal Government,0
SB0201,2023_2024,2024-RS,"provide new statutory requirements for regulating linear transmission facilities, to allow counties to impose a surcharge on certain pipeline companies, and to establish a landowner bill of rights.",Administrative Procedure; Counties; Emergency Clause; Eminent Domain; Fund; Municipal Government; Pipelines; Promulgation of Rules; Public Utilities and Carriers; Utilities,0
SB0202,2023_2024,2024-RS,require active efforts in abuse and neglect proceedings that involve Indian children.,Child Abuse; Child Custody; Indian Tribes; Minors,0
SB0203,2023_2024,2024-RS,expand certain privileges for individuals who hold an unrestricted enhanced concealed carry permit.,Education; Firearms; Law Enforcement; School Districts,0
SB0204,2023_2024,2024-RS,make an appropriation for a grant to the Douglas school district for the construction costs of a new school.,Appropriation; Education; Grants; Procurement of Public Improvements; School Districts,0
SB0205,2023_2024,2024-RS,direct the Department of Social Services to modify administrative rules related to work requirements for the child care assistance program.,Child Care; Public Welfare and Assistance; Rule Change,0
SB0206,2023_2024,2024-RS,encourage sales of meat through the use of animal share agreements and the creation of a processor grant program.,Animals and Livestock; Contracts; Grants; Promulgation of Rules; Reports,0
SB0207,2023_2024,2024-RS,increase oversight of pool arrangements.,Insurance; Liability; State Affairs and Government,0
SB0208,2023_2024,2024-RS,establish reporting requirements for future fund awards or grants and to make technical changes.,Economic Development; Fund; Hoghouse-Vehicle Bill; Reemployment Assistance,0
SB0209,2023_2024,2024-RS,make an appropriation for grants to assisted living centers and nursing facilities for costs related to telemedicine.,Appropriation; Grants; Health Care; Nursing Homes; Telecommunications,0
SB0210,2023_2024,2024-RS,"establish an individual's right to make autonomous decisions about the individual's reproductive health care, and to repeal provisions related to abortion.",Abortion; Health Care; Public Health and Safety; Reports,0
SB0211,2023_2024,2024-RS,revise notarial acts.,Counties; Oaths and Acknowledgments; Telecommunications,0
SB0212,2023_2024,2024-RS,allow for the payment of goods or services by a school district between school board meetings in certain circumstances.,"Education; Public Property, Purchases and Contracts; School Districts",0
SB0213,2023_2024,2024-RS,provide for the disclosure of a cast vote record as a public record and make an appropriation therefor.,Appropriation; Counties; Election Verification; Elections; Public Records and Files,0
SB0214,2023_2024,2024-RS,provide a rebuttable presumption in favor of joint physical custody of a minor child.,Child Custody; Domestic Relations; Hoghouse-Vehicle Bill,0
SB0215,2023_2024,2024-RS,"prohibit the intentional release of polluting emissions into the atmosphere by cloud seeding, weather modification, excessive electromagnetic radio frequency and microwave radiation and providing enforcement and penalties for violations.",Counties; Environmental Protection,0
SB0216,2023_2024,2024-RS,modify provisions related to prohibited medical interventions on minors.,Minors; Parental Control; Public Health and Safety,0
SB0217,2023_2024,2024-RS,require disclosure of certain information prior to the sale of property bound by a homeowners' association.,NA,0
SB0218,2023_2024,2024-RS,restrict the power of eminent domain to a utility used for a public purpose.,Eminent Domain; Public Utilities and Carriers; Utilities,0
SB0219,2023_2024,2024-RS,modify provisions related to the control of counties and municipalities over medical marijuana establishments within their jurisdictions.,Counties; Medical Cannabis; Municipal Government,0
SB0220,2023_2024,2024-RS,prohibit an employer from withholding compensation from an employee who quits without notice.,Labor and Employment,0
