bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB1714,2023-RS,2023-02-06,Marti (H),,,Medicaid reimbursement rate; Oklahoma Health Care Authority; increase for Medicaid primary care providers; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1714&Session=2300
HB1715,2023-RS,2023-02-06,Marti (H),Coleman (S),Bergstrom (S),Alcoholic beverages; authorizing the ABLE Commission to permit certain license holders to host off-site events; Alcoholic Beverage Control Act; definitions; licenses; beer distribution; termination of agreement; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1715&Session=2300
HB1716,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating temporary and annual licensing program for certain medical marijuana businesses; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1716&Session=2300
HB1717,2023-RS,2023-02-06,Marti (H),,Davis (H),Medical marijuana; various licensing; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1717&Session=2300
HB1718,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1718&Session=2300
HB1719,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1719&Session=2300
HB1720,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1720&Session=2300
HB1721,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1721&Session=2300
HB1722,2023-RS,2023-02-06,Marti (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1722&Session=2300
HB1723,2023-RS,2023-02-06,Marti (H),,,Alcoholic beverages; clarifying authorizations; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1723&Session=2300
HB1724,2023-RS,2023-02-06,Marti (H),,,Oil and gas; Oklahoma Oil and Gas Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1724&Session=2300
HB1725,2023-RS,2023-02-06,Marti (H),,,State government; creating the State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1725&Session=2300
HB1726,2023-RS,2023-02-06,Marti (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1726&Session=2300
HB1727,2023-RS,2023-02-06,Marti (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1727&Session=2300
HB1728,2023-RS,2023-02-06,Marti (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1728&Session=2300
HB1729,2023-RS,2023-02-06,Marti (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1729&Session=2300
HB1730,2023-RS,2023-02-06,Marti (H),,,Nurse practitioners; Oklahoma Nurse Practitioners Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1730&Session=2300
HB1731,2023-RS,2023-02-06,Marti (H),,,Pharmacies; Pharmacy Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1731&Session=2300
HB1732,2023-RS,2023-02-06,Marti (H),,,Pharmacies; Pharmacy Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1732&Session=2300
HB1733,2023-RS,2023-02-06,Marti (H),,,Pharmacies; Pharmacy Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1733&Session=2300
HB1734,2023-RS,2023-02-06,Townley (H),Garvin (S),Pittman (H); Roe (H),Medical marijuana use; warning signage to be displayed in dispensaries for the use of THC products while pregnant; owners of any place where THC is sold to pay for the signage at their own expense; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1734&Session=2300
HB1735,2023-RS,2023-02-06,Townley (H),,,Revenue and taxation; sales tax exemption; nonprofit organization; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1735&Session=2300
HB1736,2023-RS,2023-02-06,Townley (H),Stanley (S),Conley (H); Davis (H); Miller (H),Step therapy protocol; defining terms; requiring health benefit plans to implement a new process; exceptions to protocol; information; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1736&Session=2300
HB1737,2023-RS,2023-02-06,Townley (H),Montgomery (S),,Lodging establishments; trespassing; crimes and punishment; landlord and tenant; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1737&Session=2300
HB1738,2023-RS,2023-02-06,Townley (H),Alvord (S),Deck (H),Workers' compensation; death benefits; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1738&Session=2300
HB1739,2023-RS,2023-02-06,Townley (H),,,Municipal records; Oklahoma Municipal Records Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1739&Session=2300
HB1740,2023-RS,2023-02-06,Townley (H),,,Retirement; Oklahoma Retirement Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1740&Session=2300
HB1741,2023-RS,2023-02-06,Townley (H),,,Tourism; Oklahoma Tourism Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1741&Session=2300
HB1742,2023-RS,2023-02-06,Townley (H),,,Tourism; Oklahoma Tourism Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1742&Session=2300
HB1743,2023-RS,2023-02-06,Townley (H),,,Tourism; Oklahoma Tourism Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1743&Session=2300
HB1744,2023-RS,2023-02-06,Townley (H),,,Tourism; Oklahoma Tourism Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1744&Session=2300
HB1745,2023-RS,2023-02-06,Townley (H),,,Human services; Human Services Policy Act of 2023; noncodification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1745&Session=2300
HB1746,2023-RS,2023-02-06,Townley (H),,,Game and fish; Oklahoma Wildlife Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1746&Session=2300
HB1747,2023-RS,2023-02-06,Townley (H),,,Game and fish; Oklahoma Wildlife Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1747&Session=2300
HB1748,2023-RS,2023-02-06,Townley (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1748&Session=2300
HB1749,2023-RS,2023-02-06,Townley (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1749&Session=2300
HB1750,2023-RS,2023-02-06,Townley (H),,,Schools; creating the Oklahoma Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1750&Session=2300
HB1751,2023-RS,2023-02-06,Townley (H),,,Veterans; creating the Oklahoma Veterans Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1751&Session=2300
HB1752,2023-RS,2023-02-06,Townley (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1752&Session=2300
HB1753,2023-RS,2023-02-06,Townley (H),,,Public safety; creating the Public Safety Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1753&Session=2300
HB1754,2023-RS,2023-02-06,Townley (H),,,State government; creating the Government Modernization and Efficiency Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1754&Session=2300
HB1755,2023-RS,2023-02-06,Townley (H),,,Agriculture; Oklahoma Agriculture and Rural Development Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1755&Session=2300
HB1756,2023-RS,2023-02-06,Townley (H),,,Business and commerce; Oklahoma Business and  Commerce Development Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1756&Session=2300
HB1757,2023-RS,2023-02-06,Townley (H),,,Mental health; Department of Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1757&Session=2300
HB1758,2023-RS,2023-02-06,Manger (H),Montgomery (S),,Revenue and taxation; manner in which county assessors may inspect real or personal property; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1758&Session=2300
HB1759,2023-RS,2023-02-06,Manger (H),Stanley (S),,Excise tax; modifying definition of inheritance for the purposes of excise tax exception on transfer; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1759&Session=2300
HB1760,2023-RS,2023-02-06,Manger (H),,,Technology; drones; government access; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1760&Session=2300
HB1761,2023-RS,2023-02-06,Manger (H),,,Schools; employee associations; requiring school employee on certain leave to receive pay and maintain certain benefits; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1761&Session=2300
HB1762,2023-RS,2023-02-06,Manger (H),Paxton (S),Dollens (H),Crimes and punishments; unlawful carry of firearms and related penalties; providing separate penalty for certain unlawful act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1762&Session=2300
HB1763,2023-RS,2023-02-06,Manger (H),,,Motor vehicles; creating the Motor Vehicle Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1763&Session=2300
HB1764,2023-RS,2023-02-06,Manger (H),,,Council on Law Enforcement Education and Training; creating the Council on Law Enforcement Education and Training Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1764&Session=2300
HB1765,2023-RS,2023-02-06,Manger (H),,,Firearms; creating the Oklahoma Firearms Act of 2023;  effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1765&Session=2300
HB1766,2023-RS,2023-02-06,Manger (H),,,Public safety; creating the Public Safety Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1766&Session=2300
HB1767,2023-RS,2023-02-06,Manger (H),,,Public safety; creating the Public Safety Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1767&Session=2300
HB1768,2023-RS,2023-02-06,Gann (H),Dahm (S),Hamilton (S),Elections; voter registration application; adding certain information to application; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1768&Session=2300
HB1769,2023-RS,2023-02-06,Gann (H),,,Elections; repealing authority to join a multistate voter list maintenance organization; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1769&Session=2300
HB1770,2023-RS,2023-02-06,Hasenbeck (H),Bergstrom (S),Caldwell (Chad) (H),Schools; requiring school districts to provide academic support for students who score below certain benchmarks on the ACT or SAT exam; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1770&Session=2300
HB1771,2023-RS,2023-02-06,Kane (H),,,Schools; requiring school district boards of education to adopt policy allowing certain students to participate in certain activities; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1771&Session=2300
HB1772,2023-RS,2023-02-06,Kane (H),Daniels (S),Hays (H); Maynard (H); Duel (H); George (H); Cantrell (H); Staires (H); Tedford (H),Public health and safety; food establishment license; exempting farmers market vendors; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1772&Session=2300
HB1773,2023-RS,2023-02-06,Hasenbeck (H),,,Counties and county officers; Oklahoma Counties and County Officers Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1773&Session=2300
HB1774,2023-RS,2023-02-06,Williams (H),Bullard (S),Wolfley (H),Oklahoma Central Purchasing Act; acquisition initiation; adding exemption for certain contracts from competitive bidding requirements; requiring State Purchasing Director to review and audit all exceptions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1774&Session=2300
HB1775,2023-RS,2023-02-06,Williams (H),,,State Government; creating the Department of Central Services; making Division a separate and distinct agency; modifying references; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1775&Session=2300
HB1776,2023-RS,2023-02-06,Hilbert (H),Pugh (S),,State government; Oklahoma Semiquincentennial Commission; membership; duties; report; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1776&Session=2300
HB1777,2023-RS,2023-02-06,Williams (H),Thompson (Roger) (S),,Court funds; court clerk's revolving fund; deleting fee amount; eliminating reference to District Court Revolving Fund; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1777&Session=2300
HB1778,2023-RS,2023-02-06,Williams (H),,,Children; Oklahoma Children's Code; sanctions; jury trial; permanency hearings; factors; reunification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1778&Session=2300
HB1779,2023-RS,2023-02-06,Williams (H),,,Higher education; institution governing board; granting authority; ensure compliance; information release upon request; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1779&Session=2300
HB1780,2023-RS,2023-02-06,Williams (H),,,"School curriculum; prohibiting sex education classes, programs, tests, surveys, or questionnaires; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1780&Session=2300
HB1781,2023-RS,2023-02-06,Williams (H),,,Children; Parents' Bill of Rights; private right of action; Attorney General; investigate; violation; materials; instruction; fine; term; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1781&Session=2300
HB1782,2023-RS,2023-02-06,Williams (H),,,Firearms; authorizing municipalities to allow for the carry of concealed firearms by municipal officials or employees; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1782&Session=2300
HB1783,2023-RS,2023-02-06,Williams (H),,,Children; support; father; expenses; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1783&Session=2300
HB1784,2023-RS,2023-02-06,Martinez (H),,Williams (H),Public finance; creating the Information Services Agency; making Information Services Division a separate and distinct agency; modifying references to Division; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1784&Session=2300
HB1785,2023-RS,2023-02-06,Martinez (H),Pugh (S),Williams (H),Prisons and reformatories; Corrections Act of 1967; removing exemption; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1785&Session=2300
HB1786,2023-RS,2023-02-06,Williams (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1786&Session=2300
HB1787,2023-RS,2023-02-06,Williams (H),,,Poor persons; Oklahoma Telemedicine Act of 2023; noncodification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1787&Session=2300
HB1788,2023-RS,2023-02-06,Maynard (H),,Williams (H),Revenue and taxation; tax credit; pregnancy resource centers; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1788&Session=2300
HB1789,2023-RS,2023-02-06,Banning (H),Dahm (S),Williams (H); Bullard (S); Jett (S); Stephens (S),Firearms; authorizing the lawful carry of firearms by certain persons; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1789&Session=2300
HB1790,2023-RS,2023-02-06,Banning (H),,Williams (H),State government; establishing volunteer administrative leave for employees; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1790&Session=2300
HB1791,2023-RS,2023-02-06,Osburn (H),Rosino (S),,Public health and safety; priority of medical costs over all other damages; liens; third-party payer; judgment or settlement amount; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1791&Session=2300
