bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB1870,2024-RS,2023-02-06,Kerbs (H),,,Education; Oklahoma Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1870&Session=2400
HB1871,2024-RS,2023-02-06,Hasenbeck (H),,,Schools; creating the Oklahoma Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1871&Session=2400
HB1872,2024-RS,2023-02-06,Hasenbeck (H),,,Schools; creating the State Education Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1872&Session=2400
HB1873,2024-RS,2023-02-06,Hasenbeck (H),,,Marriage; Marriage and Families Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1873&Session=2400
HB1874,2024-RS,2023-02-06,Hasenbeck (H),,,Marriage; Marriage and Families Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1874&Session=2400
HB1875,2024-RS,2023-02-06,Hasenbeck (H),,,Marriage; Marriage and Families Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1875&Session=2400
HB1876,2024-RS,2023-02-06,Hasenbeck (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1876&Session=2400
HB1877,2024-RS,2023-02-06,Hasenbeck (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1877&Session=2400
HB1878,2024-RS,2023-02-06,Hasenbeck (H),,,Agriculture; Oklahoma Agriculture Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1878&Session=2400
HB1879,2024-RS,2023-02-06,Hasenbeck (H),,,Agriculture; Oklahoma Agriculture Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1879&Session=2400
HB1880,2024-RS,2023-02-06,Hasenbeck (H),,,Agriculture; Oklahoma Agriculture Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1880&Session=2400
HB1881,2024-RS,2023-02-06,Caldwell (Trey) (H),,,Agriculture; Oklahoma Agriculture Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1881&Session=2400
HB1882,2024-RS,2023-02-06,Waldron (H),,,Schools; Oklahoma School Testing Program annual reports; prohibiting annual report from assigning grades to school sites and school districts; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1882&Session=2400
HB1883,2024-RS,2023-02-06,Waldron (H),,,Teacher compensation; providing for increase in compensation of classroom teachers; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1883&Session=2400
HB1884,2024-RS,2023-02-06,Waldron (H),,,Schools; enacting the Big Yellow School Bus Act; providing for increase in compensation of certain school support employees; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1884&Session=2400
HB1885,2024-RS,2023-02-06,Waldron (H),,,Schools; creating the Healthy School Meals for All Act; requiring sufficient appropriation to provide meals at no cost to all children in the school district; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1885&Session=2400
HB1886,2024-RS,2023-02-06,Waldron (H),Pemberton (S),Ranson (H),Teacher certification; establishing the Data Governance Council; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1886&Session=2400
HB1887,2024-RS,2023-02-06,Waldron (H),,,Revenue and taxation; sales tax exemption; nonprofit museum; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1887&Session=2400
HB1888,2024-RS,2023-02-06,Waldron (H),,,Civil procedure; forcible entry and detainer; affidavit and summons; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1888&Session=2400
HB1889,2024-RS,2023-02-06,Waldron (H),,,State government; Oklahoma Holocaust Commission; membership; duties; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1889&Session=2400
HB1890,2024-RS,2023-02-06,Schreiber (H),,Wolfley (H),Medical price transparency; penalties; allocation of penalties; health care facility price transparency; penalties; allocation of penalties; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1890&Session=2400
HB1891,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,Environmental crimes; authorizing the issuance of state traffic citations under certain circumstances; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1891&Session=2400
HB1892,2024-RS,2023-02-06,Cantrell (H),,Boles (H),Medical marijuana; directing certain medical marijuana business licensees to pay an environmental cleanup fee; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1892&Session=2400
HB1893,2024-RS,2023-02-06,Cantrell (H),Kidd (S),,Crimes and punishments; penalties; assault; county elected official; repeat offenders; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1893&Session=2400
HB1894,2024-RS,2023-02-06,Cantrell (H),Kidd (S),Swope (H),County records; storage of records kept by county offices; permitting the use of digital copies as originals; permitting fee; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1894&Session=2400
HB1895,2024-RS,2023-02-06,Cantrell (H),,,Counties; priority for veteran operated businesses; limitations; exemptions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1895&Session=2400
HB1896,2024-RS,2023-02-06,Cantrell (H),,,Agriculture; burn bans; determining extreme fire danger; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1896&Session=2400
HB1897,2024-RS,2023-02-06,Cantrell (H),Kidd (S),Humphrey (H),Public health and safety; modifying statutory references; modifying name of certain act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1897&Session=2400
HB1898,2024-RS,2023-02-06,Cantrell (H),,,Counties and county officers; Oklahoma County and County Officers Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1898&Session=2400
HB1899,2024-RS,2023-02-06,Cantrell (H),,,Counties and county officers; Oklahoma Counties and County Officers Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1899&Session=2400
HB1900,2024-RS,2023-02-06,Cantrell (H),,,Counties and county officers; Oklahoma Counties and County Officers Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1900&Session=2400
HB1901,2024-RS,2023-02-06,Cantrell (H),,,Workers' compensation; Oklahoma Workers' Compensation Law Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1901&Session=2400
HB1902,2024-RS,2023-02-06,Fugate (H),,,Elections; authorizing absentee voter to cast provisional ballot; providing exceptions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1902&Session=2400
HB1903,2024-RS,2023-02-06,Fugate (H),,,Schools; State Board of Education; modifying membership of the Board; requiring five-year terms for certain members; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1903&Session=2400
HB1904,2024-RS,2023-02-06,Schreiber (H),,McBride (H),Consumer protection; Emergency Price Stabilization Act; exemptions; petroleum commodities; price increases; resale of goods; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1904&Session=2400
HB1905,2024-RS,2023-02-06,Fugate (H),,,Schools; creating the Preventing Religious Indoctrination from Corrupting Education (PRICE) Act; prohibiting certain private schools from using state funds for religious instruction or activities; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1905&Session=2400
HB1906,2024-RS,2023-02-06,Fugate (H),,,Revenue and taxation; income tax information; tax benefits; disclosure; confidentiality; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1906&Session=2400
HB1907,2024-RS,2023-02-06,Fugate (H),,,Public finance; corporate income tax revenue; Oklahoma Department of Commerce; career technology; Quick Action Closing Fund; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1907&Session=2400
HB1908,2024-RS,2023-02-06,Fugate (H),Kirt (S),,State government; requiring certain reports be published on website; prescribing procedures; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1908&Session=2400
HB1909,2024-RS,2023-02-06,Fugate (H),,,Children; Children's Protective Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1909&Session=2400
HB1910,2024-RS,2023-02-06,Ranson (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1910&Session=2400
HB1911,2024-RS,2023-02-06,Fugate (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1911&Session=2400
HB1912,2024-RS,2023-02-06,Fugate (H),,,Air Force bases; creating the Tinker Air Force Base Support Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1912&Session=2400
HB1913,2024-RS,2023-02-06,Fugate (H),,Rosecrants (H),Oklahoma Turnpike Authority; allowing certain appointed members to seek succeeding terms by retention ballot; modifying means of removal; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1913&Session=2400
HB1914,2024-RS,2023-02-06,Fugate (H),,,Motor vehicles; establishing conditions under which motor vehicles may proceed through red traffic signals; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1914&Session=2400
HB1915,2024-RS,2023-02-06,Fugate (H),,,Oklahoma Tourism and Recreation Commission; transferring duties to the Commission; authorizing Commission to appoint Executive Director; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1915&Session=2400
HB1916,2024-RS,2023-02-06,Fugate (H),,,Elections; bypassing primary and runoff primary elections under certain circumstances; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1916&Session=2400
HB1917,2024-RS,2023-02-06,Fugate (H),,,Elections; unopposed candidates; providing for retention ballot for certain legislative candidates; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1917&Session=2400
HB1918,2024-RS,2023-02-06,Fugate (H),,,Elections; primary elections and election dates; changing election dates for certain political parties; requiring payment for elections by certain political parties; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1918&Session=2400
HB1919,2024-RS,2023-02-06,Fugate (H),,,Open records; requests; catalog; Oklahoma Secretary of State; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1919&Session=2400
HB1920,2024-RS,2023-02-06,Fugate (H),,,Open meetings; notices; Oklahoma Secretary of State; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1920&Session=2400
HB1921,2024-RS,2023-02-06,Sims (H),Rader (S),,Counties and county officers; Hazard Mitigation Assessment District Act; Hazard Mitigation District Trust Authority; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1921&Session=2400
HB1922,2024-RS,2023-02-06,Sims (H),,,Revenue and taxation; Oklahoma Tourism Development Act; cap amount; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1922&Session=2400
HB1923,2024-RS,2023-02-06,Sims (H),Haste (S),,Fees; sheriff's fees; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1923&Session=2400
HB1924,2024-RS,2023-02-06,Sims (H),,,"Public safety; requiring Oklahoma 9-1-1 Management Authority to maintain certain training platform; requiring creation, maintenance and certification of certain list; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1924&Session=2400
HB1925,2024-RS,2023-02-06,Sims (H),Haste (S),,Council on Law Enforcement Education and Training; authorizing law enforcement agencies to execute promissory note for repayment of basic law enforcement academy training expenses; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1925&Session=2400
HB1926,2024-RS,2023-02-06,Sims (H),Montgomery (S),Wolfley (H); Boles (H),Revenue and taxation; ad valorem taxation; additional homestead exemption; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1926&Session=2400
HB1927,2024-RS,2023-02-06,Sims (H),Rogers (S),,Liens; motor vehicles; notice of sale; fees for title application; notice; storage charge; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1927&Session=2400
HB1928,2024-RS,2023-02-06,Sims (H),Rader (S),,Public health and safety; Hazard Mitigation Financial Assistance; clarifying definitions; changing name of Department of Civil Emergency Management; funds; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1928&Session=2400
HB1929,2024-RS,2023-02-06,McCall (H),Treat (S),Fugate (H); Hill (H); Pittman (H); Floyd (S),Children; Successful Adulthood Act; age limit; services; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1929&Session=2400
HB1930,2024-RS,2023-02-06,McCall (H),Burns (S),CrosswhiteHader (H); Hill (H),Children; adoption; amount; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1930&Session=2400
HB1931,2024-RS,2023-02-06,McCall (H),Haste (S),,Poor persons; Temporary Assistance for Needy Families program; reference; employment; services; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1931&Session=2400
HB1932,2024-RS,2023-02-06,McCall (H),Treat (S),Wolfley (H); Hefner (H); Daniels (S),Poor persons; Temporary Assistance for Needy Families program; reference; services; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1932&Session=2400
HB1933,2024-RS,2023-02-06,McCall (H),,,Poor persons; Oklahoma Poor Persons Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1933&Session=2400
HB1934,2024-RS,2023-02-06,McCall (H),Treat (S),Standridge (S); Bergstrom (S); Daniels (S); Newhouse (S); Rader (S); Bullard (S); Coleman (S); Haste (S); Stanley (S); Garvin (S); Rogers (S); Woods (S); Stewart (S); Seifried (S); Thompson (Kristen) (S); Green (S); Prieto (S),Students; creating the Oklahoma Parental Choice Tax Credit Act; creating income tax credit for certain taxpayers.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1934&Session=2400
HB1935,2024-RS,2023-02-06,McCall (H),Treat (S),Luttrell (H); McBride (H); Echols (H); Caldwell (Chad) (H); Baker (H); Culver (H); Maynard (H); Bashore (H); Hilbert (H); Thompson (Roger) (S); Bergstrom (S); Daniels (S); Dugger (S); McCortney (S); Newhouse (S); Paxton (S); Pederson (S); Pemberton (S); Pugh (S); Rader (S); Prieto (S); Green (S); Thompson (Kristen) (S); Seifried (S); Stewart (S); Alvord (S); Woods (S); Rosino (S); Murdock (S); Bullard (S); Coleman (S); Hall (S); Haste (S); Montgomery (S); Stanley (S); Weaver (S); Burns (S); Garvin (S); Jett (S); Rogers (S); Stephens (S),Students; creating the Oklahoma Parental Choice Tax Credit Act; creating income tax credit for certain taxpayers; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1935&Session=2400
HB1936,2024-RS,2023-02-06,McCall (H),Pugh (S),Baker (H); Treat (S); Bergstrom (S); Daniels (S); McCortney (S); Newhouse (S); Pederson (S); Rader (S); Bullard (S); Coleman (S); Haste (S); Stanley (S); Garvin (S); Rogers (S); Seifried (S); Thompson (Kristen) (S); Green (S); Prieto (S),Teachers; requiring reimbursement for teachers who pass certain examination; requiring allocation of funds for certain stipends; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1936&Session=2400
HB1937,2024-RS,2023-02-06,McCall (H),,ODonnell (H),Schools; requiring school district board of education to permit a private school student to enroll on a part-time basis; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1937&Session=2400
HB1938,2024-RS,2023-02-06,McCall (H),,,Schools; directing board of education to adopt a policy for accepting coursework credits completed elsewhere; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1938&Session=2400
