bill_number,session_year,session_type,chamber,action_date,action,journal_page,order
HB2766,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2767,2023,RS,H,2023-01-18,To House Finance,,4
HB2767,2023,RS,H,2023-01-18,Introduced in House,,3
HB2767,2023,RS,H,2023-01-18,To Finance,,2
HB2767,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2768,2023,RS,S,2023-03-07,On 2nd reading to Finance,73,20
HB2768,2023,RS,S,2023-03-07,Read 1st time,73,19
HB2768,2023,RS,S,2023-03-07,Immediate consideration,73,18
HB2768,2023,RS,S,2023-03-07,Reported do pass with amend and title amend but first to Finance,73,17
HB2768,2023,RS,S,2023-02-06,To Government Organization,3,16
HB2768,2023,RS,S,2023-02-06,To Government Organization then Finance,,15
HB2768,2023,RS,S,2023-02-06,Introduced in Senate,3,14
HB2768,2023,RS,H,2023-02-03,Communicated to Senate,,13
HB2768,2023,RS,H,2023-02-03,Passed House (Roll No. 75),,12
HB2768,2023,RS,H,2023-02-03,Read 3rd time,,11
HB2768,2023,RS,H,2023-02-03,"On 3rd reading, Special Calendar",,10
HB2768,2023,RS,H,2023-02-02,Read 2nd time,,9
HB2768,2023,RS,H,2023-02-02,"On 2nd reading, Special Calendar",,8
HB2768,2023,RS,H,2023-02-01,Read 1st time,,7
HB2768,2023,RS,H,2023-02-01,"On 1st reading, Special Calendar",,6
HB2768,2023,RS,H,2023-01-31,Do pass,,5
HB2768,2023,RS,H,2023-01-18,To House Government Organization,,4
HB2768,2023,RS,H,2023-01-18,Introduced in House,,3
HB2768,2023,RS,H,2023-01-18,To Government Organization,,2
HB2768,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2769,2023,RS,H,2023-01-18,To House Government Organization,,4
HB2769,2023,RS,H,2023-01-18,Introduced in House,,3
HB2769,2023,RS,H,2023-01-18,To Government Organization,,2
HB2769,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2770,2023,RS,H,2023-01-18,To House Government Organization,,4
HB2770,2023,RS,H,2023-01-18,Introduced in House,,3
HB2770,2023,RS,H,2023-01-18,To Government Organization,,2
HB2770,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2771,2023,RS,H,2023-01-18,To House Workforce Development,,4
HB2771,2023,RS,H,2023-01-18,Introduced in House,,3
HB2771,2023,RS,H,2023-01-18,To Workforce Development then Judiciary,,2
HB2771,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2772,2023,RS,H,2023-01-18,To House Education,,4
HB2772,2023,RS,H,2023-01-18,Introduced in House,,3
HB2772,2023,RS,H,2023-01-18,To Education,,2
HB2772,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2773,2023,RS,H,2023-01-18,To House Education,,4
HB2773,2023,RS,H,2023-01-18,Introduced in House,,3
HB2773,2023,RS,H,2023-01-18,To Education then Finance,,2
HB2773,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2774,2023,RS,H,2023-02-03,To House Finance,,6
HB2774,2023,RS,H,2023-02-03,"Do pass, but first to Finance",,5
HB2774,2023,RS,H,2023-01-18,To House Veterans' Affairs and Homeland Security,,4
HB2774,2023,RS,H,2023-01-18,Introduced in House,,3
HB2774,2023,RS,H,2023-01-18,To Veterans' Affairs and Homeland Security then Finance,,2
HB2774,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2775,2023,RS,H,2023-01-18,To House Finance,,4
HB2775,2023,RS,H,2023-01-18,Introduced in House,,3
HB2775,2023,RS,H,2023-01-18,To Finance,,2
HB2775,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2776,2023,RS,H,2023-05-01,"Chapter 315, Acts, Regular Session, 2023",,37
HB2776,2023,RS,H,2023-02-14,Approved by Governor 2/14/2023,,36
HB2776,2023,RS,H,2023-02-15,Approved by Governor 2/14/2023 - House Journal,,35
HB2776,2023,RS,S,2023-02-15,Approved by Governor 2/14/2023 - Senate Journal,5,34
HB2776,2023,RS,H,2023-02-08,To Governor 2/8/2023,,33
HB2776,2023,RS,H,2023-02-09,To Governor 2/8/2023 - House Journal,,32
HB2776,2023,RS,S,2023-02-08,To Governor 2/8/2023 - Senate Journal,20,31
HB2776,2023,RS,H,2023-02-06,House received Senate message,,30
HB2776,2023,RS,S,2023-02-03,Completed legislative action,,29
HB2776,2023,RS,S,2023-02-03,Communicated to House,14,28
HB2776,2023,RS,S,2023-02-03,Effective from passage (Roll No. 130),14,27
HB2776,2023,RS,S,2023-02-03,Passed Senate (Roll No. 130),13-14,26
HB2776,2023,RS,S,2023-02-03,Read 3rd time,13,25
HB2776,2023,RS,S,2023-02-03,On 3rd reading,,24
HB2776,2023,RS,S,2023-02-02,Read 2nd time,18,23
HB2776,2023,RS,S,2023-02-02,On 2nd reading,,22
HB2776,2023,RS,S,2023-02-01,Read 1st time,27,21
HB2776,2023,RS,S,2023-02-01,On 1st reading,,20
HB2776,2023,RS,S,2023-01-31,Reported do pass,3,19
HB2776,2023,RS,S,2023-01-26,To Finance,2,18
HB2776,2023,RS,S,2023-01-26,To Finance,,17
HB2776,2023,RS,S,2023-01-26,Introduced in Senate,2,16
HB2776,2023,RS,H,2023-01-25,Communicated to Senate,,15
HB2776,2023,RS,H,2023-01-25,Effective from passage (Roll No. 37),,14
HB2776,2023,RS,H,2023-01-25,Passed House (Roll No. 36),,13
HB2776,2023,RS,H,2023-01-25,Read 3rd time,,12
HB2776,2023,RS,H,2023-01-25,"On 3rd reading, Special Calendar",,11
HB2776,2023,RS,H,2023-01-24,Read 2nd time,,10
HB2776,2023,RS,H,2023-01-24,"On 2nd reading, Special Calendar",,9
HB2776,2023,RS,H,2023-01-23,Read 1st time,,8
HB2776,2023,RS,H,2023-01-23,"On 1st reading, Special Calendar",,7
HB2776,2023,RS,H,2023-01-20,Do pass,,6
HB2776,2023,RS,H,2023-01-18,To House Finance,,5
HB2776,2023,RS,H,2023-01-18,Introduced in House,,4
HB2776,2023,RS,H,2023-01-18,To Finance,,3
HB2776,2023,RS,H,2023-01-18,Filed for introduction,,2
HB2777,2023,RS,H,2023-05-01,"Chapter 316, Acts, Regular Session, 2023",,37
HB2777,2023,RS,H,2023-02-14,Approved by Governor 2/14/2023,,36
HB2777,2023,RS,H,2023-02-15,Approved by Governor 2/14/2023 - House Journal,,35
HB2777,2023,RS,S,2023-02-15,Approved by Governor 2/14/2023 - Senate Journal,5,34
HB2777,2023,RS,H,2023-02-08,To Governor 2/8/2023,,33
HB2777,2023,RS,H,2023-02-09,To Governor 2/8/2023 - House Journal,,32
HB2777,2023,RS,S,2023-02-08,To Governor 2/8/2023 - Senate Journal,20,31
HB2777,2023,RS,H,2023-02-06,House received Senate message,,30
HB2777,2023,RS,S,2023-02-03,Completed legislative action,,29
HB2777,2023,RS,S,2023-02-03,Communicated to House,15,28
HB2777,2023,RS,S,2023-02-03,Effective from passage (Roll No. 131),14-15,27
HB2777,2023,RS,S,2023-02-03,Passed Senate (Roll No. 131),14,26
HB2777,2023,RS,S,2023-02-03,Read 3rd time,14,25
HB2777,2023,RS,S,2023-02-03,On 3rd reading,,24
HB2777,2023,RS,S,2023-02-02,Read 2nd time,19,23
HB2777,2023,RS,S,2023-02-02,On 2nd reading,,22
HB2777,2023,RS,S,2023-02-01,Read 1st time,27,21
HB2777,2023,RS,S,2023-02-01,On 1st reading,,20
HB2777,2023,RS,S,2023-01-31,Reported do pass,3,19
HB2777,2023,RS,S,2023-01-26,To Finance,2,18
HB2777,2023,RS,S,2023-01-26,To Finance,,17
HB2777,2023,RS,S,2023-01-26,Introduced in Senate,2,16
HB2777,2023,RS,H,2023-01-25,Communicated to Senate,,15
HB2777,2023,RS,H,2023-01-25,Effective from passage (Roll No. 39),,14
HB2777,2023,RS,H,2023-01-25,Passed House (Roll No. 38),,13
HB2777,2023,RS,H,2023-01-25,Read 3rd time,,12
HB2777,2023,RS,H,2023-01-25,"On 3rd reading, Special Calendar",,11
HB2777,2023,RS,H,2023-01-24,Read 2nd time,,10
HB2777,2023,RS,H,2023-01-24,"On 2nd reading, Special Calendar",,9
HB2777,2023,RS,H,2023-01-23,Read 1st time,,8
HB2777,2023,RS,H,2023-01-23,"On 1st reading, Special Calendar",,7
HB2777,2023,RS,H,2023-01-20,Do pass,,6
HB2777,2023,RS,H,2023-01-18,To House Finance,,5
HB2777,2023,RS,H,2023-01-18,Introduced in House,,4
HB2777,2023,RS,H,2023-01-18,To Finance,,3
HB2777,2023,RS,H,2023-01-18,Filed for introduction,,2
HB2778,2023,RS,H,2023-01-18,To House Education,,4
HB2778,2023,RS,H,2023-01-18,Introduced in House,,3
HB2778,2023,RS,H,2023-01-18,To Education,,2
HB2778,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2779,2023,RS,H,2023-01-30,To House Judiciary,,6
HB2779,2023,RS,H,2023-01-30,"With amendment, do pass, but first to Judiciary",,5
HB2779,2023,RS,H,2023-01-18,To House Workforce Development,,4
HB2779,2023,RS,H,2023-01-18,Introduced in House,,3
HB2779,2023,RS,H,2023-01-18,To Workforce Development then Judiciary,,2
HB2779,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2780,2023,RS,H,2023-01-18,To House Finance,,4
HB2780,2023,RS,H,2023-01-18,Introduced in House,,3
HB2780,2023,RS,H,2023-01-18,To Finance,,2
HB2780,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2781,2023,RS,H,2023-01-18,To House Technology and Infrastructure,,4
HB2781,2023,RS,H,2023-01-18,Introduced in House,,3
HB2781,2023,RS,H,2023-01-18,To Technology and Infrastructure,,2
HB2781,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2782,2023,RS,H,2023-02-23,To House Judiciary,,8
HB2782,2023,RS,H,2023-02-23,"With amendment, do pass, but first to Judiciary",,7
HB2782,2023,RS,H,2023-02-08,To House Government Organization,,6
HB2782,2023,RS,H,2023-02-08,"With amendment, do pass, but first to Government Organization then Judiciary",,5
HB2782,2023,RS,H,2023-01-18,To House Political Subdivisions,,4
HB2782,2023,RS,H,2023-01-18,Introduced in House,,3
HB2782,2023,RS,H,2023-01-18,To Political Subdivisions then Judiciary,,2
HB2782,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2783,2023,RS,H,2023-01-18,To House Agriculture and Natural Resources,,4
HB2783,2023,RS,H,2023-01-18,Introduced in House,,3
HB2783,2023,RS,H,2023-01-18,To Agriculture and Natural Resources then Government Organization,,2
HB2783,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2784,2023,RS,H,2023-01-18,To House Judiciary,,4
HB2784,2023,RS,H,2023-01-18,Introduced in House,,3
HB2784,2023,RS,H,2023-01-18,To Judiciary,,2
HB2784,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2785,2023,RS,H,2023-01-18,To House Health and Human Resources,,4
HB2785,2023,RS,H,2023-01-18,Introduced in House,,3
HB2785,2023,RS,H,2023-01-18,To Health and Human Resources then Finance,,2
HB2785,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2786,2023,RS,H,2023-01-18,To House Government Organization,,4
HB2786,2023,RS,H,2023-01-18,Introduced in House,,3
HB2786,2023,RS,H,2023-01-18,To Government Organization then Judiciary,,2
HB2786,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2787,2023,RS,H,2023-02-01,To House Judiciary,,6
HB2787,2023,RS,H,2023-02-01,"Do pass, but first to Judiciary",,5
HB2787,2023,RS,H,2023-01-18,To House Agriculture and Natural Resources,,4
HB2787,2023,RS,H,2023-01-18,Introduced in House,,3
HB2787,2023,RS,H,2023-01-18,To Agriculture and Natural Resources then Judiciary,,2
HB2787,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2788,2023,RS,H,2023-01-18,To House Technology and Infrastructure,,4
HB2788,2023,RS,H,2023-01-18,Introduced in House,,3
HB2788,2023,RS,H,2023-01-18,To Technology and Infrastructure then Finance,,2
HB2788,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2789,2023,RS,S,2023-02-08,To Health and Human Resources,2,19
HB2789,2023,RS,S,2023-02-08,To Health and Human Resources,,18
HB2789,2023,RS,S,2023-02-08,Introduced in Senate,2,17
HB2789,2023,RS,H,2023-02-07,Communicated to Senate,,16
HB2789,2023,RS,H,2023-02-07,Effective from passage (Roll No. 84),,15
HB2789,2023,RS,H,2023-02-07,Passed House (Roll No. 83),,14
HB2789,2023,RS,H,2023-02-07,Read 3rd time,,13
HB2789,2023,RS,H,2023-02-07,"On 3rd reading, Special Calendar",,12
HB2789,2023,RS,H,2023-02-06,"Postponed on 3rd reading, Special Calendar, until 2/7/23",,11
HB2789,2023,RS,H,2023-02-06,"On 3rd reading, Special Calendar",,10
HB2789,2023,RS,H,2023-02-03,Read 2nd time,,9
HB2789,2023,RS,H,2023-02-03,"On 2nd reading, Special Calendar",,8
HB2789,2023,RS,H,2023-02-02,Read 1st time,,7
HB2789,2023,RS,H,2023-02-02,"On 1st reading, Special Calendar",,6
HB2789,2023,RS,H,2023-02-01,"By substitute, do pass",,5
HB2789,2023,RS,H,2023-01-18,To House Health and Human Resources,,4
HB2789,2023,RS,H,2023-01-18,Introduced in House,,3
HB2789,2023,RS,H,2023-01-18,To Health and Human Resources,,2
HB2789,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2790,2023,RS,H,2023-01-18,To House Government Organization,,4
HB2790,2023,RS,H,2023-01-18,Introduced in House,,3
HB2790,2023,RS,H,2023-01-18,To Government Organization,,2
HB2790,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2791,2023,RS,H,2023-01-18,To House Political Subdivisions,,4
HB2791,2023,RS,H,2023-01-18,Introduced in House,,3
HB2791,2023,RS,H,2023-01-18,To Political Subdivisions then Government Organization,,2
HB2791,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2792,2023,RS,H,2023-01-18,To House Judiciary,,4
HB2792,2023,RS,H,2023-01-18,Introduced in House,,3
HB2792,2023,RS,H,2023-01-18,To Judiciary,,2
HB2792,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2793,2023,RS,H,2023-02-03,To House Judiciary,,6
HB2793,2023,RS,H,2023-02-03,"Do pass, but first to Judiciary",,5
HB2793,2023,RS,H,2023-01-18,To House Jails and Prisons,,4
HB2793,2023,RS,H,2023-01-18,Introduced in House,,3
HB2793,2023,RS,H,2023-01-18,To Jails and Prisons then Judiciary,,2
HB2793,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2794,2023,RS,H,2023-01-18,To House Technology and Infrastructure,,4
HB2794,2023,RS,H,2023-01-18,Introduced in House,,3
HB2794,2023,RS,H,2023-01-18,To Technology and Infrastructure,,2
HB2794,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2795,2023,RS,H,2023-01-18,To House Judiciary,,4
HB2795,2023,RS,H,2023-01-18,Introduced in House,,3
HB2795,2023,RS,H,2023-01-18,To Judiciary,,2
HB2795,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2796,2023,RS,H,2023-01-18,To House Finance,,4
HB2796,2023,RS,H,2023-01-18,Introduced in House,,3
HB2796,2023,RS,H,2023-01-18,To Finance,,2
HB2796,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2797,2023,RS,H,2023-01-18,To House Education,,4
HB2797,2023,RS,H,2023-01-18,Introduced in House,,3
HB2797,2023,RS,H,2023-01-18,To Education,,2
HB2797,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2798,2023,RS,H,2023-01-18,To House Health and Human Resources,,4
HB2798,2023,RS,H,2023-01-18,Introduced in House,,3
HB2798,2023,RS,H,2023-01-18,To Health and Human Resources then Judiciary,,2
HB2798,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2799,2023,RS,H,2023-01-18,To House Judiciary,,4
HB2799,2023,RS,H,2023-01-18,Introduced in House,,3
HB2799,2023,RS,H,2023-01-18,To Judiciary,,2
HB2799,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2800,2023,RS,H,2023-05-01,"Chapter 180, Acts, Regular Session, 2023",,41
HB2800,2023,RS,S,2023-02-25,Approved by Governor 2/24/2023 - Senate Journal,33,40
HB2800,2023,RS,H,2023-02-25,Approved by Governor 2/24/2023 - House Journal,,39
HB2800,2023,RS,H,2023-02-24,Approved by Governor 2/24/2023,,38
HB2800,2023,RS,H,2023-02-20,To Governor 2/20/2023 - House Journal,,37
HB2800,2023,RS,S,2023-02-21,To Governor 2/20/2023 - Senate Journal,35,36
HB2800,2023,RS,H,2023-02-20,To Governor 2/20/2023,,35
HB2800,2023,RS,S,2023-02-16,House Message received,2,34
HB2800,2023,RS,H,2023-02-15,Completed legislative action,,33
HB2800,2023,RS,H,2023-02-15,Communicated to Senate,,32
HB2800,2023,RS,H,2023-02-15,Effective from passage (Roll No. 146),,31
HB2800,2023,RS,H,2023-02-15,House concurred in Senate amendment and passed bill (Roll No. 145),,30
HB2800,2023,RS,H,2023-02-15,House received Senate message,,29
HB2800,2023,RS,S,2023-02-08,Senate requests House to concur,15,28
HB2800,2023,RS,S,2023-02-08,Effective from passage (Roll No. 150),15,27
HB2800,2023,RS,S,2023-02-08,Passed Senate (Roll No. 150),15,26
HB2800,2023,RS,S,2023-02-08,Read 3rd time,15,25
HB2800,2023,RS,S,2023-02-08,On 3rd reading,,24
HB2800,2023,RS,S,2023-02-07,Committee amendment adopted (Voice vote),18,23
HB2800,2023,RS,S,2023-02-07,Read 2nd time,18,22
HB2800,2023,RS,S,2023-02-07,On 2nd reading,,21
HB2800,2023,RS,S,2023-02-06,Read 1st time,14,20
HB2800,2023,RS,S,2023-02-06,On 1st reading,,19
HB2800,2023,RS,S,2023-02-03,"Reported do pass, with amendment",8,18
HB2800,2023,RS,S,2023-01-30,To Education,4,17
HB2800,2023,RS,S,2023-01-30,To Education,,16
HB2800,2023,RS,S,2023-01-30,Introduced in Senate,4,15
HB2800,2023,RS,H,2023-01-27,Communicated to Senate,,14
HB2800,2023,RS,H,2023-01-27,Passed House (Roll No. 47),,13
HB2800,2023,RS,H,2023-01-27,Read 3rd time,,12
HB2800,2023,RS,H,2023-01-27,"On 3rd reading, Special Calendar",,11
HB2800,2023,RS,H,2023-01-26,Read 2nd time,,10
HB2800,2023,RS,H,2023-01-26,"On 2nd reading, Special Calendar",,9
HB2800,2023,RS,H,2023-01-25,Read 1st time,,8
HB2800,2023,RS,H,2023-01-25,"On 1st reading, Special Calendar",,7
HB2800,2023,RS,H,2023-01-24,Do pass,,6
HB2800,2023,RS,H,2023-01-18,To House Education,,5
HB2800,2023,RS,H,2023-01-18,Introduced in House,,4
HB2800,2023,RS,H,2023-01-18,To Education,,3
HB2800,2023,RS,H,2023-01-18,Filed for introduction,,2
HB2801,2023,RS,H,2023-02-13,To House Judiciary,,6
HB2801,2023,RS,H,2023-02-13,"With amendment, do pass, but first to Judiciary",,5
HB2801,2023,RS,H,2023-01-18,To House Technology and Infrastructure,,4
HB2801,2023,RS,H,2023-01-18,Introduced in House,,3
HB2801,2023,RS,H,2023-01-18,To Technology and Infrastructure then Judiciary,,2
HB2801,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2802,2023,RS,H,2023-01-18,To House Education,,4
HB2802,2023,RS,H,2023-01-18,Introduced in House,,3
HB2802,2023,RS,H,2023-01-18,To Education then Finance,,2
HB2802,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2803,2023,RS,H,2023-01-18,To House Judiciary,,4
HB2803,2023,RS,H,2023-01-18,Introduced in House,,3
HB2803,2023,RS,H,2023-01-18,To Judiciary,,2
HB2803,2023,RS,H,2023-01-18,Filed for introduction,,1
HB2804,2023,RS,H,2023-01-19,To House Government Organization,,4
HB2804,2023,RS,H,2023-01-19,Introduced in House,,3
HB2804,2023,RS,H,2023-01-19,To Government Organization,,2
HB2804,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2805,2023,RS,H,2023-01-19,To House Government Organization,,4
HB2805,2023,RS,H,2023-01-19,Introduced in House,,3
HB2805,2023,RS,H,2023-01-19,To Government Organization,,2
HB2805,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2806,2023,RS,H,2023-01-19,To House Technology and Infrastructure,,4
HB2806,2023,RS,H,2023-01-19,Introduced in House,,3
HB2806,2023,RS,H,2023-01-19,To Technology and Infrastructure then Judiciary,,2
HB2806,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2807,2023,RS,H,2023-01-19,To House Education,,4
HB2807,2023,RS,H,2023-01-19,Introduced in House,,3
HB2807,2023,RS,H,2023-01-19,To Education,,2
HB2807,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2808,2023,RS,H,2023-01-19,To House Judiciary,,4
HB2808,2023,RS,H,2023-01-19,Introduced in House,,3
HB2808,2023,RS,H,2023-01-19,To Judiciary then Finance,,2
HB2808,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2809,2023,RS,H,2023-01-19,To House Judiciary,,4
HB2809,2023,RS,H,2023-01-19,Introduced in House,,3
HB2809,2023,RS,H,2023-01-19,To Judiciary,,2
HB2809,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2810,2023,RS,H,2023-01-19,To House Judiciary,,4
HB2810,2023,RS,H,2023-01-19,Introduced in House,,3
HB2810,2023,RS,H,2023-01-19,To Judiciary,,2
HB2810,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2811,2023,RS,H,2023-01-19,To House Judiciary,,4
HB2811,2023,RS,H,2023-01-19,Introduced in House,,3
HB2811,2023,RS,H,2023-01-19,To Judiciary,,2
HB2811,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2812,2023,RS,H,2023-01-19,To House Government Organization,,4
HB2812,2023,RS,H,2023-01-19,Introduced in House,,3
HB2812,2023,RS,H,2023-01-19,To Government Organization,,2
HB2812,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2813,2023,RS,H,2023-01-19,To House Health and Human Resources,,4
HB2813,2023,RS,H,2023-01-19,Introduced in House,,3
HB2813,2023,RS,H,2023-01-19,To Health and Human Resources then Judiciary,,2
HB2813,2023,RS,H,2023-01-19,Filed for introduction,,1
HB2814,2023,RS,H,2023-05-01,"Chapter 168, Acts, Regular Session, 2023",,39
HB2814,2023,RS,H,2023-03-28,Approved by Governor 3/28/2023,,38
HB2814,2023,RS,H,2023-03-11,Approved by Governor 3/28/2023 - House Journal,,37
HB2814,2023,RS,S,2023-03-11,Approved by Governor 3/28/2023 - Senate Journal,324,36
HB2814,2023,RS,S,2023-03-11,To Governor 3/27/2023 - Senate Journal,292,35
HB2814,2023,RS,H,2023-03-27,To Governor 3/27/2023,,34
HB2814,2023,RS,H,2023-03-11,To Governor 3/27/2023 - House Journal,,33
HB2814,2023,RS,S,2023-03-11,House Message received,34,32
HB2814,2023,RS,H,2023-03-10,Completed legislative action,,31
HB2814,2023,RS,H,2023-03-10,Communicated to Senate,,30
HB2814,2023,RS,H,2023-03-10,House concurred in Senate amendment and passed bill (Roll No. 629),,29
