bill_number,session_year,session_type,primary_sponsor,cosponsors,summary,subjects,companion,bill_url
SB0120,2024,RS,Woodrum,,"Secretary of State rule relating to minimum standards for election administration, infrastructure, and security",Legislature--Rule Making,HB4164,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=120&year=2024&sessiontype=RS&btype=bill
SB0121,2024,RS,Woodrum,,State Treasurer rule relating to enforcement of Uniform Unclaimed Property Act,Legislature--Rule Making,HB4165,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=121&year=2024&sessiontype=RS&btype=bill
SB0122,2024,RS,Woodrum,,State Treasurer rule relating to Jumpstart Savings Program,Legislature--Rule Making,HB4166,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=122&year=2024&sessiontype=RS&btype=bill
SB0123,2024,RS,Woodrum,,Department of Economic Development rule relating to operation of motorsports complexes and events,Legislature--Rule Making,HB4085,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=123&year=2024&sessiontype=RS&btype=bill
SB0124,2024,RS,Woodrum,,"Division of Forestry rule relating to sediment control during commercial timber-harvesting operations, licensing",Legislature--Rule Making,HB4086,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=124&year=2024&sessiontype=RS&btype=bill
SB0125,2024,RS,Woodrum,,"Division of Forestry rule relating to sediment control during commercial timber-harvesting operations, logger certification",Legislature--Rule Making,HB4087,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=125&year=2024&sessiontype=RS&btype=bill
SB0126,2024,RS,Woodrum,,"Division of Labor rule relating to minimum wage, maximum hours, and overtime compensation",Legislature--Rule Making,HB4088,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=126&year=2024&sessiontype=RS&btype=bill
SB0127,2024,RS,Woodrum,,"Division of Labor rule relating to licensing of elevator mechanics, accessibility technicians, and limited technicians and registration of elevator mechanic apprentices",Legislature--Rule Making,HB4089,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=127&year=2024&sessiontype=RS&btype=bill
SB0128,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to safety provisions for clearing crews",Legislature--Rule Making,HB4090,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=128&year=2024&sessiontype=RS&btype=bill
SB0129,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to protective clothing and equipment",Legislature--Rule Making,HB4091,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=129&year=2024&sessiontype=RS&btype=bill
SB0130,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to reporting requirements for independent contractors",Legislature--Rule Making,HB4092,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=130&year=2024&sessiontype=RS&btype=bill
SB0131,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to assessing health and safety violation penalties",Legislature--Rule Making,HB4093,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=131&year=2024&sessiontype=RS&btype=bill
SB0132,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to application process for WV Innovative Mine Safety Technology Tax Credit Act",Legislature--Rule Making,HB4094,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=132&year=2024&sessiontype=RS&btype=bill
SB0133,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to governing program for sharing of information between employers",Legislature--Rule Making,HB4095,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=133&year=2024&sessiontype=RS&btype=bill
SB0134,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to substance abuse screening, standards, and procedures",Legislature--Rule Making,HB4096,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=134&year=2024&sessiontype=RS&btype=bill
SB0135,2024,RS,Woodrum,,"Office of Miners' Health, Safety, and Training rule relating to operating diesel equipment in underground mines in WV",Legislature--Rule Making,HB4097,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=135&year=2024&sessiontype=RS&btype=bill
SB0136,2024,RS,Woodrum,,"Division of Natural Resources rule relating to hunting, fishing, and other outfitters and guides",Legislature--Rule Making,HB4098,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=136&year=2024&sessiontype=RS&btype=bill
SB0137,2024,RS,Woodrum,,Division of Natural Resources rule relating to commercial whitewater outfitters,Legislature--Rule Making,HB4099,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=137&year=2024&sessiontype=RS&btype=bill
SB0138,2024,RS,Woodrum,,Division of Natural Resources rule relating to revocation of hunting and fishing licenses,Legislature--Rule Making,HB4100,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=138&year=2024&sessiontype=RS&btype=bill
SB0139,2024,RS,Woodrum,,Division of Natural Resources rule relating to Cabwaylingo State Forest Trail System two-year pilot project permitting ATVs and ORVs,Legislature--Rule Making,HB4101,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=139&year=2024&sessiontype=RS&btype=bill
SB0140,2024,RS,Woodrum,,"Division of Natural Resources rule relating to lifetime hunting, trapping, and fishing licenses",Legislature--Rule Making,HB4102,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=140&year=2024&sessiontype=RS&btype=bill
SB0141,2024,RS,Woodrum,,"Public Energy Authority rule relating to rule to petition Public Energy Authority for approval of decommissioning or deconstruction activities related to any coal, oil, or natural gas-fueled power plant",Legislature--Rule Making,HB4103,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=141&year=2024&sessiontype=RS&btype=bill
SB0142,2024,RS,Woodrum,Clements; Deeds; Nelson; Oliverio; Phillips; Rucker; Swope; Tarr; Hamilton; Jeffries,Clarifying deadline to file annual report for companies authorized to do business in WV,Finance and Administration,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=142&year=2024&sessiontype=RS&btype=bill
SB0143,2024,RS,Tarr,Boley; Chapman; Clements; Deeds; Oliverio; Phillips; Queen; Roberts; Rucker; Swope; Takubo; Woodrum; Weld; Jeffries; Grady,Creating WV Guardian Program,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=143&year=2024&sessiontype=RS&btype=bill
SB0144,2024,RS,Roberts,Deeds; Hamilton; Oliverio; Phillips; Queen; Rucker; Swope; Tarr; Woodrum; Jeffries; Grady; Taylor; Nelson,Requiring each county board to ensure that its meetings are open to public through in-person attendance and broadcast live on its website,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=144&year=2024&sessiontype=RS&btype=bill
SB0145,2024,RS,Tarr,Boley; Hamilton; Phillips; Roberts; Swope; Woodrum; Smith; Rucker,Limiting gubernatorial authority to spend certain federal funds without appropriation of Legislature,Legislature,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=145&year=2024&sessiontype=RS&btype=bill
SB0146,2024,RS,Rucker,Oliverio; Phillips; Roberts; Swope; Hamilton,Creating adult education taskforce,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=146&year=2024&sessiontype=RS&btype=bill
SB0147,2024,RS,Rucker,Deeds; Hamilton; Hunt; Oliverio; Phillips; Roberts; Swope; Tarr; Woodrum; Chapman; Jeffries,Adding definition of “ammunition” for purposes of obtaining state license to carry concealed deadly weapon,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=147&year=2024&sessiontype=RS&btype=bill
SB0148,2024,RS,Hamilton,Boley; Deeds; Oliverio; Phillips; Roberts; Rucker; Swope; Tarr; Woodrum; Trump; Grady,Establishing auto-renewal program for wildlife licenses,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=148&year=2024&sessiontype=RS&btype=bill
SB0149,2024,RS,Swope,Boley; Nelson; Oliverio; Phillips; Tarr; Woodrum; Deeds,Relating to municipalities required to be represented on county authority boards,Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=149&year=2024&sessiontype=RS&btype=bill
SB0150,2024,RS,Chapman,Deeds; Hunt; Oliverio; Swope; Tarr; Hamilton,Clarifying when magistrate vacancies shall be filled,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=150&year=2024&sessiontype=RS&btype=bill
SB0151,2024,RS,Rucker,Boley; Chapman; Deeds; Hamilton; Hunt; Nelson; Oliverio; Phillips; Roberts; Swope; Tarr; Woodrum; Grady; Stuart; Jeffries,Clarifying terms and offense of human smuggling,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=151&year=2024&sessiontype=RS&btype=bill
SB0152,2024,RS,Azinger,Boley; Deeds; Hunt; Phillips; Roberts; Rucker; Swope; Tarr; Taylor; Woodrum; Grady; Stuart; Jeffries; Maynard,Displaying official US motto in public schools,Education (K12),HB4846,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=152&year=2024&sessiontype=RS&btype=bill
SB0153,2024,RS,Azinger,Boley; Deeds; Hamilton; Oliverio; Phillips; Rucker; Swope; Tarr; Taylor; Chapman; Grady; Jeffries,Making adoption records accessible for medical purposes,Records and Papers,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=153&year=2024&sessiontype=RS&btype=bill
SB0154,2024,RS,Deeds,Hamilton; Hunt; Oliverio; Phillips; Queen; Roberts; Swope; Tarr; Taylor; Woodrum; Stuart; Jeffries,Increasing penalties for drug possession and updating list of offenses,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=154&year=2024&sessiontype=RS&btype=bill
SB0155,2024,RS,Stuart,Deeds; Hamilton; Hunt; Oliverio; Rucker; Swope; Tarr; Taylor; Woodrum,Creating Violent Crime Prevention Act,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=155&year=2024&sessiontype=RS&btype=bill
SB0156,2024,RS,Swope,Boley; Oliverio; Phillips; Roberts; Tarr; Woodrum; Stuart,Requiring certain documents that contain wage records be considered confidential,Labor,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=156&year=2024&sessiontype=RS&btype=bill
SB0157,2024,RS,Hamilton,Boley; Hunt; Nelson; Oliverio; Phillips; Queen; Roberts; Rucker; Swope; Tarr; Woodrum; Deeds; Caputo; Stuart; Jeffries,Requiring one-year residency within district or county to fill vacancy in Legislature,Elections; Legislature,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=157&year=2024&sessiontype=RS&btype=bill
SB0158,2024,RS,Hamilton,Deeds; Hunt; Oliverio; Phillips; Swope; Tarr; Taylor; Stuart; Grady; Jeffries,Enhancing penalties for fleeing officer,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=158&year=2024&sessiontype=RS&btype=bill
SB0159,2024,RS,Weld,Boley; Chapman; Deeds; Oliverio; Phillips; Roberts; Rucker; Swope; Tarr; Woodrum; Hamilton; Trump; Stuart; Grady; Jeffries,Prohibiting persons convicted of certain crimes against minors from holding positions on boards of education,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=159&year=2024&sessiontype=RS&btype=bill
SB0160,2024,RS,Weld,Deeds; Phillips; Rucker; Swope; Tarr; Woodrum; Stuart; Jeffries,Updating language and increasing penalties for indecent exposure,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=160&year=2024&sessiontype=RS&btype=bill
SB0161,2024,RS,Nelson,Deeds; Hunt; Oliverio; Swope; Tarr; Woodrum; Hamilton,Creating emeritus physician license,Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=161&year=2024&sessiontype=RS&btype=bill
SB0162,2024,RS,Woelfel,Hamilton; Caputo; Grady; Nelson; Plymale,Establishing Summer Feeding for All Program,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=162&year=2024&sessiontype=RS&btype=bill
SB0163,2024,RS,Weld,Deeds; Swope; Rucker; Queen; Hamilton; Barrett,Establishing aggravated felony offense of reckless driving resulting in death,Crime; Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=163&year=2024&sessiontype=RS&btype=bill
SB0164,2024,RS,Hunt,Deeds,Relating generally to trespassing,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=164&year=2024&sessiontype=RS&btype=bill
SB0165,2024,RS,Woelfel,Tarr; Deeds; Swope; Rucker; Woodrum; Hamilton; Phillips; Grady; Stuart; Plymale,Creating pilot program for recovery residences in Cabell County,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=165&year=2024&sessiontype=RS&btype=bill
SB0166,2024,RS,Chapman,Deeds; Hunt; Oliverio; Roberts; Rucker; Swope; Tarr; Woodrum; Stuart,Updating contested elections procedures,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=166&year=2024&sessiontype=RS&btype=bill
SB0167,2024,RS,Smith,Hamilton; Oliverio; Roberts; Swope; Tarr; Taylor; Woodrum; Deeds,Establishing statewide health and safety fee for tourism and recreational activities by county commissions,Counties; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=167&year=2024&sessiontype=RS&btype=bill
SB0168,2024,RS,Nelson,Deeds; Hamilton; Oliverio; Phillips; Swope; Tarr; Woodrum; Stuart; Jeffries; Roberts,Granting municipal fire marshal authority to assist law-enforcement officer,Municipalities; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=168&year=2024&sessiontype=RS&btype=bill
SB0169,2024,RS,Takubo,Chapman; Deeds; Nelson; Oliverio; Phillips; Roberts; Rucker; Swope; Tarr; Woodrum; Hamilton; Smith; Jeffries,Allowing physician assistants to own practice,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=169&year=2024&sessiontype=RS&btype=bill
SB0170,2024,RS,Weld,Takubo; Phillips; Tarr; Oliverio; Deeds; Swope; Hamilton; Queen; Woodrum; Stuart; Jeffries; Grady,Relating to compensable diseases of certain firefighters covered by workers' compensation,Workers Compensation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=170&year=2024&sessiontype=RS&btype=bill
SB0171,2024,RS,Hamilton,Smith; Taylor; Oliverio; Deeds; Swope; Rucker; Woodrum; Trump; Jeffries,Prohibiting county commissions from adopting authorization that exceeds state law regarding agriculture operations,Boards and Commissions; Counties; Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=171&year=2024&sessiontype=RS&btype=bill
SB0172,2024,RS,Grady,Rucker; Woodrum; Deeds; Swope; Jeffries,Revising requirements of local school improvement councils,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=172&year=2024&sessiontype=RS&btype=bill
SB0173,2024,RS,Phillips,Tarr; Oliverio; Swope; Roberts; Hamilton; Woodrum; Stuart,"Modifying certain guidelines for motor vehicle dealers, distributors, wholesalers, and manufacturers",Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=173&year=2024&sessiontype=RS&btype=bill
SB0174,2024,RS,Clements,Phillips; Tarr; Oliverio; Swope; Roberts; Nelson; Rucker; Queen; Smith; Stuart; Woodrum; Plymale; Maroney; Jeffries,Authorizing DOH pay current obligations from State Road Fund,Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=174&year=2024&sessiontype=RS&btype=bill
