bill_number,session_year,session_type,chamber,action_date,action,journal_page,order
SB1011,2024,1x,H,2024-05-21,Approved by Governor 5/24/2024 - House Journal,,40
SB1011,2024,1x,S,2024-05-21,Approved by Governor 5/24/2024 - Senate Journal,9,39
SB1011,2024,1x,S,2024-05-24,Approved by Governor 5/24/2024,,38
SB1011,2024,1x,S,2024-05-21,To Governor 5/23/2024 - Senate Journal,5,37
SB1011,2024,1x,S,2024-05-23,To Governor 5/23/2024,,36
SB1011,2024,1x,S,2024-05-21,House Message received,3,35
SB1011,2024,1x,H,2024-05-21,Completed legislative action,,34
SB1011,2024,1x,H,2024-05-21,Communicated to Senate,,33
SB1011,2024,1x,H,2024-05-21,"Effective May 22, 2024 (Roll No. 834)",,32
SB1011,2024,1x,H,2024-05-21,House received Senate message,,31
SB1011,2024,1x,S,2024-05-21,Senate requests House to concur in changed effective date,2,30
SB1011,2024,1x,S,2024-05-21,"Effective May 22, 2024 (Roll No. 36)",2,29
SB1011,2024,1x,S,2024-05-21,Senate reconsidered effective date,2,28
SB1011,2024,1x,S,2024-05-21,House Message received,2,27
SB1011,2024,1x,H,2024-05-20,Communicated to Senate,,26
SB1011,2024,1x,H,2024-05-20,Effective date rejected (Roll No. 831),,25
SB1011,2024,1x,H,2024-05-20,House reconsidered effective date,,24
SB1011,2024,1x,H,2024-05-20,Effective date rejected (Roll No. 820),,23
SB1011,2024,1x,H,2024-05-20,Passed House (Roll No. 819),,22
SB1011,2024,1x,H,2024-05-20,Read 3rd time,,21
SB1011,2024,1x,H,2024-05-20,Read 2nd time,,20
SB1011,2024,1x,H,2024-05-20,Dispensed with Constitutional Rule (Roll No. 818),,19
SB1011,2024,1x,H,2024-05-20,Read 1st time,,18
SB1011,2024,1x,H,2024-05-20,Immediate consideration,,17
SB1011,2024,1x,H,2024-05-20,Reference dispensed,,16
SB1011,2024,1x,H,2024-05-20,Introduced in House,,15
SB1011,2024,1x,H,2024-05-20,House received Senate message,,14
SB1011,2024,1x,S,2024-05-20,Ordered to House,14,13
SB1011,2024,1x,S,2024-05-20,Effective from passage (Roll No. 28),14,12
SB1011,2024,1x,S,2024-05-20,Passed Senate (Roll No. 28),14,11
SB1011,2024,1x,S,2024-05-20,Read 3rd time,14,10
SB1011,2024,1x,S,2024-05-20,Constitutional Rule Suspended (Roll No. 27),13,9
SB1011,2024,1x,S,2024-05-20,Read 2nd time,13,8
SB1011,2024,1x,S,2024-05-20,On 2nd reading,,7
SB1011,2024,1x,S,2024-05-19,Read 1st time,20,6
SB1011,2024,1x,S,2024-05-19,Immediate consideration,20,5
SB1011,2024,1x,S,2024-05-19,Committee reference dispensed,20,4
SB1011,2024,1x,S,2024-05-19,Introduced in Senate,20,3
SB1011,2024,1x,S,2024-05-19,Filed for introduction,,2
SB1012,2024,1x,S,2024-05-30,"Chapter 12, Acts, 1st Extraordinary Session, 2024",,32
SB1012,2024,1x,H,2024-05-21,Approved by Governor 5/24/2024 - House Journal,,31
SB1012,2024,1x,S,2024-05-21,Approved by Governor 5/24/2024 - Senate Journal,9,30
SB1012,2024,1x,S,2024-05-24,Approved by Governor 5/24/2024,,29
SB1012,2024,1x,S,2024-05-21,To Governor 5/23/2024 - Senate Journal,5,28
SB1012,2024,1x,S,2024-05-23,To Governor 5/23/2024,,27
SB1012,2024,1x,S,2024-05-21,House Message received,3,26
SB1012,2024,1x,H,2024-05-20,Completed legislative action,,25
SB1012,2024,1x,H,2024-05-20,Communicated to Senate,,24
SB1012,2024,1x,H,2024-05-20,Effective from passage (Roll No. 823),,23
SB1012,2024,1x,H,2024-05-20,Passed House (Roll No. 822),,22
SB1012,2024,1x,H,2024-05-20,Read 3rd time,,21
SB1012,2024,1x,H,2024-05-20,Read 2nd time,,20
SB1012,2024,1x,H,2024-05-20,Dispensed with Constitutional Rule (Roll No. 821),,19
SB1012,2024,1x,H,2024-05-20,Read 1st time,,18
SB1012,2024,1x,H,2024-05-20,Immediate consideration,,17
SB1012,2024,1x,H,2024-05-20,Reference dispensed,,16
SB1012,2024,1x,H,2024-05-20,Introduced in House,,15
SB1012,2024,1x,H,2024-05-20,House received Senate message,,14
SB1012,2024,1x,S,2024-05-20,Ordered to House,15,13
SB1012,2024,1x,S,2024-05-20,Effective from passage (Roll No. 30),15,12
SB1012,2024,1x,S,2024-05-20,Passed Senate (Roll No. 30),14,11
SB1012,2024,1x,S,2024-05-20,Read 3rd time,14,10
SB1012,2024,1x,S,2024-05-20,Constitutional Rule Suspended (Roll No. 29),14,9
SB1012,2024,1x,S,2024-05-20,Read 2nd time,14,8
SB1012,2024,1x,S,2024-05-20,On 2nd reading,,7
SB1012,2024,1x,S,2024-05-19,Read 1st time,20,6
SB1012,2024,1x,S,2024-05-19,Immediate consideration,20,5
SB1012,2024,1x,S,2024-05-19,Committee reference dispensed,20,4
SB1012,2024,1x,S,2024-05-19,Introduced in Senate,20,3
SB1012,2024,1x,S,2024-05-19,Filed for introduction,,2
SB1013,2024,1x,S,2024-05-20,On 2nd reading,,6
SB1013,2024,1x,S,2024-05-19,Read 1st time,21,5
SB1013,2024,1x,S,2024-05-19,Immediate consideration,21,4
SB1013,2024,1x,S,2024-05-19,Committee reference dispensed,21,3
SB1013,2024,1x,S,2024-05-19,Introduced in Senate,20,2
SB1013,2024,1x,S,2024-05-19,Filed for introduction,,1
SB1014,2024,1x,S,2024-05-30,"Chapter 13, Acts, 1st Extraordinary Session, 2024",,34
SB1014,2024,1x,H,2024-05-21,Approved by Governor 5/24/2024 - House Journal,,33
SB1014,2024,1x,S,2024-05-21,Approved by Governor 5/24/2024 - Senate Journal,9,32
SB1014,2024,1x,S,2024-05-24,Approved by Governor 5/24/2024,,31
SB1014,2024,1x,H,2024-05-23,To Governor 5/22/2024 - House Journal,,30
SB1014,2024,1x,S,2024-05-21,To Governor 5/22/2024 - Senate Journal,4,29
SB1014,2024,1x,S,2024-05-22,To Governor 5/22/2024,,28
SB1014,2024,1x,S,2024-05-20,House Message received,18,27
SB1014,2024,1x,H,2024-05-20,Completed legislative action,,26
SB1014,2024,1x,H,2024-05-20,Communicated to Senate,,25
SB1014,2024,1x,H,2024-05-20,Effective from passage (Roll No. 798),,24
SB1014,2024,1x,H,2024-05-20,Passed House (Roll No. 797),,23
SB1014,2024,1x,H,2024-05-20,Read 3rd time,,22
SB1014,2024,1x,H,2024-05-20,Amendment rejected (Roll No. 796),,21
SB1014,2024,1x,H,2024-05-20,Amendment reported by the Clerk,,20
SB1014,2024,1x,H,2024-05-20,Read 2nd time,,19
SB1014,2024,1x,H,2024-05-20,Dispensed with Constitutional Rule (Roll No. 795),,18
SB1014,2024,1x,H,2024-05-21,"On 1st reading, Special Calendar",,17
SB1014,2024,1x,H,2024-05-20,Immediate consideration,,16
SB1014,2024,1x,H,2024-05-20,Reference dispensed,,15
SB1014,2024,1x,H,2024-05-20,Introduced in House,,14
SB1014,2024,1x,H,2024-05-20,House received Senate message,,13
SB1014,2024,1x,S,2024-05-19,Ordered to House,22,12
SB1014,2024,1x,S,2024-05-19,Effective from passage (Roll No. 14),21,11
SB1014,2024,1x,S,2024-05-19,Passed Senate (Roll No. 14),21,10
SB1014,2024,1x,S,2024-05-19,Read 3rd time,21,9
SB1014,2024,1x,S,2024-05-19,Read 2nd time,21,8
SB1014,2024,1x,S,2024-05-19,Constitutional Rule Suspended (Roll No. 13),21,7
SB1014,2024,1x,S,2024-05-19,Read 1st time,21,6
SB1014,2024,1x,S,2024-05-19,Immediate consideration,21,5
SB1014,2024,1x,S,2024-05-19,Committee reference dispensed,21,4
SB1014,2024,1x,S,2024-05-19,Introduced in Senate,21,3
SB1014,2024,1x,S,2024-05-19,Filed for introduction,,2
SB1015,2024,1x,S,2024-05-30,"Chapter 15, Acts, 1st Extraordinary Session, 2024",,40
SB1015,2024,1x,H,2024-05-21,Approved by Governor 5/24/2024 - House Journal,,39
SB1015,2024,1x,S,2024-05-21,Approved by Governor 5/24/2024 - Senate Journal,9,38
SB1015,2024,1x,S,2024-05-24,Approved by Governor 5/24/2024,,37
SB1015,2024,1x,H,2024-05-23,To Governor 5/22/2024 - House Journal,,36
SB1015,2024,1x,S,2024-05-21,To Governor 5/22/2024 - Senate Journal,4,35
SB1015,2024,1x,S,2024-05-22,To Governor 5/22/2024,,34
SB1015,2024,1x,H,2024-05-20,House received Senate message,,33
SB1015,2024,1x,S,2024-05-20,Completed legislative action,,32
SB1015,2024,1x,S,2024-05-20,Communicated to House,19,31
SB1015,2024,1x,S,2024-05-20,Effective from passage (Roll No. 32),19,30
SB1015,2024,1x,S,2024-05-20,Senate concurred in House amendments and passed bill (Roll No. 32),18-19,29
SB1015,2024,1x,S,2024-05-20,House Message received,18,28
SB1015,2024,1x,H,2024-05-20,Communicated to Senate,,27
SB1015,2024,1x,H,2024-05-20,Effective from passage (Roll No. 802),,26
SB1015,2024,1x,H,2024-05-20,Passed House (Roll No. 801),,25
SB1015,2024,1x,H,2024-05-20,Read 3rd time,,24
SB1015,2024,1x,H,2024-05-20,Amendment adopted (Voice vote),,23
SB1015,2024,1x,H,2024-05-20,Amendment reported by the Clerk,,22
SB1015,2024,1x,H,2024-05-20,Amendment rejected (Roll No. 800),,21
SB1015,2024,1x,H,2024-05-20,Amendment reported by the Clerk,,20
SB1015,2024,1x,H,2024-05-20,Read 2nd time,,19
SB1015,2024,1x,H,2024-05-20,Dispensed with Constitutional Rule (Roll No. 799),,18
SB1015,2024,1x,H,2024-05-20,Read 1st time,,17
SB1015,2024,1x,H,2024-05-20,Immediate consideration,,16
SB1015,2024,1x,H,2024-05-20,Reference dispensed,,15
SB1015,2024,1x,H,2024-05-20,Introduced in House,,14
SB1015,2024,1x,H,2024-05-20,House received Senate message,,13
SB1015,2024,1x,S,2024-05-19,Ordered to House,23,12
SB1015,2024,1x,S,2024-05-19,Effective from passage (Roll No. 16),22,11
SB1015,2024,1x,S,2024-05-19,Passed Senate (Roll No. 16),22,10
SB1015,2024,1x,S,2024-05-19,Read 3rd time,22,9
SB1015,2024,1x,S,2024-05-19,Read 2nd time,22,8
SB1015,2024,1x,S,2024-05-19,Constitutional Rule Suspended (Roll No. 15),22,7
SB1015,2024,1x,S,2024-05-19,Read 1st time,22,6
SB1015,2024,1x,S,2024-05-19,Immediate consideration,22,5
SB1015,2024,1x,S,2024-05-19,Committee reference dispensed,22,4
SB1015,2024,1x,S,2024-05-19,Introduced in Senate,22,3
SB1015,2024,1x,S,2024-05-19,Filed for introduction,,2
HCR0101,2024,1x,S,2024-05-20,Completed legislative action,,13
HCR0101,2024,1x,S,2024-05-20,Communicated to House,16,12
HCR0101,2024,1x,S,2024-05-20,Adopted by Senate (Roll No. 31),15,11
HCR0101,2024,1x,S,2024-05-20,Immediate consideration,15,10
HCR0101,2024,1x,S,2024-05-20,Committee reference dispensed,15,9
HCR0101,2024,1x,S,2024-05-20,Introduced in Senate,15,8
HCR0101,2024,1x,S,2024-05-20,House Message received,15,7
HCR0101,2024,1x,H,2024-05-20,Communicated to Senate,,6
HCR0101,2024,1x,H,2024-05-20,Adopted by House (Voice vote),,5
HCR0101,2024,1x,H,2024-05-20,Immediate consideration,,4
HCR0101,2024,1x,H,2024-05-20,Reference dispensed,,3
HCR0101,2024,1x,H,2024-05-20,Introduced in House,,2
HCR0101,2024,1x,H,2024-05-20,Filed for introduction,,1
HR0101,2024,1x,H,2024-05-20,Completed legislative action,,6
HR0101,2024,1x,H,2024-05-20,Adopted by House (Voice vote),,5
HR0101,2024,1x,H,2024-05-20,Reference dispensed,,4
HR0101,2024,1x,H,2024-05-20,Immediate consideration,,3
HR0101,2024,1x,H,2024-05-20,Introduced in House,,2
HR0101,2024,1x,H,2024-05-20,Filed for introduction,,1
SCR0101,2024,1x,S,2024-05-20,House Message received,3,14
SCR0101,2024,1x,H,2024-05-20,Completed legislative action,,13
SCR0101,2024,1x,H,2024-05-20,Communicated to Senate,,12
SCR0101,2024,1x,H,2024-05-20,Adopted by House (Roll No. 804),,11
SCR0101,2024,1x,H,2024-05-20,Immediate consideration,,10
SCR0101,2024,1x,H,2024-05-20,Reference dispensed,,9
SCR0101,2024,1x,H,2024-05-20,Introduced in House,,8
SCR0101,2024,1x,H,2024-05-20,House received Senate message,,7
SCR0101,2024,1x,S,2024-05-19,Ordered to House,23,6
SCR0101,2024,1x,S,2024-05-19,Adopted by Senate (Roll No. 17),23,5
SCR0101,2024,1x,S,2024-05-19,Committee reference dispensed,23,4
SCR0101,2024,1x,S,2024-05-19,Immediate consideration,23,3
SCR0101,2024,1x,S,2024-05-19,Introduced in Senate,23,2
SCR0101,2024,1x,S,2024-05-19,Filed for introduction,,1
SCR0102,2024,1x,S,2024-05-20,House Message received,3,13
SCR0102,2024,1x,H,2024-05-20,Completed legislative action,,12
SCR0102,2024,1x,H,2024-05-20,Communicated to Senate,,11
SCR0102,2024,1x,H,2024-05-20,Adopted by House (Voice vote),,10
SCR0102,2024,1x,H,2024-05-20,"Motion for immediate consideration, dispense reference and read a first time (Voice Vote)",,9
SCR0102,2024,1x,H,2024-05-20,Introduced in House,,8
SCR0102,2024,1x,H,2024-05-20,House received Senate message,,7
SCR0102,2024,1x,S,2024-05-19,Ordered to House,24,6
SCR0102,2024,1x,S,2024-05-19,Adopted by Senate (Voice vote),24,5
SCR0102,2024,1x,S,2024-05-19,Committee reference dispensed,23,4
SCR0102,2024,1x,S,2024-05-19,Immediate consideration,23,3
SCR0102,2024,1x,S,2024-05-19,Introduced in Senate,23,2
SCR0102,2024,1x,S,2024-05-19,Filed for introduction,,1
HB0201,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024 - House Journal,,30
HB0201,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024,,29
HB0201,2024,2x,S,2024-10-08,Approved by Governor 10/10/2024 - Senate Journal,66,28
HB0201,2024,2x,H,2024-10-07,To Governor 10/4/2024 - House Journal,,27
HB0201,2024,2x,H,2024-10-04,To Governor 10/4/2024,,26
HB0201,2024,2x,S,2024-10-06,To Governor 10/4/2024 - Senate Journal,24,25
HB0201,2024,2x,H,2024-10-08,House received Senate message,,24
HB0201,2024,2x,S,2024-09-30,Completed legislative action,,23
HB0201,2024,2x,S,2024-09-30,Communicated to House,24,22
HB0201,2024,2x,S,2024-09-30,Effective from passage (Roll No. 4),24,21
HB0201,2024,2x,S,2024-09-30,Passed Senate (Roll No. 4),23,20
HB0201,2024,2x,S,2024-09-30,Read 3rd time,23,19
HB0201,2024,2x,S,2024-09-30,Read 2nd time,23,18
HB0201,2024,2x,S,2024-09-30,Constitutional Rule Suspended (Roll No. 3),23,17
HB0201,2024,2x,S,2024-09-30,Read 1st time,23,16
HB0201,2024,2x,S,2024-09-30,Immediate consideration,23,15
HB0201,2024,2x,S,2024-09-30,Committee reference dispensed,23,14
HB0201,2024,2x,S,2024-09-30,Introduced in Senate,23,13
HB0201,2024,2x,H,2024-09-30,Communicated to Senate,,12
HB0201,2024,2x,H,2024-09-30,Effective from passage (Roll No. 841),,11
HB0201,2024,2x,H,2024-09-30,Passed House (Roll No. 840),,10
HB0201,2024,2x,H,2024-09-30,Read 3rd time,,9
HB0201,2024,2x,H,2024-09-30,Read 2nd time,,8
HB0201,2024,2x,H,2024-09-30,Dispensed with Constitutional Rule (Roll No. 839),,7
HB0201,2024,2x,H,2024-09-30,Read 1st time,,6
HB0201,2024,2x,H,2024-09-30,Immediate consideration,,5
HB0201,2024,2x,H,2024-09-30,Reference dispensed,,4
HB0201,2024,2x,H,2024-09-30,Introduced in House,,3
HB0201,2024,2x,H,2024-09-30,Filed for introduction,,2
HB0202,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024 - House Journal,,30
HB0202,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024,,29
HB0202,2024,2x,S,2024-10-08,Approved by Governor 10/10/2024 - Senate Journal,66,28
HB0202,2024,2x,H,2024-10-07,To Governor 10/4/2024 - House Journal,,27
HB0202,2024,2x,H,2024-10-04,To Governor 10/4/2024,,26
HB0202,2024,2x,S,2024-10-06,To Governor 10/4/2024 - Senate Journal,24,25
HB0202,2024,2x,H,2024-10-08,House received Senate message,,24
HB0202,2024,2x,S,2024-09-30,Completed legislative action,,23
HB0202,2024,2x,S,2024-09-30,Communicated to House,25,22
HB0202,2024,2x,S,2024-09-30,Effective from passage (Roll No. 6),25,21
HB0202,2024,2x,S,2024-09-30,Passed Senate (Roll No. 6),25,20
HB0202,2024,2x,S,2024-09-30,Read 3rd time,24,19
HB0202,2024,2x,S,2024-09-30,Read 2nd time,24,18
HB0202,2024,2x,S,2024-09-30,Constitutional Rule Suspended (Roll No. 5),24,17
HB0202,2024,2x,S,2024-09-30,Read 1st time,24,16
HB0202,2024,2x,S,2024-09-30,Immediate consideration,24,15
HB0202,2024,2x,S,2024-09-30,Committee reference dispensed,24,14
HB0202,2024,2x,S,2024-09-30,Introduced in Senate,24,13
HB0202,2024,2x,H,2024-09-30,Communicated to Senate,,12
HB0202,2024,2x,H,2024-09-30,Effective from passage (Roll No. 844),,11
HB0202,2024,2x,H,2024-09-30,Passed House (Roll No. 843),,10
HB0202,2024,2x,H,2024-09-30,Read 3rd time,,9
HB0202,2024,2x,H,2024-09-30,Read 2nd time,,8
HB0202,2024,2x,H,2024-09-30,Dispensed with Constitutional Rule (Roll No. 842),,7
HB0202,2024,2x,H,2024-09-30,Read 1st time,,6
HB0202,2024,2x,H,2024-09-30,Immediate consideration,,5
HB0202,2024,2x,H,2024-09-30,Reference dispensed,,4
HB0202,2024,2x,H,2024-09-30,Introduced in House,,3
HB0202,2024,2x,H,2024-09-30,Filed for introduction,,2
HB0203,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024 - House Journal,,30
HB0203,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024,,29
HB0203,2024,2x,S,2024-10-08,Approved by Governor 10/10/2024 - Senate Journal,66,28
HB0203,2024,2x,H,2024-10-07,To Governor 10/4/2024 - House Journal,,27
HB0203,2024,2x,H,2024-10-04,To Governor 10/4/2024,,26
HB0203,2024,2x,S,2024-10-06,To Governor 10/4/2024 - Senate Journal,24,25
HB0203,2024,2x,H,2024-10-08,House received Senate message,,24
HB0203,2024,2x,S,2024-09-30,Completed legislative action,,23
HB0203,2024,2x,S,2024-09-30,Communicated to House,26,22
HB0203,2024,2x,S,2024-09-30,Effective from passage (Roll No. 8),26,21
HB0203,2024,2x,S,2024-09-30,Passed Senate (Roll No. 8),26,20
HB0203,2024,2x,S,2024-09-30,Read 3rd time,26,19
HB0203,2024,2x,S,2024-09-30,Read 2nd time,26,18
HB0203,2024,2x,S,2024-09-30,Constitutional Rule Suspended (Roll No. 7),25,17
HB0203,2024,2x,S,2024-09-30,Read 1st time,25,16
HB0203,2024,2x,S,2024-09-30,Immediate consideration,25,15
HB0203,2024,2x,S,2024-09-30,Committee reference dispensed,25,14
HB0203,2024,2x,S,2024-09-30,Introduced in Senate,25,13
HB0203,2024,2x,H,2024-09-30,Communicated to Senate,,12
HB0203,2024,2x,H,2024-09-30,Effective from passage (Roll No. 847),,11
HB0203,2024,2x,H,2024-09-30,Passed House (Roll No. 846),,10
HB0203,2024,2x,H,2024-09-30,Read 3rd time,,9
HB0203,2024,2x,H,2024-09-30,Read 2nd time,,8
HB0203,2024,2x,H,2024-09-30,Dispensed with Constitutional Rule (Roll No. 845),,7
HB0203,2024,2x,H,2024-09-30,Read 1st time,,6
HB0203,2024,2x,H,2024-09-30,Immediate consideration,,5
HB0203,2024,2x,H,2024-09-30,Reference dispensed,,4
HB0203,2024,2x,H,2024-09-30,Introduced in House,,3
HB0203,2024,2x,H,2024-09-30,Filed for introduction,,2
HB0204,2024,2x,H,2024-10-16,Approved by Governor 10/10/2024 - House Journal,,30
HB0204,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024,,29
HB0204,2024,2x,S,2024-10-08,Approved by Governor 10/10/2024 - Senate Journal,66,28
HB0204,2024,2x,H,2024-10-07,To Governor 10/4/2024 - House Journal,,27
HB0204,2024,2x,H,2024-10-04,To Governor 10/4/2024,,26
HB0204,2024,2x,S,2024-10-06,To Governor 10/4/2024 - Senate Journal,24,25
HB0204,2024,2x,H,2024-10-08,House received Senate message,,24
HB0204,2024,2x,S,2024-09-30,Completed legislative action,,23
HB0204,2024,2x,S,2024-09-30,Communicated to House,27,22
HB0204,2024,2x,S,2024-09-30,Effective from passage (Roll No. 10),27,21
HB0204,2024,2x,S,2024-09-30,Passed Senate (Roll No. 10),27,20
HB0204,2024,2x,S,2024-09-30,Read 3rd time,27,19
HB0204,2024,2x,S,2024-09-30,Read 2nd time,27,18
HB0204,2024,2x,S,2024-09-30,Constitutional Rule Suspended (Roll No. 9),27,17
HB0204,2024,2x,S,2024-09-30,Read 1st time,26,16
HB0204,2024,2x,S,2024-09-30,Immediate consideration,26,15
HB0204,2024,2x,S,2024-09-30,Committee reference dispensed,26,14
HB0204,2024,2x,S,2024-09-30,Introduced in Senate,26,13
HB0204,2024,2x,H,2024-09-30,Communicated to Senate,,12
HB0204,2024,2x,H,2024-09-30,Effective from passage (Roll No. 850),,11
HB0204,2024,2x,H,2024-09-30,Passed House (Roll No. 849),,10
HB0204,2024,2x,H,2024-09-30,Read 3rd time,,9
HB0204,2024,2x,H,2024-09-30,Read 2nd time,,8
HB0204,2024,2x,H,2024-09-30,Dispensed with Constitutional Rule (Roll No. 848),,7
HB0204,2024,2x,H,2024-09-30,Read 1st time,,6
HB0204,2024,2x,H,2024-09-30,Immediate consideration,,5
HB0204,2024,2x,H,2024-09-30,Reference dispensed,,4
HB0204,2024,2x,H,2024-09-30,Introduced in House,,3
HB0204,2024,2x,H,2024-09-30,Filed for introduction,,2
HB0205,2024,2x,H,2024-10-08,Approved by Governor 10/10/2024 - House Journal,,36
HB0205,2024,2x,H,2024-10-11,Approved by Governor 10/10/2024,,35
HB0205,2024,2x,S,2024-10-08,Approved by Governor 10/10/2024 - Senate Journal,67,34
HB0205,2024,2x,H,2024-10-10,To Governor 10/8/2024 - House Journal,,33
HB0205,2024,2x,H,2024-10-10,To Governor 10/10/2024,,32
HB0205,2024,2x,S,2024-10-08,To Governor 10/10/2024 - Senate Journal,59,31
HB0205,2024,2x,S,2024-10-08,House Message received,4,30
HB0205,2024,2x,H,2024-10-07,Completed legislative action,,29
HB0205,2024,2x,H,2024-10-07,Communicated to Senate,,28
HB0205,2024,2x,H,2024-10-07,Effective from passage (Roll No. 882),,27
HB0205,2024,2x,H,2024-10-07,House concurred in Senate amendment and passed bill (Roll No. 881),,26
HB0205,2024,2x,H,2024-10-07,House concurred in Senate amendment (Voice vote),,25
HB0205,2024,2x,H,2024-10-07,House received Senate message,,24
HB0205,2024,2x,S,2024-10-06,Senate requests House to concur,3,23
HB0205,2024,2x,S,2024-10-06,Effective from passage (Roll No. 16),3,22
HB0205,2024,2x,S,2024-10-06,Passed Senate (Roll No. 16),2,21
HB0205,2024,2x,S,2024-10-06,Read 3rd time,2,20
HB0205,2024,2x,S,2024-10-06,Floor amendment adopted (Voice vote),2,19
HB0205,2024,2x,S,2024-10-06,Read 2nd time,2,18
HB0205,2024,2x,S,2024-10-06,Constitutional Rule Suspended (Roll No. 15),1,17
HB0205,2024,2x,S,2024-10-06,Read 1st time,1,16
HB0205,2024,2x,S,2024-10-06,Immediate consideration,1,15
HB0205,2024,2x,S,2024-10-06,Committee reference dispensed,1,14
HB0205,2024,2x,S,2024-10-06,Introduced in Senate,1,13
HB0205,2024,2x,H,2024-09-30,Communicated to Senate,,12
HB0205,2024,2x,H,2024-09-30,Effective from passage (Roll No. 853),,11
HB0205,2024,2x,H,2024-09-30,Passed House (Roll No. 852),,10
HB0205,2024,2x,H,2024-09-30,Read 3rd time,,9
