bill_number,session,action_date,chamber,action,voteid,order
HJ0011,2023-RS,2023-01-30,House,H Introduced and Referred to H05 - Agriculture,,3
HJ0011,2023-RS,2023-01-26,House,H Received for Introduction,,2
HJ0011,2023-RS,2023-01-25,LSO,Bill Number Assigned,,1
HJ0012,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HJ0012,2023-RS,2023-01-30,House,H Placed on General File,,5
HJ0012,2023-RS,2023-01-30,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-361,4
HJ0012,2023-RS,2023-01-27,House,H Introduced and Referred to H02 - Appropriations,,3
HJ0012,2023-RS,2023-01-26,House,H Received for Introduction,,2
HJ0012,2023-RS,2023-01-26,LSO,Bill Number Assigned,,1
SF0001,2023-RS,2023-02-16,Senate,S See Mirror Bill HB0001,,13
SF0001,2023-RS,2023-02-09,Senate,S Appointed JCC01 Members,,12
SF0001,2023-RS,2023-02-08,House,H Appointed JCC01 Members,,11
SF0001,2023-RS,2023-02-08,House,House:Pursuant to JR 14-1 (g) referred directly to JCC,,10
SF0001,2023-RS,2023-02-08,House,House:Pursuant to JR 14-1 (f) referred directly to 3rd Reading,,9
SF0001,2023-RS,2023-02-07,House,H Introduced and Referred to H02,,8
SF0001,2023-RS,2023-02-03,House,H Received for Introduction,,7
SF0001,2023-RS,2023-02-03,Senate,S 3rd Reading:Passed 18-13-0-0-0,683,6
SF0001,2023-RS,2023-02-01,Senate,S 2nd Reading:Passed,,5
SF0001,2023-RS,2023-01-30,Senate,S COW:Passed,,4
SF0001,2023-RS,2023-01-30,Senate,S Introduced and Referred to SCOW,,3
SF0001,2023-RS,2023-01-24,Senate,S Received for Introduction,,2
SF0001,2023-RS,2023-01-19,LSO,Bill Number Assigned,,1
SF0002,2023-RS,2023-02-15,LSO,Assigned Chapter Number 17,,20
SF0002,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0001,,19
SF0002,2023-RS,2023-02-13,House,H Speaker Signed SEA No. 0001,,18
SF0002,2023-RS,2023-02-09,Senate,S President Signed SEA No. 0001,,17
SF0002,2023-RS,2023-02-09,LSO,Assigned Number SEA No. 0001,,16
SF0002,2023-RS,2023-02-09,House,H 3rd Reading:Passed 61-1-0-0-0,5408,15
SF0002,2023-RS,2023-02-08,House,H 2nd Reading:Passed,,14
SF0002,2023-RS,2023-02-07,House,H COW:Passed,,13
SF0002,2023-RS,2023-02-06,House,H Placed on General File,,12
SF0002,2023-RS,2023-02-06,House,H07 - Corporations:Recommend Do Pass 9-0-0-0-0,-546,11
SF0002,2023-RS,2023-02-03,House,H Introduced and Referred to H07 - Corporations,,10
SF0002,2023-RS,2023-01-17,House,H Received for Introduction,,9
SF0002,2023-RS,2023-01-16,Senate,S 3rd Reading:Passed 21-10-0-0-0,192,8
SF0002,2023-RS,2023-01-13,Senate,S 2nd Reading:Passed,,7
SF0002,2023-RS,2023-01-12,Senate,S COW:Passed,,6
SF0002,2023-RS,2023-01-12,Senate,S Placed on General File,,5
SF0002,2023-RS,2023-01-12,Senate,S07 - Corporations:Recommend Do Pass 4-1-0-0-0,-37,4
SF0002,2023-RS,2023-01-10,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0002,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0002,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0003,2023-RS,2023-01-19,Senate,S 3rd Reading:Failed 14-14-0-0-3,304,8
SF0003,2023-RS,2023-01-18,Senate,S 2nd Reading:Passed,,7
SF0003,2023-RS,2023-01-17,Senate,S COW:Passed,,6
SF0003,2023-RS,2023-01-17,Senate,S Placed on General File,,5
SF0003,2023-RS,2023-01-17,Senate,S07 - Corporations:Recommend Amend and Do Pass 4-0-0-0-1,-106,4
SF0003,2023-RS,2023-01-10,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0003,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0003,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0004,2023-RS,2023-02-15,LSO,Assigned Chapter Number 18,,20
SF0004,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0002,,19
SF0004,2023-RS,2023-02-13,House,H Speaker Signed SEA No. 0002,,18
SF0004,2023-RS,2023-02-09,Senate,S President Signed SEA No. 0002,,17
SF0004,2023-RS,2023-02-09,LSO,Assigned Number SEA No. 0002,,16
SF0004,2023-RS,2023-02-09,House,H 3rd Reading:Passed 62-0-0-0-0,5409,15
SF0004,2023-RS,2023-02-08,House,H 2nd Reading:Passed,,14
SF0004,2023-RS,2023-02-07,House,H COW:Passed,,13
SF0004,2023-RS,2023-02-06,House,H Placed on General File,,12
SF0004,2023-RS,2023-02-06,House,H10 - Labor:Recommend Do Pass 9-0-0-0-0,-541,11
SF0004,2023-RS,2023-02-03,House,H Introduced and Referred to H10 - Labor,,10
SF0004,2023-RS,2023-01-13,House,H Received for Introduction,,9
SF0004,2023-RS,2023-01-13,Senate,S 3rd Reading:Passed 31-0-0-0-0,160,8
SF0004,2023-RS,2023-01-12,Senate,S 2nd Reading:Passed,,7
SF0004,2023-RS,2023-01-11,Senate,S COW:Passed,,6
SF0004,2023-RS,2023-01-11,Senate,S Placed on General File,,5
SF0004,2023-RS,2023-01-11,Senate,S10 - Labor:Recommend Amend and Do Pass 5-0-0-0-0,-9,4
SF0004,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0004,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0004,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0005,2023-RS,2023-02-15,LSO,Assigned Chapter Number 31,,20
SF0005,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0016,,19
SF0005,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0016,,18
SF0005,2023-RS,2023-02-13,Senate,S President Signed SEA No. 0016,,17
SF0005,2023-RS,2023-02-13,LSO,Assigned Number SEA No. 0016,,16
SF0005,2023-RS,2023-02-13,House,H 3rd Reading:Passed 61-1-0-0-0,5423,15
SF0005,2023-RS,2023-02-10,House,H 2nd Reading:Passed,,14
SF0005,2023-RS,2023-02-09,House,H COW:Passed,,13
SF0005,2023-RS,2023-02-08,House,H Placed on General File,,12
SF0005,2023-RS,2023-02-08,House,H07 - Corporations:Recommend Amend and Do Pass 9-0-0-0-0,-592,11
SF0005,2023-RS,2023-02-06,House,H Introduced and Referred to H07 - Corporations,,10
SF0005,2023-RS,2023-01-17,House,H Received for Introduction,,9
SF0005,2023-RS,2023-01-16,Senate,S 3rd Reading:Passed 30-1-0-0-0,193,8
SF0005,2023-RS,2023-01-13,Senate,S 2nd Reading:Passed,,7
SF0005,2023-RS,2023-01-12,Senate,S COW:Passed,,6
SF0005,2023-RS,2023-01-12,Senate,S Placed on General File,,5
SF0005,2023-RS,2023-01-12,Senate,S07 - Corporations:Recommend Do Pass 5-0-0-0-0,-38,4
SF0005,2023-RS,2023-01-10,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0005,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0005,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0006,2023-RS,2023-02-15,LSO,Assigned Chapter Number 32,,22
SF0006,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0017,,21
SF0006,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0017,,20
SF0006,2023-RS,2023-02-14,Senate,S President Signed SEA No. 0017,,19
SF0006,2023-RS,2023-02-14,LSO,Assigned Number SEA No. 0017,,18
SF0006,2023-RS,2023-02-14,Senate,S Concur:Passed 30-0-1-0-0,898,17
SF0006,2023-RS,2023-02-13,Senate,S Received for Concurrence,,16
SF0006,2023-RS,2023-02-13,House,H 3rd Reading:Passed 61-1-0-0-0,5424,15
SF0006,2023-RS,2023-02-10,House,H 2nd Reading:Passed,,14
SF0006,2023-RS,2023-02-09,House,H COW:Passed,,13
SF0006,2023-RS,2023-02-08,House,H Placed on General File,,12
SF0006,2023-RS,2023-02-08,House,H07 - Corporations:Recommend Amend and Do Pass 9-0-0-0-0,-591,11
SF0006,2023-RS,2023-02-06,House,H Introduced and Referred to H07 - Corporations,,10
SF0006,2023-RS,2023-01-17,House,H Received for Introduction,,9
SF0006,2023-RS,2023-01-16,Senate,S 3rd Reading:Passed 31-0-0-0-0,194,8
SF0006,2023-RS,2023-01-13,Senate,S 2nd Reading:Passed,,7
SF0006,2023-RS,2023-01-12,Senate,S COW:Passed,,6
SF0006,2023-RS,2023-01-12,Senate,S Placed on General File,,5
SF0006,2023-RS,2023-01-12,Senate,S07 - Corporations:Recommend Amend and Do Pass 5-0-0-0-0,-39,4
SF0006,2023-RS,2023-01-10,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0006,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0006,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0007,2023-RS,2023-02-21,LSO,Assigned Chapter Number 59,,20
SF0007,2023-RS,2023-02-21,Governor,Governor Signed SEA No. 0036,,19
SF0007,2023-RS,2023-02-16,House,H Speaker Signed SEA No. 0036,,18
SF0007,2023-RS,2023-02-16,Senate,S President Signed SEA No. 0036,,17
SF0007,2023-RS,2023-02-16,LSO,Assigned Number SEA No. 0036,,16
SF0007,2023-RS,2023-02-16,House,H 3rd Reading:Passed 61-1-0-0-0,5479,15
SF0007,2023-RS,2023-02-15,House,H 2nd Reading:Passed,,14
SF0007,2023-RS,2023-02-14,House,H COW:Passed,,13
SF0007,2023-RS,2023-02-08,House,H Placed on General File,,12
SF0007,2023-RS,2023-02-08,House,H10 - Labor:Recommend Do Pass 7-2-0-0-0,-586,11
SF0007,2023-RS,2023-02-07,House,H Introduced and Referred to H10 - Labor,,10
SF0007,2023-RS,2023-01-17,House,H Received for Introduction,,9
SF0007,2023-RS,2023-01-17,Senate,S 3rd Reading:Passed 31-0-0-0-0,240,8
SF0007,2023-RS,2023-01-16,Senate,S 2nd Reading:Passed,,7
SF0007,2023-RS,2023-01-13,Senate,S COW:Passed,,6
SF0007,2023-RS,2023-01-13,Senate,S Placed on General File,,5
SF0007,2023-RS,2023-01-13,Senate,S10 - Labor:Recommend Amend and Do Pass 4-0-1-0-0,-51,4
SF0007,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0007,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0007,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0008,2023-RS,2023-02-21,LSO,Assigned Chapter Number 51,,20
SF0008,2023-RS,2023-02-21,Governor,Governor Signed SEA No. 0026,,19
SF0008,2023-RS,2023-02-16,House,H Speaker Signed SEA No. 0026,,18
SF0008,2023-RS,2023-02-16,Senate,S President Signed SEA No. 0026,,17
SF0008,2023-RS,2023-02-15,LSO,Assigned Number SEA No. 0026,,16
SF0008,2023-RS,2023-02-15,House,H 3rd Reading:Passed 48-8-6-0-0,5463,15
SF0008,2023-RS,2023-02-14,House,H 2nd Reading:Passed,,14
SF0008,2023-RS,2023-02-13,House,H COW:Passed,,13
SF0008,2023-RS,2023-02-10,House,H Placed on General File,,12
SF0008,2023-RS,2023-02-10,House,H10 - Labor:Recommend Do Pass 9-0-0-0-0,-627,11
SF0008,2023-RS,2023-02-08,House,H Introduced and Referred to H10 - Labor,,10
SF0008,2023-RS,2023-01-20,House,H Received for Introduction,,9
SF0008,2023-RS,2023-01-20,Senate,S 3rd Reading:Passed 21-10-0-0-0,336,8
SF0008,2023-RS,2023-01-19,Senate,S 2nd Reading:Passed,,7
SF0008,2023-RS,2023-01-18,Senate,S COW:Passed,,6
SF0008,2023-RS,2023-01-18,Senate,S Placed on General File,,5
SF0008,2023-RS,2023-01-18,Senate,S10 - Labor:Recommend Do Pass 4-1-0-0-0,-137,4
SF0008,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0008,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0008,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0009,2023-RS,2023-02-27,LSO,Assigned Chapter Number 107,,26
SF0009,2023-RS,2023-02-27,Governor,Governor Signed SEA No. 0053,,25
SF0009,2023-RS,2023-02-22,House,H Speaker Signed SEA No. 0053,,24
SF0009,2023-RS,2023-02-22,Senate,S President Signed SEA No. 0053,,23
SF0009,2023-RS,2023-02-22,LSO,Assigned Number SEA No. 0053,,22
SF0009,2023-RS,2023-02-16,House,H Appointed JCC01 Members,,21
SF0009,2023-RS,2023-02-16,Senate,S Appointed JCC01 Members,,20
SF0009,2023-RS,2023-02-16,Senate,S Concur:Failed 6-24-1-0-0,956,19
SF0009,2023-RS,2023-02-16,Senate,S Received for Concurrence,,18
SF0009,2023-RS,2023-02-15,House,H 3rd Reading:Passed 35-27-0-0-0,5471,17
SF0009,2023-RS,2023-02-15,House,H 3rd Reading:H Bill Reconsideration Motion Passed by Roll Call 35-27-0-0-0,5470,16
SF0009,2023-RS,2023-02-15,House,H 3rd Reading:Failed 31-30-1-0-0,5467,15
SF0009,2023-RS,2023-02-14,House,H 2nd Reading:Passed,,14
SF0009,2023-RS,2023-02-13,House,H COW:Passed,,13
SF0009,2023-RS,2023-02-10,House,H Placed on General File,,12
SF0009,2023-RS,2023-02-10,House,H10 - Labor:Recommend Amend and Do Pass 6-3-0-0-0,-630,11
SF0009,2023-RS,2023-02-09,House,H Introduced and Referred to H10 - Labor,,10
SF0009,2023-RS,2023-01-17,House,H Received for Introduction,,9
SF0009,2023-RS,2023-01-17,Senate,S 3rd Reading:Passed 23-8-0-0-0,241,8
SF0009,2023-RS,2023-01-16,Senate,S 2nd Reading:Passed,,7
SF0009,2023-RS,2023-01-13,Senate,S COW:Passed,,6
SF0009,2023-RS,2023-01-13,Senate,S Placed on General File,,5
SF0009,2023-RS,2023-01-13,Senate,S10 - Labor:Recommend Do Pass 3-1-1-0-0,-52,4
SF0009,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0009,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0009,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0010,2023-RS,2023-02-23,LSO,Assigned Chapter Number 71,,22
SF0010,2023-RS,2023-02-23,Governor,Governor Signed SEA No. 0039,,21
SF0010,2023-RS,2023-02-21,House,H Speaker Signed SEA No. 0039,,20
SF0010,2023-RS,2023-02-21,Senate,S President Signed SEA No. 0039,,19
SF0010,2023-RS,2023-02-17,LSO,Assigned Number SEA No. 0039,,18
SF0010,2023-RS,2023-02-17,Senate,S Concur:Passed 28-2-1-0-0,1012,17
SF0010,2023-RS,2023-02-16,Senate,S Received for Concurrence,,16
SF0010,2023-RS,2023-02-16,House,H 3rd Reading:Passed 39-23-0-0-0,5480,15
SF0010,2023-RS,2023-02-15,House,H 2nd Reading:Passed,,14
SF0010,2023-RS,2023-02-14,House,H COW:Passed,,13
SF0010,2023-RS,2023-02-08,House,H Placed on General File,,12
SF0010,2023-RS,2023-02-08,House,H10 - Labor:Recommend Amend and Do Pass 5-4-0-0-0,-587,11
SF0010,2023-RS,2023-02-03,House,H Introduced and Referred to H10 - Labor,,10
SF0010,2023-RS,2023-01-18,House,H Received for Introduction,,9
SF0010,2023-RS,2023-01-18,Senate,S 3rd Reading:Passed 23-7-1-0-0,289,8
SF0010,2023-RS,2023-01-17,Senate,S 2nd Reading:Passed,,7
SF0010,2023-RS,2023-01-16,Senate,S COW:Passed,,6
SF0010,2023-RS,2023-01-16,Senate,S Placed on General File,,5
SF0010,2023-RS,2023-01-16,Senate,S10 - Labor:Recommend Do Pass 3-2-0-0-0,-83,4
SF0010,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0010,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0010,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0011,2023-RS,2023-02-21,LSO,Assigned Chapter Number 53,,20
SF0011,2023-RS,2023-02-21,Governor,Governor Signed SEA No. 0027,,19
SF0011,2023-RS,2023-02-16,House,H Speaker Signed SEA No. 0027,,18
SF0011,2023-RS,2023-02-16,Senate,S President Signed SEA No. 0027,,17
SF0011,2023-RS,2023-02-15,LSO,Assigned Number SEA No. 0027,,16
SF0011,2023-RS,2023-02-15,House,H 3rd Reading:Passed 59-2-1-0-0,5464,15
SF0011,2023-RS,2023-02-14,House,H 2nd Reading:Passed,,14
SF0011,2023-RS,2023-02-13,House,H COW:Passed,,13
SF0011,2023-RS,2023-02-10,House,H Placed on General File,,12
SF0011,2023-RS,2023-02-10,House,H10 - Labor:Recommend Do Pass 7-2-0-0-0,-631,11
SF0011,2023-RS,2023-02-06,House,H Introduced and Referred to H10 - Labor,,10
SF0011,2023-RS,2023-01-13,House,H Received for Introduction,,9
SF0011,2023-RS,2023-01-13,Senate,S 3rd Reading:Passed 27-4-0-0-0,161,8
SF0011,2023-RS,2023-01-12,Senate,S 2nd Reading:Passed,,7
SF0011,2023-RS,2023-01-11,Senate,S COW:Passed,,6
SF0011,2023-RS,2023-01-11,Senate,S Placed on General File,,5
SF0011,2023-RS,2023-01-11,Senate,S10 - Labor:Recommend Amend and Do Pass 5-0-0-0-0,-10,4
SF0011,2023-RS,2023-01-10,Senate,S Introduced and Referred to S10 - Labor,,3
SF0011,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0011,2023-RS,2022-11-30,LSO,Bill Number Assigned,,1
SF0012,2023-RS,2023-02-07,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,5
SF0012,2023-RS,2023-02-06,Senate,S No report prior to CoW Cutoff,,4
SF0012,2023-RS,2023-01-13,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0012,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0012,2023-RS,2022-12-01,LSO,Bill Number Assigned,,1
SF0013,2023-RS,2023-02-15,LSO,Assigned Chapter Number 20,,24
SF0013,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0005,,23
SF0013,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0005,,22
SF0013,2023-RS,2023-02-13,Senate,S President Signed SEA No. 0005,,21
SF0013,2023-RS,2023-02-13,LSO,Assigned Number SEA No. 0005,,20
SF0013,2023-RS,2023-02-13,Senate,S Concur:Passed 24-4-0-0-3,872,19
SF0013,2023-RS,2023-02-13,Senate,S Concur:S Bill Reconsideration Motion Passed by Roll Call 30-1-0-0-0,886,18
SF0013,2023-RS,2023-02-13,Senate,S Concur:Passed 25-4-0-0-2,870,17
SF0013,2023-RS,2023-02-09,Senate,S Received for Concurrence,,16
SF0013,2023-RS,2023-02-09,House,H 3rd Reading:Passed 38-24-0-0-0,5412,15
SF0013,2023-RS,2023-02-08,House,H 2nd Reading:Passed,,14
SF0013,2023-RS,2023-02-07,House,H COW:Passed,,13
SF0013,2023-RS,2023-02-06,House,H Placed on General File,,12
SF0013,2023-RS,2023-02-06,House,H07 - Corporations:Recommend Do Pass 7-2-0-0-0,-545,11
SF0013,2023-RS,2023-02-03,House,H Introduced and Referred to H07 - Corporations,,10
SF0013,2023-RS,2023-01-24,House,H Received for Introduction,,9
SF0013,2023-RS,2023-01-24,Senate,S 3rd Reading:Passed 20-8-0-0-3,375,8
SF0013,2023-RS,2023-01-20,Senate,S 2nd Reading:Passed,,7
SF0013,2023-RS,2023-01-19,Senate,S COW:Passed,,6
SF0013,2023-RS,2023-01-19,Senate,S Placed on General File,,5
SF0013,2023-RS,2023-01-19,Senate,S07 - Corporations:Recommend Amend and Do Pass 4-0-0-0-1,-180,4
SF0013,2023-RS,2023-01-10,Senate,S Introduced and Referred to S07 - Corporations,,3
SF0013,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0013,2023-RS,2022-12-01,LSO,Bill Number Assigned,,1
SF0014,2023-RS,2023-02-15,LSO,Assigned Chapter Number 30,,20
SF0014,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0015,,19
SF0014,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0015,,18
SF0014,2023-RS,2023-02-13,Senate,S President Signed SEA No. 0015,,17
SF0014,2023-RS,2023-02-13,LSO,Assigned Number SEA No. 0015,,16
SF0014,2023-RS,2023-02-13,House,H 3rd Reading:Passed 62-0-0-0-0,5425,15
SF0014,2023-RS,2023-02-10,House,H 2nd Reading:Passed,,14
SF0014,2023-RS,2023-02-09,House,H COW:Passed,,13
SF0014,2023-RS,2023-02-07,House,H Placed on General File,,12
SF0014,2023-RS,2023-02-07,House,H08 - Transportation:Recommend Do Pass 8-1-0-0-0,-567,11
SF0014,2023-RS,2023-02-03,House,H Introduced and Referred to H08 - Transportation,,10
SF0014,2023-RS,2023-01-18,House,H Received for Introduction,,9
SF0014,2023-RS,2023-01-18,Senate,S 3rd Reading:Passed 28-2-1-0-0,276,8
SF0014,2023-RS,2023-01-17,Senate,S 2nd Reading:Passed,,7
SF0014,2023-RS,2023-01-16,Senate,S COW:Passed,,6
SF0014,2023-RS,2023-01-16,Senate,S Placed on General File,,5
SF0014,2023-RS,2023-01-16,Senate,S08 - Transportation:Recommend Do Pass 5-0-0-0-0,-66,4
SF0014,2023-RS,2023-01-10,Senate,S Introduced and Referred to S08 - Transportation,,3
SF0014,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0014,2023-RS,2022-12-01,LSO,Bill Number Assigned,,1
SF0015,2023-RS,2023-02-15,LSO,Assigned Chapter Number 28,,20
SF0015,2023-RS,2023-02-15,Governor,Governor Signed SEA No. 0014,,19
SF0015,2023-RS,2023-02-14,House,H Speaker Signed SEA No. 0014,,18
SF0015,2023-RS,2023-02-13,Senate,S President Signed SEA No. 0014,,17
SF0015,2023-RS,2023-02-13,LSO,Assigned Number SEA No. 0014,,16
SF0015,2023-RS,2023-02-13,House,H 3rd Reading:Passed 62-0-0-0-0,5426,15
SF0015,2023-RS,2023-02-10,House,H 2nd Reading:Passed,,14
SF0015,2023-RS,2023-02-09,House,H COW:Passed,,13
SF0015,2023-RS,2023-02-07,House,H Placed on General File,,12
SF0015,2023-RS,2023-02-07,House,H08 - Transportation:Recommend Do Pass 9-0-0-0-0,-568,11
SF0015,2023-RS,2023-02-06,House,H Introduced and Referred to H08 - Transportation,,10
SF0015,2023-RS,2023-01-18,House,H Received for Introduction,,9
SF0015,2023-RS,2023-01-18,Senate,S 3rd Reading:Passed 30-0-1-0-0,277,8
SF0015,2023-RS,2023-01-17,Senate,S 2nd Reading:Passed,,7
SF0015,2023-RS,2023-01-16,Senate,S COW:Passed,,6
SF0015,2023-RS,2023-01-16,Senate,S Placed on General File,,5
SF0015,2023-RS,2023-01-16,Senate,S08 - Transportation:Recommend Do Pass 5-0-0-0-0,-67,4
SF0015,2023-RS,2023-01-10,Senate,S Introduced and Referred to S08 - Transportation,,3
SF0015,2023-RS,2022-12-28,Senate,S Received for Introduction,,2
SF0015,2023-RS,2022-12-01,LSO,Bill Number Assigned,,1
SF0016,2023-RS,2023-02-27,LSO,Assigned Chapter Number 103,,23
SF0016,2023-RS,2023-02-27,Governor,Governor Signed SEA No. 0048,,22
SF0016,2023-RS,2023-02-22,House,H Speaker Signed SEA No. 0048,,21
SF0016,2023-RS,2023-02-22,Senate,S President Signed SEA No. 0048,,20
SF0016,2023-RS,2023-02-21,LSO,Assigned Number SEA No. 0048,,19
SF0016,2023-RS,2023-02-21,Senate,S Concur:Passed 16-13-2-0-0,1053,18
SF0016,2023-RS,2023-02-21,Senate,S Received for Concurrence,,17
SF0016,2023-RS,2023-02-21,House,H 3rd Reading:Passed 33-29-0-0-0,5510,16
SF0016,2023-RS,2023-02-17,House,H 3rd Reading:Laid Back,,15
SF0016,2023-RS,2023-02-16,House,H 2nd Reading:Passed,,14
SF0016,2023-RS,2023-02-15,House,H COW:Passed,,13
