bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1717249,1321185,2023-05-09,House,"House Third Reading",56,0,0,4,60
1717255,1276382,2023-03-15,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,0,5
1717255,1285378,2023-03-27,Senate,"Senate Third Reading",29,0,0,1,30
1717255,1326700,2023-05-17,House,"House Committee Do Pass the A-Eng bill",9,0,0,1,10
1717255,1333519,2023-05-25,House,"House Third Reading",54,0,0,6,60
1717258,1280439,2023-03-21,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",5,0,0,0,5
1717264,1281410,2023-03-21,Senate,"Senate Committee Do pass and be referred to Finance and Revenue and to Ways and Means",4,0,0,1,5
1717264,1321036,2023-05-09,Senate,"Senate Committee Do pass and refer to Ways and Means by prior reference",3,0,0,2,5
1717264,1334403,2023-05-26,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",20,0,0,4,24
1717264,1345497,2023-06-20,Senate,"Senate Third Reading",25,0,0,5,30
1717264,1347129,2023-06-23,House,"House Third Reading",54,0,0,6,60
1717267,1278875,2023-03-20,Senate,"Senate Committee Do pass",5,1,0,0,6
1717267,1286530,2023-03-28,Senate,"Senate Third Reading",26,3,0,1,30
1717267,1321198,2023-05-08,House,"House Committee Do pass with amendments. (Printed A-Eng.)",10,1,0,0,11
1717267,1330993,2023-05-23,House,"House Third Reading",48,3,0,9,60
1717267,1344999,2023-06-15,Senate,"Senate Third Reading in Concurrence",22,0,0,8,30
1717271,1288062,2023-03-22,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",3,2,0,1,6
1717271,1304909,2023-04-19,Senate,"Senate Third Reading",15,12,0,3,30
1717271,1309554,2023-04-25,Senate,"Senate Third Reading",17,12,0,1,30
1717271,1323498,2023-05-10,House,"House Committee Do Pass the A-Eng bill",7,4,0,0,11
1717271,1332338,2023-05-24,House,"House Third Reading",35,21,0,4,60
1717277,1289968,2023-03-30,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",5,0,0,1,6
1717280,1293657,2023-04-04,Senate,"Senate Committee Do pass and be referred to Finance and Revenue and to Ways and Means",4,3,0,0,7
1717280,1336906,2023-06-01,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",5,0,0,0,5
