bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.B. 94,2023-RS,"Rep. Brooks, Walt","Sen. Ipson, Don L.",Amy Shewan,385,"20 Mar 2023, Governor Signed",Reverse Mortgage Amendments,This bill makes changes to reverse mortgage requirements.,,https://le.utah.gov/~2023/bills/static/HB0094.html
H.B. 95,2023-RS,"Rep. Bennion, Gay Lynn", ,Kurt P. Gasser,,"3 Mar 2023, House/ filed",Noise Pollution Amendments,This bill requires an inspection of noise suppression equipment at the time of a vehicle emissions inspection as a prerequisite to registration of a motor vehicle.,,https://le.utah.gov/~2023/bills/static/HB0095.html
H.B. 96,2023-RS,"Rep. Stoddard, Andrew","Sen. Weiler, Todd D.",Jackie Rogers,,"3 Mar 2023, House/ filed",Peace Officer Training Amendments,This bill requires a portion of a peace officer's basic training to include certain subjects involving victim targeting.,,https://le.utah.gov/~2023/bills/static/HB0096.html
H.B. 97,2023-RS,"Rep. Stoddard, Andrew", ,Robert H. Rees,,"3 Mar 2023, House/ filed",Government Records Access Amendments,This bill modifies provisions of the Government Records Access and Management Act related to records on a personal electronic device.,,https://le.utah.gov/~2023/bills/static/HB0097.html
H.B. 98,2023-RS,"Rep. Stoddard, Andrew","Sen. Pitcher, Stephanie",Jacqueline Carlton,049,"13 Mar 2023, Governor Signed",Process Server Amendments,This bill amends the qualifications for process servers.,,https://le.utah.gov/~2023/bills/static/HB0098.html
H.B. 99,2023-RS,"Rep. Brammer, Brady","Sen. McKell, Michael K.",Shad Larson,117,"14 Mar 2023, Governor Signed",Sex Offender Restrictions Amendments,This bill increases the penalty for repeat offenders of sex offender restrictions.,,https://le.utah.gov/~2023/bills/static/HB0099.html
H.B. 100,2023-RS,"Rep. Briscoe, Joel K.", ,Ericka A. Evans,,"3 Mar 2023, House/ filed",Beer Order and Delivery Amendments,This bill permits an off-premise beer retailer to make off-premise beer deliveries under certain circumstances.,,https://le.utah.gov/~2023/bills/static/HB0100.html
H.B. 101,2023-RS,"Rep. Rohner, Judy Weeks","Sen. Johnson, John D.",Scott Elder,,"3 Mar 2023, House/ filed",Food Sales Tax Amendments,This bill reduces the tax imposed on amounts paid or charged for food and food ingredients.,,https://le.utah.gov/~2023/bills/static/HB0101.html
H.B. 102,2023-RS,"Rep. Teuscher, Jordan D.","Sen. McCay, Daniel",Scott Elder,050,"13 Mar 2023, Governor Signed",Higher Education Residency Amendments,This bill amends higher education residency provisions.,,https://le.utah.gov/~2023/bills/static/HB0102.html
H.B. 103,2023-RS,"Rep. Kyle, Jason B.","Sen. Wilson, Chris H.",Shad Larson,386,"20 Mar 2023, Governor Signed",Weapon Possession While Under the Influence Amendments,This bill amends provisions related to who is considered a restricted person and who can carry a dangerous weapon.,,https://le.utah.gov/~2023/bills/static/HB0103.html
H.B. 104,2023-RS,"Rep. Gwynn, Matthew H.","Sen. Bramble, Curtis S.",Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Modifications to Public Safety Retirement,This bill modifies requirements related to retirement from a public safety or firefighter retirement system.,,https://le.utah.gov/~2023/bills/static/HB0104.html
H.B. 105,2023-RS,"Rep. King, Brian S.","Sen. Bramble, Curtis S.",Andrea Valenti Arthur,274,"15 Mar 2023, Governor Signed",Public Employee Disability Benefits Amendments,This bill amends the Public Employees' Long-Term Disability Act.,,https://le.utah.gov/~2023/bills/static/HB0105.html
H.B. 106,2023-RS,"Rep. Judkins, Marsha", ,Shad Larson,,"3 Mar 2023, House/ filed",HIV Testing Modifications,This bill creates a procedure for HIV testing of an alleged sexual offender if the alleged sexual offender refuses testing.,,https://le.utah.gov/~2023/bills/static/HB0106.html
H.B. 107,2023-RS,"Rep. Lisonbee, Karianne","Sen. Johnson, John D.",Shad Larson,387,"20 Mar 2023, Governor Signed",Concealed Weapons Permit Fee Amendments,This bill amends who is eligible for a waiver to a concealed weapons permit fee.,,https://le.utah.gov/~2023/bills/static/HB0107.html
H.B. 108,2023-RS,"Rep. Gwynn, Matthew H.","Sen. Sandall, Scott D.",Shad Larson,118,"14 Mar 2023, Governor Signed",Child Sex Doll Prohibition,This bill enacts provisions relating to child sex dolls.,,https://le.utah.gov/~2023/bills/static/HB0108.html
H.B. 109,2023-RS,"Rep. Musselman, Calvin R.","Sen. Millner, Ann",Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Veteran Dependent Tuition Amendments,This bill creates a tuition waiver program for dependents of disabled veterans who enroll at a state institution of higher education.,,https://le.utah.gov/~2023/bills/static/HB0109.html
H.B. 110,2023-RS,"Rep. Snider, Casey","Sen. Sandall, Scott D.",Patricia Owen,388,"20 Mar 2023, Governor Signed",Waste Tire Recycling Fund Amendments,This bill modifies provisions related to waste tire recycling.,,https://le.utah.gov/~2023/bills/static/HB0110.html
H.B. 111,2023-RS,"Rep. Watkins, Christine F.","Sen. Hinkins, David P.",Shad Larson,119,"14 Mar 2023, Governor Signed",Inmate Treatment Amendments,This bill requires county and municipal jails to allow medication assistance treatment by a state-approved entity for inmates who were active clients prior to incarceration.,,https://le.utah.gov/~2023/bills/static/HB0111.html
H.B. 112,2023-RS,"Rep. Albrecht, Carl R.","Sen. Owens, Derrin R.",Patricia Owen,120,"14 Mar 2023, Governor Signed",State Fish Hatchery Maintenance Account Amendments,This bill addresses the State Fish Hatchery Maintenance Account.,,https://le.utah.gov/~2023/bills/static/HB0112.html
H.B. 113,2023-RS,"Rep. Judkins, Marsha","Sen. Fillmore, Lincoln",Kurt P. Gasser,051,"13 Mar 2023, Governor Signed",Motor Vehicle Insurance Revisions,This bill increases minimum coverage limits on liability coverage for a motor vehicle insurance policy.,,https://le.utah.gov/~2023/bills/static/HB0113.html
H.B. 114,2023-RS,"Rep. Albrecht, Carl R.","Sen. Vickers, Evan J.",Shad Larson,121,"14 Mar 2023, Governor Signed",Theft Defense Amendments,This bill amends the defenses available to those charged with theft.,,https://le.utah.gov/~2023/bills/static/HB0114.html
H.B. 115,2023-RS,"Rep. Romero, Angela", ,Alan Houston,,"3 Mar 2023, House/ filed",Child Abuse Reporting Revisions,This bill modifies provisions relating to reporting requirements for child abuse and neglect.,,https://le.utah.gov/~2023/bills/static/HB0115.html
H.B. 116,2023-RS,"Rep. Thurston, Norman K","Sen. Anderegg, Jacob L.",Gus Harb,052,"13 Mar 2023, Governor Signed",Intergenerational Poverty Solution,This bill creates the Education Savings Incentive Program.,,https://le.utah.gov/~2023/bills/static/HB0116.html
H.B. 117,2023-RS,"Rep. Thurston, Norman K","Sen. Bramble, Curtis S.",Ericka A. Evans,,"3 Mar 2023, House/ filed",Occupational Restriction Amendments,This bill modifies provisions related to serving an alcoholic product in a restaurant licensed by the Department of Alcoholic Beverage Services.,,https://le.utah.gov/~2023/bills/static/HB0117.html
H.B. 118,2023-RS,"Rep. Teuscher, Jordan D.","Sen. McKell, Michael K.",Mike Curtis,,"3 Mar 2023, House/ filed",Education Procurement Amendments,This bill makes changes to procurement provisions for the public education system.,,https://le.utah.gov/~2023/bills/static/HB0118.html
H.B. 119,2023-RS,"Rep. Dunnigan, James A.","Sen. Bramble, Curtis S.",Ericka A. Evans,017,"27 Feb 2023, Governor Signed",Charitable Organization Registration Amendments,This bill addresses charitable organization registration requirements.,,https://le.utah.gov/~2023/bills/static/HB0119.html
H.B. 120,2023-RS,"Rep. Lisonbee, Karianne","Sen. Kennedy, Michael S.",Shad Larson,389,"20 Mar 2023, Governor Signed",Weapon Possession Amendments,This bill amends provisions relating to the possession of a weapon.,,https://le.utah.gov/~2023/bills/static/HB0120.html
H.B. 121,2023-RS,"Rep. Peterson, Thomas W.","Sen. Sandall, Scott D.",Patricia Owen,122,"14 Mar 2023, Governor Signed",Wildlife Habitat Account Amendments,This bill modifies provisions related to the Wildlife Habitat Account.,,https://le.utah.gov/~2023/bills/static/HB0121.html
H.B. 122,2023-RS,"Rep. Judkins, Marsha","Sen. Pitcher, Stephanie",Shad Larson,123,"14 Mar 2023, Governor Signed",Sex Offender Registry Amendments,This bill amends provisions related to individuals required to register for the sex offender registry.,,https://le.utah.gov/~2023/bills/static/HB0122.html
H.B. 123,2023-RS,"Rep. Stoddard, Andrew","Sen. Hinkins, David P.",Scott Elder,,"3 Mar 2023, House/ filed",Broadband Service Amendments,This bill modifies provisions related to the regulation of Internet protocol services.,,https://le.utah.gov/~2023/bills/static/HB0123.html
H.B. 124,2023-RS,"Rep. Johnson, Dan N.","Sen. Wilson, Chris H.",Mike Curtis,,"3 Mar 2023, House/ filed",Salary Supplement for School Speech-language Pathologists and Audiologists,This bill makes certain speech-language pathologists and audiologists eligible for the Teacher Salary Supplement Program.,,https://le.utah.gov/~2023/bills/static/HB0124.html
H.B. 125,2023-RS,"Rep. Birkeland, Kera", ,Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Postretirement Reemployment Amendments,This bill modifies the postretirement reemployment restrictions for a retiree who was a public safety service employee or a teacher.,,https://le.utah.gov/~2023/bills/static/HB0125.html
H.B. 126,2023-RS,"Rep. Birkeland, Kera", ,Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Postretirement Reemployment Modifications,This bill modifies the postretirement reemployment restrictions for a retiree who was a public safety service employee or a teacher.,,https://le.utah.gov/~2023/bills/static/HB0126.html
H.B. 127,2023-RS,"Rep. Birkeland, Kera","Sen. Bramble, Curtis S.",Victoria Ashby,053,"13 Mar 2023, Governor Signed",Reauthorization of Administrative Rules,This bill provides legislative action regarding administrative rules.,,https://le.utah.gov/~2023/bills/static/HB0127.html
H.B. 128,2023-RS,"Rep. Stoddard, Andrew","Sen. Kennedy, Michael S.",Alan Houston,,"3 Mar 2023, House/ filed",Master Plan on Aging,This bill amends provisions governing the Utah Commission on Aging.,,https://le.utah.gov/~2023/bills/static/HB0128.html
H.B. 129,2023-RS,"Rep. Burton, Jefferson S.","Sen. Owens, Derrin R.",Shad Larson,,"3 Mar 2023, House/ filed",Prohibited Correctional Facility Items,This bill enacts provisions related to communication devices in correctional facilities.,,https://le.utah.gov/~2023/bills/static/HB0129.html
H.B. 130,2023-RS,"Rep. Shipp, Rex P.","Sen. Harper, Wayne A.",Andrea Valenti Arthur,460,"22 Mar 2023, Governor Signed",Adoption Tax Credit,This bill enacts individual income tax credits for adoption expenses.,,https://le.utah.gov/~2023/bills/static/HB0130.html
H.B. 131,2023-RS,"Rep. Brooks, Walt","Sen. Kennedy, Michael S.",Christopher Williams,275,"15 Mar 2023, Governor Signed",Vaccine Passport Prohibition,"This bill enacts a prohibition on the use of an individual's immunity status by places of public accommodation, governmental entities, and employers.",,https://le.utah.gov/~2023/bills/static/HB0131.html
H.B. 132,2023-RS,"Rep. Shipp, Rex P.","Sen. Harper, Wayne A.",Christopher Williams,,"3 Mar 2023, House/ filed",Prohibiting Sex Transitioning Procedures on Minors,This bill prohibits a health care provider from performing a medical procedure on a minor for the purpose of attempted sex transitioning or attempted sex change.,,https://le.utah.gov/~2023/bills/static/HB0132.html
H.B. 133,2023-RS,"Rep. Acton, Cheryl K.","Sen. Harper, Wayne A.",Christopher Williams,276,"15 Mar 2023, Governor Signed",Health Care Facility Visitation Amendments,This bill establishes requirements for health care facilities related to patient visitation.,,https://le.utah.gov/~2023/bills/static/HB0133.html
H.B. 134,2023-RS,"Rep. Pulsipher, Susan","Sen. Fillmore, Lincoln",Patricia Owen,054,"13 Mar 2023, Governor Signed",Charter School Closing Requirements,This bill addresses treatment of assets of a charter school.,,https://le.utah.gov/~2023/bills/static/HB0134.html
H.B. 135,2023-RS,"Rep. Thurston, Norman K","Sen. Buxton, David G.",Thomas R. Vaughn,,"3 Mar 2023, House/ filed",State Holiday Amendments,This bill modifies provisions related to legal state holidays.,,https://le.utah.gov/~2023/bills/static/HB0135.html
H.B. 136,2023-RS,"Rep. Ballard, Melissa G.","Sen. Weiler, Todd D.",Mike Curtis,,"3 Mar 2023, House/ filed",Safe School Route Evaluations,This bill requires a school traffic safety committee to include recommendations for infrastructure improvements in a child access routing plan.,,https://le.utah.gov/~2023/bills/static/HB0136.html
H.B. 137,2023-RS,"Rep. Lesser, Rosemary T.","Sen. Plumb, Jen",Thomas R. Vaughn,338,"17 Mar 2023, Governor Signed",State Crustacean Designation,This bill designates the state crustacean.,,https://le.utah.gov/~2023/bills/static/HB0137.html
H.B. 138,2023-RS,"Rep. Ballard, Melissa G.","Sen. Fillmore, Lincoln",Mike Curtis,,"3 Mar 2023, House/ filed",Sensitive Material Requirements,This bill requires certain provisions in a contract between a state and local education agencies and a vendor in a contract for digital instructional material.,,https://le.utah.gov/~2023/bills/static/HB0138.html
H.B. 139,2023-RS,"Rep. Judkins, Marsha","Sen. Pitcher, Stephanie",Shad Larson,124,"14 Mar 2023, Governor Signed",Sex and Kidnap Offender Registry Requirements,This bill amends sex and kidnap offender registration requirements.,,https://le.utah.gov/~2023/bills/static/HB0139.html
H.B. 140,2023-RS,"Rep. Johnson, Dan N.","Sen. Wilson, Chris H.",Mike Curtis,390,"20 Mar 2023, Governor Signed",Standard Response Protocol to Active Threats in Schools,This bill codifies and expands on existing administrative rules related to required emergency drills in public schools.,,https://le.utah.gov/~2023/bills/static/HB0140.html
H.B. 141,2023-RS,"Rep. Bennion, Gay Lynn","Sen. Bramble, Curtis S.",Kurt P. Gasser,391,"20 Mar 2023, Governor Signed",Driver License Test Amendments,This bill requires the Driver License Division to begin administering certain examinations in languages other than English.,,https://le.utah.gov/~2023/bills/static/HB0141.html
H.B. 142,2023-RS,"Rep. Wheatley, Mark A.", ,Christopher Williams,,"3 Mar 2023, House/ filed",Kidney Health Task Force,This bill creates the Kidney Health Task Force (task force).,,https://le.utah.gov/~2023/bills/static/HB0142.html
H.B. 143,2023-RS,"Rep. Hawkins, Jon","Sen. Pitcher, Stephanie",Shad Larson,125,"14 Mar 2023, Governor Signed",Parental Kidnapping Amendments,This bill enacts provisions relating to parental kidnapping.,,https://le.utah.gov/~2023/bills/static/HB0143.html
H.B. 144,2023-RS,"Rep. Albrecht, Carl R.","Sen. Owens, Derrin R.",Andrea Valenti Arthur,473,"23 Mar 2023, Governor Signed",High Cost Infrastructure Development Tax Credit Amendments,This bill modifies the high cost infrastructure development tax credit.,,https://le.utah.gov/~2023/bills/static/HB0144.html
H.B. 145,2023-RS,"Rep. Chew, Scott H.", ,Patricia Owen,,"3 Mar 2023, House/ filed",Private Property and Wildlife Amendments,This bill enacts provisions related to access to private property.,,https://le.utah.gov/~2023/bills/static/HB0145.html
