bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.B. 263,2024-RS,"Rep. Johnson, Dan N.","Sen. Millner, Ann",Jeff Van Hulten,,"1 Mar 2024, House/ filed",Statewide Online Education Program Funding Amendments,This bill provides rulemaking authority to the Utah State Board of Education (USBE) for Statewide Online Education Program (the program) funding.,,https://le.utah.gov/~2024/bills/static/HB0263.html
H.B. 264,2024-RS,"Rep. Moss, Carol S.", ,Mike Curtis,,"1 Mar 2024, House/ filed",Health Education Amendments,This bill amends provisions related to health education.,,https://le.utah.gov/~2024/bills/static/HB0264.html
H.B. 265,2024-RS,"Rep. Hawkins, Jon","Sen. Grover, Keith",Jeff Van Hulten,,"1 Mar 2024, House/ filed",Interscholastic Athletic Activities Associations Reporting Requirements,This bill amends required budgetary reporting and the member of an appeal panel for an athletic association.,,https://le.utah.gov/~2024/bills/static/HB0265.html
H.B. 266,2024-RS,"Rep. Loubet, Anthony E.","Sen. Bramble, Curtis S.",Robert H. Rees,,"19 Mar 2024, Governor Signed",Government Records Ombudsman Amendments,This bill modifies provisions relating to government records.,,https://le.utah.gov/~2024/bills/static/HB0266.html
H.B. 267,2024-RS,"Rep. Hawkins, Jon","Sen. Vickers, Evan J.",Greg Gunn,,"1 Mar 2024, House/ filed",Telemedicine Amendments,This bill amends provisions relating to reimbursement for telemedicine services.,,https://le.utah.gov/~2024/bills/static/HB0267.html
H.B. 268,2024-RS,"Rep. Stoddard, Andrew","Sen. Pitcher, Stephanie",Eric N. Weeks,,"1 Mar 2024, House/ filed",Punitive Damages Amendments,This bill modifies provisions related to punitive damages.,,https://le.utah.gov/~2024/bills/static/HB0268.html
H.B. 269,2024-RS,"Rep. Petersen, Michael J.","Sen. McCay, Daniel",Mike Curtis,,"20 Mar 2024, Governor Signed",Public School History Curricula Amendments,"This bill requires public schools to display a poster or framed copy of ""The Ten Commandments.""",,https://le.utah.gov/~2024/bills/static/HB0269.html
H.B. 270,2024-RS,"Rep. Dailey-Provost, Jennifer","Sen. Vickers, Evan J.",Gus Harb,,"1 Mar 2024, House/ filed",Multicounty Appraisal Trust Modifications,This bill modifies provisions related to the Multicounty Appraisal Trust (trust).,,https://le.utah.gov/~2024/bills/static/HB0270.html
H.B. 271,2024-RS,"Rep. Lisonbee, Karianne","Sen. Owens, Derrin R.",Michael Cipriano,,"13 Mar 2024, Governor Signed",Law Enforcement Employee Overtime Amendments,This bill addresses overtime pay for certain state employees.,,https://le.utah.gov/~2024/bills/static/HB0271.html
H.B. 272,2024-RS,"Rep. Cutler, Paul A.","Sen. McKell, Michael K.",Alan Houston,,"20 Mar 2024, Governor Signed",Child Custody Proceedings Amendments,This bill concerns the protection of children in certain judicial proceedings.,,https://le.utah.gov/~2024/bills/static/HB0272.html
H.B. 273,2024-RS,"Rep. Stoddard, Andrew","Sen. Weiler, Todd D.",Kami Orton,,"13 Mar 2024, Governor Signed",Sentencing Modifications for Certain DUI Offenses,This bill modifies provisions related to negligently operating a vehicle resulting in death.,,https://le.utah.gov/~2024/bills/static/HB0273.html
H.B. 274,2024-RS,"Rep. Loubet, Anthony E.", ,Austin Weenig,,"1 Mar 2024, House/ filed",Underinsured Motorist Coverage Amendments,This bill modifies provisions related to underinsured and uninsured motorist coverage.,,https://le.utah.gov/~2024/bills/static/HB0274.html
H.B. 275,2024-RS,"Rep. Snider, Casey","Sen. Sandall, Scott D.",Patricia Owen,,"12 Mar 2024, Governor Signed",Water Amendments,This bill addresses issues related to water.,,https://le.utah.gov/~2024/bills/static/HB0275.html
H.B. 276,2024-RS,"Rep. MacPherson, Matt","Sen. Weiler, Todd D.",Eric N. Weeks,,"13 Mar 2024, Governor Signed",Crime Victims Restitution Amendments,This bill modifies provisions related to victim reparations and the Utah Office for Victims of Crimes.,,https://le.utah.gov/~2024/bills/static/HB0276.html
H.B. 277,2024-RS,"Rep. Musselman, Calvin R.","Sen. Cullimore, Kirk A.",Robert H. Rees,,"1 Mar 2024, House/ filed",Aviation Fuel Incentive Amendments,This bill modifies provisions relating to an aviation fuel incentive.,,https://le.utah.gov/~2024/bills/static/HB0277.html
H.B. 278,2024-RS,"Rep. Ballard, Melissa G.","Sen. Escamilla, Luz",Jeff Van Hulten,,"1 Mar 2024, House/ filed",Inmate Education Amendments,This bill enacts provisions relating to postsecondary education for inmates enrolled in institutions of higher education.,,https://le.utah.gov/~2024/bills/static/HB0278.html
H.B. 279,2024-RS,"Rep. Clancy, Tyler", ,Patricia Owen,,"1 Mar 2024, House/ filed",Air Quality Amendments,This bill addresses emission issues related to air quality.,,https://le.utah.gov/~2024/bills/static/HB0279.html
H.B. 280,2024-RS,"Rep. Snider, Casey","Sen. Sandall, Scott D.",Patricia Owen,,"18 Mar 2024, Governor Signed",Water Related Changes,This bill addresses issues related to water.,,https://le.utah.gov/~2024/bills/static/HB0280.html
H.B. 281,2024-RS,"Rep. Acton, Cheryl K.","Sen. Harper, Wayne A.",Ryan C. Williams,,"1 Mar 2024, House/ filed",Raw Milk Testing Amendments,This bill makes changes relating to the sale and regulation of raw milk products.,,https://le.utah.gov/~2024/bills/static/HB0281.html
H.B. 282,2024-RS,"Rep. Maloy, A. Cory","Sen. Harper, Wayne A.",Shad Larson,,"13 Mar 2024, Governor Signed",Utah Office of Regulatory Relief Amendments,This bill amends provisions related to the Utah Office of Regulatory Relief.,,https://le.utah.gov/~2024/bills/static/HB0282.html
H.B. 283,2024-RS,"Rep. Hall, Katy","Sen. McCay, Daniel",Kurt P. Gasser,,"1 Mar 2024, House/ filed",Vehicle Registration Amendments,This bill removes the requirement to display a registration decal on certain vehicles and creates a month-to-month vehicle registration option.,,https://le.utah.gov/~2024/bills/static/HB0283.html
H.B. 284,2024-RS,"Rep. Kyle, Jason B.","Sen. Fillmore, Lincoln",Thomas R. Vaughn,,"1 Mar 2024, House/ filed",Initiative Amendments,This bill modifies provisions relating to a statewide initiative.,,https://le.utah.gov/~2024/bills/static/HB0284.html
H.B. 285,2024-RS,"Rep. Teuscher, Jordan D.","Sen. Cullimore, Kirk A.",Christine R. Gilbert,,"1 Mar 2024, House/ filed",Public Sector Labor Organizations Amendments,This bill amends provisions governing public employers and labor organizations.,,https://le.utah.gov/~2024/bills/static/HB0285.html
H.B. 286,2024-RS,"Rep. Peterson, Karen M.","Sen. McKell, Michael K.",Jeff Van Hulten,,"12 Mar 2024, Governor Signed",State Aid for Scholarships,This bill prohibits the issuance of new tuition waivers.,,https://le.utah.gov/~2024/bills/static/HB0286.html
H.B. 287,2024-RS,"Rep. Moss, Carol S.", ,Rhonda Bailey,,"1 Mar 2024, House/ filed",Advanced Degree Scholarship Program,This bill enacts an advanced degree scholarship program.,,https://le.utah.gov/~2024/bills/static/HB0287.html
H.B. 288,2024-RS,"Rep. Kyle, Jason B.","Sen. Hinkins, David P.",Gus Harb,,"14 Mar 2024, Governor Signed",Rollback Tax Amendments,This bill modifies provisions related to the rollback tax imposed on land withdrawn from agricultural property tax assessment.,,https://le.utah.gov/~2024/bills/static/HB0288.html
H.B. 289,2024-RS,"Rep. Birkeland, Kera","Sen. Fillmore, Lincoln",Michael Cipriano,,"18 Mar 2024, Governor Signed",Property Rights Ombudsman Amendments,This bill modifies the Property Rights Ombudsman Act.,,https://le.utah.gov/~2024/bills/static/HB0289.html
H.B. 290,2024-RS,"Rep. Hall, Katy","Sen. Millner, Ann",Michael Cipriano,,"1 Mar 2024, House/ filed",Ranked Choice Voting Amendments,This bill changes the repeal date of the Municipal Alternate Voting Methods Pilot Project.,,https://le.utah.gov/~2024/bills/static/HB0290.html
H.B. 291,2024-RS,"Rep. Shipp, Rex P.","Sen. Winterton, Ronald M.",Ryan C. Williams,,"12 Mar 2024, Governor Signed",Department of Agriculture and Food Amendments,This bill modifies provisions relating to the Department of Agriculture and Food.,,https://le.utah.gov/~2024/bills/static/HB0291.html
H.B. 292,2024-RS,"Rep. Maloy, A. Cory","Sen. McKell, Michael K.",Kami Orton,,"20 Mar 2024, Governor Signed",Snowplow Amendments,This bill amends the Traffic Code regarding a snow plow.,,https://le.utah.gov/~2024/bills/static/HB0292.html
H.B. 293,2024-RS,"Rep. Abbott, Nelson T.","Sen. Hinkins, David P.",Kami Orton,,"18 Mar 2024, Governor Signed",Accessible Parking Amendments,This bill amends who may certify an individual as qualifying for a disability placard or license plate.,,https://le.utah.gov/~2024/bills/static/HB0293.html
H.B. 294,2024-RS,"Rep. Ward, Raymond P.", ,Thomas R. Vaughn,,"1 Mar 2024, House/ filed",Election Code Amendments,"This bill amends provisions of the Election Code to provide an open, top-two political primary system in the state.",,https://le.utah.gov/~2024/bills/static/HB0294.html
H.B. 295,2024-RS,"Rep. Lund, Steven J.","Sen. Vickers, Evan J.",Patricia Owen,,"12 Mar 2024, Governor Signed",Produced Water Amendments,This bill addresses issues related to produced water.,,https://le.utah.gov/~2024/bills/static/HB0295.html
H.B. 296,2024-RS,"Rep. Pulsipher, Susan","Sen. Millner, Ann",Rhonda Bailey,,"12 Mar 2024, Governor Signed",Reading Disability Amendments,This bill amends provisions for benchmark assessments in reading.,,https://le.utah.gov/~2024/bills/static/HB0296.html
H.B. 297,2024-RS,"Rep. Shipp, Rex P.","Sen. Winterton, Ronald M.",Ryan C. Williams,,"12 Mar 2024, Governor Signed",Utah Bee Inspection Act Amendments,This bill modifies the Utah Bee Inspection Act.,,https://le.utah.gov/~2024/bills/static/HB0297.html
H.B. 298,2024-RS,"Rep. Clancy, Tyler","Sen. Cullimore, Kirk A.",Andrea Valenti Arthur,,"18 Mar 2024, Governor Signed",Homelessness Services Amendments,This bill modifies provisions related to the provision of homeless services.,,https://le.utah.gov/~2024/bills/static/HB0298.html
H.B. 299,2024-RS,"Rep. Clancy, Tyler","Sen. Bramble, Curtis S.",Alan Houston,,"14 Mar 2024, Governor Signed",Court-ordered Treatment Modifications,This bill addresses court-ordered treatment.,,https://le.utah.gov/~2024/bills/static/HB0299.html
H.B. 300,2024-RS,"Rep. Brammer, Brady","Sen. Cullimore, Kirk A.",Jacqueline Carlton,,"13 Mar 2024, Governor Signed",Court Amendments,This bill amends provisions related to courts.,,https://le.utah.gov/~2024/bills/static/HB0300.html
H.B. 301,2024-RS,"Rep. Lisonbee, Karianne","Sen. Bramble, Curtis S.",Rhonda Bailey,,"12 Mar 2024, Governor Signed",Charter School Accountability Amendments,This bill amends provisions of the charter school code.,,https://le.utah.gov/~2024/bills/static/HB0301.html
H.B. 302,2024-RS,"Rep. Elison, Joseph","Sen. Ipson, Don L.",Ryan C. Williams,,"18 Mar 2024, Governor Signed",Paleontological Landmark Amendments,This bill modifies provisions related to paleontological landmarks.,,https://le.utah.gov/~2024/bills/static/HB0302.html
H.B. 303,2024-RS,"Rep. Stenquist, Jeffrey D.","Sen. Kennedy, Michael S.",Mike Curtis,,"1 Mar 2024, House/ filed",School Curriculum Requirements,"This bill amends provisions that prohibit school officials and employees from endorsing, promoting, or disparaging certain beliefs or viewpoints.",,https://le.utah.gov/~2024/bills/static/HB0303.html
H.B. 304,2024-RS,"Rep. Ivory, Ken", ,Christine R. Gilbert,,"1 Mar 2024, House/ filed",Alcohol Control Amendments,This bill modifies provisions related to alcohol control.,,https://le.utah.gov/~2024/bills/static/HB0304.html
H.B. 305,2024-RS,"Rep. Brammer, Brady", ,Austin Weenig,,"1 Mar 2024, House/ filed",Post-employment Restrictions Amendments,This bill amends the Post-employment Restrictions Act.,,https://le.utah.gov/~2024/bills/static/HB0305.html
H.B. 306,2024-RS,"Rep. Ward, Raymond P.", ,Robert H. Rees,,"1 Mar 2024, House/ filed",Residential Housing Amendments,This bill modifies provisions relating to municipal zoning districts.,,https://le.utah.gov/~2024/bills/static/HB0306.html
H.B. 307,2024-RS,"Rep. Hayes, Sahara","Sen. Weiler, Todd D.",Jackie Rogers,,"1 Mar 2024, House/ filed",Firearm Data Amendments,This bill concerns law enforcement data collection and reporting concerning firearms.,,https://le.utah.gov/~2024/bills/static/HB0307.html
H.B. 308,2024-RS,"Rep. Clancy, Tyler","Sen. McKell, Michael K.",Jacqueline Carlton,,"13 Mar 2024, Governor Signed",Crime Victim Amendments,This bill amends provisions related to victims of crime.,,https://le.utah.gov/~2024/bills/static/HB0308.html
H.B. 309,2024-RS,"Rep. Peterson, Thomas W.","Sen. McKell, Michael K.",Kami Orton,,"1 Mar 2024, House/ filed",Driver License Amendments,This bill amends the information that may be displayed on a driver license or identification card.,,https://le.utah.gov/~2024/bills/static/HB0309.html
H.B. 310,2024-RS,"Rep. Ivory, Ken", ,Rhonda Bailey,,"1 Mar 2024, House/ filed",Teacher Education Qualification Amendments,This bill requires the Utah Board of Higher Education to establish admission pathways for accepting students who earn a degree from a non-accredited college or university into a graduate program.,,https://le.utah.gov/~2024/bills/static/HB0310.html
H.B. 311,2024-RS,"Rep. Gricius, Stephanie","Sen. Ipson, Don L.",Kami Orton,,"20 Mar 2024, Governor Signed",Lane Filtering Amendments,This bill amends the Traffic Code in relation to lane filtering.,,https://le.utah.gov/~2024/bills/static/HB0311.html
H.B. 312,2024-RS,"Rep. Bolinder, Bridger","Sen. Hinkins, David P.",Austin Weenig,,"20 Mar 2024, Governor Signed",Professional Licensing Amendments,This bill modifies licensure provisions related to animal massage therapists.,,https://le.utah.gov/~2024/bills/static/HB0312.html
H.B. 313,2024-RS,"Rep. Christofferson, Kay J.","Sen. Ipson, Don L.",Kami Orton,,"20 Mar 2024, Governor Signed",Motor Carrier Amendments,This bill amends the Transportation Code.,,https://le.utah.gov/~2024/bills/static/HB0313.html
H.B. 314,2024-RS,"Rep. Abbott, Nelson T.", ,RuthAnne Oakey-Frost,,"1 Mar 2024, House/ filed",Homelessness Revisions,This bill modifies provisions related to addressing homelessness.,,https://le.utah.gov/~2024/bills/static/HB0314.html
H.B. 315,2024-RS,"Rep. Moss, Carol S.", ,Austin Weenig,,"1 Mar 2024, House/ filed",Amending Governing Documents Modifications,This bill addresses the process to amend an association's governing documents.,,https://le.utah.gov/~2024/bills/static/HB0315.html
H.B. 316,2024-RS,"Rep. Lisonbee, Karianne","Sen. Balderree, Heidi",Shad Larson,,"18 Mar 2024, Governor Signed",Inmate Assignment Amendments,This bill addresses inmate housing assignments.,,https://le.utah.gov/~2024/bills/static/HB0316.html
H.B. 317,2024-RS,"Rep. Musselman, Calvin R.","Sen. Cullimore, Kirk A.",Scott Elder,,"12 Mar 2024, Governor Signed",Energy Storage Amendments,This bill requires the Office of Energy Development to conduct a study analyzing Utah's liquid fuels infrastructure and supply chain.,,https://le.utah.gov/~2024/bills/static/HB0317.html
H.B. 318,2024-RS,"Rep. Teuscher, Jordan D.","Sen. Cullimore, Kirk A.",Scott Elder,,"13 Mar 2024, Governor Signed",Decentralized Autonomous Organization Act Amendments,This bill makes changes to the Decentralized Autonomous Organization Act.,,https://le.utah.gov/~2024/bills/static/HB0318.html
H.B. 319,2024-RS,"Rep. Johnson, Dan N.","Sen. Bramble, Curtis S.",Greg Gunn,,"13 Mar 2024, Governor Signed",Exchange of Clinical Health Information Amendments,This bill amends provisions related to the electronic exchange of clinical health information.,,https://le.utah.gov/~2024/bills/static/HB0319.html
H.B. 320,2024-RS,"Rep. Lyman, Phil", ,Ryan C. Williams,,"1 Mar 2024, House/ filed",School and Institutional Trust Lands Administration Amendments,This bill modifies provisions related to the School and Institutional Trust Lands Administration.,,https://le.utah.gov/~2024/bills/static/HB0320.html
H.B. 321,2024-RS,"Rep. Judkins, Marsha","Sen. Weiler, Todd D.",Eric N. Weeks,,"1 Mar 2024, House/ filed",Eviction Records Amendments,This bill modifies provisions related to the expungement of evictions.,,https://le.utah.gov/~2024/bills/static/HB0321.html
