bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.R. 4,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-01,Bill Received from House for Enrolling,,,13
H.R. 4,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-01,Draft of Enrolled Bill Prepared,,,14
H.R. 4,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,15
H.R. 4,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,16
H.R. 4,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,17
H.R. 4,2023-RS,House,Lieutenant Governor's office for filing,2023-03-13,House/ to Lieutenant Governor,,,18
S.B. 1,2023-RS,,Legislative Research and General Counsel,2023-01-16,Bill Numbered but not Distributed,,,1
S.B. 1,2023-RS,,Legislative Research and General Counsel,2023-01-16,Numbered Bill Publicly Distributed,,,2
S.B. 1,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-16,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 1,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-17,LFA/ fiscal note sent to sponsor,,,4
S.B. 1,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-17,LFA/ fiscal note publicly available,,,5
S.B. 1,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-17,Senate/ received bill from Legislative Research,,,6
S.B. 1,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-17,Senate/ received fiscal note from Fiscal Analyst,,,7
S.B. 1,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,8
S.B. 1,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ Rules to 2nd Reading Calendar,,,9
S.B. 1,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 1,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=84&house=S,11
S.B. 1,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=89&house=S,12
S.B. 1,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ passed 2nd & 3rd readings/ suspension,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=90&house=S,13
S.B. 1,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ to House,,,14
S.B. 1,2023-RS,House,Clerk of the House,2023-01-25,House/ received from Senate,,,15
S.B. 1,2023-RS,House,House Rules Committee,2023-01-25,House/ 1st reading (Introduced),,,16
S.B. 1,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ Rules to 3rd Reading Calendar,,,17
S.B. 1,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,18
S.B. 1,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 3rd reading,,,19
S.B. 1,2023-RS,House,House Speaker,2023-01-26,House/ passed 3rd reading,72 1 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=112&house=H,20
S.B. 1,2023-RS,House,Senate President,2023-01-26,House/ signed by Speaker/ returned to Senate,,,21
S.B. 1,2023-RS,House,Senate President,2023-01-26,House/ to Senate,,,22
S.B. 1,2023-RS,Senate,Senate President,2023-01-26,Senate/ received from House,,,23
S.B. 1,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-01-26,Senate/ signed by President/ sent for enrolling,,,24
S.B. 1,2023-RS,,Legislative Research and General Counsel,2023-01-27,Bill Received from Senate for Enrolling,,,25
S.B. 1,2023-RS,,Legislative Research and General Counsel,2023-01-27,Draft of Enrolled Bill Prepared,,,26
S.B. 1,2023-RS,,Senate Secretary,2023-01-31,Enrolled Bill Returned to House or Senate,,,27
S.B. 1,2023-RS,Senate,Senate Secretary,2023-01-31,Senate/ enrolled bill to Printing,,,28
S.B. 1,2023-RS,,Lieutenant Governor's office for filing,2023-02-02,Governor Signed,,,29
S.B. 1,2023-RS,Senate,Senate Secretary,2023-02-09,Senate/ received enrolled bill from Printing,,,30
S.B. 1,2023-RS,Senate,Executive Branch - Governor,2023-02-09,Senate/ to Governor,,,31
S.B. 2,2023-RS,,Legislative Research and General Counsel,2023-02-26,Bill Numbered but not Distributed,,,1
S.B. 2,2023-RS,,Legislative Research and General Counsel,2023-02-26,Numbered Bill Publicly Distributed,,,2
S.B. 2,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-26,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 2,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-26,LFA/ fiscal note sent to sponsor,,,4
S.B. 2,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-27,Senate/ received bill from Legislative Research,,,5
S.B. 2,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-02-27,LFA/ fiscal note publicly available,,,6
S.B. 2,2023-RS,Senate,Senate Rules Committee,2023-02-27,Senate/ 1st reading (Introduced),,,7
S.B. 2,2023-RS,Senate,Senate Rules Committee,2023-02-27,Senate/ received fiscal note from Fiscal Analyst,,,8
S.B. 2,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ lifted from Rules,,,9
S.B. 2,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 2,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1443&house=S,11
S.B. 2,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1514&house=S,12
S.B. 2,2023-RS,Senate,Clerk of the House,2023-02-28,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1515&house=S,13
S.B. 2,2023-RS,Senate,Clerk of the House,2023-02-28,Senate/ to House,,,14
S.B. 2,2023-RS,House,Clerk of the House,2023-02-28,House/ received from Senate,,,15
S.B. 2,2023-RS,House,House Rules Committee,2023-02-28,House/ 1st reading (Introduced),,,16
S.B. 2,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ Rules to 3rd Reading Calendar,,,17
S.B. 2,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 2nd reading,,,18
S.B. 2,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 3rd reading,,,19
S.B. 2,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1162&house=H,20
S.B. 2,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-03-01,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1316&house=H,21
S.B. 2,2023-RS,House,House Speaker,2023-03-01,House/ passed 3rd reading,67 1 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1317&house=H,22
S.B. 2,2023-RS,House,Senate President,2023-03-01,House/ signed by Speaker/ returned to Senate,,,23
S.B. 2,2023-RS,House,Senate President,2023-03-01,House/ to Senate,,,24
S.B. 2,2023-RS,Senate,Senate President,2023-03-02,Senate/ received from House,,,25
S.B. 2,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-03-02,Senate/ signed by President/ sent for enrolling,,,26
S.B. 2,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Bill Received from Senate for Enrolling,,,27
S.B. 2,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Draft of Enrolled Bill Prepared,,,28
S.B. 2,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,29
S.B. 2,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,30
S.B. 2,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,31
S.B. 2,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,32
S.B. 2,2023-RS,,Lieutenant Governor's office for filing,2023-03-23,Governor Signed,,,33
S.B. 3,2023-RS,,Legislative Research and General Counsel,2023-03-03,Bill Numbered but not Distributed,,,1
S.B. 3,2023-RS,,Legislative Research and General Counsel,2023-03-03,Numbered Bill Publicly Distributed,,,2
S.B. 3,2023-RS,Fiscal,Legislative Research and General Counsel,2023-03-03,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 3,2023-RS,Senate,Waiting for Introduction in the Senate,2023-03-03,Senate/ received bill from Legislative Research,,,4
S.B. 3,2023-RS,Senate,Senate Rules Committee,2023-03-03,Senate/ 1st reading (Introduced),,,5
S.B. 3,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ placed on 2nd Reading Calendar,,,6
S.B. 3,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ 2nd & 3rd readings/ suspension,,,7
S.B. 3,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=2028&house=S,8
S.B. 3,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=2064&house=S,9
S.B. 3,2023-RS,Fiscal,Senate 2nd Reading Calendar,2023-03-03,LFA/ fiscal note publicly available,,,10
S.B. 3,2023-RS,Fiscal,Senate 2nd Reading Calendar,2023-03-03,LFA/ fiscal note sent to sponsor,,,11
S.B. 3,2023-RS,Senate,Clerk of the House,2023-03-03,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=2065&house=S,12
S.B. 3,2023-RS,Senate,Clerk of the House,2023-03-03,Senate/ to House,,,13
S.B. 3,2023-RS,House,Clerk of the House,2023-03-03,House/ received from Senate,,,14
S.B. 3,2023-RS,House,House Rules Committee,2023-03-03,House/ 1st reading (Introduced),,,15
S.B. 3,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-03-03,House/ Rules to 3rd Reading Calendar,,,16
S.B. 3,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-03-03,House/ 2nd reading,,,17
S.B. 3,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-03-03,House/ 3rd reading,,,18
S.B. 3,2023-RS,Senate,House 3rd Reading Calendar for Senate bills,2023-03-03,Senate/ received fiscal note from Fiscal Analyst,,,19
S.B. 3,2023-RS,House,House Speaker,2023-03-03,House/ passed 3rd reading,70 1 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1616&house=H,20
S.B. 3,2023-RS,House,Senate President,2023-03-03,House/ signed by Speaker/ returned to Senate,,,21
S.B. 3,2023-RS,House,Senate President,2023-03-03,House/ to Senate,,,22
S.B. 3,2023-RS,Senate,Senate President,2023-03-03,Senate/ received from House,,,23
S.B. 3,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-03-03,Senate/ signed by President/ sent for enrolling,,,24
S.B. 3,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Bill Received from Senate for Enrolling,,,25
S.B. 3,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Draft of Enrolled Bill Prepared,,,26
S.B. 3,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,27
S.B. 3,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,28
S.B. 3,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,29
S.B. 3,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,30
S.B. 3,2023-RS,,Lieutenant Governor's office for filing,2023-03-23,Governor Line Item Veto,,,31
S.B. 5,2023-RS,,Legislative Research and General Counsel,2023-01-15,Bill Numbered but not Distributed,,,1
S.B. 5,2023-RS,,Legislative Research and General Counsel,2023-01-15,Numbered Bill Publicly Distributed,,,2
S.B. 5,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-15,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 5,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received bill from Legislative Research,,,4
S.B. 5,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-17,LFA/ fiscal note sent to sponsor,,,5
S.B. 5,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-17,LFA/ fiscal note publicly available,,,6
S.B. 5,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 5,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ received fiscal note from Fiscal Analyst,,,8
S.B. 5,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ Rules to 2nd Reading Calendar,,,9
S.B. 5,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 5,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ passed 2nd & 3rd readings/ suspension,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=85&house=S,11
S.B. 5,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ to House,,,12
S.B. 5,2023-RS,House,Clerk of the House,2023-01-25,House/ received from Senate,,,13
S.B. 5,2023-RS,House,House Rules Committee,2023-01-25,House/ 1st reading (Introduced),,,14
S.B. 5,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ Rules to 3rd Reading Calendar,,,15
S.B. 5,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,16
S.B. 5,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 3rd reading,,,17
S.B. 5,2023-RS,House,House Speaker,2023-01-26,House/ passed 3rd reading,70 2 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=113&house=H,18
S.B. 5,2023-RS,House,Senate President,2023-01-26,House/ signed by Speaker/ returned to Senate,,,19
S.B. 5,2023-RS,House,Senate President,2023-01-26,House/ to Senate,,,20
S.B. 5,2023-RS,Senate,Senate President,2023-01-26,Senate/ received from House,,,21
S.B. 5,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-01-26,Senate/ signed by President/ sent for enrolling,,,22
S.B. 5,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Bill Received from Senate for Enrolling,,,23
S.B. 5,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Draft of Enrolled Bill Prepared,,,24
S.B. 5,2023-RS,,Senate Secretary,2023-01-27,Enrolled Bill Returned to House or Senate,,,25
S.B. 5,2023-RS,Senate,Senate Secretary,2023-01-27,Senate/ enrolled bill to Printing,,,26
S.B. 5,2023-RS,,Lieutenant Governor's office for filing,2023-02-02,Governor Signed,,,27
S.B. 5,2023-RS,Senate,Senate Secretary,2023-02-09,Senate/ received enrolled bill from Printing,,,28
S.B. 5,2023-RS,Senate,Executive Branch - Governor,2023-02-09,Senate/ to Governor,,,29
S.B. 6,2023-RS,,Legislative Research and General Counsel,2023-01-15,Bill Numbered but not Distributed,,,1
S.B. 6,2023-RS,,Legislative Research and General Counsel,2023-01-15,Numbered Bill Publicly Distributed,,,2
S.B. 6,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-15,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 6,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received bill from Legislative Research,,,4
S.B. 6,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-16,LFA/ fiscal note sent to sponsor,,,5
S.B. 6,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-17,LFA/ fiscal note publicly available,,,6
S.B. 6,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 6,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ received fiscal note from Fiscal Analyst,,,8
S.B. 6,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ Rules to 2nd Reading Calendar,,,9
S.B. 6,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 6,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ passed 2nd & 3rd readings/ suspension,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=86&house=S,11
S.B. 6,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ to House,,,12
S.B. 6,2023-RS,House,Clerk of the House,2023-01-25,House/ received from Senate,,,13
S.B. 6,2023-RS,House,House Rules Committee,2023-01-25,House/ 1st reading (Introduced),,,14
S.B. 6,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ Rules to 3rd Reading Calendar,,,15
S.B. 6,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,16
S.B. 6,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 3rd reading,,,17
S.B. 6,2023-RS,House,House Speaker,2023-01-26,House/ passed 3rd reading,69 2 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=114&house=H,18
S.B. 6,2023-RS,House,Senate President,2023-01-26,House/ signed by Speaker/ returned to Senate,,,19
S.B. 6,2023-RS,House,Senate President,2023-01-26,House/ to Senate,,,20
S.B. 6,2023-RS,Senate,Senate President,2023-01-26,Senate/ received from House,,,21
S.B. 6,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-01-26,Senate/ signed by President/ sent for enrolling,,,22
S.B. 6,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Bill Received from Senate for Enrolling,,,23
S.B. 6,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Draft of Enrolled Bill Prepared,,,24
S.B. 6,2023-RS,,Senate Secretary,2023-01-27,Enrolled Bill Returned to House or Senate,,,25
S.B. 6,2023-RS,Senate,Senate Secretary,2023-01-27,Senate/ enrolled bill to Printing,,,26
S.B. 6,2023-RS,,Lieutenant Governor's office for filing,2023-02-02,Governor Signed,,,27
S.B. 6,2023-RS,Senate,Senate Secretary,2023-02-09,Senate/ received enrolled bill from Printing,,,28
S.B. 6,2023-RS,Senate,Executive Branch - Governor,2023-02-09,Senate/ to Governor,,,29
S.B. 7,2023-RS,,Legislative Research and General Counsel,2023-01-15,Bill Numbered but not Distributed,,,1
S.B. 7,2023-RS,,Legislative Research and General Counsel,2023-01-15,Numbered Bill Publicly Distributed,,,2
S.B. 7,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-15,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 7,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received bill from Legislative Research,,,4
S.B. 7,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-16,LFA/ fiscal note sent to sponsor,,,5
S.B. 7,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-17,LFA/ fiscal note publicly available,,,6
S.B. 7,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 7,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ received fiscal note from Fiscal Analyst,,,8
S.B. 7,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-24,Senate/ Rules to 2nd Reading Calendar,,,9
S.B. 7,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ 2nd & 3rd readings/ suspension,,,10
S.B. 7,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-25,Senate/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=87&house=S,11
S.B. 7,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ passed 2nd & 3rd readings/ suspension,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=88&house=S,12
S.B. 7,2023-RS,Senate,Clerk of the House,2023-01-25,Senate/ to House,,,13
S.B. 7,2023-RS,House,Clerk of the House,2023-01-25,House/ received from Senate,,,14
S.B. 7,2023-RS,House,House Rules Committee,2023-01-25,House/ 1st reading (Introduced),,,15
S.B. 7,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ Rules to 3rd Reading Calendar,,,16
S.B. 7,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 2nd reading,,,17
S.B. 7,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-01-26,House/ 3rd reading,,,18
S.B. 7,2023-RS,House,House Speaker,2023-01-26,House/ passed 3rd reading,69 2 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=115&house=H,19
S.B. 7,2023-RS,House,Senate President,2023-01-26,House/ signed by Speaker/ returned to Senate,,,20
S.B. 7,2023-RS,House,Senate President,2023-01-26,House/ to Senate,,,21
S.B. 7,2023-RS,Senate,Senate President,2023-01-26,Senate/ received from House,,,22
S.B. 7,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-01-26,Senate/ signed by President/ sent for enrolling,,,23
S.B. 7,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Bill Received from Senate for Enrolling,,,24
S.B. 7,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-01-27,Draft of Enrolled Bill Prepared,,,25
S.B. 7,2023-RS,,Senate Secretary,2023-01-27,Enrolled Bill Returned to House or Senate,,,26
S.B. 7,2023-RS,Senate,Senate Secretary,2023-01-27,Senate/ enrolled bill to Printing,,,27
S.B. 7,2023-RS,,Lieutenant Governor's office for filing,2023-02-02,Governor Signed,,,28
S.B. 7,2023-RS,Senate,Senate Secretary,2023-02-09,Senate/ received enrolled bill from Printing,,,29
S.B. 7,2023-RS,Senate,Executive Branch - Governor,2023-02-09,Senate/ to Governor,,,30
S.B. 8,2023-RS,,Legislative Research and General Counsel,2023-01-15,Bill Numbered but not Distributed,,,1
S.B. 8,2023-RS,,Legislative Research and General Counsel,2023-01-15,Numbered Bill Publicly Distributed,,,2
S.B. 8,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-16,Senate/ received bill from Legislative Research,,,3
S.B. 8,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,4
S.B. 8,2023-RS,Senate,Senate Rules Committee,2023-01-19,Senate/ received fiscal note from Fiscal Analyst,,,5
S.B. 8,2023-RS,Fiscal,Senate Rules Committee,2023-02-26,LFA/ fiscal note sent to sponsor,,,6
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-27,Senate/ to Printing with fiscal note,,,7
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ lifted from Rules,,,8
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ 2nd & 3rd readings/ suspension,,,9
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1444&house=S,10
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1516&house=S,11
S.B. 8,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-28,Senate/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1517&house=S,12
S.B. 8,2023-RS,Senate,Clerk of the House,2023-02-28,Senate/ passed 2nd & 3rd readings/ suspension,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1518&house=S,13
S.B. 8,2023-RS,Senate,Clerk of the House,2023-02-28,Senate/ to House,,,14
S.B. 8,2023-RS,House,Clerk of the House,2023-02-28,House/ received from Senate,,,15
S.B. 8,2023-RS,House,House Rules Committee,2023-02-28,House/ 1st reading (Introduced),,,16
S.B. 8,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ Rules to 3rd Reading Calendar,,,17
S.B. 8,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 2nd reading,,,18
S.B. 8,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 3rd reading,,,19
S.B. 8,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1163&house=H,20
S.B. 8,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-03-01,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1318&house=H,21
S.B. 8,2023-RS,House,House Speaker,2023-03-01,House/ passed 3rd reading,67 1 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1319&house=H,22
S.B. 8,2023-RS,House,Senate President,2023-03-01,House/ signed by Speaker/ returned to Senate,,,23
S.B. 8,2023-RS,House,Senate President,2023-03-01,House/ to Senate,,,24
S.B. 8,2023-RS,Senate,Senate President,2023-03-02,Senate/ received from House,,,25
S.B. 8,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-03-02,Senate/ signed by President/ sent for enrolling,,,26
S.B. 8,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Bill Received from Senate for Enrolling,,,27
S.B. 8,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-09,Draft of Enrolled Bill Prepared,,,28
S.B. 8,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,29
S.B. 8,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,30
S.B. 8,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,31
S.B. 8,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,32
S.B. 8,2023-RS,,Lieutenant Governor's office for filing,2023-03-23,Governor Signed,,,33
S.B. 9,2023-RS,,Legislative Research and General Counsel,2022-12-13,Bill Numbered but not Distributed,,,1
S.B. 9,2023-RS,,Legislative Research and General Counsel,2022-12-16,Numbered Bill Publicly Distributed,,,2
S.B. 9,2023-RS,Fiscal,Legislative Research and General Counsel,2022-12-16,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 9,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-11,Senate/ received bill from Legislative Research,,,4
S.B. 9,2023-RS,Fiscal,Waiting for Introduction in the Senate,2023-01-11,LFA/ fiscal note publicly available,,,5
S.B. 9,2023-RS,Senate,Waiting for Introduction in the Senate,2023-01-13,Senate/ received fiscal note from Fiscal Analyst,,,6
S.B. 9,2023-RS,Senate,Senate Rules Committee,2023-01-17,Senate/ 1st reading (Introduced),,,7
S.B. 9,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ placed on 2nd Reading Calendar,,,8
S.B. 9,2023-RS,Senate,Senate 2nd Reading Calendar,2023-01-17,Senate/ 2nd & 3rd readings/ suspension,,,9
