bill_id,session,chamber,location,action_date,action,vote,vote_url,order
S.B. 199,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Draft of Enrolled Bill Prepared,,,33
S.B. 199,2024-RS,,Senate Secretary,2024-03-08,Enrolled Bill Returned to House or Senate,,,34
S.B. 199,2024-RS,Senate,Senate Secretary,2024-03-08,Senate/ enrolled bill to Printing,,,35
S.B. 199,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,36
S.B. 199,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,37
S.B. 199,2024-RS,,Lieutenant Governor's office for filing,2024-03-14,Governor Signed,,,38
S.B. 200,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 200,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 200,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,3
S.B. 200,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,4
S.B. 200,2024-RS,Senate,Senate Rules Committee,2024-02-12,Senate/ received fiscal note from Fiscal Analyst,,,5
S.B. 200,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-14,Senate/ to standing committee,,,6
S.B. 200,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-19,Senate/ to Printing with fiscal note,,,7
S.B. 200,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-20,Senate Comm - Substitute Recommendation from # 0 to # 2,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=32022,8
S.B. 200,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-20,Senate Comm - Amendment Recommendation # 1,5 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=32023,9
S.B. 200,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-20,Senate Comm - Amendment Recommendation # 2,5 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=32024,10
S.B. 200,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-20,Senate Comm - Favorable Recommendation,4 2 0,https://le.utah.gov/mtgvotes.jsp?voteid=32041,11
S.B. 200,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-21,Senate/ comm rpt/ substituted/ amended,,,12
S.B. 200,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-21,Senate/ placed on 2nd Reading Calendar,,,13
S.B. 200,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ 2nd reading,,,14
S.B. 200,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1426&house=S,15
S.B. 200,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1459&house=S,16
S.B. 200,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-23,Senate/ passed 2nd reading,19 4 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1460&house=S,17
S.B. 200,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-26,Senate/ 3rd reading,,,18
S.B. 200,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-26,Senate/ substituted from # 2 to # 4,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1501&house=S,19
S.B. 200,2024-RS,Senate,Clerk of the House,2024-02-26,Senate/ passed 3rd reading,23 4 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1502&house=S,20
S.B. 200,2024-RS,Senate,Clerk of the House,2024-02-26,Senate/ to House,,,21
S.B. 200,2024-RS,House,Clerk of the House,2024-02-26,House/ received from Senate,,,22
S.B. 200,2024-RS,House,House Rules Committee,2024-02-26,House/ 1st reading (Introduced),,,23
S.B. 200,2024-RS,House,House Law Enforcement and Criminal Justice Committee,2024-02-26,House/ to standing committee,,,24
S.B. 200,2024-RS,Fiscal,House Law Enforcement and Criminal Justice Committee,2024-02-27,LFA/ fiscal note sent to sponsor,,,25
S.B. 200,2024-RS,Fiscal,House Law Enforcement and Criminal Justice Committee,2024-02-27,LFA/ fiscal note publicly available,,,26
S.B. 200,2024-RS,,House Law Enforcement and Criminal Justice Committee,2024-02-27,House Comm - Favorable Recommendation,6 2 4,https://le.utah.gov/mtgvotes.jsp?voteid=32757,27
S.B. 200,2024-RS,House,House Law Enforcement and Criminal Justice Committee,2024-02-27,House/ committee report favorable,,,28
S.B. 200,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-27,House/ 2nd reading,,,29
S.B. 200,2024-RS,House,House Rules Committee,2024-02-27,House/ 3rd Reading Calendar to Rules,,,30
S.B. 200,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ Rules to 3rd Reading Calendar,,,31
S.B. 200,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ 3rd reading,,,32
S.B. 200,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1464&house=H,33
S.B. 200,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1474&house=H,34
S.B. 200,2024-RS,House,House Speaker,2024-03-01,House/ passed 3rd reading,59 15 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1475&house=H,35
S.B. 200,2024-RS,House,Senate President,2024-03-01,House/ signed by Speaker/ returned to Senate,,,36
S.B. 200,2024-RS,House,Senate President,2024-03-01,House/ to Senate,,,37
S.B. 200,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,38
S.B. 200,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-03-01,Senate/ signed by President/ sent for enrolling,,,39
S.B. 200,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Bill Received from Senate for Enrolling,,,40
S.B. 200,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Draft of Enrolled Bill Prepared,,,41
S.B. 200,2024-RS,,Senate Secretary,2024-03-08,Enrolled Bill Returned to House or Senate,,,42
S.B. 200,2024-RS,Senate,Senate Secretary,2024-03-08,Senate/ enrolled bill to Printing,,,43
S.B. 200,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,44
S.B. 200,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,45
S.B. 200,2024-RS,,Lieutenant Governor's office for filing,2024-03-13,Governor Signed,,,46
S.B. 201,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 201,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 201,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-05,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 201,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,4
S.B. 201,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,5
S.B. 201,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-06,Senate/ to standing committee,,,6
S.B. 201,2024-RS,,Senate Government Operations and Political Subdivisions Committee,2024-02-07,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=31051,7
S.B. 201,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-08,Senate/ committee report favorable,,,8
S.B. 201,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 201,2024-RS,Fiscal,Senate 2nd Reading Calendar,2024-02-08,LFA/ fiscal note sent to sponsor,,,10
S.B. 201,2024-RS,Fiscal,Senate 2nd Reading Calendar,2024-02-08,LFA/ fiscal note publicly available,,,11
S.B. 201,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-09,Senate/ received fiscal note from Fiscal Analyst,,,12
S.B. 201,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,13
S.B. 201,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=653&house=S,14
S.B. 201,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,15
S.B. 201,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ passed 3rd reading,22 0 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=721&house=S,16
S.B. 201,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ to House,,,17
S.B. 201,2024-RS,House,Clerk of the House,2024-02-13,House/ received from Senate,,,18
S.B. 201,2024-RS,House,House Rules Committee,2024-02-13,House/ 1st reading (Introduced),,,19
S.B. 201,2024-RS,House,House Political Subdivisions Committee,2024-02-15,House/ to standing committee,,,20
S.B. 201,2024-RS,,House Political Subdivisions Committee,2024-02-20,House Comm - Favorable Recommendation,9 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31946,21
S.B. 201,2024-RS,House,House Political Subdivisions Committee,2024-02-20,House/ committee report favorable,,,22
S.B. 201,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-20,House/ 2nd reading,,,23
S.B. 201,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-22,House/ 3rd reading,,,24
S.B. 201,2024-RS,House,House Speaker,2024-02-22,House/ passed 3rd reading,61 5 9,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=823&house=H,25
S.B. 201,2024-RS,House,Senate President,2024-02-22,House/ signed by Speaker/ returned to Senate,,,26
S.B. 201,2024-RS,House,Senate President,2024-02-22,House/ to Senate,,,27
S.B. 201,2024-RS,Senate,Senate President,2024-02-22,Senate/ received from House,,,28
S.B. 201,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-02-22,Senate/ signed by President/ sent for enrolling,,,29
S.B. 201,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-26,Bill Received from Senate for Enrolling,,,30
S.B. 201,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-26,Draft of Enrolled Bill Prepared,,,31
S.B. 201,2024-RS,,Senate Secretary,2024-03-11,Enrolled Bill Returned to House or Senate,,,32
S.B. 201,2024-RS,Senate,Senate Secretary,2024-03-11,Senate/ enrolled bill to Printing,,,33
S.B. 201,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,34
S.B. 201,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,35
S.B. 201,2024-RS,,Lieutenant Governor's office for filing,2024-03-21,Governor Signed,,,36
S.B. 202,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 202,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 202,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-05,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 202,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received bill from Legislative Research,,,4
S.B. 202,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,5
S.B. 202,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-06,Senate/ to standing committee,,,6
S.B. 202,2024-RS,Fiscal,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-07,LFA/ fiscal note sent to sponsor,,,7
S.B. 202,2024-RS,Fiscal,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-08,LFA/ fiscal note publicly available,,,8
S.B. 202,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-08,Senate Comm - Favorable Recommendation,6 0 0,https://le.utah.gov/mtgvotes.jsp?voteid=31232,9
S.B. 202,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-09,Senate/ received fiscal note from Fiscal Analyst,,,10
S.B. 202,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-09,Senate/ committee report favorable,,,11
S.B. 202,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-09,Senate/ placed on 2nd Reading Calendar,,,12
S.B. 202,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,13
S.B. 202,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,23 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=672&house=S,14
S.B. 202,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,15
S.B. 202,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ passed 3rd reading,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=742&house=S,16
S.B. 202,2024-RS,Senate,Clerk of the House,2024-02-13,Senate/ to House,,,17
S.B. 202,2024-RS,House,Clerk of the House,2024-02-13,House/ received from Senate,,,18
S.B. 202,2024-RS,House,House Rules Committee,2024-02-13,House/ 1st reading (Introduced),,,19
S.B. 202,2024-RS,House,House Judiciary Committee,2024-02-15,House/ to standing committee,,,20
S.B. 202,2024-RS,,House Judiciary Committee,2024-02-23,House Comm - Favorable Recommendation,8 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=32379,21
S.B. 202,2024-RS,House,House Judiciary Committee,2024-02-23,House/ committee report favorable,,,22
S.B. 202,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-23,House/ 2nd reading,,,23
S.B. 202,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-29,House/ 3rd reading,,,24
S.B. 202,2024-RS,House,House Speaker,2024-02-29,House/ passed 3rd reading,70 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1359&house=H,25
S.B. 202,2024-RS,House,Senate President,2024-02-29,House/ signed by Speaker/ returned to Senate,,,26
S.B. 202,2024-RS,House,Senate President,2024-02-29,House/ to Senate,,,27
S.B. 202,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,28
S.B. 202,2024-RS,Senate,Legislative Research and General Counsel / Enrolling,2024-03-01,Senate/ signed by President/ sent for enrolling,,,29
S.B. 202,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Bill Received from Senate for Enrolling,,,30
S.B. 202,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-01,Draft of Enrolled Bill Prepared,,,31
S.B. 202,2024-RS,,Senate Secretary,2024-03-07,Enrolled Bill Returned to House or Senate,,,32
S.B. 202,2024-RS,Senate,Senate Secretary,2024-03-07,Senate/ enrolled bill to Printing,,,33
S.B. 202,2024-RS,Senate,Senate Secretary,2024-03-12,Senate/ received enrolled bill from Printing,,,34
S.B. 202,2024-RS,Senate,Executive Branch - Governor,2024-03-12,Senate/ to Governor,,,35
S.B. 202,2024-RS,,Lieutenant Governor's office for filing,2024-03-13,Governor Signed,,,36
S.B. 203,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
S.B. 203,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
S.B. 203,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-06,Senate/ received bill from Legislative Research,,,3
S.B. 203,2024-RS,Senate,Senate Rules Committee,2024-02-06,Senate/ 1st reading (Introduced),,,4
S.B. 203,2024-RS,Senate,Senate Business and Labor Committee,2024-02-06,Senate/ to standing committee,,,5
S.B. 203,2024-RS,,Senate Business and Labor Committee,2024-02-08,Senate Comm - Favorable Recommendation,7 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31186,6
S.B. 203,2024-RS,Senate,Senate Business and Labor Committee,2024-02-08,Senate/ received fiscal note from Fiscal Analyst,,,7
S.B. 203,2024-RS,Senate,Senate Business and Labor Committee,2024-02-08,Senate/ committee report favorable,,,8
S.B. 203,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-08,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 203,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ 2nd reading,,,10
S.B. 203,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-12,Senate/ passed 2nd reading,20 2 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=661&house=S,11
S.B. 203,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ 3rd reading,,,12
S.B. 203,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-13,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=727&house=S,13
S.B. 203,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=912&house=S,14
S.B. 203,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=913&house=S,15
S.B. 203,2024-RS,Senate,Clerk of the House,2024-02-15,Senate/ passed 3rd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=914&house=S,16
S.B. 203,2024-RS,Senate,Clerk of the House,2024-02-15,Senate/ to House,,,17
S.B. 203,2024-RS,Fiscal,Clerk of the House,2024-02-17,LFA/ fiscal note sent to sponsor,,,18
S.B. 203,2024-RS,Fiscal,Clerk of the House,2024-02-19,LFA/ fiscal note publicly available,,,19
S.B. 203,2024-RS,House,Clerk of the House,2024-02-21,House/ received from Senate,,,20
S.B. 203,2024-RS,House,House Rules Committee,2024-02-21,House/ 1st reading (Introduced),,,21
S.B. 203,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-22,House/ to standing committee,,,22
S.B. 203,2024-RS,,"House Natural Resources, Agriculture, and Environment Committee",2024-02-26,House Comm - Favorable Recommendation,7 4 3,https://le.utah.gov/mtgvotes.jsp?voteid=32547,23
S.B. 203,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-26,House/ committee report favorable,,,24
S.B. 203,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-02-26,House/ 2nd reading,,,25
S.B. 203,2024-RS,House,House Rules Committee,2024-02-27,House/ 3rd Reading Calendar to Rules,,,26
S.B. 203,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ Rules to 3rd Reading Calendar,,,27
S.B. 203,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ 3rd reading,,,28
S.B. 203,2024-RS,House,House 3rd Reading Calendar for Senate bills,2024-03-01,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1467&house=H,29
S.B. 203,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,30
S.B. 203,2024-RS,House,Senate Secretary,2024-03-01,House/ to Senate,,,31
S.B. 203,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ received from House,,,32
S.B. 203,2024-RS,Senate,Senate file for bills not passed,2024-03-01,Senate/ filed,,,33
S.B. 204,2024-RS,,Legislative Research and General Counsel,2024-02-06,Bill Numbered but not Distributed,,,1
