bill_number,session,session_year,session_type,chamber,action_date,action,journal_page,order
HB0108,102nd,2023,RS,,2023-04-05,Voted Do Pass (H),,7
HB0108,102nd,2023,RS,,2023-04-06,Reported Do Pass (H) - AYES: 4 NOES: 0 PRESENT: 0,H 1425,8
HB0108,102nd,2023,RS,,2023-04-17,Referred: Rules - Regulatory Oversight(H),H 1788,9
HB0108,102nd,2023,RS,,2023-04-24,Executive Session Completed (H),,10
HB0108,102nd,2023,RS,,2023-04-24,Voted Do Pass (H),,11
HB0108,102nd,2023,RS,,2023-04-24,Reported Do Pass (H) - AYES: 8 NOES: 0 PRESENT: 1,H 1915,12
HB0109,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0109,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0109,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0109,102nd,2023,RS,,2023-03-09,Referred: Emerging Issues(H),H 851,4
HB0109,102nd,2023,RS,,2023-03-29,Public Hearing Completed (H),,5
HB0109,102nd,2023,RS,,2023-04-05,Executive Session Completed (H),,6
HB0109,102nd,2023,RS,,2023-04-05,HCS Voted Do Pass (H),,7
HB0109,102nd,2023,RS,,2023-04-11,HCS Reported Do Pass (H) - AYES: 13 NOES: 0 PRESENT: 0,H 1490,8
HB0109,102nd,2023,RS,,2023-04-12,Referred: Rules - Legislative Oversight(H),H 1617,9
HB0109,102nd,2023,RS,,2023-04-17,Executive Session Completed (H),,10
HB0109,102nd,2023,RS,,2023-04-17,Voted Do Pass (H),,11
HB0109,102nd,2023,RS,,2023-04-17,Reported Do Pass (H) - AYES: 10 NOES: 0 PRESENT: 0,H 1782,12
HB0109,102nd,2023,RS,,2023-04-25,Placed on the Informal Perfection Calendar (H),H 1928,13
HB0109,102nd,2023,RS,,2023-05-10,Dropped from Calendar - Pursuant to House Rules (H),H 3304,14
HB0110,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0110,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0110,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0110,102nd,2023,RS,,2023-03-28,Referred: Crime Prevention and Public Safety(H),H 1192,4
HB0111,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0111,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0111,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0111,102nd,2023,RS,,2023-04-03,Referred: Elementary and Secondary Education(H),H 1316,4
HB0112,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0112,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0112,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0112,102nd,2023,RS,,2023-05-12,Referred: Elementary and Secondary Education(H),H 3494,4
HB0113,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0113,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0113,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0113,102nd,2023,RS,,2023-03-02,Referred: Judiciary(H),H 749,4
HB0114,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0114,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0114,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0114,102nd,2023,RS,,2023-03-09,Referred: Children and Families(H),H 851,4
HB0115,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0115,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0115,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0115,102nd,2023,RS,,2023-01-17,Referred: Professional Registration and Licensing(H),H 308,4
HB0115,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HB0115,102nd,2023,RS,,2023-01-31,Executive Session Completed (H),,6
HB0115,102nd,2023,RS,,2023-01-31,HCS Voted Do Pass (H),,7
HB0115,102nd,2023,RS,,2023-02-01,HCS Reported Do Pass (H) - AYES: 10 NOES: 0 PRESENT: 0,H 460,8
HB0115,102nd,2023,RS,,2023-02-02,Referred: Rules - Administrative Oversight(H),H 472,9
HB0115,102nd,2023,RS,,2023-02-06,Executive Session Completed (H),,10
HB0115,102nd,2023,RS,,2023-02-06,Voted Do Pass (H),,11
HB0115,102nd,2023,RS,,2023-02-06,Reported Do Pass (H) - AYES: 10 NOES: 0 PRESENT: 0,H 485,12
HB0115,102nd,2023,RS,,2023-02-08,Placed on the Informal Perfection Calendar (H),H 511,13
HB0115,102nd,2023,RS,,2023-02-08,Taken Up for Perfection (H),H 520,14
HB0115,102nd,2023,RS,,2023-02-08,Title of Bill - Agreed To,H 520,15
HB0115,102nd,2023,RS,,2023-02-08,HCS Adopted (H),H 520,16
HB0115,102nd,2023,RS,,2023-02-08,"Perfected with Amendments (H) - HA 1, adopted. AYES: 141 NOES: 1 PRESENT: 0",H 520 - 521,17
HB0115,102nd,2023,RS,,2023-02-09,Taken Up for Third Reading (H),H 552,18
HB0115,102nd,2023,RS,,2023-02-09,Third Read and Passed (H) - AYES: 147 NOES: 1 PRESENT: 0,H 552 - 553,19
HB0115,102nd,2023,RS,,2023-02-09,Reported to the Senate and First Read (S),S 333 - 334,20
HB0115,102nd,2023,RS,,2023-02-23,Second read and referred: Governmental Accountability(S),S 440,21
HB0115,102nd,2023,RS,,2023-02-27,"Public Hearing Scheduled (S) - Thursday, March 2, 2023, 8:00 a.m., Senate Lounge",,22
HB0115,102nd,2023,RS,,2023-03-02,Public Hearing Held (S),,23
HB0115,102nd,2023,RS,,2023-03-02,Executive Session Held (S),,24
HB0115,102nd,2023,RS,,2023-03-02,Voted Do Pass (S),,25
HB0115,102nd,2023,RS,,2023-03-02,Reported Do Pass (S),S 533,26
HB0115,102nd,2023,RS,,2023-04-04,Taken Up for Third Reading (S),S 908,27
HB0115,102nd,2023,RS,,2023-04-04,SS Offered,S 908,28
HB0115,102nd,2023,RS,,2023-04-04,SS Adopted (S),S 908,29
HB0115,102nd,2023,RS,,2023-04-04,Third Read and Passed (S) - AYES: 31 NOES: 2 PRESENT: 0,S 908,30
HB0115,102nd,2023,RS,,2023-04-04,Reported to the House with... (H) - SS,H 1342 - 1343,31
HB0115,102nd,2023,RS,,2023-04-04,Referred: Fiscal Review(H),H 1343,32
HB0115,102nd,2023,RS,,2023-04-06,Executive Session Completed (H),,33
HB0115,102nd,2023,RS,,2023-04-06,Voted Do Pass (H),,34
HB0115,102nd,2023,RS,,2023-04-06,Reported Do Pass (H) - AYES: 6 NOES: 0 PRESENT: 0,H 1413,35
HB0115,102nd,2023,RS,,2023-05-12,Taken Up,H 3425,36
HB0115,102nd,2023,RS,,2023-05-12,House Adopts (H) - SS AYES: 141 NOES: 15 PRESENT: 0,H 3425 - 3426,37
HB0115,102nd,2023,RS,,2023-05-12,Truly Agreed To and Finally Passed - AYES: 141 NOES: 15 PRESENT: 0,H 3426 - 3427,38
HB0115,102nd,2023,RS,,2023-05-22,House Message (H),S 2748,39
HB0115,102nd,2023,RS,,2023-05-30,Signed by House Speaker (H),H 3509,40
HB0115,102nd,2023,RS,,2023-05-30,Signed by President Pro Tem (S),S 2798,41
HB0115,102nd,2023,RS,,2023-05-30,Delivered to Governor,H 3509,42
HB0115,102nd,2023,RS,,2023-07-06,Approved by Governor (G),H 3573 - 3574,43
HB0115,102nd,2023,RS,,2023-07-06,Delivered to Secretary of State (G),H 3576,44
HB0116,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0116,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0116,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0116,102nd,2023,RS,,2023-04-03,Referred: Elementary and Secondary Education(H),H 1316,4
HB0117,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0117,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0117,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 178,3
HB0117,102nd,2023,RS,,2023-02-09,Referred: Health and Mental Health Policy(H),H 556,4
HB0117,102nd,2023,RS,,2023-02-21,Public Hearing Completed (H),,5
HB0117,102nd,2023,RS,,2023-02-27,Executive Session Completed (H),,6
HB0117,102nd,2023,RS,,2023-02-27,HCS Voted Do Pass (H),,7
HB0117,102nd,2023,RS,,2023-02-28,HCS Reported Do Pass (H) - AYES: 14 NOES: 0 PRESENT: 0,H 708 - 709,8
HB0117,102nd,2023,RS,,2023-03-02,Referred: Rules - Administrative Oversight(H),H 756,9
HB0117,102nd,2023,RS,,2023-03-06,Executive Session Completed (H),,10
HB0117,102nd,2023,RS,,2023-03-06,Voted Do Pass (H),,11
HB0117,102nd,2023,RS,,2023-03-06,Reported Do Pass (H) - AYES: 9 NOES: 0 PRESENT: 0,H 779,12
HB0117,102nd,2023,RS,,2023-03-21,Taken Up for Perfection (H),H 917,13
HB0117,102nd,2023,RS,,2023-03-21,Title of Bill - Agreed To,H 917,14
HB0117,102nd,2023,RS,,2023-03-21,HCS Adopted (H),H 917,15
HB0117,102nd,2023,RS,,2023-03-21,Perfected (H),H 917,16
HB0117,102nd,2023,RS,,2023-03-22,Placed on the Informal Third Reading Calendar (H),H 926,17
HB0117,102nd,2023,RS,,2023-03-22,Taken Up for Third Reading (H),H 927,18
HB0117,102nd,2023,RS,,2023-03-22,Third Read and Passed (H) - AYES: 157 NOES: 0 PRESENT: 0,H 927,19
HB0117,102nd,2023,RS,,2023-03-22,Reported to the Senate and First Read (S),S 643,20
HB0117,102nd,2023,RS,,2023-04-06,Second read and referred: Health and Welfare(S),S 961,21
HB0117,102nd,2023,RS,,2023-04-25,"Public Hearing Scheduled (S) - Wednesday, April 26,2023, 9:30 a.m., Senate Committee Room 1",,22
HB0117,102nd,2023,RS,,2023-04-26,Hearing Cancelled (S),,23
HB0117,102nd,2023,RS,,2023-05-01,"Public Hearing Scheduled (S) - Wednesday, May 3, 2023, 9:30 a.m., Senate Committee Room 1",,24
HB0117,102nd,2023,RS,,2023-05-03,Public Hearing Held (S),,25
HB0117,102nd,2023,RS,,2023-05-03,Executive Session Held (S),,26
HB0117,102nd,2023,RS,,2023-05-03,SCS Voted Do Pass (S),,27
HB0117,102nd,2023,RS,,2023-05-04,SCS Reported Do Pass (S),S 2413,28
HB0118,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0118,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0118,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0118,102nd,2023,RS,,2023-03-09,Referred: Children and Families(H),H 851,4
HB0119,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0119,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0119,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0119,102nd,2023,RS,,2023-02-02,Referred: Corrections and Public Institutions(H),H 470,4
HB0119,102nd,2023,RS,,2023-02-15,Public Hearing Completed (H),,5
HB0119,102nd,2023,RS,,2023-03-08,Executive Session Completed (H),,6
HB0119,102nd,2023,RS,,2023-03-08,HCS Voted Do Pass (H),,7
HB0119,102nd,2023,RS,,2023-03-09,HCS Reported Do Pass (H) - AYES: 9 NOES: 0 PRESENT: 0,H 853,8
HB0119,102nd,2023,RS,,2023-03-20,Referred: Rules - Administrative Oversight(H),H 898,9
HB0119,102nd,2023,RS,,2023-03-23,Executive Session Completed (H),,10
HB0119,102nd,2023,RS,,2023-03-23,Voted Do Pass (H),,11
HB0119,102nd,2023,RS,,2023-03-23,Reported Do Pass (H) - AYES: 7 NOES: 0 PRESENT: 0,H 974,12
HB0119,102nd,2023,RS,,2023-04-05,Taken Up for Perfection (H),H 1370,13
HB0119,102nd,2023,RS,,2023-04-05,Title of Bill - Agreed To,H 1370,14
HB0119,102nd,2023,RS,,2023-04-05,HCS Adopted (H),H 1377,15
HB0119,102nd,2023,RS,,2023-04-05,"Perfected with Amendments (H) - HA 1, HA 2, HA 3 and HA 5, adopted.",H 1377,16
HB0119,102nd,2023,RS,,2023-04-06,Referred: Fiscal Review(H),H 1422,17
HB0119,102nd,2023,RS,,2023-04-11,Executive Session Completed (H),,18
HB0119,102nd,2023,RS,,2023-04-11,Voted Do Pass (H),,19
HB0119,102nd,2023,RS,,2023-04-11,Reported Do Pass (H) - AYES: 6 NOES: 0 PRESENT: 0,H 1440,20
HB0119,102nd,2023,RS,,2023-04-11,Placed on the Informal Third Reading Calendar (H),H 1440,21
HB0119,102nd,2023,RS,,2023-04-11,Taken Up for Third Reading (H),H 1442,22
HB0119,102nd,2023,RS,,2023-04-11,Third Read and Passed (H) - AYES: 141 NOES: 0 PRESENT: 12,H 1442,23
HB0119,102nd,2023,RS,,2023-04-11,Reported to the Senate and First Read (S),S 969,24
HB0119,102nd,2023,RS,,2023-04-20,Second read and referred: Judiciary and Civil and Criminal Jurisprudence(S),S 1169,25
HB0119,102nd,2023,RS,,2023-04-21,"Public Hearing Scheduled (S) - Monday, April 24, 2023, 12:00 p.m., Senate Committee Room 1",,26
HB0119,102nd,2023,RS,,2023-04-24,Public Hearing Held (S),,27
HB0119,102nd,2023,RS,,2023-04-26,Executive Session Held (S),,28
HB0119,102nd,2023,RS,,2023-04-26,SCS Voted Do Pass (S),,29
HB0120,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0120,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0120,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0120,102nd,2023,RS,,2023-05-12,Referred: Children and Families(H),H 3494,4
HB0121,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0121,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0121,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0121,102nd,2023,RS,,2023-05-12,Referred: Elementary and Secondary Education(H),H 3494,4
HB0122,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0122,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0122,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0122,102nd,2023,RS,,2023-05-12,Referred: Elementary and Secondary Education(H),H 3494,4
HB0123,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0123,102nd,2023,RS,,2023-01-04,Read First Time (H),H 56,2
HB0123,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0123,102nd,2023,RS,,2023-05-12,Referred: Elections and Elected Officials(H),H 3494,4
HB0124,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0124,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0124,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0124,102nd,2023,RS,,2023-03-09,Referred: Government Efficiency and Downsizing(H),H 851,4
HB0124,102nd,2023,RS,,2023-03-29,Public Hearing Completed (H),,5
HB0124,102nd,2023,RS,,2023-04-12,Action Postponed (H),,6
HB0125,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0125,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0125,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0125,102nd,2023,RS,,2023-05-12,Referred: Workforce and Infrastructure Development(H),H 3494,4
HB0126,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0126,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0126,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0126,102nd,2023,RS,,2023-03-09,Referred: Children and Families(H),H 851,4
HB0127,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0127,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0127,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0127,102nd,2023,RS,,2023-04-03,Referred: Special Committee on Government Administration(H),H 1316,4
HB0127,102nd,2023,RS,,2023-04-13,Public Hearing Completed (H),,5
HB0127,102nd,2023,RS,,2023-04-19,Executive Session Completed (H),,6
HB0127,102nd,2023,RS,,2023-04-19,HCS Voted Do Pass (H),,7
HB0127,102nd,2023,RS,,2023-04-20,HCS Reported Do Pass (H) - AYES: 6 NOES: 0 PRESENT: 1,H 1883,8
HB0127,102nd,2023,RS,,2023-05-05,Referred: Rules - Administrative Oversight(H),H 2996,9
HB0127,102nd,2023,RS,,2023-05-08,Executive Session Completed (H),,10
HB0127,102nd,2023,RS,,2023-05-08,Voted Do Pass (H),,11
HB0127,102nd,2023,RS,,2023-05-08,Reported Do Pass (H) - AYES: 6 NOES: 1 PRESENT: 0,H 3014,12
HB0128,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0128,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0128,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0128,102nd,2023,RS,,2023-03-02,Referred: General Laws(H),H 749,4
HB0129,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0129,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0129,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0129,102nd,2023,RS,,2023-01-25,Referred: Veterans(H),H 409,4
HB0129,102nd,2023,RS,,2023-01-31,Public Hearing Completed (H),,5
HB0129,102nd,2023,RS,,2023-02-07,Executive Session Completed (H),,6
HB0129,102nd,2023,RS,,2023-02-07,Voted Do Pass - Consent (H),,7
HB0129,102nd,2023,RS,,2023-02-07,Reported Do Pass - Consent (H) - AYES: 12 NOES: 0 PRESENT: 0,H 500,8
HB0129,102nd,2023,RS,,2023-02-07,Referred: Consent and House Procedure(H),H 500,9
HB0129,102nd,2023,RS,,2023-02-28,Executive Session Completed (H),,10
HB0129,102nd,2023,RS,,2023-02-28,Voted Do Pass - Consent (H),,11
HB0129,102nd,2023,RS,,2023-03-01,Reported Do Pass - Consent (H) - AYES: 7 NOES: 0 PRESENT: 0,H 729,12
HB0129,102nd,2023,RS,,2023-03-09,Perfected by Consent - Pursuant to House Rules (H),H 863,13
HB0129,102nd,2023,RS,,2023-03-22,Taken Up for Third Reading (H),H 935,14
HB0129,102nd,2023,RS,,2023-03-22,Third Read and Passed (H) - AYES: 154 NOES: 0 PRESENT: 0,H 935,15
HB0129,102nd,2023,RS,,2023-03-22,Reported to the Senate and First Read (S),S 645,16
HB0129,102nd,2023,RS,,2023-04-06,"Second read and referred: Veterans, Military Affairs and Pensions(S)",S 961,17
HB0129,102nd,2023,RS,,2023-04-06,"Public Hearing Scheduled (S) - Wednesday, April 12, 2023, 11:00 a.m., Senate Lounge",,18
HB0130,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0130,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0130,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0130,102nd,2023,RS,,2023-01-19,Referred: Veterans(H),H 373,4
HB0130,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HB0130,102nd,2023,RS,,2023-02-07,Executive Session Completed (H),,6
HB0130,102nd,2023,RS,,2023-02-07,HCS Voted Do Pass - Consent (H),,7
HB0130,102nd,2023,RS,,2023-02-07,HCS Reported Do Pass by Consent (H) - AYES: 12 NOES: 0 PRESENT: 0,H 500,8
HB0130,102nd,2023,RS,,2023-02-07,Referred: Consent and House Procedure(H),H 500,9
HB0130,102nd,2023,RS,,2023-02-28,Executive Session Completed (H),,10
HB0130,102nd,2023,RS,,2023-02-28,Voted Do Pass - Consent (H),,11
HB0130,102nd,2023,RS,,2023-03-01,Reported Do Pass - Consent (H) - AYES: 7 NOES: 0 PRESENT: 0,H 729,12
HB0130,102nd,2023,RS,,2023-03-09,Perfected by Consent - Pursuant to House Rules (H),H 863,13
HB0130,102nd,2023,RS,,2023-03-22,Taken Up for Third Reading (H),H 936,14
HB0130,102nd,2023,RS,,2023-03-22,Third Read and Passed (H) - AYES: 157 NOES: 0 PRESENT: 0,H 936,15
HB0130,102nd,2023,RS,,2023-03-22,Reported to the Senate and First Read (S),S 645,16
HB0130,102nd,2023,RS,,2023-04-06,"Second read and referred: Transportation, Infrastructure and Public Safety(S)",S 962,17
HB0130,102nd,2023,RS,,2023-04-17,"Public Hearing Scheduled (S) - Wednesday, April 19, 2023, 8:15 a.m., Senate Committee Room 1",,18
HB0130,102nd,2023,RS,,2023-04-19,Public Hearing Held (S),,19
HB0130,102nd,2023,RS,,2023-04-26,Executive Session Held (S),,20
HB0130,102nd,2023,RS,,2023-04-26,SCS Voted Do Pass (S),,21
HB0130,102nd,2023,RS,,2023-05-01,SCS Reported Do Pass (S),S 1649,22
HB0131,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0131,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0131,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0131,102nd,2023,RS,,2023-01-17,Referred: General Laws(H),H 308,4
HB0131,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HB0131,102nd,2023,RS,,2023-02-28,Executive Session Completed (H),,6
HB0131,102nd,2023,RS,,2023-02-28,Voted Do Pass (H),,7
HB0131,102nd,2023,RS,,2023-03-01,Reported Do Pass (H) - AYES: 12 NOES: 0 PRESENT: 0,H 726,8
HB0131,102nd,2023,RS,,2023-03-02,Referred: Rules - Administrative Oversight(H),H 756,9
HB0131,102nd,2023,RS,,2023-03-06,Executive Session Completed (H),,10
HB0131,102nd,2023,RS,,2023-03-06,Voted Do Pass (H),,11
HB0131,102nd,2023,RS,,2023-03-06,Reported Do Pass (H) - AYES: 9 NOES: 0 PRESENT: 0,H 779,12
HB0131,102nd,2023,RS,,2023-03-08,Placed on the Informal Perfection Calendar (H),H 817,13
HB0131,102nd,2023,RS,,2023-03-08,Taken Up for Perfection (H),H 828,14
HB0131,102nd,2023,RS,,2023-03-08,Title of Bill - Agreed To,H 828,15
HB0131,102nd,2023,RS,,2023-03-08,Perfected (H),H 828,16
HB0131,102nd,2023,RS,,2023-03-20,Taken Up for Third Reading (H),H 887,17
HB0131,102nd,2023,RS,,2023-03-20,Third Read and Passed (H) - AYES: 153 NOES: 0 PRESENT: 0,H 887 - 888,18
HB0131,102nd,2023,RS,,2023-03-20,Reported to the Senate and First Read (S),S 594,19
HB0131,102nd,2023,RS,,2023-04-06,Second read and referred: Fiscal Oversight(S),S 961,20
HB0131,102nd,2023,RS,,2023-04-12,"Public Hearing Scheduled (S) - Thursday, April 13, 2023, 9:00 a.m., Senate Committee Room 1",,21
HB0131,102nd,2023,RS,,2023-04-13,Public Hearing Held (S),,22
HB0131,102nd,2023,RS,,2023-04-17,Executive Session Held (S),,23
HB0131,102nd,2023,RS,,2023-04-17,Voted Do Pass (H),,24
HB0131,102nd,2023,RS,,2023-04-20,Reported Do Pass (S),S 1161,25
HB0131,102nd,2023,RS,,2023-05-03,Taken Up for Third Reading (S),S 2221,26
HB0131,102nd,2023,RS,,2023-05-03,Truly Agreed To and Finally Passed - AYES: 33 NOES: 0 PRESENT: 0,S 2221 - 2222,27
HB0131,102nd,2023,RS,,2023-05-03,Senate Message (S),H 2815,28
HB0131,102nd,2023,RS,,2023-05-30,Signed by House Speaker (H),H 3509,29
HB0131,102nd,2023,RS,,2023-05-30,Signed by President Pro Tem (S),S 2798,30
HB0131,102nd,2023,RS,,2023-05-30,Delivered to Governor,H 3509,31
HB0131,102nd,2023,RS,,2023-06-07,Approved by Governor (G),H 3513,32
HB0131,102nd,2023,RS,,2023-06-07,Delivered to Secretary of State (G),H 3576,33
HB0132,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0132,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
HB0132,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 179,3
HB0132,102nd,2023,RS,,2023-01-19,Referred: Veterans(H),H 373,4
HB0132,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HB0132,102nd,2023,RS,,2023-02-28,Executive Session Completed (H),,6
HB0132,102nd,2023,RS,,2023-02-28,Voted Do Pass (H),,7
HB0132,102nd,2023,RS,,2023-02-28,Reported Do Pass (H) - AYES: 11 NOES: 0 PRESENT: 0,H 709,8
HB0132,102nd,2023,RS,,2023-03-02,Referred: Rules - Administrative Oversight(H),H 756,9
HB0132,102nd,2023,RS,,2023-03-06,Executive Session Completed (H),,10
HB0132,102nd,2023,RS,,2023-03-06,Voted Do Pass (H),,11
HB0132,102nd,2023,RS,,2023-03-06,Reported Do Pass (H) - AYES: 9 NOES: 0 PRESENT: 0,H 779,12
HB0132,102nd,2023,RS,,2023-03-21,Taken Up for Perfection (H),H 917,13
HB0132,102nd,2023,RS,,2023-03-21,Title of Bill - Agreed To,H 917,14
HB0132,102nd,2023,RS,,2023-03-21,Perfected (H),H 917,15
HB0132,102nd,2023,RS,,2023-03-22,Placed on the Informal Third Reading Calendar (H),H 926,16
HB0132,102nd,2023,RS,,2023-03-22,Taken Up for Third Reading (H),H 933,17
HB0132,102nd,2023,RS,,2023-03-22,Third Read and Passed (H) - AYES: 156 NOES: 0 PRESENT: 0,H 933,18
HB0132,102nd,2023,RS,,2023-03-22,Reported to the Senate and First Read (S),S 644,19
HB0132,102nd,2023,RS,,2023-04-06,"Second read and referred: Veterans, Military Affairs and Pensions(S)",S 961,20
HB0132,102nd,2023,RS,,2023-04-20,"Public Hearing Scheduled (S) - Wednesday, April 26, 2023, 11:00 a.m., Senate Lounge",,21
HB0132,102nd,2023,RS,,2023-04-26,Hearing Cancelled (S),,22
HB0132,102nd,2023,RS,,2023-04-28,"Public Hearing Scheduled (S) - Wednesday, May 3, 2023, 11:00 a.m., Senate Lounge",,23
HB0132,102nd,2023,RS,,2023-05-03,Public Hearing Held (S),,24
HB0133,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HB0133,102nd,2023,RS,,2023-01-04,Read First Time (H),H 57,2
