bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SB0484,2023,RS,Martin Hickey,PUBLICLY FUNDED HEALTH AGENCY OBLIGATIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=484&year=23
SB0485,2023,RS,Steven P. Neville; Dayan Hochman-Vigil,NON-EMERGENCY MEDICAL TRANSPORTATION,Chaptered,SHPAC Committee Report; STBTC Committee Report; HTPWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=485&year=23
SB0486,2023,RS,William E. Sharer; Crystal R. Brantley; William F. Burt,CAP GROWTH OF STATE BUDGET,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=486&year=23
SB0487,2023,RS,Linda M. Lopez,ACUPUNCTURE COST SHARING & COINSURANCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=487&year=23
SB0488,2023,RS,Gregg Schmedes,LIMIT HEALTH REIMBURSEMENT RETRO DENIAL,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=488&year=23
SB0489,2023,RS,Antonio Maestas,AUTHORITY TO CONVENE GRAND JURIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=489&year=23
SB0490,2023,RS,Antonio Maestas,HEAD VARSITY COACH BONUSES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=490&year=23
SB0491,2023,RS,George K. Muñoz,HEALTH PREMIUM TAX FOR LAW ENFORCEMENT,Chaptered,STBTC Committee Report; SFC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=491&year=23
SB0492,2023,RS,George K. Muñoz,EDUCATIONAL RETIREES RETURNING TO WORK,Died (API.),SEC Committee Report; SFC Committee Report; HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=492&year=23
SB0493,2023,RS,George K. Muñoz,BRACKISH WATER REUSE,Died (API.),SCONC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=493&year=23
SB0494,2023,RS,George K. Muñoz,HIGHER ED FUNDING AFTER BUDGET PASSES,Died (API.),SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=494&year=23
SB0495,2023,RS,"Roberto ""Bobby"" J. Gonzales",AFFORDABLE HOUSING ACT OVERSIGHT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=495&year=23
SB0496,2023,RS,David M. Gallegos; Linda M. Lopez,DISSEMINATION OF PUBLIC OFFICIAL INFO,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=496&year=23
SB0497,2023,RS,David M. Gallegos,PROCUREMENT FOR CERTAIN SERVICES & CONTRACTS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=497&year=23
SB0498,2023,RS,David M. Gallegos,PHARMACY BENEFIT MANAGER RESTRICTIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=498&year=23
SB0500,2023,RS,Gerald Ortiz y Pino,LICENSES & STATEWIDE DONOR REGISTRY,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=500&year=23
SB0501,2023,RS,Martin Hickey,AFFORDABLE PROTON THERAPY,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=501&year=23
SB0502,2023,RS,George K. Muñoz,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=502&year=23
SB0503,2023,RS,George K. Muñoz,BEHAVIORAL HEALTH FACILITY NOTICE,Died (API.),SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=503&year=23
SB0504,2023,RS,George K. Muñoz,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=504&year=23
SB0505,2023,RS,William P. Soules,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=505&year=23
SB0506,2023,RS,William P. Soules,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=506&year=23
SB0507,2023,RS,William P. Soules,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=507&year=23
SB0508,2023,RS,"Elizabeth ""Liz"" Stefanics","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=508&year=23
SB0509,2023,RS,"Elizabeth ""Liz"" Stefanics","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=509&year=23
SB0510,2023,RS,Craig W. Brandt,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=510&year=23
SB0511,2023,RS,"Elizabeth ""Liz"" Stefanics","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=511&year=23
SB0512,2023,RS,Craig W. Brandt,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=512&year=23
SB0513,2023,RS,Craig W. Brandt,CREATE CRIME OF SWATTING,Died (API.),SJC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=513&year=23
SB0514,2023,RS,Gay G. Kernan,CREATE ALL CITIES & COUNTIES FUND,Died (API.),SIRC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=514&year=23
SB0515,2023,RS,Cliff R. Pirtle,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=515&year=23
SB0516,2023,RS,Gregory A. Baca,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=516&year=23
SB0517,2023,RS,Pete Campos,RT. 66 CENTENNIAL COMMISSION & FUND,Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=517&year=23
SB0518,2023,RS,Michael Padilla; Dayan Hochman-Vigil,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=518&year=23
SB0519,2023,RS,Michael Padilla,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=519&year=23
SB0520,2023,RS,Mimi Stewart,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=520&year=23
SB0521,2023,RS,George K. Muñoz; Mimi Stewart,SUPPLEMENTAL SALARY INCREASE,Pocket Veto,SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=521&year=23
SB0522,2023,RS,Peter Wirth,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=522&year=23
SB0523,2023,RS,Peter Wirth; Gregory A. Baca; Javier Martínez; T. Ryan Lane,MEDICAL MALPRACTICE CHANGES,Chaptered,STBTC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=523&year=23
SB0524,2023,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=524&year=23
SB0525,2023,RS,"Benny Shendo, Jr.","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=525&year=23
SB0526,2023,RS,"Benny Shendo, Jr.","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=526&year=23
SB0527,2023,RS,"Benny Shendo, Jr.","PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=527&year=23
SB0528,2023,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=528&year=23
SB0529,2023,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=529&year=23
SB0530,2023,RS,Katy M. Duhigg,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=530&year=23
SB0531,2023,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=531&year=23
SB0532,2023,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=532&year=23
SB0533,2023,RS,Joseph Cervantes,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=533&year=23
SB0534,2023,RS,Shannon D. Pinto,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=534&year=23
SB0535,2023,RS,Shannon D. Pinto,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=535&year=23
SB0536,2023,RS,Shannon D. Pinto,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=536&year=23
SB0537,2023,RS,Gerald Ortiz y Pino,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=537&year=23
SJM0001,2023,RS,Harold Pope; Leo Jaramillo; Charlotte Little; Pamelya Herndon,IMPACT OF COVID-19,Died (API.),SRC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=1&year=23
SJM0002,2023,RS,George K. Muñoz,STATE EMPLOYEE EVALUATION TASK FORCE,Died (API.),SRC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=2&year=23
SJM0003,2023,RS,Michael Padilla; Linda M. Lopez,"LAS AMIGAS DE NUEVO MEXICO, IN RECOGNITION",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=3&year=23
SJM0004,2023,RS,Michael Padilla,ABQ MARIACHI HALL OF FAME,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=4&year=23
SJM0006,2023,RS,"Roberto ""Bobby"" J. Gonzales",YEAR OF BILINGUAL MULTICULTURAL EDUCATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=6&year=23
SJM0007,2023,RS,Bill Tallman; Joy Garratt,FEDERAL NAT'L INFRASTRUCTURE BANK ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=7&year=23
SJM0008,2023,RS,David M. Gallegos,PRIVATE HUMANITARIAN IMMIGRATION SPONSORSHIPS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=8&year=23
SJM0009,2023,RS,Harold Pope,STRENGTHEN TIES WITH TAIWAN,Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=9&year=23
SJM0010,2023,RS,Siah Correa Hemphill,EQUAL RIGHTS AMENDMENT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=10&year=23
SJM0011,2023,RS,Craig W. Brandt,VETERANS AFFAIRS DISABILITY RATING SYSTEM,Signed,SRC Committee Report; HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=11&year=23
SJM0012,2023,RS,Joseph Cervantes; Micaela Lara Cadena; Gail Chasey,"J. PAUL TAYLOR, IN MEMORY",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=12&year=23
SJM0013,2023,RS,Bill B. O'Neill,"""SURVIVORS OF SUICIDE DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=13&year=23
SJM0014,2023,RS,Gay G. Kernan; Martin Hickey,REDUCE SCHOOL REPORTING REQUIREMENTS STUDY,Signed,SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JM&legNo=14&year=23
SJR0001,2023,RS,Steven P. Neville; Mimi Stewart,"STATE BOARD OF EDUCATION, CA",Died (API.),SRC Committee Report; SEC Committee Report; SFC Committee Report; HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=1&year=23
SJR0002,2023,RS,William P. Soules,"CHILDREN'S BILL OF RIGHTS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=2&year=23
SJR0003,2023,RS,Craig W. Brandt,"NONPARTISAN JUDICIAL ELECTIONS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=3&year=23
SJR0004,2023,RS,Craig W. Brandt,"LEGISLATIVE TERM CHANGES, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=4&year=23
SJR0005,2023,RS,Crystal R. Brantley; Cliff R. Pirtle,CONSTITUTIONAL CONVENTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=5&year=23
SJR0006,2023,RS,Antoinette Sedillo Lopez; Harold Pope; Shannon D. Pinto; Joanne J. Ferrary; Tara L. Lujan,"ENVIRONMENTAL RIGHTS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=6&year=23
SJR0007,2023,RS,Bill Tallman; Joy Garratt,"OPEN PRIMARIES & RANKED CHOICE VOTING, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=7&year=23
SJR0008,2023,RS,Cliff R. Pirtle,"FOREIGN NATION-OWNED PROPERTY TAXES, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=8&year=23
SJR0009,2023,RS,Gerald Ortiz y Pino; George K. Muñoz; D. Wonda Johnson,"ANTI-DONATION CLAUSE, CA",Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=9&year=23
SJR0010,2023,RS,Cliff R. Pirtle,"REPEAL OF ENACTED LAWS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=10&year=23
SJR0011,2023,RS,Cliff R. Pirtle,"SECESSION OF 3 CONTIGUOUS COUNTIES, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=11&year=23
SJR0012,2023,RS,Nancy Rodriguez,MAGISTRATE COURT PROPERTY,Signed,SRC Committee Report; SCONC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=12&year=23
SJR0013,2023,RS,Bill B. O'Neill,NORTHEAST ABQ LAND SALE,Signed,SRC Committee Report; SJC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=13&year=23
SJR0014,2023,RS,Michael Padilla,ALBUQUERQUE PROPERTY EXCHANGE,Signed,SRC Committee Report; SJC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=14&year=23
SJR0015,2023,RS,Gregory A. Baca,LOS LUNAS PROPERTY DONATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=15&year=23
SM0001,2023,RS,Gregg Schmedes,ROUTE 66 MUSICAL HIGHWAY RESTORATION,Died (API.),SRC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=1&year=23
SM0002,2023,RS,Michael Padilla; Gerald Ortiz y Pino,"""PB&J DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=2&year=23
SM0003,2023,RS,Steven P. Neville,"""COWBOYS FOR CANCER RESEARCH DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=3&year=23
SM0004,2023,RS,Michael Padilla; Pete Campos,"""ROBERTO GRIEGO, IN RECOGNITION""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=4&year=23
SM0005,2023,RS,Bill Tallman,MTO SHAHMAGHSOUDI SCHOOL DAY,Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=5&year=23
SM0006,2023,RS,Siah Correa Hemphill; Mimi Stewart,19TH AMENDMENT PLAQUE IN CAPITOL,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=6&year=23
SM0007,2023,RS,"Elizabeth ""Liz"" Stefanics; Pete Campos","""NM FOOD & FARMS DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=7&year=23
SM0008,2023,RS,"Brenda G. McKenna; Leo Jaramillo; Shannon D. Pinto; Harold Pope; Benny Shendo, Jr.",ADMIT WASHINGTON D.C. AS A STATE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=8&year=23
SM0009,2023,RS,George K. Muñoz,"HIROSHI H. MIYAMURA, IN HONOR",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=9&year=23
SM0010,2023,RS,Leo Jaramillo,NM NATIONAL BOARD CERTIFIED TEACHERS DAY,Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=10&year=23
SM0011,2023,RS,Linda M. Lopez; Siah Correa Hemphill,"""AUTISM DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=11&year=23
SM0012,2023,RS,Gerald Ortiz y Pino; Mark Moores,"""UNM DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=12&year=23
SM0013,2023,RS,Leo Jaramillo; Antonio Maestas,"""ALS AWARENESS DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=13&year=23
SM0014,2023,RS,Antoinette Sedillo Lopez,"""CHILDREN'S CANCER FUND OF NEW MEXICO DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=14&year=23
SM0015,2023,RS,Siah Correa Hemphill,"LOREN & BARBARA NELSON, RECOGNITION",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=15&year=23
SM0016,2023,RS,Bill Tallman,STUDY DEFINED CONTRIBUTION PENSIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=16&year=23
SM0017,2023,RS,Nancy Rodriguez,"""EARTH CITIZENS DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=17&year=23
SM0018,2023,RS,Cliff R. Pirtle,BLACKDOM HOMESTEADER COLONY,Died (API.),SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=18&year=23
SM0019,2023,RS,William P. Soules,"""SCHOOL BOARD APPRECIATION DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=19&year=23
SM0020,2023,RS,"Elizabeth ""Liz"" Stefanics","""NM STUDENT NURSES DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=20&year=23
SM0021,2023,RS,Craig W. Brandt,"""NM SPEECH-LANGUAGE & HEARING ASSOC. DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=21&year=23
SM0022,2023,RS,Pete Campos,"""NEW MEXICO MESA DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=22&year=23
SM0023,2023,RS,"Joshua A. Sanchez; Gregory A. Baca; Elizabeth ""Liz"" Stefanics","""VALENCIA COUNTY DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=23&year=23
SM0024,2023,RS,Crystal R. Brantley,"""FFA DAY'",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=24&year=23
SM0025,2023,RS,Bill Tallman,"""JAG-NM DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=25&year=23
SM0026,2023,RS,George K. Muñoz,"""NMSU AGGIES FOOTBALL TEAM DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=26&year=23
SM0027,2023,RS,Shannon D. Pinto,"""AMERICAN INDIAN DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=27&year=23
SM0028,2023,RS,Shannon D. Pinto,"""SENATOR JOHN PINTO DAY""",Signed,,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=28&year=23
SM0029,2023,RS,Mimi Stewart,IMPORTANCE OF FORESTS,Signed,SRC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=29&year=23
SM0030,2023,RS,Gerald Ortiz y Pino,HEALTH COVERAGE FOR BRAIN INJURIES,Signed,SRC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=30&year=23
