bill_number,session_year,session_type,action_date,legislative_day,action,order
SB0002,2023,RS,2023-01-26,LD: 4,SJC: Reported by committee with Do Pass recommendation,3
SB0002,2023,RS,2023-03-01,LD: 10,SFC: Reported by committee with Do Pass recommendation,4
SB0002,2023,RS,2023-03-03,LD: 12,Passed in the Senate - Y:32 N:2,5
SB0002,2023,RS,2023-03-04,LD: 14,Sent to HAFC - Referrals: HAFC,6
SB0002,2023,RS,2023-03-07,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0002,2023,RS,2023-03-15,LD: 18,Passed in the House of Representatives - Y:64 N:3,8
SB0002,2023,RS,,,Vetoed by Governor,9
SB0003,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0003,2023,RS,2023-01-17,LD: 1,Sent to SEC - Referrals: SEC/SFC,2
SB0003,2023,RS,2023-01-25,LD: 4,SEC: Reported by committee with Do Pass recommendation,3
SB0003,2023,RS,2023-02-16,LD: 8,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0003,2023,RS,2023-02-20,LD: 8,Passed in the Senate - Y:35 N:0,5
SB0003,2023,RS,2023-02-21,LD: 10,Sent to HEC - Referrals: HEC/HAFC,6
SB0003,2023,RS,2023-02-27,LD: 12,HEC: Reported by committee with Do Pass recommendation,7
SB0003,2023,RS,2023-03-06,LD: 14,HAFC: Reported by committee with Do Pass recommendation,8
SB0003,2023,RS,2023-03-11,LD: 16,Passed in the House of Representatives - Y:58 N:4,9
SB0003,2023,RS,,,Signed by Governor - Chapter 23 - Mar. 17,10
SB0004,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0004,2023,RS,2023-01-17,LD: 1,Sent to SEC - Referrals: SEC/SFC,2
SB0004,2023,RS,2023-01-31,LD: 6,SEC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0004,2023,RS,2023-03-02,LD: 10,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0004,2023,RS,2023-03-04,LD: 12,Passed in the Senate - Y:35 N:0,5
SB0004,2023,RS,2023-03-07,LD: 14,Sent to HEC - Referrals: HEC,6
SB0004,2023,RS,2023-03-10,LD: 15,HEC: Reported by committee with Do Pass recommendation,7
SB0004,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:0,8
SB0004,2023,RS,,,Signed by Governor - Chapter 30 - Mar. 27,9
SB0005,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0005,2023,RS,2023-01-17,LD: 1,Sent to SHPAC - Referrals: SHPAC/SFC,2
SB0005,2023,RS,2023-01-25,LD: 4,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0005,2023,RS,,,Action Postponed Indefinitely,4
SB0006,2023,RS,2023-01-17,LD: 1,Sent to SCONC - Referrals: SCONC/SFC,1
SB0006,2023,RS,2023-01-25,LD: 4,SCONC: Reported by committee with Do Pass recommendation,2
SB0006,2023,RS,2023-02-02,LD: 6,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0006,2023,RS,2023-02-08,LD: 8,Passed in the Senate - Y:39 N:0,4
SB0006,2023,RS,2023-02-09,LD: 4,Sent to HAFC - Referrals: HAFC,5
SB0006,2023,RS,2023-02-14,LD: 6,HAFC: Reported by committee with Do Pass recommendation,6
SB0006,2023,RS,2023-02-14,LD: 7,Passed in the House of Representatives - Y:66 N:0,7
SB0006,2023,RS,,,Signed by Governor - Chapter  2 - Feb. 20,8
SB0007,2023,RS,2023-01-19,LD: 1,Sent to SHPAC - Referrals: SHPAC/SFC,1
SB0007,2023,RS,2023-01-31,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0007,2023,RS,2023-02-28,LD: 10,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0007,2023,RS,2023-03-01,LD: 10,Passed in the Senate - Y:28 N:8,4
SB0007,2023,RS,2023-03-01,LD: 13,Sent to HHHC - Referrals: HHHC,5
SB0007,2023,RS,2023-03-10,LD: 15,HHHC: Reported by committee with Do Pass recommendation,6
SB0007,2023,RS,2023-03-15,LD: 18,Passed in the House of Representatives - Y:69 N:0,7
SB0007,2023,RS,,,Signed by Governor - Chapter 204 - Apr. 7,8
SB0008,2023,RS,2023-01-19,LD: 1,Sent to SCONC - Referrals: SCONC/SFC,1
SB0008,2023,RS,2023-01-27,LD: 4,SCONC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0008,2023,RS,2023-03-08,LD: 12,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0008,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:38 N:0,4
SB0008,2023,RS,2023-03-10,LD: 15,Sent to HAFC - Referrals: HAFC,5
SB0008,2023,RS,2023-03-16,LD: 18,HAFC: Reported by committee with Do Pass recommendation,6
SB0008,2023,RS,,,Action Postponed Indefinitely,7
SB0009,2023,RS,2023-01-24,LD: 3,Sent to SCONC - Referrals: SCONC/SFC,1
SB0009,2023,RS,2023-02-01,LD: 6,SCONC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0009,2023,RS,2023-02-09,LD: 8,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0009,2023,RS,2023-02-14,LD: 8,Passed in the Senate - Y:33 N:7,4
SB0009,2023,RS,2023-02-15,LD: 7,Sent to HENRC - Referrals: HENRC/HAFC,5
SB0009,2023,RS,2023-02-28,LD: 12,HENRC: Reported by committee with Do Pass recommendation,6
SB0009,2023,RS,2023-03-10,LD: 15,HAFC: Reported by committee with Do Pass recommendation,7
SB0009,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:54 N:11,8
SB0009,2023,RS,,,Signed by Governor - Chapter 26 - Mar. 23,9
SB0010,2023,RS,2023-01-25,LD: 3,Sent to STBTC - Referrals: STBTC/SFC,1
SB0010,2023,RS,2023-02-03,LD: 7,STBTC: Reported by committee with Do Pass recommendation,2
SB0010,2023,RS,,,Action Postponed Indefinitely,3
SB0011,2023,RS,2023-01-30,LD: 5,Sent to STBTC - Referrals: STBTC/SFC,1
SB0011,2023,RS,2023-02-10,LD: 8,STBTC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0011,2023,RS,2023-02-24,LD: 9,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0011,2023,RS,2023-03-04,LD: 12,multiple floor amendments,4
SB0011,2023,RS,2023-03-04,LD: 12,Passed in the Senate - Y:23 N:15,5
SB0011,2023,RS,2023-03-07,LD: 15,Sent to HCEDC - Referrals: HCEDC,6
SB0011,2023,RS,,,Action Postponed Indefinitely,7
SB0012,2023,RS,2023-02-08,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,1
SB0012,2023,RS,2023-02-17,LD: 8,STBTC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0012,2023,RS,,,Action Postponed Indefinitely,3
SB0013,2023,RS,2023-02-14,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0013,2023,RS,2023-02-23,LD: 9,SHPAC: Reported by committee with Do Pass recommendation,2
SB0013,2023,RS,2023-03-07,LD: 12,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0013,2023,RS,2023-03-10,LD: 12,Passed in the Senate - Y:26 N:16,4
SB0013,2023,RS,2023-03-12,LD: 16,Sent to HJC - Referrals: HJC,5
SB0013,2023,RS,2023-03-16,LD: 18,HJC: Reported by committee with Do Pass recommendation,6
SB0013,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:38 N:30,7
SB0013,2023,RS,,,Signed by Governor - Chapter 167 - Apr. 5,8
SB0014,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,1
SB0014,2023,RS,2023-03-01,LD: 10,STBTC: Reported by committee with Do Pass recommendation,2
SB0014,2023,RS,,,Action Postponed Indefinitely,3
SB0016,2023,RS,2023-02-13,LD: 8,Sent to SRC - Referrals: SRC/SHPAC,1
SB0016,2023,RS,2023-02-24,LD: 9,SRC: Reported by committee with Do Pass recommendation,2
SB0016,2023,RS,2023-03-02,LD: 10,SHPAC: Reported by committee with Do Pass recommendation,3
SB0016,2023,RS,2023-03-06,LD: 12,Passed in the Senate - Y:25 N:14,4
SB0016,2023,RS,2023-03-07,LD: 15,Sent to HHHC - Referrals: HHHC/HGEIC,5
SB0016,2023,RS,2023-03-10,LD: 15,HHHC: Reported by committee with Do Pass recommendation,6
SB0016,2023,RS,2023-03-13,LD: 17,HGEIC: Reported by committee with Do Pass recommendation,7
SB0016,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:43 N:23,8
SB0016,2023,RS,,,Signed by Governor - Chapter 205 - Apr. 7,9
SB0017,2023,RS,2023-02-13,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,1
SB0017,2023,RS,2023-02-22,LD: 9,STBTC: Reported by committee without a recommendation,2
SB0017,2023,RS,2023-03-10,LD: 15,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0017,2023,RS,2023-03-11,LD: 16,Passed in the Senate - Y:40 N:0,4
SB0017,2023,RS,2023-03-13,LD: 17,Sent to HHHC - Referrals: HHHC,5
SB0017,2023,RS,2023-03-15,LD: 18,HHHC: Reported by committee with Do Pass recommendation,6
SB0017,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:63 N:0,7
SB0017,2023,RS,,,Signed by Governor - Chapter 169 - Apr. 5,8
SB0018,2023,RS,2023-01-26,LD: 4,Sent to SHPAC - Referrals: SHPAC/SJC,1
SB0018,2023,RS,2023-02-02,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),2
SB0018,2023,RS,,,Action Postponed Indefinitely,3
SB0019,2023,RS,2023-01-25,LD: 4,Sent to SJC - Referrals: SJC/SFC,1
SB0019,2023,RS,2023-03-11,LD: 15,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0019,2023,RS,2023-03-13,LD: 17,SFC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0019,2023,RS,2023-03-14,LD: 17,Passed in the Senate - Y:38 N:2,4
SB0019,2023,RS,2023-03-15,LD: 18,Sent to HJC - Referrals: HJC,5
SB0019,2023,RS,2023-03-17,LD: 19,HJC: Reported by committee with Do Pass recommendation,6
SB0019,2023,RS,2023-03-17,LD: 19,Passed in the House of Representatives - Y:59 N:0,7
SB0019,2023,RS,,,Signed by Governor - Chapter 86 - Apr. 4,8
SB0020,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0020,2023,RS,2023-01-17,LD: 1,Sent to SEC - Referrals: SEC/SFC,2
SB0020,2023,RS,2023-01-30,LD: 5,SEC: Reported by committee with Do Pass recommendation,3
SB0020,2023,RS,2023-02-25,LD: 9,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0020,2023,RS,2023-03-01,LD: 10,Passed in the Senate - Y:34 N:0,5
SB0020,2023,RS,2023-03-01,LD: 13,Sent to HLVMC - Referrals: HLVMC,6
SB0020,2023,RS,2023-03-07,LD: 14,HLVMC: Reported by committee with Do Pass recommendation,7
SB0020,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:61 N:0,8
SB0020,2023,RS,,,Signed by Governor - Chapter 87 - Apr. 4,9
SB0021,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0021,2023,RS,2023-01-17,LD: 1,Sent to SCONC - Referrals: SCONC/SJC,2
SB0021,2023,RS,2023-02-02,LD: 6,SCONC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0021,2023,RS,2023-02-07,LD: 7,SJC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0021,2023,RS,2023-02-09,LD: 8,multiple floor amendments,5
SB0021,2023,RS,2023-02-09,LD: 8,Passed in the Senate - Y:36 N:0,6
SB0021,2023,RS,2023-02-10,LD: 6,Sent to HRDLC - Referrals: HRDLC/HENRC,7
SB0021,2023,RS,2023-02-15,LD: 7,HRDLC: Reported by committee with Do Pass recommendation,8
SB0021,2023,RS,2023-03-07,LD: 14,HENRC: Reported by committee with Do Pass recommendation with amendment(s),9
SB0021,2023,RS,2023-03-14,LD: 17,Passed in the House of Representatives - Y:68 N:0,10
SB0021,2023,RS,2023-03-14,LD: 18,Senate has concurred with House Amendments,11
SB0021,2023,RS,,,Signed by Governor - Chapter 88 - Apr. 4,12
SB0022,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0022,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0022,2023,RS,,,Action Postponed Indefinitely,3
SB0023,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0023,2023,RS,2023-01-17,LD: 1,Sent to SHPAC - Referrals: SHPAC/SFC,2
SB0023,2023,RS,2023-01-25,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0023,2023,RS,,,Action Postponed Indefinitely,4
SB0024,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0024,2023,RS,2023-01-17,LD: 1,Sent to SEC - Referrals: SEC/SFC,2
SB0024,2023,RS,2023-01-30,LD: 5,SEC: Reported by committee with Do Not Pass but without recommendation on Committee Substitution,3
SB0024,2023,RS,2023-02-25,LD: 9,SFC: Reported by committee with Do Pass recommendation,4
SB0024,2023,RS,2023-02-27,LD: 10,Passed in the Senate - Y:36 N:2,5
SB0024,2023,RS,2023-02-27,LD: 12,Sent to HEC - Referrals: HEC/HAFC,6
SB0024,2023,RS,,,Action Postponed Indefinitely,7
SB0025,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0025,2023,RS,2023-01-17,LD: 1,Sent to SIRC - Referrals: SIRC/SFC,2
SB0025,2023,RS,2023-02-10,LD: 8,SIRC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0025,2023,RS,,,Action Postponed Indefinitely,4
SB0026,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0026,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0026,2023,RS,2023-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0026,2023,RS,2023-02-15,LD: 8,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0026,2023,RS,2023-02-16,LD: 8,Passed in the Senate - Y:36 N:0,5
SB0026,2023,RS,2023-02-17,LD: 10,Sent to HENRC - Referrals: HENRC/HTRC,6
SB0026,2023,RS,2023-02-28,LD: 12,HENRC: Reported by committee with Do Pass recommendation,7
SB0026,2023,RS,2023-03-08,LD: 15,HTRC: Reported by committee with Do Pass recommendation with amendment(s),8
SB0026,2023,RS,2023-03-13,LD: 17,Passed in the House of Representatives - Y:63 N:0,9
SB0026,2023,RS,2023-03-14,LD: 17,Senate has concurred with House Amendments,10
SB0026,2023,RS,,,Signed by Governor - Chapter 22 - Mar. 17,11
SB0027,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0027,2023,RS,2023-01-17,LD: 1,Sent to SIRC - Referrals: SIRC/SFC,2
SB0027,2023,RS,2023-02-25,LD: 9,SIRC: Reported by committee without a recommendation,3
SB0027,2023,RS,,,Action Postponed Indefinitely,4
SB0028,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0028,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0028,2023,RS,,,Action Postponed Indefinitely,3
SB0029,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0029,2023,RS,2023-01-17,LD: 1,Sent to SHPAC - Referrals: SHPAC/SJC,2
SB0029,2023,RS,2023-01-25,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0029,2023,RS,2023-01-31,LD: 6,SJC: Reported by committee with Do Pass recommendation,4
SB0029,2023,RS,2023-02-09,LD: 8,Passed in the Senate - Y:27 N:9,5
SB0029,2023,RS,2023-02-10,LD: 6,Sent to HHHC - Referrals: HHHC/HJC,6
SB0029,2023,RS,2023-02-25,LD: 11,HHHC: Reported by committee with Do Pass recommendation,7
SB0029,2023,RS,2023-03-11,LD: 16,HJC: Reported by committee with Do Pass recommendation,8
SB0029,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:34 N:25,9
SB0029,2023,RS,,,Signed by Governor - Chapter 89 - Apr. 4,10
SB0030,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0030,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0030,2023,RS,2023-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0030,2023,RS,,,Action Postponed Indefinitely,4
SB0031,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0031,2023,RS,2023-01-17,LD: 1,Sent to SHPAC - Referrals: SHPAC/SJC,2
SB0031,2023,RS,2023-01-25,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0031,2023,RS,2023-01-31,LD: 6,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0031,2023,RS,2023-02-08,LD: 8,Senate Floor Amendment,5
SB0031,2023,RS,2023-02-08,LD: 8,Passed in the Senate - Y:37 N:0,6
SB0031,2023,RS,2023-02-10,LD: 6,Sent to HHHC - Referrals: HHHC/HJC,7
SB0031,2023,RS,2023-02-27,LD: 12,HHHC: Reported by committee with Do Pass recommendation,8
SB0031,2023,RS,2023-03-11,LD: 16,HJC: Reported by committee with Do Pass recommendation,9
SB0031,2023,RS,2023-03-15,LD: 18,Passed in the House of Representatives - Y:67 N:0,10
SB0031,2023,RS,,,Signed by Governor - Chapter 89 - Apr. 4,11
SB0032,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0032,2023,RS,2023-01-17,LD: 1,Sent to SRC - Referrals: SRC/SJC,2
SB0032,2023,RS,,,Action Postponed Indefinitely,3
SB0033,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0033,2023,RS,2023-01-17,LD: 1,Sent to SIRC - Referrals: SIRC/SJC,2
SB0033,2023,RS,2023-03-01,LD: 10,SIRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0033,2023,RS,,,Action Postponed Indefinitely,4
SB0034,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0034,2023,RS,2023-01-17,LD: 1,Sent to SRC - Referrals: SRC/SJC,2
SB0034,2023,RS,2023-01-31,LD: 6,SRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0034,2023,RS,,,Action Postponed Indefinitely,4
SB0035,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0035,2023,RS,2023-01-17,LD: 1,Sent to SHPAC - Referrals: SHPAC/SJC,2
SB0035,2023,RS,2023-01-26,LD: 4,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0035,2023,RS,2023-02-20,LD: 8,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0035,2023,RS,2023-02-22,LD: 8,Passed in the Senate - Y:37 N:0,5
SB0035,2023,RS,2023-02-23,LD: 11,Sent to HHHC - Referrals: HHHC,6
SB0035,2023,RS,2023-03-10,LD: 15,HHHC: Reported by committee with Do Pass recommendation,7
SB0035,2023,RS,2023-03-14,LD: 17,Passed in the House of Representatives - Y:61 N:1,8
SB0035,2023,RS,,,Signed by Governor - Chapter 91 - Apr. 4,9
SB0036,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0036,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0036,2023,RS,,,Action Postponed Indefinitely,3
SB0037,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0037,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0037,2023,RS,2023-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0037,2023,RS,,,Action Postponed Indefinitely,4
SB0038,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0038,2023,RS,2023-01-17,LD: 1,Sent to STBTC - Referrals: STBTC/SFC,2
SB0038,2023,RS,,,Action Postponed Indefinitely,3
SB0039,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
