bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SJR0012,2024,RS,Peter Wirth; Mimi Stewart,"LOCAL GOV'T FIREARM REGULATION, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=12&year=24
SJR0013,2024,RS,Ron Griggs; Pat Woods,"POLICYMAKING BODY VOTING REQUIREMENTS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=13&year=24
SJR0014,2024,RS,Cliff R. Pirtle,"SECESSION OF COUNTIES, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=14&year=24
SJR0015,2024,RS,Gregg Schmedes,"CONSERVATION LEGACY FUND, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=15&year=24
SJR0016,2024,RS,Steven P. Neville; Joseph Cervantes; Leo Jaramillo; Greg Nibert; Mark Duncan,"COUNTY OFFICIAL SALARIES, CA",Constitutional Amendment,SRC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=16&year=24
SJR0017,2024,RS,William P. Soules,"RIGHTS OF CHILDREN, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=17&year=24
SJR0018,2024,RS,Cliff R. Pirtle,"PROPERTY TAX & FOREIGN NATIONS, CA",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=JR&legNo=18&year=24
SM0001,2024,RS,Jeff Steinborn,CITIZEN SCIENCE IN STATE AGENCIES TASK FORCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=1&year=24
SM0002,2024,RS,Steven P. Neville; Greg Nibert,REPEAL ELECTRIC VEHICLE MANDATE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=2&year=24
SM0003,2024,RS,Craig W. Brandt; Pat Woods; David M. Gallegos; Mark Moores,SUPPORT ISRAEL & CONDEMN HAMAS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=3&year=24
SM0004,2024,RS,Mimi Stewart,PERA & ERB PENSION BENEFIT STRUCTURES,Died (API.),SRC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=4&year=24
SM0005,2024,RS,Linda M. Lopez; Harold Pope; Antoinette Sedillo Lopez,CYFD RESTRUCTURING TASK FORCE,Signed,SRC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=5&year=24
SM0006,2024,RS,Linda M. Lopez; Pete Campos,ISRAEL CEASEFIRE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=6&year=24
SM0007,2024,RS,Leo Jaramillo,"""FENTANYL POISONING AWARENESS WEEK""",Died (API.),SRC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=7&year=24
SM0008,2024,RS,Mimi Stewart; Brenda G. McKenna,OIL & GAS FACILITY SETBACK STUDY,Died (API.),SRC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=8&year=24
SM0009,2024,RS,Shannon D. Pinto; Brenda G. McKenna; Linda M. Lopez; Harold Pope; Antoinette Sedillo Lopez,GUN VIOLENCE PREVENTION TASK FORCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=9&year=24
SM0010,2024,RS,Steven P. Neville; Leo Jaramillo,PROPERTY ASSESSMENT DISPARITY CORRECTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=10&year=24
SM0011,2024,RS,Gerald Ortiz y Pino,BEHAVIORAL HEALTH EXPANSION STRATEGIES,Died (API.),SRC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=11&year=24
SM0012,2024,RS,"Jeff Steinborn; Craig W. Brandt; Stefani Lord; Elizabeth ""Liz"" Thomson",STUDY PSILOCYBIN FOR THERAPEUTIC TREATMENTS,Signed,SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=12&year=24
SM0013,2024,RS,Linda M. Lopez,TRACK JUSTICE40 INITIATIVE FUNDS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=13&year=24
SM0014,2024,RS,William E. Sharer,OIL & GAS FACILITY SETBACK STUDY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=14&year=24
SM0015,2024,RS,Michael Padilla,BROADBAND WORK GROUP,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=15&year=24
SM0016,2024,RS,"Shannon D. Pinto; Antoinette Sedillo Lopez; George K. Muñoz; Benny Shendo, Jr.; Peter Wirth",SUBSTANCE & ALCOHOL ABUSE TASK FORCE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=16&year=24
SM0017,2024,RS,"Elizabeth ""Liz"" Stefanics; Gerald Ortiz y Pino; Linda M. Lopez; Brenda G. McKenna",DIRECT CARE WORKFORCE ANNUAL REPORT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=17&year=24
SM0018,2024,RS,Pete Campos,ROUTE 66 CENTENNIAL CELEBRATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=18&year=24
SM0019,2024,RS,"Elizabeth ""Liz"" Stefanics",PECOS RIVER DIALOGUE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=M&legNo=19&year=24
SR0001,2024,RS,Harold Pope; Bill Tallman,CONSUMPTION OF ALCOHOL,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=R&legNo=1&year=24
