bill_number,session_year,session_type,action_date,legislative_day,action,order
SB0239,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0239,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0239,2024,RS,2024-02-05,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0239,2024,RS,2024-02-07,LD: 7,SFC: Reported by committee with Do Pass recommendation,4
SB0239,2024,RS,2024-02-09,LD: 7,Passed in the Senate - Y:30 N:5,5
SB0239,2024,RS,2024-02-10,LD: 13,Sent to HEC - Referrals: HEC,6
SB0239,2024,RS,2024-02-12,LD: 13,HEC: Reported by committee with Do Pass recommendation with amendment(s),7
SB0239,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:61 N:2,8
SB0239,2024,RS,2024-02-15,LD: 15,Senate has concurred with House Amendments,9
SB0239,2024,RS,,,Signed by Governor - Chapter 63 - Mar. 5,10
SB0240,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0240,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0240,2024,RS,2024-02-05,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0240,2024,RS,,,Action Postponed Indefinitely,4
SB0241,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0241,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0241,2024,RS,2024-02-06,LD: 7,SHPAC: Reported by committee with Do Pass recommendation,3
SB0241,2024,RS,2024-02-09,LD: 7,SJC: Reported by committee with Do Pass recommendation,4
SB0241,2024,RS,2024-02-10,LD: 8,Passed in the Senate - Y:32 N:6,5
SB0241,2024,RS,2024-02-10,LD: 13,Sent to HJC - Referrals: HJC,6
SB0241,2024,RS,2024-02-12,LD: 14,HJC: Reported by committee with Do Pass recommendation,7
SB0241,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:63 N:0,8
SB0241,2024,RS,,,Signed by Governor - Chapter 16 - Feb. 28,9
SB0242,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0242,2024,RS,,,Action Postponed Indefinitely,2
SB0243,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0243,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0243,2024,RS,,,Action Postponed Indefinitely,3
SB0244,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0244,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0244,2024,RS,2024-02-05,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0244,2024,RS,,,Action Postponed Indefinitely,4
SB0245,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SRC/SFC,1
SB0245,2024,RS,,,Action Postponed Indefinitely,2
SB0246,2024,RS,2024-01-30,LD: 4,Sent to SFC - Referrals: SFC,1
SB0246,2024,RS,2024-02-13,LD: 9,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0246,2024,RS,2024-02-14,LD: 13,Passed in the Senate - Y:31 N:6,3
SB0246,2024,RS,2024-02-14,LD: 15,Sent to HTRC - Referrals: HTRC,4
SB0246,2024,RS,2024-02-14,LD: 15,HTRC: Reported by committee with Do Pass recommendation,5
SB0246,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:66 N:0,6
SB0246,2024,RS,,,Signed by Governor - Chapter 65 - Mar. 6,7
SB0247,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0247,2024,RS,,,Action Postponed Indefinitely,2
SB0248,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0248,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0248,2024,RS,,,Action Postponed Indefinitely,3
SB0249,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0249,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0249,2024,RS,2024-02-06,LD: 7,SCONC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0249,2024,RS,,,Action Postponed Indefinitely,4
SB0250,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0250,2024,RS,,,Action Postponed Indefinitely,2
SB0251,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0251,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0251,2024,RS,,,Action Postponed Indefinitely,3
SB0252,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SIRC/SHPAC,1
SB0252,2024,RS,,,Action Postponed Indefinitely,2
SB0253,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0253,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0253,2024,RS,,,Action Postponed Indefinitely,3
SB0254,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0254,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0254,2024,RS,2024-02-05,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0254,2024,RS,,,Action Postponed Indefinitely,4
SB0255,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0255,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0255,2024,RS,,,Action Postponed Indefinitely,3
SB0256,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SHPAC,1
SB0256,2024,RS,,,Action Postponed Indefinitely,2
SB0257,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0257,2024,RS,,,Action Postponed Indefinitely,2
SB0258,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0258,2024,RS,,,Action Postponed Indefinitely,2
SB0259,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0259,2024,RS,,,Action Postponed Indefinitely,2
SB0260,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SIRC/SFC,1
SB0260,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0260,2024,RS,2024-02-06,LD: 7,SIRC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0260,2024,RS,,,Action Postponed Indefinitely,4
SB0261,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0261,2024,RS,,,Action Postponed Indefinitely,2
SB0262,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0262,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0262,2024,RS,,,Action Postponed Indefinitely,3
SB0263,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0263,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0263,2024,RS,2024-02-05,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0263,2024,RS,,,Action Postponed Indefinitely,4
SB0264,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0264,2024,RS,,,Action Postponed Indefinitely,2
SB0265,2024,RS,2024-01-30,LD: 4,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0265,2024,RS,,,Action Postponed Indefinitely,2
SB0266,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0266,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0266,2024,RS,2024-02-06,LD: 7,SCONC: Reported by committee with Do Pass recommendation,3
SB0266,2024,RS,,,Action Postponed Indefinitely,4
SB0267,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0267,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0267,2024,RS,2024-02-06,LD: 7,SCONC: Reported by committee with Do Pass recommendation,3
SB0267,2024,RS,,,Action Postponed Indefinitely,4
SB0268,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0268,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0268,2024,RS,2024-02-06,LD: 7,SHPAC: Reported by committee with Do Pass recommendation,3
SB0268,2024,RS,,,Action Postponed Indefinitely,4
SB0269,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0269,2024,RS,,,Action Postponed Indefinitely,2
SB0270,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0270,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0270,2024,RS,2024-02-05,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0270,2024,RS,,,Action Postponed Indefinitely,4
SB0271,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0271,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0271,2024,RS,2024-02-03,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0271,2024,RS,2024-02-13,LD: 10,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0271,2024,RS,2024-02-13,LD: 12,Passed in the Senate - Y:27 N:1,5
SB0271,2024,RS,2024-02-13,LD: 15,Sent to HJC - Referrals: HJC,6
SB0271,2024,RS,2024-02-14,LD: 15,HJC: Reported by committee with Do Pass recommendation,7
SB0271,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:57 N:10,8
SB0271,2024,RS,,,Signed by Governor - Chapter 53 - Mar. 4,9
SB0272,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0272,2024,RS,,,Action Postponed Indefinitely,2
SB0273,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0273,2024,RS,,,Action Postponed Indefinitely,2
SB0274,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0274,2024,RS,2024-02-02,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0274,2024,RS,,,Action Postponed Indefinitely,3
SB0275,2024,RS,2024-01-31,LD: 6,Sent to SFC - Referrals: SFC,1
SB0275,2024,RS,2024-02-13,LD: 13,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution as amended,2
SB0275,2024,RS,2024-02-14,LD: 13,Passed in the Senate - Y:36 N:0,3
SB0275,2024,RS,2024-02-14,LD: 15,Sent to HTRC - Referrals: HTRC,4
SB0275,2024,RS,2024-02-14,LD: 15,HTRC: Reported by committee with Do Pass recommendation,5
SB0275,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:62 N:0,6
SB0275,2024,RS,,,Signed by Governor - Chapter 66 - Mar. 6,7
SB0276,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0276,2024,RS,,,Action Postponed Indefinitely,2
SB0277,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SIRC/SJC,1
SB0277,2024,RS,,,Action Postponed Indefinitely,2
SB0278,2024,RS,2024-01-31,LD: 6,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0278,2024,RS,2024-02-01,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0278,2024,RS,2024-02-05,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0278,2024,RS,,,Action Postponed Indefinitely,4
SB0279,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0279,2024,RS,,,Action Postponed Indefinitely,2
SB0280,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0280,2024,RS,,,Action Postponed Indefinitely,2
SB0281,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0281,2024,RS,,,Action Postponed Indefinitely,2
SB0282,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0282,2024,RS,2024-02-03,LD: 6,Referred to: STBTC/SFC,2
SB0282,2024,RS,,,Action Postponed Indefinitely,3
SB0283,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0283,2024,RS,,,Action Postponed Indefinitely,2
SB0284,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0284,2024,RS,,,Action Postponed Indefinitely,2
SB0285,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0285,2024,RS,,,Action Postponed Indefinitely,2
SB0286,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0286,2024,RS,,,Action Postponed Indefinitely,2
SB0287,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0287,2024,RS,,,Action Postponed Indefinitely,2
SB0288,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0288,2024,RS,,,Action Postponed Indefinitely,2
SB0289,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0289,2024,RS,,,Action Postponed Indefinitely,2
SB0290,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0290,2024,RS,,,Action Postponed Indefinitely,2
SB0291,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0291,2024,RS,,,Action Postponed Indefinitely,2
SB0292,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0292,2024,RS,,,Action Postponed Indefinitely,2
SB0293,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0293,2024,RS,,,Action Postponed Indefinitely,2
SB0294,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0294,2024,RS,2024-02-12,LD: 9,Referred to: SCONC/SFC,2
SB0294,2024,RS,2024-02-14,LD: 13,SCONC: Reported by committee with Do Not Pass but without recommendation on Committee Substitution,3
SB0294,2024,RS,,,Action Postponed Indefinitely,4
SB0295,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0295,2024,RS,,,Action Postponed Indefinitely,2
SB0296,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0296,2024,RS,,,Action Postponed Indefinitely,2
SB0297,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0297,2024,RS,2024-02-09,LD: 7,Referred to: SEC/SFC,2
SB0297,2024,RS,2024-02-12,LD: 9,SEC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0297,2024,RS,,,Action Postponed Indefinitely,4
SB0298,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0298,2024,RS,,,Action Postponed Indefinitely,2
SB0299,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0299,2024,RS,,,Action Postponed Indefinitely,2
SB0300,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0300,2024,RS,2024-02-07,LD: 7,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SB0300,2024,RS,2024-02-08,LD: 7,Passed in the Senate - Y:37 N:0,3
SB0300,2024,RS,2024-02-08,LD: 11,Sent to HTPWC - Referrals: HTPWC/HAFC,4
SB0300,2024,RS,,,Action Postponed Indefinitely,5
SB0301,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0301,2024,RS,,,Action Postponed Indefinitely,2
SB0302,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0302,2024,RS,,,Action Postponed Indefinitely,2
SB0303,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0303,2024,RS,2024-02-06,LD: 7,Referred to: SCC/SHPAC/SJC,2
SB0303,2024,RS,,,Action Postponed Indefinitely,3
SB0304,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0304,2024,RS,2024-02-09,LD: 7,Withdrawn from committee or daily calendar for subsequent action,2
SB0304,2024,RS,2024-02-09,LD: 7,Referred to: SFC,3
SB0304,2024,RS,,,Action Postponed Indefinitely,4
SB0305,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0305,2024,RS,,,Action Postponed Indefinitely,2
SB0306,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0306,2024,RS,2024-02-09,LD: 7,Withdrawn from committee or daily calendar for subsequent action,2
SB0306,2024,RS,2024-02-09,LD: 7,Referred to: SFC,3
SB0306,2024,RS,,,Action Postponed Indefinitely,4
SB0307,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0307,2024,RS,2024-02-09,LD: 7,Withdrawn from committee or daily calendar for subsequent action,2
SB0307,2024,RS,2024-02-09,LD: 7,Referred to: SHPAC,3
SB0307,2024,RS,2024-02-10,LD: 8,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0307,2024,RS,,,Action Postponed Indefinitely,5
SB0308,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0308,2024,RS,,,Action Postponed Indefinitely,2
SB0309,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0309,2024,RS,,,Action Postponed Indefinitely,2
SB0310,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0310,2024,RS,,,Action Postponed Indefinitely,2
SB0311,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0311,2024,RS,,,Action Postponed Indefinitely,2
SB0312,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0312,2024,RS,,,Action Postponed Indefinitely,2
SB0313,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0313,2024,RS,,,Action Postponed Indefinitely,2
SB0314,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0314,2024,RS,,,Action Postponed Indefinitely,2
SB0315,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0315,2024,RS,2024-02-03,LD: 6,Referred to: STBTC/SFC,2
SB0315,2024,RS,,,Action Postponed Indefinitely,3
SB0316,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0316,2024,RS,2024-02-03,LD: 6,Referred to: STBTC/SFC,2
SB0316,2024,RS,,,Action Postponed Indefinitely,3
SB0317,2024,RS,2024-01-31,LD: 6,Not Printed,1
SB0317,2024,RS,,,Action Postponed Indefinitely,2
SJM0001,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/STBTC,1
SJM0001,2024,RS,2024-02-02,LD: 6,SRC: Reported by committee with Do Pass recommendation,2
SJM0001,2024,RS,,,Action Postponed Indefinitely,3
SJM0002,2024,RS,2024-01-23,LD: 2,Sent to SRC - Referrals: SRC/SIRC,1
SJM0002,2024,RS,2024-02-02,LD: 6,SRC: Reported by committee with Do Pass recommendation,2
SJM0002,2024,RS,2024-02-06,LD: 7,SIRC: Reported by committee with Do Pass recommendation with amendment(s),3
SJM0002,2024,RS,2024-02-07,LD: 7,Passed in the Senate - Y:38 N:0,4
SJM0002,2024,RS,2024-02-07,LD: 10,Sent to HGEIC - Referrals: HGEIC,5
SJM0002,2024,RS,2024-02-09,LD: 11,HGEIC: Reported by committee with Do Pass recommendation,6
SJM0002,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,7
SJM0002,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),8
SJR0001,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC/SFC,1
SJR0001,2024,RS,2024-01-24,LD: 2,SRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
SJR0001,2024,RS,2024-01-29,LD: 4,SJC: Reported by committee with Do Pass recommendation with amendment(s),3
SJR0001,2024,RS,2024-01-30,LD: 4,Withdrawn from committee or daily calendar for subsequent action,4
SJR0001,2024,RS,2024-02-01,LD: 6,Passed in the Senate - Y:27 N:10,5
SJR0001,2024,RS,2024-02-05,LD: 9,Sent to HGEIC - Referrals: HGEIC/HJC,6
SJR0001,2024,RS,2024-02-09,LD: 11,HGEIC: Reported by committee with Do Pass recommendation,7
SJR0001,2024,RS,2024-02-12,LD: 14,HJC: Reported by committee with Do Pass recommendation,8
SJR0001,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:55 N:6,9
SJR0001,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),10
SJR0002,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0002,2024,RS,2024-02-02,LD: 6,SRC: Reported by committee with Do Pass recommendation,2
SJR0002,2024,RS,,,Action Postponed Indefinitely,3
SJR0003,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0003,2024,RS,2024-02-09,LD: 7,SRC: Reported by committee with Do Pass recommendation,2
SJR0003,2024,RS,,,Action Postponed Indefinitely,3
SJR0004,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0004,2024,RS,2024-02-09,LD: 7,SRC: Reported by committee with Do Pass recommendation,2
SJR0004,2024,RS,,,Action Postponed Indefinitely,3
SJR0005,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0005,2024,RS,2024-02-02,LD: 6,SRC: Reported by committee with Do Pass recommendation,2
SJR0005,2024,RS,2024-02-08,LD: 7,SJC: Reported by committee with Do Pass recommendation,3
SJR0005,2024,RS,2024-02-09,LD: 7,"Failed to Pass in the Senate, Bill Has Died",4
SJR0006,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC/SFC,1
SJR0006,2024,RS,2024-02-02,LD: 6,SRC: Reported by committee with Do Pass recommendation with amendment(s),2
SJR0006,2024,RS,,,Action Postponed Indefinitely,3
SJR0007,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0007,2024,RS,,,Action Postponed Indefinitely,2
SJR0008,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0008,2024,RS,,,Action Postponed Indefinitely,2
SJR0009,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SEC,1
SJR0009,2024,RS,2024-01-24,LD: 3,SRC: Reported by committee with Do Pass recommendation,2
SJR0009,2024,RS,2024-01-26,LD: 4,SEC: Reported by committee with Do Pass recommendation with amendment(s),3
SJR0009,2024,RS,2024-01-30,LD: 4,Passed in the Senate - Y:36 N:1,4
SJR0009,2024,RS,2024-02-01,LD: 7,Sent to HEC - Referrals: HEC,5
SJR0009,2024,RS,,,Action Postponed Indefinitely,6
SJR0010,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0010,2024,RS,,,Action Postponed Indefinitely,2
SJR0011,2024,RS,2024-01-18,LD: 2,Sent to SRC - Referrals: SRC/SJC/SFC,1
SJR0011,2024,RS,,,Action Postponed Indefinitely,2
SJR0012,2024,RS,2024-01-22,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0012,2024,RS,,,Action Postponed Indefinitely,2
SJR0013,2024,RS,2024-01-23,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0013,2024,RS,,,Action Postponed Indefinitely,2
SJR0014,2024,RS,2024-01-25,LD: 2,Sent to SRC - Referrals: SRC/SJC,1
SJR0014,2024,RS,,,Action Postponed Indefinitely,2
