bill_id,term,session,title,description,commem
HB0224,2023_2024,2023-RS,Outdoor Recreation Initiative,This bill addresses coordinated investment in outdoor recreation infrastructure.,0
HB0225,2023_2024,2023-RS,Firearm Possession Amendments,This bill addresses provisions regarding firearm restrictions.,0
HB0226,2023_2024,2023-RS,Sale of a Firearm Amendments,This bill addresses sale of a firearm.,0
HB0227,2023_2024,2023-RS,Hemp Amendments,This bill amends provisions related to hemp.,0
HB0228,2023_2024,2023-RS,Unprofessional Conduct Amendments,This bill modifies and enacts provisions relating to the provision of conversion therapy to minors.,0
HB0229,2023_2024,2023-RS,Teacher Parental and Postpartum Recovery Leave,This bill requires local education agencies to provide certain paid leave to general and special education teachers.,0
HB0230,2023_2024,2023-RS,Center for Medical Cannabis Research,This bill creates the Center for Medical Cannabis Research.,0
HB0231,2023_2024,2023-RS,Low Income Housing Property Tax Exemption,This bill amends the definitions related to property tax exemptions in the Property Tax Act.,0
HB0232,2023_2024,2023-RS,Railroad Crossing Maintenance Amendments,This bill amends provisions related to railroad and highway crossings and repeals sections of code related to railroad crossings.,0
HB0233,2023_2024,2023-RS,County Land Use Amendments,This bill modifies provisions relating to county land use and development.,0
HB0234,2023_2024,2023-RS,University Recognition for International Baccalaureate Achievement,This bill enacts and amends provisions related to credit for prior learning in higher education.,0
HB0235,2023_2024,2023-RS,Accessible Parking Spaces Amendments,This bill addresses parking privileges for persons with disabilities.,0
HB0236,2023_2024,2023-RS,Driving Under the Influence Testing Amendments,This bill amends provisions related to immunity from civil or criminal liability arising from drawing a blood sample from a person whom a peace officer has reason to believe is driving under the influence.,0
HB0237,2023_2024,2023-RS,Hunting Mentor Amendments,This bill modifies requirements for using a hunting permit.,0
HB0238,2023_2024,2023-RS,Political Party Public Meeting Facilities Amendments,This bill amends the use of public meeting buildings by political parties to include public institutions of higher education.,0
HB0239,2023_2024,2023-RS,Medical Record Access Amendments,This bill enacts provisions related to a patient's health information contained by hospital systems.,0
HB0240,2023_2024,2023-RS,Income Tax Amendments,This bill modifies income tax provisions.,0
HB0241,2023_2024,2023-RS,Labor Union Amendments,This bill amends provisions governing public employers and labor organizations.,0
HB0242,2023_2024,2023-RS,Services for People with Disabilities Amendments,This bill creates a consensus process related to the funding of services for persons with disabilities.,0
HB0243,2023_2024,2023-RS,Public Transit Employee Collective Bargaining Amendments,This bill makes changes to provisions related to collective bargaining for employees of a public transit district.,0
HB0244,2023_2024,2023-RS,Utah Victim Services Commission and Victim Services,This bill creates the Utah Victim Services Commission.,0
HB0245,2023_2024,2023-RS,Uninsured Motorist Amendments,"This bill amends provisions related to uninsured and underinsured motorist coverage issues, including the disclosure of information and curing deficiencies in the sharing of information.",0
HB0246,2023_2024,2023-RS,Board of Pardons and Parole Amendments,This bill modifies the responsibilities of the Board of Pardons and Parole.,0
HB0247,2023_2024,2023-RS,Alcohol Control Amendments,This bill modifies the Alcoholic Beverage Control Act.,0
HB0248,2023_2024,2023-RS,Mental Health Services for Adults,This bill amends provisions related to the provision of mental health services for adults.,0
HB0249,2023_2024,2023-RS,Education Related Amendments,This bill addresses access and management of information related to parents and students in the education arena.,0
HB0250,2023_2024,2023-RS,Social Worker Licensing Amendments,This bill amends provisions of the Social Worker Licensing Act.,0
HB0251,2023_2024,2023-RS,Court Amendments,This bill amends provisions related to courts.,0
HB0252,2023_2024,2023-RS,Disability Coverage Amendments,This bill amends the Medical Assistance Act.,0
HB0253,2023_2024,2023-RS,Federalism Commission Amendments,This bill amends provisions regarding the Federalism Commission.,0
HB0254,2023_2024,2023-RS,Penalty for False Statement During Drug Arrest,This bill creates a penalty enhancement for certain false statements made during an arrest.,0
HB0255,2023_2024,2023-RS,Vehicle Accident Reports Amendments,"This bill requires the Department of Public Safety to provide an unredacted accident report to certain persons that contains the name, address, and phone number of each person involved in the accident.",0
HB0256,2023_2024,2023-RS,Carpool Lane Usage Modifications,This bill amends provisions related to high occupancy vehicle lanes on a highway to consider a vehicle with a pregnant individual as containing two occupants for purposes of high occupancy vehicle lane purposes.,0
HB0257,2023_2024,2023-RS,Greenbelt Property Amendments,This bill modifies provisions of the Utah Farmland Assessment Act.,0
HB0258,2023_2024,2023-RS,Motor Vehicle Light Amendments,This bill requires a vehicle operator to have the vehicle's lights or lamps illuminated while the vehicle is being operated during certain times of day and driving conditions.,0
HB0259,2023_2024,2023-RS,Suicide Prevention in Correctional Facilities,This bill addresses suicide prevention in county jails.,0
HB0260,2023_2024,2023-RS,Property Tax Income Requirements,This bill modifies provisions of the Property Tax Act.,0
HB0261,2023_2024,2023-RS,Fire Related Amendments,This bill addresses efforts to prevent and prepare for fires.,0
HB0262,2023_2024,2023-RS,Wildlife Management Area Amendments,This bill modifies provisions related to wildlife management areas.,0
HB0263,2023_2024,2023-RS,Apprenticeship on Public Works Requirements,This bill enacts provisions relating to labor provided by an apprentice for a public works project.,0
HB0264,2023_2024,2023-RS,Certified Nursing Assistants Amendments,This bill allows a certified nurse aide to obtain experience at a health care facility that is designated by the Division of Professional Licensing.,0
HB0265,2023_2024,2023-RS,Sentinel Landscape Amendments,This bill restricts municipalities from annexing certain land near military installations.,0
HB0266,2023_2024,2023-RS,Amber Alert Amendments,This bill addresses the Amber Alert System.,0
HB0267,2023_2024,2023-RS,State Purchasing Director Duties,This bill modifies provisions relating to the duties of the state purchasing director.,0
HB0268,2023_2024,2023-RS,Sex Offense Amendments,This bill addresses sex offense management and treatment.,0
HB0269,2023_2024,2023-RS,Election Audit Requirements,"This bill requires and addresses a biennial audit of elections, conducted by the Office of the Legislative Auditor General (office).",0
HB0270,2023_2024,2023-RS,School Cellphone Usage Amendments,This bill addresses the use of cellphones and smart watches in classrooms.,0
HB0271,2023_2024,2023-RS,Educator Salaries Adjustments Increase,This bill provides an increase to the educator salary adjustment.,0
HB0272,2023_2024,2023-RS,Water Efficient Landscaping Amendments,This bill addresses incentives to use water efficient landscaping.,0
HB0273,2023_2024,2023-RS,State Trust Lands Administration Amendments,This bill modifies the administration of state trust lands.,0
HB0274,2023_2024,2023-RS,Adopt-the-outdoors Program Amendments,This bill creates an Adopt-the-Outdoors Program.,0
HB0275,2023_2024,2023-RS,Tax Dependent Amendments,This bill modifies the exemption provisions of the taxpayer tax credit.,0
HB0276,2023_2024,2023-RS,Water Supply Amendments,This bill addresses a municipality's supply of water to contract water customers.,0
HB0277,2023_2024,2023-RS,Homeowners Association Revisions,This bill amends and enacts provisions governing homeowner associations.,0
HB0278,2023_2024,2023-RS,First Responder Mental Health Services Grant Program,This bill creates the First Responder Mental Health Services Grant Program to be administered by the Utah Board of Higher Education.,0
HB0279,2023_2024,2023-RS,DNA Collection Amendments,This bill requires DNA to be collected from human remains that will be destroyed.,0
HB0280,2023_2024,2023-RS,Local Government Construction Project Bid Notice,This bill modifies a provision relating to notice requirements for bids for a local government construction project.,0
HB0281,2023_2024,2023-RS,Social Credit Score Amendments,This bill addresses social credit scores.,0
HB0282,2023_2024,2023-RS,Child Care Center Sales Tax Exemption,This bill enacts a sales and use tax exemption related to certain child care programs.,0
HB0283,2023_2024,2023-RS,Unemployment Insurance Amendments,This bill modifies the Employment Security Act.,0
HB0284,2023_2024,2023-RS,Public Library Background Check Requirements,This bill provides for criminal background checks of public library employees.,0
HB0285,2023_2024,2023-RS,Department of Alcoholic Beverage Services Amendments,This bill allows the Department of Alcoholic Beverage Services (department) to retain a percentage of the department's profits to use to enhance productivity and customer experience.,0
