bill_id,term,session,title,summary,approp_bill,commem
HB1498,2023_2024,2023_2024,AN ACT Relating to aviation assurance funding in response to wildland fires;,Concerning aviation assurance funding in response to wildland fires.,0,0
HB1499,2023_2024,2023_2024,AN ACT Relating to food assistance funding;,Concerning food assistance funding.,0,0
HB1500,2023_2024,2023_2024,AN ACT Relating to increasing the cap on gross sales for cottage food operations;,Increasing the cap on gross sales for cottage food operations.,0,0
HB1501,2023_2024,2023_2024,AN ACT Relating to authorizing additional counseling services for immediate family members of homicide victims;,Authorizing additional counseling services for immediate family members of homicide victims.,0,0
HB1502,2023_2024,2023_2024,AN ACT Relating to studying the impacts of job protection on the utilization of paid family medical leave benefits;,Concerning studying the impacts of job protection on the utilization of paid family medical leave benefits.,0,0
HB1503,2023_2024,2023_2024,AN ACT Relating to the collection of health care professionals' information at the time of license application and license renewal;,Collecting health care professionals' information at the time of license application and license renewal.,0,0
HB1504,2023_2024,2023_2024,AN ACT Relating to ensuring elementary school students receive sufficient daily recess for mental and physical health;,Ensuring elementary school students receive sufficient daily recess.,0,0
HB1505,2023_2024,2023_2024,AN ACT Relating to promoting the alternative jet fuel industry in Washington;,Promoting the alternative jet fuel industry in Washington.,0,0
HB1506,2023_2024,2023_2024,AN ACT Relating to leases on land managed or occupied by the department of social and health services;,Concerning leases on land managed or occupied by the department of social and health services.,0,0
HB1507,2023_2024,2023_2024,AN ACT Relating to fair housing training for officers or board members in common interest communities;,Concerning fair housing training for officers or board members in common interest communities.,0,0
HB1508,2023_2024,2023_2024,AN ACT Relating to improving consumer affordability through the health care cost transparency board;,Improving consumer affordability through the health care cost transparency board.,0,0
HB1509,2023_2024,2023_2024,AN ACT Relating to fair access to community solar;,Concerning fair access to community solar.,0,0
HB1510,2023_2024,2023_2024,AN ACT Relating to establishing permanent funding for community preservation and development authorities approved through RCW 43.167.060;,Establishing permanent funding for community preservation and development authorities approved through RCW 43.167.060.,0,0
HB1511,2023_2024,2023_2024,AN ACT Relating to calculation of income for certain early learning and child care programs;,Concerning calculation of income for certain early learning and child care programs.,0,0
HB1512,2023_2024,2023_2024,AN ACT Relating to providing tools and resources for the location and recovery of missing persons;,Providing tools and resources for the location and recovery of missing persons.,0,0
HB1513,2023_2024,2023_2024,"AN ACT Relating to improving traffic safety by addressing compliance, enforcement, and data collection;",Improving traffic safety.,0,0
HB1514,2023_2024,2023_2024,AN ACT Relating to the purchase and distribution of insignia to manufacturers of recreational vehicles and/or park trailers;,Addressing the purchase and distribution of insignia to manufacturers of recreational vehicles and/or park trailers.,0,0
HB1515,2023_2024,2023_2024,AN ACT Relating to contracting and procurement requirements for behavioral health services in medical assistance programs;,Concerning contracting and procurement requirements for behavioral health services in medical assistance programs.,0,0
HB1516,2023_2024,2023_2024,AN ACT Relating to lunar new year;,Making lunar new year a state legal holiday.,0,0
HB1517,2023_2024,2023_2024,AN ACT Relating to promoting transit-oriented development;,Promoting transit-oriented development.,0,0
HB1518,2023_2024,2023_2024,AN ACT Relating to parking at rest areas;,Concerning parking at rest areas.,0,0
HB1519,2023_2024,2023_2024,AN ACT Relating to local project review;,Concerning local project review.,0,0
HB1520,2023_2024,2023_2024,AN ACT Relating to fentanyl;,Concerning fentanyl.,0,0
HB1521,2023_2024,2023_2024,AN ACT Relating to industrial insurance self-insured employer and third-party administrator penalties and duties;,Concerning the duties of industrial insurance self-insured employers and third-party administrators.,0,0
HB1522,2023_2024,2023_2024,AN ACT Relating to addressing sexual misconduct at scholarly or professional associations;,Addressing sexual misconduct at scholarly or professional associations.,0,0
HB1523,2023_2024,2023_2024,"AN ACT Relating to authorizing an agricultural employer to select any 12 weeks in a calendar year as special circumstance weeks for labor demand, during which in each of the selected 12 weeks, the agricultural employer may employ agricultural employees for up to 50 hours before the requirement to pay overtime applies under RCW 49.46.130;",Authorizing agricultural employers to select 12 weeks a year to employ workers for up to 50 hours a week before overtime applies.,0,0
HB1524,2023_2024,2023_2024,AN ACT Relating to the retainage percentage withheld by prime contractors from subcontractors;,Concerning the retainage percentage withheld by prime contractors.,0,0
HB1525,2023_2024,2023_2024,AN ACT Relating to eligibility for working connections child care benefits for persons participating in state registered apprenticeships;,Concerning eligibility for working connections child care benefits for persons participating in state registered apprenticeships.,0,0
HB1526,2023_2024,2023_2024,AN ACT Relating to state electrical inspectors' salaries;,Concerning state electrical inspectors' salaries.,0,0
HB1527,2023_2024,2023_2024,"AN ACT Relating to making technical corrections to the local tax increment financing program under chapter 39.114 RCW by applying the definition of real property to ensure private investments made on state and local government-owned land are included in the increment value, ensuring that the relocation and construction of a government-owned facility is included as an eligible project, ensuring that acquisition costs include appurtenant rights, providing clarification to definitions of increment value and tax allocation base value for consistency with current law, clarifying notice requirements for the creation of a tax increment area, and creating consistency with current law for add-on levies codified in RCW 84.55.010;",Making technical corrections to the local tax increment financing program.,0,0
HB1528,2023_2024,2023_2024,AN ACT Relating to adult protective services;,Concerning adult protective services.,0,0
HB1529,2023_2024,2023_2024,AN ACT Relating to providing supplementary funding to support horse racing and the recreational use of horses in Washington;,Providing supplementary funding to support horse racing and the recreational use of horses in Washington.,0,0
