bill_number,session,chamber,action_date,action,order
S-0562,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0563,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0564,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0565,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0566,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0567,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0568,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0569,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0570,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0571,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0572,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0573,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0574,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0575,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0576,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0577,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0578,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0579,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0580,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0581,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0582,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0584,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0585,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0585,2024_2025,S,2024-06-03,"Reported out of Senate Committee, 2nd Reading",2
S-0585,2024_2025,S,2024-06-03,Referred to Senate Budget and Appropriations Committee,3
S-0586,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0587,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0588,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0589,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0590,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0591,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0592,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0593,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0594,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0595,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0596,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0597,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0598,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0599,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0600,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHI",1
S-0601,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0602,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0603,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0604,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0605,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0606,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0607,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0608,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLA",1
S-0609,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0610,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0611,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0612,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0613,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0614,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0615,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0616,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0617,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0618,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0619,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0620,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0621,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLA",1
S-0622,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0623,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0624,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0625,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0626,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0627,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0628,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0629,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0630,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0631,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0632,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0633,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0634,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0634,2024_2025,S,2024-01-09,WITHDRAWN APP,2
S-0635,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0636,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0637,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0638,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0638,2024_2025,S,2024-05-16,"Reported out of Senate Committee, 2nd Reading",2
S-0639,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0640,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0641,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0642,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0643,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0644,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0645,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0646,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0646,2024_2025,S,2024-02-15,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0646,2024_2025,S,2024-02-15,Referred to Senate Budget and Appropriations Committee,3
S-0647,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0648,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0649,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0650,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0651,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0652,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0653,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0653,2024_2025,S,2025-02-03,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0654,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0655,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0656,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0657,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0658,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0659,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0660,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0661,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0662,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0663,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0664,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0664,2024_2025,S,2025-05-19,"Reported out of Senate Committee, 2nd Reading",2
S-0664,2024_2025,S,2025-05-19,Referred to Senate Budget and Appropriations Committee,3
S-0665,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SMV",1
S-0666,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0667,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0668,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0669,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0670,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0671,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0672,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0673,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0674,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0675,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0675,2024_2025,S,2024-02-22,"Reported out of Senate Committee, 2nd Reading",2
S-0676,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0677,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0678,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0679,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0680,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0681,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0681,2024_2025,S,2024-01-09,WITHDRAWN APP,2
S-0682,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0683,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0684,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0684,2024_2025,S,2024-02-05,"Reported out of Senate Committee, 2nd Reading",2
S-0684,2024_2025,S,2024-02-12,Passed Senate,3
S-0684,2024_2025,A,2024-02-12,"Received in the Assembly, Referred to ACO",4
S-0684,2024_2025,A,2024-10-24,"Reported out of Assembly Committee with Amendments, 2nd Reading",5
S-0684,2024_2025,A,2024-12-19,Substituted for,6
S-0684,2024_2025,A,2024-12-19,Passed Assembly,7
S-0684,2024_2025,S,2024-12-19,"Received in the Senate, 2nd Reading on Concurrence",8
S-0684,2024_2025,S,2024-12-19,Passed Senate (Passed Both Houses),9
S-0684,2024_2025,G,2025-01-30,Approved,10
S-0685,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0686,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0687,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0687,2024_2025,S,2024-01-09,WITHDRAWN APP,2
S-0688,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0689,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0690,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0691,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0691,2024_2025,S,2024-05-13,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0691,2024_2025,S,2025-12-18,Substituted by,3
S-0692,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0693,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0693,2024_2025,S,2025-12-08,Combined with,2
S-0694,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0695,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0696,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0697,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0698,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHI",1
S-0699,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0699,2024_2025,S,2024-12-12,"Reported from Senate Committee as a Substitute, 2nd Reading",2
S-0699,2024_2025,S,2024-12-12,Referred to Senate Budget and Appropriations Committee,3
S-0699,2024_2025,S,2025-03-17,"Reported out of Senate Committee, 2nd Reading",4
S-0699,2024_2025,S,2025-03-24,Passed Senate,5
S-0699,2024_2025,A,2025-03-24,"Received in the Assembly, Referred to AEN",6
S-0699,2024_2025,A,2025-06-16,Reported and Referred to AAP,7
S-0699,2024_2025,A,2025-12-18,"Reported out of Assembly Committee, 2nd Reading",8
S-0699,2024_2025,A,2026-01-12,Substituted for,9
S-0699,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),10
S-0699,2024_2025,G,2026-01-20,Approved,11
S-0700,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0700,2024_2025,S,2024-12-19,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0700,2024_2025,S,2024-12-19,Referred to Senate Budget and Appropriations Committee,3
S-0701,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0702,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0703,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0704,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0705,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0706,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0707,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0708,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0709,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0710,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0710,2024_2025,S,2024-01-09,WITHDRAWN APP,2
S-0711,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0712,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0713,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0714,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0715,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0715,2024_2025,S,2024-02-08,"Reported out of Senate Committee, 2nd Reading",2
S-0715,2024_2025,S,2024-02-08,Referred to Senate Budget and Appropriations Committee,3
S-0715,2024_2025,S,2024-10-07,"Reported out of Senate Committee, 2nd Reading",4
S-0715,2024_2025,S,2024-10-28,Passed Senate,5
S-0715,2024_2025,A,2024-10-28,"Received in the Assembly, Referred to AAP",6
S-0715,2024_2025,A,2024-12-16,"Reported out of Assembly Committee, 2nd Reading",7
S-0715,2024_2025,A,2024-12-19,Substituted for,8
S-0715,2024_2025,A,2024-12-19,Passed Assembly (Passed Both Houses),9
S-0715,2024_2025,G,2025-01-23,Approved,10
S-0716,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0717,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0717,2024_2025,S,2024-01-09,WITHDRAWN APP,2
S-0718,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCU",1
S-0719,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0720,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0720,2024_2025,S,2024-03-14,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0720,2024_2025,S,2024-05-20,Passed Senate,3
S-0720,2024_2025,A,2024-05-20,"Received in the Assembly, Referred to AJU",4
S-0720,2024_2025,A,2024-10-21,"Reported out of Assembly Committee, 2nd Reading",5
S-0720,2024_2025,A,2024-12-19,Substituted for,6
S-0720,2024_2025,A,2024-12-19,Passed Assembly (Passed Both Houses),7
S-0720,2024_2025,G,2025-01-30,Approved,8
S-0721,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0721,2024_2025,S,2024-03-11,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0721,2024_2025,S,2024-03-18,Passed Senate,3
S-0721,2024_2025,A,2024-03-18,"Received in the Assembly, Referred to ACE",4
S-0721,2024_2025,A,2024-06-03,Reported and Referred to AAP,5
S-0721,2024_2025,A,2024-06-24,"Reported out of Assembly Committee with Amendments, 2nd Reading",6
S-0721,2024_2025,A,2024-06-28,Substituted for,7
S-0721,2024_2025,A,2024-06-28,Passed Assembly,8
S-0721,2024_2025,S,2024-06-28,"Received in the Senate, 2nd Reading on Concurrence",9
S-0721,2024_2025,S,2024-06-28,Passed Senate (Passed Both Houses),10
S-0721,2024_2025,G,2024-09-12,Approved,11
S-0722,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0723,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0724,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0725,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0726,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHI",1
S-0727,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEN",1
S-0728,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0729,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0729,2024_2025,S,2024-06-28,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0729,2024_2025,S,2025-12-18,Substituted by,3
S-0730,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SBA",1
S-0731,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0732,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0733,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0734,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SHH",1
S-0735,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SED",1
S-0736,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SJU",1
S-0737,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
S-0738,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SCM",1
S-0739,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SLP",1
S-0740,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SEG",1
S-0741,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to SSG",1
S-0741,2024_2025,S,2024-02-12,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0741,2024_2025,S,2024-03-18,Passed Senate,3
S-0741,2024_2025,A,2024-03-18,"Received in the Assembly, Referred to ASL",4
S-0741,2024_2025,A,2024-05-16,Reported out of Assembly Committee with Amendments and Referred to AAP,5
S-0741,2024_2025,A,2024-06-26,Transferred to ABU,6
S-0741,2024_2025,A,2024-06-26,"Reported out of Assembly Committee, 2nd Reading",7
S-0741,2024_2025,A,2024-06-28,Substituted for,8
S-0741,2024_2025,A,2024-06-28,Passed Assembly,9
S-0741,2024_2025,S,2024-06-28,"Received in the Senate, 2nd Reading on Concurrence",10
S-0741,2024_2025,S,2024-06-28,Passed Senate (Passed Both Houses),11
S-0741,2024_2025,G,2024-09-12,Approved,12
S-0742,2024_2025,S,2024-01-09,"Introduced in the Senate, Referred to STR",1
