bill_number,session,chamber,action_date,action,order
S-0293,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEN",1
S-0294,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEN",1
S-0294,2022_2023,S,2022-05-16,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0294,2022_2023,S,2022-05-16,Referred to Senate Budget and Appropriations Committee,3
S-0295,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0296,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0297,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0297,2022_2023,S,2022-03-21,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0297,2022_2023,S,2022-05-26,Passed Senate,3
S-0297,2022_2023,A,2022-05-26,"Received in the Assembly, Referred to AHS",4
S-0297,2022_2023,A,2023-01-19,"Reported out of Assembly Committee, 2nd Reading",5
S-0297,2022_2023,A,2023-01-26,Substituted for,6
S-0297,2022_2023,A,2023-01-26,Passed Assembly (Passed Both Houses),7
S-0297,2022_2023,G,2023-03-13,Approved,8
S-0298,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SED",1
S-0299,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0299,2022_2023,S,2023-06-15,Combined with,2
S-0300,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0301,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0302,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0303,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLA",1
S-0304,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0305,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0305,2022_2023,S,2022-06-06,"Reported out of Senate Committee, 2nd Reading",2
S-0305,2022_2023,S,2022-06-06,Referred to Senate Budget and Appropriations Committee,3
S-0306,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0307,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0308,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0309,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0310,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0311,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0311,2022_2023,S,2022-02-03,"Reported from Senate Committee as a Substitute, 2nd Reading",2
S-0311,2022_2023,S,2022-02-03,Referred to Senate Budget and Appropriations Committee,3
S-0311,2022_2023,S,2022-06-06,"Reported out of Senate Committee with Amendments, 2nd Reading",4
S-0311,2022_2023,S,2022-06-16,Passed Senate,5
S-0311,2022_2023,A,2022-06-16,"Received in the Assembly without Reference, 2nd Reading",6
S-0311,2022_2023,A,2022-06-29,Assembly Floor Amendment Passed,7
S-0311,2022_2023,A,2022-06-29,Substituted for,8
S-0311,2022_2023,A,2022-06-29,Passed Assembly,9
S-0311,2022_2023,S,2022-06-29,"Received in the Senate, 2nd Reading on Concurrence",10
S-0311,2022_2023,S,2022-06-29,Passed Senate (Passed Both Houses),11
S-0311,2022_2023,G,2022-06-30,Approved,12
S-0312,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0313,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0313,2022_2023,S,2022-03-10,"Reported out of Senate Committee, 2nd Reading",2
S-0313,2022_2023,S,2022-03-10,Referred to Senate Budget and Appropriations Committee,3
S-0314,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0315,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0315,2022_2023,S,2022-02-03,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0315,2022_2023,S,2022-03-24,Senate Amendment,3
S-0315,2022_2023,S,2022-05-26,Passed Senate,4
S-0315,2022_2023,A,2022-05-26,"Received in the Assembly, Referred to AHE",5
S-0315,2022_2023,A,2022-06-27,Transferred to ABU,6
S-0315,2022_2023,A,2022-06-27,"Reported out of Assembly Committee, 2nd Reading",7
S-0315,2022_2023,A,2022-06-29,Substituted for,8
S-0315,2022_2023,A,2022-06-29,Passed Assembly (Passed Both Houses),9
S-0315,2022_2023,G,2022-08-18,Approved,10
S-0316,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0317,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0318,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0319,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0320,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0321,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0322,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0322,2022_2023,S,2022-06-23,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0322,2022_2023,S,2022-10-17,Substituted by,3
S-0323,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0324,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SBA",1
S-0325,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0326,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SBA",1
S-0327,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SJU",1
S-0328,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLA",1
S-0329,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0329,2022_2023,S,2022-03-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0329,2022_2023,S,2022-03-10,Referred to Senate Budget and Appropriations Committee,3
S-0330,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0330,2022_2023,S,2022-01-27,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0330,2022_2023,S,2022-01-27,Referred to Senate Budget and Appropriations Committee,3
S-0330,2022_2023,S,2022-02-28,"Reported out of Senate Committee with Amendments, 2nd Reading",4
S-0330,2022_2023,S,2022-03-03,Passed Senate,5
S-0330,2022_2023,A,2022-03-07,"Received in the Assembly, Referred to ACD",6
S-0331,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0331,2022_2023,S,2022-06-02,"Reported out of Senate Committee, 2nd Reading",2
S-0331,2022_2023,S,2022-06-02,Referred to Senate Budget and Appropriations Committee,3
S-0332,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0332,2022_2023,S,2022-06-09,"Reported out of Senate Committee, 2nd Reading",2
S-0332,2022_2023,S,2022-08-08,Senate Amendment,3
S-0332,2022_2023,S,2022-11-21,Senate Amendment,4
S-0332,2022_2023,S,2022-12-19,Senate Amendment,5
S-0332,2022_2023,S,2023-02-02,Passed Senate,6
S-0332,2022_2023,A,2023-02-06,"Received in the Assembly, Referred to AST",7
S-0332,2022_2023,A,2023-05-11,"Reported out of Assembly Committee with Amendments, 2nd Reading",8
S-0332,2022_2023,A,2023-12-18,Recommitted to AJU,9
S-0332,2022_2023,A,2023-12-18,"Reported out of Assembly Committee with Amendments, 2nd Reading",10
S-0332,2022_2023,A,2023-12-21,Assembly Floor Amendment Passed,11
S-0332,2022_2023,A,2024-01-08,Substituted for,12
S-0332,2022_2023,A,2024-01-08,Passed Assembly,13
S-0332,2022_2023,S,2024-01-08,"Received in the Senate, 2nd Reading on Concurrence",14
S-0332,2022_2023,S,2024-01-08,Passed Senate (Passed Both Houses),15
S-0332,2022_2023,G,2024-01-16,Approved,16
S-0333,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEN",1
S-0333,2022_2023,S,2022-03-14,"Reported from Senate Committee as a Substitute, 2nd Reading",2
S-0333,2022_2023,S,2022-05-26,Passed Senate,3
S-0333,2022_2023,A,2022-05-26,"Received in the Assembly, Referred to AAN",4
S-0334,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0334,2022_2023,S,2022-02-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0334,2022_2023,S,2022-02-10,Referred to Senate Budget and Appropriations Committee,3
S-0335,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0335,2022_2023,S,2023-01-12,"Reported out of Senate Committee, 2nd Reading",2
S-0335,2022_2023,S,2023-01-12,Referred to Senate Budget and Appropriations Committee,3
S-0336,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEN",1
S-0336,2022_2023,S,2022-02-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0336,2022_2023,S,2022-02-10,Referred to Senate Budget and Appropriations Committee,3
S-0337,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0337,2022_2023,S,2022-12-01,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0337,2022_2023,S,2022-12-01,Referred to Senate Budget and Appropriations Committee,3
S-0338,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0338,2022_2023,S,2022-03-07,"Reported out of Senate Committee, 2nd Reading",2
S-0338,2022_2023,S,2022-03-07,Referred to Senate Budget and Appropriations Committee,3
S-0339,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEG",1
S-0339,2022_2023,S,2022-02-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0339,2022_2023,S,2022-02-10,Referred to Senate Budget and Appropriations Committee,3
S-0340,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SBA",1
S-0340,2022_2023,S,2023-01-19,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0340,2022_2023,S,2023-02-27,Substituted by,3
S-0341,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEG",1
S-0341,2022_2023,S,2022-02-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0341,2022_2023,S,2022-03-24,Passed Senate,3
S-0341,2022_2023,A,2022-03-24,"Received in the Assembly, Referred to ATU",4
S-0342,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0343,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0343,2022_2023,S,2022-01-27,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0343,2022_2023,S,2022-01-27,Referred to Senate Budget and Appropriations Committee,3
S-0343,2022_2023,S,2022-02-28,"Reported out of Senate Committee, 2nd Reading",4
S-0343,2022_2023,S,2022-03-03,Passed Senate,5
S-0343,2022_2023,A,2022-03-07,"Received in the Assembly, Referred to ASL",6
S-0344,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0344,2022_2023,S,2022-01-27,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0344,2022_2023,S,2022-01-27,Referred to Senate Budget and Appropriations Committee,3
S-0345,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0345,2022_2023,S,2022-03-07,"Reported out of Senate Committee, 2nd Reading",2
S-0345,2022_2023,S,2023-02-27,Senate Amendment,3
S-0346,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SBA",1
S-0347,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0347,2022_2023,S,2022-03-21,"Reported out of Senate Committee, 2nd Reading",2
S-0347,2022_2023,S,2022-03-21,Referred to Senate Budget and Appropriations Committee,3
S-0348,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0348,2022_2023,S,2022-02-10,"Reported out of Senate Committee, 2nd Reading",2
S-0348,2022_2023,S,2022-02-10,Referred to Senate Budget and Appropriations Committee,3
S-0349,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHI",1
S-0349,2022_2023,S,2022-03-14,"Reported out of Senate Committee, 2nd Reading",2
S-0349,2022_2023,S,2022-03-14,Referred to Senate Budget and Appropriations Committee,3
S-0350,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0352,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0352,2022_2023,S,2022-06-02,Transferred to SHH,2
S-0352,2022_2023,S,2022-06-06,"Reported out of Senate Committee, 2nd Reading",3
S-0352,2022_2023,S,2022-06-06,Referred to Senate Budget and Appropriations Committee,4
S-0352,2022_2023,S,2022-06-27,"Reported out of Senate Committee, 2nd Reading",5
S-0352,2022_2023,S,2022-06-29,Substituted by,6
S-0353,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SJU",1
S-0354,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SED",1
S-0354,2022_2023,S,2022-02-03,"Reported out of Senate Committee, 2nd Reading",2
S-0354,2022_2023,S,2022-02-14,Passed Senate,3
S-0354,2022_2023,A,2022-02-14,"Received in the Assembly, Referred to AED",4
S-0355,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0355,2022_2023,S,2022-03-21,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0356,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to STR",1
S-0356,2022_2023,S,2022-02-03,"Reported out of Senate Committee, 2nd Reading",2
S-0356,2022_2023,S,2022-03-03,Passed Senate,3
S-0356,2022_2023,A,2022-03-07,"Received in the Assembly, Referred to ATR",4
S-0356,2022_2023,A,2022-03-10,Transferred to AHS,5
S-0356,2022_2023,A,2022-03-10,"Reported out of Assembly Committee, 2nd Reading",6
S-0356,2022_2023,A,2022-03-24,Substituted for,7
S-0356,2022_2023,A,2022-03-24,Passed Assembly (Passed Both Houses),8
S-0356,2022_2023,G,2022-05-09,Approved,9
S-0357,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0358,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0358,2022_2023,S,2022-05-12,"Reported out of Senate Committee, 2nd Reading",2
S-0359,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0360,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0361,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0362,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLA",1
S-0363,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SJU",1
S-0364,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0365,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0366,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0367,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SJU",1
S-0368,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLA",1
S-0369,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0370,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0371,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0372,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0373,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0374,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to STR",1
S-0374,2022_2023,S,2022-05-16,"Reported out of Senate Committee, 2nd Reading",2
S-0375,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0376,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to STR",1
S-0377,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0378,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0378,2022_2023,S,2023-01-12,"Reported out of Senate Committee, 2nd Reading",2
S-0379,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SED",1
S-0380,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0380,2022_2023,S,2022-02-03,"Reported out of Senate Committee, 2nd Reading",2
S-0380,2022_2023,S,2022-03-03,Passed Senate,3
S-0380,2022_2023,A,2022-03-07,"Received in the Assembly, Referred to AHU",4
S-0381,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SED",1
S-0381,2022_2023,S,2022-06-02,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0381,2022_2023,S,2022-06-02,Referred to Senate Budget and Appropriations Committee,3
S-0382,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0383,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0384,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0385,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0386,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0387,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0388,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0389,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0390,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0390,2022_2023,S,2022-03-07,"Reported out of Senate Committee, 2nd Reading",2
S-0391,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0392,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0393,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SED",1
S-0394,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
S-0395,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHI",1
S-0396,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SJU",1
S-0397,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0398,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SBA",1
S-0399,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
S-0399,2022_2023,S,2022-01-27,"Reported out of Senate Committee, 2nd Reading",2
S-0399,2022_2023,S,2022-02-14,Passed Senate,3
S-0399,2022_2023,A,2022-02-14,"Received in the Assembly, Referred to ALP",4
S-0399,2022_2023,A,2022-03-14,"Reported out of Assembly Committee, 2nd Reading",5
S-0399,2022_2023,A,2022-03-17,Recommitted to ASL,6
S-0399,2022_2023,A,2022-03-17,"Reported out of Assembly Committee, 2nd Reading",7
S-0399,2022_2023,A,2022-03-24,Substituted for,8
S-0399,2022_2023,A,2022-03-24,Passed Assembly (Passed Both Houses),9
S-0399,2022_2023,G,2022-05-09,Approved,10
S-0400,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
S-0401,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0402,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEN",1
S-0403,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0404,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0405,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0405,2022_2023,S,2023-03-06,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-0405,2022_2023,S,2023-03-06,Referred to Senate Budget and Appropriations Committee,3
S-0405,2022_2023,S,2023-06-27,"Reported out of Senate Committee with Amendments, 2nd Reading",4
S-0405,2022_2023,S,2023-06-30,Passed Senate,5
S-0405,2022_2023,A,2023-06-30,"Received in the Assembly without Reference, 2nd Reading",6
S-0405,2022_2023,A,2023-06-30,Motion,7
S-0405,2022_2023,A,2023-06-30,Substituted for,8
S-0405,2022_2023,A,2023-06-30,Passed Assembly (Passed Both Houses),9
S-0405,2022_2023,G,2023-06-30,Approved,10
S-0406,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0407,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0408,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
S-0409,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
S-0410,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to STR",1
S-0411,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEG",1
S-0412,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SEG",1
