bill_number,session_year,session_num,action_date,chamber,action,committee,order
HCR0035,2015,131,2016-05-24,House,Introduced and Referred to Committee,Government Accountability and Oversight,1
HR0036,2015,131,2015-03-17,House,Adopted,,1
HCR0036,2015,131,2016-11-10,House,Introduced and Referred to Committee,State Government,1
HB0036,2015,131,2015-02-10,House,To committee,Government Accountability and Oversight,2
HB0036,2015,131,2015-02-03,House,Introduced,,1
HB0037,2015,131,2016-08-31,,Effective 8/31/16,,10
HB0037,2015,131,2016-05-18,House,Concurred in Senate amendments,,9
HB0037,2015,131,2016-05-11,Senate,Passed,,8
HB0037,2015,131,2016-05-10,Senate,Reported - Substitute,Agriculture,7
HB0037,2015,131,2015-06-03,Senate,Refer to Committee,Agriculture,6
HB0037,2015,131,2015-06-02,Senate,Introduced,,5
HB0037,2015,131,2015-05-27,House,Passed,,4
HB0037,2015,131,2015-04-29,House,Reported,Government Accountability and Oversight,3
HB0037,2015,131,2015-02-10,House,To committee,Government Accountability and Oversight,2
HB0037,2015,131,2015-02-03,House,Introduced,,1
HR0037,2015,131,2015-03-24,House,Adopted,,1
HCR0037,2015,131,2016-11-10,House,Introduced and Referred to Committee,State Government,1
HR0038,2015,131,2015-03-24,House,Adopted,,1
HCR0038,2015,131,2016-11-16,House,Introduced and Referred to Committee,Health and Aging,1
HB0038,2015,131,2015-02-10,House,To committee,Judiciary,2
HB0038,2015,131,2015-02-03,House,Introduced,,1
HB0039,2015,131,2016-02-01,,Effective 2/1/16,,10
HB0039,2015,131,2015-10-07,House,Concurred in Senate amendments,,9
HB0039,2015,131,2015-09-30,Senate,Passed,,8
HB0039,2015,131,2015-09-30,Senate,Reported - Substitute,Health and Human Services,7
HB0039,2015,131,2015-03-25,Senate,Refer to Committee,Health and Human Services,6
HB0039,2015,131,2015-03-19,Senate,Introduced,,5
HB0039,2015,131,2015-03-18,House,Passed - Amended,,4
HB0039,2015,131,2015-03-11,House,Reported - Substitute,Health and Aging,3
HB0039,2015,131,2015-02-10,House,To committee,Health and Aging,2
HB0039,2015,131,2015-02-04,House,Introduced,,1
HR0039,2015,131,2015-03-24,House,Adopted,,1
HB0040,2015,131,2015-03-25,Senate,Refer to Committee,Health and Human Services,6
HB0040,2015,131,2015-03-18,Senate,Introduced,,5
HB0040,2015,131,2015-03-17,House,Passed - Amended,,4
HB0040,2015,131,2015-03-04,House,Reported,Government Accountability and Oversight,3
HB0040,2015,131,2015-02-10,House,To committee,Government Accountability and Oversight,2
HB0040,2015,131,2015-02-04,House,Introduced,,1
HR0040,2015,131,2015-03-24,House,Adopted,,1
HR0041,2015,131,2015-03-24,House,Adopted,,1
HB0041,2015,131,2015-02-10,House,To committee,Government Accountability and Oversight,2
HB0041,2015,131,2015-02-04,House,Introduced,,1
HR0042,2015,131,2015-03-25,House,Adopted,,1
HB0042,2015,131,2015-02-11,House,Refer to Committee,Finance,2
HB0042,2015,131,2015-02-10,House,Introduced,,1
HR0043,2015,131,2015-04-14,House,Adopted,,1
HB0043,2015,131,2015-02-11,House,Refer to Committee,Ways and Means,2
HB0043,2015,131,2015-02-10,House,Introduced,,1
HR0044,2015,131,2015-04-14,House,Adopted,,1
HB0044,2015,131,2015-02-11,House,Refer to Committee,Ways and Means,2
HB0044,2015,131,2015-02-10,House,Introduced,,1
HR0045,2015,131,2015-04-13,House,Adopted,,1
HB0045,2015,131,2015-02-11,House,Refer to Committee,Local Government,2
HB0045,2015,131,2015-02-10,House,Introduced,,1
HB0046,2015,131,2015-04-22,Senate,Refer to Committee,Finance,6
HB0046,2015,131,2015-04-20,Senate,Introduced,,5
HB0046,2015,131,2015-04-15,House,Passed,,4
HB0046,2015,131,2015-03-19,House,Reported,State Government,3
HB0046,2015,131,2015-02-11,House,Refer to Committee,State Government,2
HB0046,2015,131,2015-02-10,House,Introduced,,1
HR0046,2015,131,2015-05-12,House,Adopted,,2
HR0046,2015,131,2015-05-12,House,Adopted,,1
HB0047,2015,131,2015-04-30,,Effective 4/30/15,,10
HB0047,2015,131,2015-04-29,House,Concurred in Senate amendments,,9
HB0047,2015,131,2015-04-22,Senate,Passed,,8
HB0047,2015,131,2015-04-22,Senate,Reported - Substitute,State and Local Government,7
HB0047,2015,131,2015-04-14,Senate,Refer to Committee,State and Local Government,6
HB0047,2015,131,2015-03-31,Senate,Introduced,,5
HB0047,2015,131,2015-03-26,House,Passed,,4
HB0047,2015,131,2015-03-25,House,Reported - Substitute,Government Accountability and Oversight,3
HB0047,2015,131,2015-02-11,House,Refer to Committee,Government Accountability and Oversight,2
HB0047,2015,131,2015-02-10,House,Introduced,,1
HR0047,2015,131,2015-04-14,House,Adopted,,1
HB0048,2015,131,2016-12-07,Senate,Passed - Amended,,11
HB0048,2015,131,2016-12-07,Senate,Informally passed,,10
HB0048,2015,131,2016-12-07,Senate,Reported - Substitute,Government Oversight and Reform,9
HB0048,2015,131,2015-12-09,Senate,Refer to Committee,Government Oversight and Reform,8
HB0048,2015,131,2015-11-18,Senate,Introduced,,7
HB0048,2015,131,2015-11-17,House,Passed,,6
HB0048,2015,131,2015-06-17,House,Reported - Substitute,State Government,5
HB0048,2015,131,2015-02-19,House,Re-referred,State Government,4
HB0048,2015,131,2015-02-18,House,Re-referred,Rules and Reference,3
HB0048,2015,131,2015-02-11,House,Refer to Committee,Government Accountability and Oversight,2
HB0048,2015,131,2015-02-10,House,Introduced,,1
HR0048,2015,131,2015-04-14,House,Adopted,,1
HR0049,2015,131,2015-04-14,House,Adopted,,1
HB0049,2015,131,2015-02-11,House,Refer to Committee,Transportation and Infrastructure,2
HB0049,2015,131,2015-02-10,House,Introduced,,1
HB0050,2015,131,2016-09-13,,Effective 9/13/16,,14
HB0050,2015,131,2016-05-25,House,Concurred in Senate amendments,,13
HB0050,2015,131,2016-05-25,Senate,Passed,,12
HB0050,2015,131,2016-05-25,Senate,Reported - Substitute,Finance,11
HB0050,2015,131,2016-01-20,Senate,Refer to Committee,Finance,10
HB0050,2015,131,2015-12-08,Senate,Introduced,,9
HB0050,2015,131,2015-12-01,House,Passed - Amended,,8
HB0050,2015,131,2015-11-16,House,Reported - Amended,Rules and Reference,7
HB0050,2015,131,2015-11-16,House,Re-referred,Rules and Reference,6
HB0050,2015,131,2015-05-06,House,Reported,Finance,5
HB0050,2015,131,2015-05-05,House,Re-referred,Finance,4
HB0050,2015,131,2015-04-29,House,Re-referred - Substitute,Rules and Reference,3
HB0050,2015,131,2015-02-11,House,Refer to Committee,Community and Family Advancement,2
HB0050,2015,131,2015-02-10,House,Introduced,,1
HR0050,2015,131,2015-04-14,House,Adopted,,1
HB0051,2015,131,2015-06-30,,Effective 6/30/15Certain provisions effective 9/29/15,,11
HB0051,2015,131,2015-06-24,Senate,Passed,,10
HB0051,2015,131,2015-06-17,Senate,Reported,"Transportation, Commerce and Labor",9
HB0051,2015,131,2015-03-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",8
HB0051,2015,131,2015-03-16,Senate,Introduced,,7
HB0051,2015,131,2015-03-11,House,Passed,,6
HB0051,2015,131,2015-03-11,House,Reported,Finance,5
HB0051,2015,131,2015-03-10,House,Re-referred,Finance,4
HB0051,2015,131,2015-03-10,House,Re-referred - Amended,Rules and Reference,3
HB0051,2015,131,2015-02-11,House,Refer to Committee,Insurance,2
HB0051,2015,131,2015-02-10,House,Introduced,,1
HR0051,2015,131,2015-04-14,House,Adopted,,1
HB0052,2015,131,2015-06-30,,Effective 6/30/15Certain provisions effective 9/29/15; Certain other provisions effective on other dates,,15
HB0052,2015,131,2015-06-26,House,Concurred in Senate amendments,,14
HB0052,2015,131,2015-06-25,Senate,Motion to reconsider,,13
HB0052,2015,131,2015-06-25,Senate,Passed - Amended,,12
HB0052,2015,131,2015-06-25,Senate,Passed - Amended,,11
HB0052,2015,131,2015-06-24,Senate,Informally passed,,10
HB0052,2015,131,2015-06-17,Senate,Reported - Substitute,"Transportation, Commerce and Labor",9
HB0052,2015,131,2015-03-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",8
HB0052,2015,131,2015-03-16,Senate,Introduced,,7
HB0052,2015,131,2015-03-11,House,Passed,,6
HB0052,2015,131,2015-03-11,House,Reported - Amended,Finance,5
HB0052,2015,131,2015-03-10,House,Re-referred,Finance,4
HB0052,2015,131,2015-03-10,House,Re-referred,Rules and Reference,3
HB0052,2015,131,2015-02-11,House,Refer to Committee,Insurance,2
HB0052,2015,131,2015-02-10,House,Introduced,,1
HR0052,2015,131,2015-04-14,House,Adopted,,1
HB0053,2015,131,2015-07-01,,Effective 7/1/15Certain provisions effective on other dates,,14
HB0053,2015,131,2016-08-01,House,Line item veto receipt,,13
HB0053,2015,131,2015-03-26,House,Conference report agreed to,,12
HB0053,2015,131,2015-03-25,Senate,Conference report agreed to,Conference Committee on HB53,11
HB0053,2015,131,2015-03-18,Senate,Insist on amendments; asks for committee of conference,,10
HB0053,2015,131,2015-03-18,House,Refused to concur in Senate amendments,,9
HB0053,2015,131,2015-03-18,Senate,Passed,,8
HB0053,2015,131,2015-03-18,Senate,Reported - Substitute,"Transportation, Commerce and Labor",7
HB0053,2015,131,2015-03-09,Senate,Introduced,,6
HB0053,2015,131,2015-03-10,Senate,Refer to Committee,"Transportation, Commerce and Labor",5
HB0053,2015,131,2015-03-03,House,Passed,,4
HB0053,2015,131,2015-03-02,House,Reported - Substitute,Finance,3
HB0053,2015,131,2015-02-11,House,Refer to Committee,Finance,2
HB0053,2015,131,2015-02-10,House,Introduced,,1
HR0053,2015,131,2015-04-14,House,Adopted,,1
HR0054,2015,131,2015-04-14,House,Adopted,,1
HB0054,2015,131,2015-02-11,House,Refer to Committee,Education,2
HB0054,2015,131,2015-02-10,House,Introduced,,1
HR0055,2015,131,2015-04-14,House,Adopted,,1
HB0055,2015,131,2015-02-11,House,Refer to Committee,Education,2
HB0055,2015,131,2015-02-10,House,Introduced,,1
HB0056,2015,131,2016-03-23,,Effective 3/23/16,,10
HB0056,2015,131,2015-12-09,House,Concurred in Senate amendments,,9
HB0056,2015,131,2015-12-09,Senate,Passed,,8
HB0056,2015,131,2015-12-09,Senate,Reported - Substitute,State and Local Government,7
HB0056,2015,131,2015-10-07,Senate,Refer to Committee,State and Local Government,6
HB0056,2015,131,2015-10-01,Senate,Introduced,,5
HB0056,2015,131,2015-09-30,House,Passed,,4
HB0056,2015,131,2015-06-24,House,Reported - Substitute,Commerce and Labor,3
HB0056,2015,131,2015-02-12,House,Refer to Committee,Commerce and Labor,2
HB0056,2015,131,2015-02-10,House,Introduced,,1
HR0056,2015,131,2015-04-21,House,Introduced and Referred to Committee,State Government,1
HB0057,2015,131,2016-04-20,Senate,Refer to Committee,Criminal Justice,6
HB0057,2015,131,2016-04-13,Senate,Introduced,,5
HB0057,2015,131,2016-04-12,House,Passed,,4
HB0057,2015,131,2015-06-17,House,Reported - Amended,Judiciary,3
HB0057,2015,131,2015-02-12,House,Refer to Committee,Judiciary,2
HB0057,2015,131,2015-02-11,House,Introduced,,1
HR0057,2015,131,2015-04-14,House,Adopted,,1
HB0058,2015,131,2016-02-23,Senate,Refer to Committee,"Transportation, Commerce and Labor",6
HB0058,2015,131,2016-02-18,Senate,Introduced,,5
HB0058,2015,131,2016-02-17,House,Passed,,4
HB0058,2015,131,2015-11-19,House,Reported,Transportation and Infrastructure,3
HB0058,2015,131,2015-02-12,House,Refer to Committee,Transportation and Infrastructure,2
HB0058,2015,131,2015-02-11,House,Introduced,,1
HR0058,2015,131,2015-04-14,House,Adopted,,1
HR0059,2015,131,2015-04-14,House,Adopted,,1
HB0059,2015,131,2015-02-12,House,Refer to Committee,Judiciary,2
HB0059,2015,131,2015-02-11,House,Introduced,,1
HB0060,2015,131,2016-09-13,,Effective 9/13/16,,10
HB0060,2015,131,2016-05-25,House,Concurred in Senate amendments,,9
HB0060,2015,131,2016-05-25,Senate,Passed,,8
HB0060,2015,131,2016-05-25,Senate,Reported - Substitute,Agriculture,7
HB0060,2015,131,2015-09-17,Senate,Refer to Committee,Agriculture,6
HB0060,2015,131,2015-06-29,Senate,Introduced,,5
HB0060,2015,131,2015-06-25,House,Passed,,4
HB0060,2015,131,2015-06-17,House,Reported - Substitute,Agriculture and Rural Development,3
HB0060,2015,131,2015-02-12,House,Refer to Committee,Agriculture and Rural Development,2
HB0060,2015,131,2015-02-11,House,Introduced,,1
HR0060,2015,131,2015-04-14,House,Adopted,,1
HB0061,2015,131,2015-03-17,Senate,Refer to Committee,Agriculture,6
HB0061,2015,131,2015-03-11,Senate,Introduced,,5
HB0061,2015,131,2015-03-10,House,Passed,,4
HB0061,2015,131,2015-03-04,House,Reported - Substitute,Agriculture and Rural Development,3
HB0061,2015,131,2015-02-12,House,Refer to Committee,Agriculture and Rural Development,2
HB0061,2015,131,2015-02-11,House,Introduced,,1
HR0061,2015,131,2015-04-14,House,Adopted,,1
HB0062,2015,131,2015-10-15,,Effective 10/15/15,,10
HB0062,2015,131,2015-06-25,Senate,Passed,,9
HB0062,2015,131,2015-06-25,Senate,Informally passed,,8
HB0062,2015,131,2015-06-23,Senate,Reported,Health and Human Services,7
HB0062,2015,131,2015-03-04,Senate,Refer to Committee,Health and Human Services,6
HB0062,2015,131,2015-03-03,Senate,Introduced,,5
HB0062,2015,131,2015-02-25,House,Passed,,4
HB0062,2015,131,2015-02-25,House,Reported,Health and Aging,3
HB0062,2015,131,2015-02-12,House,Refer to Committee,Health and Aging,2
HB0062,2015,131,2015-02-11,House,Introduced,,1
HR0062,2015,131,2015-04-16,House,Adopted,,1
HB0063,2015,131,2016-09-28,Senate,Refer to Committee,Civil Justice,6
HB0063,2015,131,2016-05-19,Senate,Introduced,,5
HB0063,2015,131,2016-05-18,House,Passed - Amended,,4
HB0063,2015,131,2016-05-04,House,Reported - Substitute,Community and Family Advancement,3
HB0063,2015,131,2015-02-12,House,Refer to Committee,Community and Family Advancement,2
HB0063,2015,131,2015-02-11,House,Introduced,,1
HR0063,2015,131,2015-04-21,House,Adopted,,1
HB0064,2015,131,2015-06-30,,Effective 6/30/15Certain provisions effective 09/29/15; certain other provisions effective on other dates; contains item vetoes,,14
HB0064,2015,131,2015-06-30,House,Line item veto receipt,,13
HB0064,2015,131,2015-06-18,Senate,Insist on amendments; asks for committee of conference,,12
HB0064,2015,131,2015-06-26,House,Conference report agreed to,,11
HB0064,2015,131,2015-06-25,Senate,Conference report agreed to,Conference Committee on HB64,10
HB0064,2015,131,2015-06-18,House,Refused to concur in Senate amendments,,9
HB0064,2015,131,2015-06-18,Senate,Passed - Amended,,8
HB0064,2015,131,2015-06-18,Senate,Reported - Substitute,Finance,7
HB0064,2015,131,2015-04-29,Senate,Refer to Committee,Finance,6
HB0064,2015,131,2015-04-27,Senate,Introduced,,5
HB0064,2015,131,2015-04-22,House,Passed,,4
HB0064,2015,131,2015-04-21,House,Reported - Substitute,Finance,3
HB0064,2015,131,2015-02-12,House,Refer to Committee,Finance,2
HB0064,2015,131,2015-02-11,House,Introduced,,1
HR0064,2015,131,2015-04-21,House,Adopted,,1
HR0065,2015,131,2015-04-21,House,Adopted,,1
HB0065,2015,131,2015-02-18,House,To committee,Ways and Means,2
HB0065,2015,131,2015-02-12,House,Introduced,,1
HR0066,2015,131,2015-05-13,House,Adopted,,3
HR0066,2015,131,2015-05-13,House,Adopted,,2
HR0066,2015,131,2015-05-13,House,Adopted,,1
HB0066,2015,131,2015-02-18,House,To committee,"Armed Services, Veterans Affairs, and Public Safety",2
HB0066,2015,131,2015-02-17,House,Introduced,,1
HR0067,2015,131,2015-04-21,House,Adopted,,1
HB0067,2015,131,2015-02-18,House,To committee,Finance,2
HB0067,2015,131,2015-02-17,House,Introduced,,1
HR0068,2015,131,2015-04-21,House,Adopted,,1
HB0068,2015,131,2015-02-18,House,To committee,Government Accountability and Oversight,2
HB0068,2015,131,2015-02-17,House,Introduced,,1
HB0069,2015,131,2015-04-14,Senate,Refer to Committee,Health and Human Services,6
HB0069,2015,131,2015-03-26,Senate,Introduced,,5
HB0069,2015,131,2015-03-25,House,Passed,,4
HB0069,2015,131,2015-03-25,House,Reported,Community and Family Advancement,3
HB0069,2015,131,2015-02-19,House,Refer to Committee,Community and Family Advancement,2
HB0069,2015,131,2015-02-17,House,Introduced,,1
HR0069,2015,131,2015-04-21,House,Adopted,,1
HB0070,2015,131,2015-10-15,,Effective 10/15/15,,11
HB0070,2015,131,2015-06-24,House,Concurred in Senate amendments,,10
HB0070,2015,131,2015-06-24,Senate,Passed - Amended,,9
HB0070,2015,131,2015-06-24,Senate,Informally passed,,8
HB0070,2015,131,2015-06-24,Senate,Reported - Substitute,Education,7
HB0070,2015,131,2015-05-27,Senate,Refer to Committee,Education,6
HB0070,2015,131,2015-05-20,Senate,Introduced,,5
HB0070,2015,131,2015-05-19,House,Passed,,4
HB0070,2015,131,2015-05-06,House,Reported,Education,3
HB0070,2015,131,2015-02-25,House,To committee,Education,2
HB0070,2015,131,2015-02-18,House,Introduced,,1
HR0070,2015,131,2015-04-21,House,Adopted,,1
HB0071,2015,131,2016-03-23,,Effective 3/23/16,,9
HB0071,2015,131,2015-12-09,Senate,Passed,,8
HB0071,2015,131,2015-10-19,Senate,Reported,Civil Justice,7
HB0071,2015,131,2015-05-12,Senate,Refer to Committee,Civil Justice,6
HB0071,2015,131,2015-04-30,Senate,Introduced,,5
HB0071,2015,131,2015-04-29,House,Passed,,4
HB0071,2015,131,2015-03-25,House,Reported,Judiciary,3
HB0071,2015,131,2015-02-25,House,To committee,Judiciary,2
HB0071,2015,131,2015-02-18,House,Introduced,,1
HR0071,2015,131,2015-04-21,House,Adopted,,1
HR0072,2015,131,2015-04-21,House,Adopted,,1
HB0072,2015,131,2015-02-25,House,To committee,Public Utilities,2
HB0072,2015,131,2015-02-18,House,Introduced,,1
HR0073,2015,131,2015-04-21,House,Adopted,,1
HB0073,2015,131,2015-02-25,House,To committee,Government Accountability and Oversight,2
HB0073,2015,131,2015-02-18,House,Introduced,,1
HB0074,2015,131,2015-05-27,Senate,Refer to Committee,Education,6
HB0074,2015,131,2015-05-18,Senate,Introduced,,5
HB0074,2015,131,2015-05-13,House,Passed,,4
HB0074,2015,131,2015-04-21,House,Reported - Substitute,Education,3
HB0074,2015,131,2015-02-25,House,To committee,Education,2
HB0074,2015,131,2015-02-19,House,Introduced,,1
HR0074,2015,131,2015-04-28,House,Adopted,,1
HR0075,2015,131,2015-04-28,House,Adopted,,1
HB0075,2015,131,2015-02-25,House,To committee,State Government,2
HB0075,2015,131,2015-02-19,House,Introduced,,1
HR0076,2015,131,2015-04-28,House,Adopted,,1
HB0076,2015,131,2015-02-25,House,To committee,Judiciary,2
HB0076,2015,131,2015-02-19,House,Introduced,,1
HR0077,2015,131,2015-04-23,House,Adopted,,1
HB0077,2015,131,2015-02-25,House,To committee,Commerce and Labor,2
HB0077,2015,131,2015-02-19,House,Introduced,,1
HR0078,2015,131,2015-04-28,House,Adopted,,1
HB0078,2015,131,2015-02-25,House,To committee,State Government,2
HB0078,2015,131,2015-02-19,House,Introduced,,1
HR0079,2015,131,2015-04-28,House,Adopted,,1
HB0079,2015,131,2015-02-25,House,To committee,State Government,2
HB0079,2015,131,2015-02-19,House,Introduced,,1
HB0080,2015,131,2015-12-09,Senate,Reported - Amended,Civil Justice,7
HB0080,2015,131,2015-06-03,Senate,Refer to Committee,Civil Justice,6
HB0080,2015,131,2015-06-02,Senate,Introduced,,5
HB0080,2015,131,2015-05-27,House,Passed,,4
HB0080,2015,131,2015-05-19,House,Reported - Substitute,Agriculture and Rural Development,3
