bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HR0012,2021,134,Diane V. Grendell,Jon Cross; Sarah Fowler Arthur; Gail K. Pavliga; Tracy M. Richardson; Craig S. Riedel; A. Nino Vitale,As Introduced,,Declare Ohio a Second Amendment Protective State.,House State and Local Government Committee,To declare that Ohio is a Second Amendment Protective State.,https://www.legislature.ohio.gov/legislation/134/hr12
HCR0012,2021,134,Brigid Kelly,Michele Lepore-Hagan,As Introduced,Commerce; National or International Resolution; Retirement,Urge fed govt to act on unpaid Peruvian agrarian reform bonds.,House Financial Institutions Committee,To urge the United States Secretary of State and United States Secretary of the Treasury to take action regarding unpaid Peruvian agrarian reform bonds.,https://www.legislature.ohio.gov/legislation/134/hcr12
HCR0013,2021,134,J. Kyle Koehler; Rodney Creech,Cindy Abrams; Adam C. Bird; Jamie Callender; Rick Carfagna; Sara P. Carruthers; Gary Click; Jon Cross; Jay Edwards; Sarah Fowler Arthur; Haraz N. Ghanbari; Timothy E. Ginter; Jennifer Gross; Thomas Hall; Brett Hudson Hillyer; James M. Hoops; Marilyn S. John; Mark Johnson; Don Jones; Darrell Kick; Brian E. Lampton; Laura Lanese; Gayle Manning; Riordan T. McClain; Thomas F. Patton; Phil Plummer; Sharon A. Ray; Craig S. Riedel; Bill Seitz; Dick Stein; Jason Stephens; Brian Stewart; D. J. Swearingen; Scott Wiggam; Bob Young,As Reported by the Senate General Government Budget Committee,State and Local Government : State Government; Transportation,Urge Congress enact The Sunshine Protection Act of 2021.,House State and Local Government Committee; Senate General Government Budget Committee,"To urge Congress to enact The Sunshine Protection Act of 2021, which would make daylight saving time the permanent standard time.",https://www.legislature.ohio.gov/legislation/134/hcr13
HR0013,2021,134,Michael Sheehy,"Cindy Abrams; Brian Baldridge; Rick Carfagna; Sara P. Carruthers; Gary Click; Jon Cross; Robert R. Cupp; Al Cutrona; Jay Edwards; Mark Fraizer; Haraz N. Ghanbari; Timothy E. Ginter; Jennifer Gross; Paula Hicks-Hudson; Adam Holmes; James M. Hoops; Larry Householder; Marilyn S. John; Mark Johnson; Don Jones; Kris Jordan; Darrell Kick; Riordan T. McClain; Derek Merrin; Joseph A. Miller, III; Michael J. O'Brien; Scott Oelslager; Thomas F. Patton; Craig S. Riedel; Bill Seitz; Lisa A. Sobecki; Dick Stein; Jason Stephens; Brian Stewart; D. J. Swearingen; Bob Young",As Enrolled,,Urge Michigan to keep Enbridge Line 5 operating. ,House Transportation and Public Safety Committee,To urge the Governor of the State of Michigan and the Director of the Michigan Department of Natural Resources to make all efforts to keep Enbridge Line 5 operating.,https://www.legislature.ohio.gov/legislation/134/hr13
HB0013,2021,134,Diane V. Grendell; Mark Fraizer,Gail K. Pavliga; Dick Stein; Tom Young,As Introduced,Elections; Elections : Campaign Finance,Modify the campaign finance law,House Government Oversight Committee,"To amend sections 3517.01, 3517.08, 3517.10, 3517.102, 3517.105, 3517.106, 3517.1011, 3517.11, 3517.13, 3517.154, 3517.992, 3599.03, 3921.22, 4503.03, 5727.61, and 5733.27 and to repeal section 3517.107 of the Revised Code to modify the campaign finance law and to declare an emergency.",https://www.legislature.ohio.gov/legislation/134/hb13
HB0014,2021,134,Diane V. Grendell,Jon Cross; Phil Plummer,As Introduced,Employment; Retirement; State and Local Government : State Government,"Regards state retirement system duties, fees, and salaries",House Financial Institutions Committee,"To amend section 145.11 and to enact sections 145.096, 145.117, 145.118, 742.117, 3307.155, 3309.151, and 5505.066 of the Revised Code regarding state retirement system fiduciary duties, Public Employees Retirement System management fees and employee pay, and creating the Committee on Pension Salaries and Fees.",https://www.legislature.ohio.gov/legislation/134/hb14
HR0014,2021,134,Bride Rose Sweeney; Beth Liston,"Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Stephanie D. Howse; Catherine D. Ingram; Dontavius L. Jarrells; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; Thomas F. Patton; Phillip M. Robinson, Jr.; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Monique Smith; Lisa A. Sobecki; Emilia Strong Sykes; Daniel P. Troy; Terrence Upchurch; Casey Weinstein; Thomas West",As Introduced,,Condemn January 6 Capitol Insurrection. ,House State and Local Government Committee,"To condemn the insurrection at the United States Capitol Building on Wednesday, January 6, 2021.",https://www.legislature.ohio.gov/legislation/134/hr14
HCR0014,2021,134,Thomas E. Brinkman Jr.; Sedrick Denson,Rick Carfagna; Erica C. Crawley; Jeffrey A. Crossman; Bill Dean; Catherine D. Ingram; Brigid Kelly; Michele Lepore-Hagan; Mary Lightbody; Jessica E. Miranda; C. Allison Russo; Monique Smith; Casey Weinstein; Thomas West,As Introduced,Health and Human Services; Health and Human Services : Mental Health and Disabilities; Health and Human Services : Public Health,Urge Governor declare a State of Emergency on Childhood Trauma.,House Behavioral Health and Recovery Supports Committee,Urging the Governor to declare a State of Emergency on Childhood Trauma in Ohio.,https://www.legislature.ohio.gov/legislation/134/hcr14
HR0015,2021,134,Emilia Strong Sykes,,As Adopted by the House,,Honoring the Archbishop Hoban High School boys golf team on securing the 2020 Division I State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr15
HB0015,2021,134,Rick Carfagna,Brian Baldridge; Rodney Creech; Haraz N. Ghanbari; Thomas Hall; Mark Johnson; Riordan T. McClain; Michael J. O'Brien; Michael Sheehy; Bob Young,As Reported by the House Transportation and Public Safety Committee,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate William 'Bill' Burgett Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.914 of the Revised Code to designate a portion of State Route 13 in Knox County as the ""William 'Bill' Burgett Memorial Highway.",https://www.legislature.ohio.gov/legislation/134/hb15
HCR0015,2021,134,Juanita O. Brent; Stephanie D. Howse,Janine R. Boyd; Jamie Callender; Erica C. Crawley; Tavia Galonski; Paula Hicks-Hudson; Catherine D. Ingram; Dontavius L. Jarrells; Brigid Kelly; Michele Lepore-Hagan; Mary Lightbody; Adam C. Miller; Jessica E. Miranda; Thomas F. Patton; Craig S. Riedel; C. Allison Russo; Kent Smith; Monique Smith; Lisa A. Sobecki; Emilia Strong Sykes; Terrence Upchurch; Casey Weinstein; Andrea White,As Introduced,National or International Resolution,Designate Black Maternal Health Week.,House Health Committee,"Designating the week of April 11 - April 17, 2021, as ""Black Maternal Health Week"" in Ohio.",https://www.legislature.ohio.gov/legislation/134/hcr15
HR0016,2021,134,Emilia Strong Sykes,,As Adopted by the House,,"Honoring the Polish American Citizens Club of Akron
on its One Hundredth Anniversary.",House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr16
HB0016,2021,134,Jason Stephens; Brian Baldridge,,As Introduced,"State and Local Government; Transportation; Transportation : Highways, Roads, and Bridges",Regards responsibilities for certain state highways,House Transportation and Public Safety Committee,"To amend sections 4511.11, 5501.31, 5501.42, 5521.01, and 5521.011; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 5521.011 (5521.012); and to enact new section 5521.011 of the Revised Code to clarify and amend the laws related to the Director of Transportation's responsibilities for state highways located in villages and cities.",https://www.legislature.ohio.gov/legislation/134/hb16
HCR0016,2021,134,Thomas West; C. Allison Russo,Kristin Boggs; Juanita O. Brent; Erica C. Crawley; Tavia Galonski; Dontavius L. Jarrells; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Adam C. Miller; Jessica E. Miranda; Michael Sheehy; Michael J. Skindell; Kent Smith; Monique Smith; Lisa A. Sobecki; Casey Weinstein,As Introduced,Commerce; Employment,Encourages gender equity and diversity in leadership.,House Commerce and Labor Committee,To encourage equitable and diverse gender representation on the boards and in senior management of Ohio companies and institutions.,https://www.legislature.ohio.gov/legislation/134/hcr16
HR0017,2021,134,"Joseph A. Miller, III",,As Adopted by the House,,Honoring Saint Joseph Catholic Church on its One Hundred Fiftieth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr17
HB0017,2021,134,Thomas F. Patton,,As Introduced,Employment; Employment : Workers' Compensation; State and Local Government; State and Local Government : Local Government; State and Local Government : Public Officials and Employees,Regards workers' compensation in firefighter cancer claims,House Insurance Committee,To amend section 4123.68 of the Revised Code regarding charging workers' compensation experience in firefighter cancer claims.,https://www.legislature.ohio.gov/legislation/134/hb17
HCR0017,2021,134,Juanita O. Brent; C. Allison Russo,Kristin Boggs; Janine R. Boyd; Richard D. Brown; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Stephanie D. Howse; Dontavius L. Jarrells; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Michael J. O'Brien; Michael Sheehy; Michael J. Skindell; Monique Smith; Lisa A. Sobecki; Casey Weinstein,As Introduced,,"Denounce COVID-19 related stigmatization, racism, discrimination. ",House State and Local Government Committee,"To denounce all forms of stigmatization, racism, and discrimination occurring as a result of the COVID-19 pandemic.",https://www.legislature.ohio.gov/legislation/134/hcr17
HCR0018,2021,134,Jean Schmidt,Cindy Abrams; Brian Baldridge; Adam C. Bird; Jamie Callender; Rick Carfagna; Sara P. Carruthers; Gary Click; Rodney Creech; Jon Cross; Al Cutrona; Jay Edwards; Sarah Fowler Arthur; Haraz N. Ghanbari; Timothy E. Ginter; Diane V. Grendell; Jennifer Gross; Thomas Hall; Brett Hudson Hillyer; Adam Holmes; Marilyn S. John; Mark Johnson; Don Jones; Kris Jordan; Darrell Kick; J. Kyle Koehler; Jeff LaRe; P. Scott Lipps; Mike Loychik; Gayle Manning; Riordan T. McClain; Derek Merrin; Thomas F. Patton; Gail K. Pavliga; Phil Plummer; Jena Powell; Sharon A. Ray; Tracy M. Richardson; Craig S. Riedel; Dick Stein; Jason Stephens; Brian Stewart; Reggie Stoltzfus; D. J. Swearingen; Andrea White; Scott Wiggam; Shane Wilkin; Bob Young,As Adopted by the House,Courts and Civil Law : Courts; National or International Resolution,Urge Congress to adopt the Keep Nine constitutional amendment.,House Civil Justice Committee; Senate Judiciary Committee,"Urging the Congress of the United States to adopt the ""Keep Nine"" amendment to the United States Constitution.",https://www.legislature.ohio.gov/legislation/134/hcr18
HB0018,2021,134,Laura Lanese,,As Introduced,Utilities,Repeal HB 6 of the 133rd GA,House Public Utilities Committee,"To amend sections 303.213, 519.213, 713.081, 4906.13, 4928.01, 4928.64, 4928.641, 4928.644, 4928.645, 4928.66, 4928.6610, and 5727.75; to enact section 4928.6616, in order to revive the section as it existed prior to the enactment of H.B. 6 of the 133rd General Assembly; and to repeal sections 3706.40, 3706.41, 3706.43, 3706.431, 3706.45, 3706.46, 3706.49, 3706.53, 3706.55, 3706.59, 3706.61, 3706.63, 3706.65, 4928.148, 4928.47, 4928.471, 4928.642, 4928.75, 4928.80, and 5727.231 of the Revised Code and to repeal Sections 4 and 5 of H.B. 6 of the 133rd General Assembly to repeal the changes made by H.B. 6 of the 133rd General Assembly to the laws governing electric service, renewable energy, and energy efficiency and the changes made to other related laws.",https://www.legislature.ohio.gov/legislation/134/hb18
HR0018,2021,134,Tavia Galonski,"Richard D. Brown; Erica C. Crawley; Jeffrey A. Crossman; Adam Holmes; James M. Hoops; Michele Lepore-Hagan; Mary Lightbody; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; Craig S. Riedel; C. Allison Russo; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Daniel P. Troy; Casey Weinstein; Thomas West",As Introduced,,Urge Congressional Gold Medal for late Sen. John and Annie Glenn.,House State and Local Government Committee,A resolution urging Congress to award a Congressional Gold Medal to the late Senator John Glenn and the late Mrs. Annie Glenn.,https://www.legislature.ohio.gov/legislation/134/hr18
HB0019,2021,134,Lisa A. Sobecki; Michael Sheehy,"Brian Baldridge; Willis E. Blackshear, Jr.; Gary Click; Erica C. Crawley; Rodney Creech; Jeffrey A. Crossman; Tavia Galonski; Haraz N. Ghanbari; Thomas Hall; Mark Johnson; Riordan T. McClain; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; Thomas F. Patton; Craig S. Riedel; C. Allison Russo; Jean Schmidt; Kent Smith; Bride Rose Sweeney; Bob Young",As Reported by the House Transportation and Public Safety Committee,"Crimes, Corrections, and Law Enforcement : Law Enforcement; Special Designations; Special Designations : Memorial Highways and Bridges; Transportation",Designate Officer Anthony Dia Memorial Highway,House Transportation and Public Safety Committee,"To enact section 5534.419 of the Revised Code to designate a portion of State Route 184 in Lucas County as the ""Officer Anthony Dia Memorial Highway.""",https://www.legislature.ohio.gov/legislation/134/hb19
HR0019,2021,134,Lisa A. Sobecki; Jason Stephens,"Jeffrey A. Crossman; Tavia Galonski; James M. Hoops; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; C. Allison Russo; Bill Seitz; Michael J. Skindell; Kent Smith; D. J. Swearingen; Casey Weinstein",As Introduced,,Urge Congress to create a National Infrastructure Bank. ,House Infrastructure and Rural Development Committee,To urge the United States Congress to create a National Infrastructure Bank to finance urgently needed infrastructure projects.,https://www.legislature.ohio.gov/legislation/134/hr19
HCR0019,2021,134,Kris Jordan,Adam C. Bird; Ron Ferguson; Jennifer Gross; Riordan T. McClain; Derek Merrin; Craig S. Riedel; Dick Stein; A. Nino Vitale; Paul Zeltwanger,As Reported by the House Financial Institutions Committee,Commerce : Financial Institutions,Urge Congress to enact Federal Reserve Transparency Act of 2021. ,House Financial Institutions Committee,"To urge Congress to pass the ""Federal Reserve Transparency Act of 2021.""",https://www.legislature.ohio.gov/legislation/134/hcr19
HR0020,2021,134,Robert R. Cupp; Emilia Strong Sykes,,As Adopted by the House,,Relative to travel allowance.,,,https://www.legislature.ohio.gov/legislation/134/hr20
HB0020,2021,134,David Leland; Jeffrey A. Crossman,"Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Erica C. Crawley; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Dontavius L. Jarrells; Brigid Kelly; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Monique Smith; Lisa A. Sobecki; Bride Rose Sweeney; Terrence Upchurch; Casey Weinstein",As Introduced,Commerce; Housing and Real Property,Prohibit foreclosures and eviction during COVID-19 emergency,House Civil Justice Committee,"To prohibit foreclosure activity and the eviction of residential and commercial tenants during the state of emergency declared regarding COVID-19, to refer such proceedings caused by the state of emergency to mediation, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/134/hb20
