bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0508,2023_2024,135,Elliot Forhan,,As Introduced,State and Local Government : Public Records; State and Local Government : State Government,Enact the Super Bowl Entourage Expense Act,House Government Oversight Committee,To enact section 107.72 of the Revised Code to create a public records exception for certain documents related to the Governor and to name this act the Super Bowl Entourage Expense Act.,https://www.legislature.ohio.gov/legislation/135/hb508
HR0509,2023_2024,135,Michele Grim,,As Adopted by the House,,Honoring Riley Nixon as a 2024 Division III State Track and Field Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr509
HB0509,2023_2024,135,Tim Barhorst; Rachel B. Baker,,As Introduced,Commerce : Insurance,Apply prescription drug rebates to cost-sharing requirements,House Insurance Committee,To enact section 3902.63 of the Revised Code to apply prescription drug rebates to cost-sharing requirements.,https://www.legislature.ohio.gov/legislation/135/hb509
HR0510,2023_2024,135,Mark Johnson,,As Adopted by the House,,Honoring Hocking Hills State Park on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr510
HB0510,2023_2024,135,Al Cutrona,,As Introduced,Special Designations; Special Designations : Memorial Highways and Bridges; Transportation,Designate Army Lt. Col. Robert R. Melnick Memorial Highway,House Transportation Committee,"To enact section 5534.648 of the Revised Code to designate a portion of State Route 11 in Mahoning County as the ""Army Lt. Col. Robert R. Melnick Memorial Highway.""",https://www.legislature.ohio.gov/legislation/135/hb510
HR0511,2023_2024,135,Melanie Miller,,As Adopted by the House,,Honoring the Ashland High School boys bowling team as the 2024 National Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr511
HB0511,2023_2024,135,Dani Isaacsohn; Latyna M. Humphrey,,As Introduced,Housing and Real Property : Landlords and Tenants,Amend the residential landlord and tenant law,House Civil Justice Committee,"To amend sections 5321.02, 5321.04, 5321.07, and 5321.18 of the Revised Code to amend the law regarding residential landlords and tenants.",https://www.legislature.ohio.gov/legislation/135/hb511
HB0512,2023_2024,135,Gail K. Pavliga,Sara P. Carruthers; Richard Dell'Aquila; Monica Robb Blasdel; Jean Schmidt; Andrea White,As Reported by the House Families and Aging Committee,Health and Human Services : Mental Health and Disabilities; Juvenile and Family Law; Juvenile and Family Law : Child Welfare,"Regards child emergency placement facilities, treatment solutions",House Families and Aging Committee,To enact sections 121.377 and 5101.91 of the Revised Code to create a streamlined licensure process for emergency placement facilities for children and to require the Ohio Family and Children First Cabinet Council to work with stakeholders to develop treatment and placement solutions for children with developmental or intellectual challenges and high acuity behaviors. ,https://www.legislature.ohio.gov/legislation/135/hb512
HR0512,2023_2024,135,Sedrick Denson; Dani Isaacsohn; Cecil Thomas,,As Adopted by the House,,"Honoring the Sigma Omega Chapter of Alpha Kappa Alpha Sorority, Incorporated on its Centennial.",,,https://www.legislature.ohio.gov/legislation/135/hr512
HR0513,2023_2024,135,Thomas F. Patton,,As Adopted by the House,,In memory of Michael Taylor.,,,https://www.legislature.ohio.gov/legislation/135/hr513
HB0513,2023_2024,135,Sara P. Carruthers,,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Sex Offenses; Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Public Health; Occupational Licensing and Regulation","Revise criminal and disciplinary provisions relating to HIV, AIDS",House Criminal Justice Committee,"To amend sections 307.93, 341.14, 341.19, 341.21, 341.23, 341.34, 753.02, 753.04, 753.16, 753.21, 2151.358, 2152.82, 2152.83, 2152.84, 2152.851, 2301.57, 2903.11, 2907.24, 2907.241, 2907.25, 2907.27, 2907.28, 2921.38, 2923.125, 2923.128, 2923.1213, 2929.13, 2929.14, 2941.1425, 2950.04, 2950.041, 2950.07, 2950.10, 2950.11, 2950.13, , 2953.31, 2953.34, 3701.24, 3701.241, 3701.242, 3701.243, 3701.244, 3701.245, 3701.246, 3701.247, 3701.249, 3901.45, 3901.46, 4730.25, 4731.22, 4759.07, 4760.13, 4761.09, 4762.13, 4774.13, 4778.14, 5120.16, and 5120.163; to enact sections 2927.31, 2927.32, 2927.33, 2950.152, and 2953.41; and to repeal section 2927.13 of the Revised Code to modify definitions and criminal and professional disciplinary provisions relating to HIV or AIDS and to amend the versions of sections 2950.11 and 2950.13 of the Revised Code that are scheduled to take effect on January 1, 2025, to continue the change on and after that date.",https://www.legislature.ohio.gov/legislation/135/hb513
HR0514,2023_2024,135,Al Cutrona,,As Adopted by the House,,Honoring the Austintown Fitch High School softball team on winning the 2024 Division I State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr514
HB0514,2023_2024,135,Veronica Sims; Cecil Thomas,"Sean P. Brennan; Darnell T. Brewer; Dani Isaacsohn; Dontavius L. Jarrells; Elgin Rogers, Jr.; Terrence Upchurch; Casey Weinstein",As Introduced,"Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Transportation : Motor Vehicles",Require names submitted by the BMV be included on the jury list,House Government Oversight Committee,To amend section 2313.06 of the Revised Code to require names submitted by the Bureau of Motor Vehicles to be included on the annual jury source list.,https://www.legislature.ohio.gov/legislation/135/hb514
HR0515,2023_2024,135,Gayle Manning,,As Adopted by the House,,Honoring Mateo Medina as a 2024 Division I State Track and Field Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr515
HB0515,2023_2024,135,Bill Roemer,,As Introduced,Public Safety; Special Designations; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling; Education : Higher Education,Create the Norton Music Boosters license plate,House Homeland Security Committee,"To amend section 4501.21 and to enact section 4503.965 of the Revised Code to create the ""Norton Music Boosters"" license plate.",https://www.legislature.ohio.gov/legislation/135/hb515
HR0516,2023_2024,135,Mike Loychik,,As Adopted by the House,,Honoring Caleigh Richards as a 2024 Division III State Track and Field Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr516
HB0516,2023_2024,135,"Joseph A. Miller, III",,As Introduced,Education; Education : Primary and Secondary Education; Finance and Appropriations,Require annual transfer of funds to education licensure fund,House Finance Committee,To amend section 3319.51 of the Revised Code to annually require the Director of Budget and Management to transfer funds to the State Board of Education licensure fund. ,https://www.legislature.ohio.gov/legislation/135/hb516
HB0517,2023_2024,135,Nick Santucci; Brian E. Lampton,Tim Barhorst; Thaddeus J. Claggett; Richard Dell'Aquila; Roy Klopfenstein; P. Scott Lipps; Brian Lorenz; Bill Seitz; Brian Stewart; D. J. Swearingen; Andrea White; Josh Williams,As Reported by the House Economic and Workforce Development Committee,Military and Veterans,Allow military to participate in homeownership savings program,House Economic and Workforce Development Committee,To amend section 135.71 of the Revised Code to make active duty members of the uniformed services eligible to participate in the homeownership savings linked deposit program.,https://www.legislature.ohio.gov/legislation/135/hb517
HR0517,2023_2024,135,Sean P. Brennan,,As Adopted by the House,,Honoring the Parma Fire Department on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr517
HR0518,2023_2024,135,Lauren McNally,,As Adopted by the House,,Honoring the West Branch High School baseball team as the 2024 Division II State Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr518
HB0518,2023_2024,135,Jon Cross,Richard D. Brown; Sara P. Carruthers; Gary Click; Richard Dell'Aquila; Jay Edwards; Don Jones; Lauren McNally; Gail K. Pavliga; Sharon A. Ray; Josh Williams,As Introduced,Courts and Civil Law; Courts and Civil Law : Civil Law; Education; Public Safety; Transportation; Transportation : Drivers' Licenses; Transportation : Motor Vehicles; Transportation : Traffic Offenses,Enact the School Bus Safety Act,House Transportation Committee,"To amend sections 4503.10, 4503.102, 4503.12, 4511.75, 4511.751, and 4511.76; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 4511.751 (4511.752); and to enact new section 4511.751 and sections 5.501, 4511.753, 4511.754, 4511.755, 4511.756, and 4511.757 of the Revised Code to authorize a civil penalty system related to drivers who illegally pass a school bus but cannot be identified, to designate the month of October as ""School Bus Safety Awareness Month,"" and to designate this act as the School Bus Safety Act.",https://www.legislature.ohio.gov/legislation/135/hb518
HR0519,2023_2024,135,Al Cutrona,,As Adopted by the House,,Honoring the Canfield High School softball team as the 2024 Division II State Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr519
HB0519,2023_2024,135,Thomas Hall; Bride Rose Sweeney,Sean P. Brennan; Juanita O. Brent; Sara P. Carruthers; Richard Dell'Aquila; Brett Hudson Hillyer; Dani Isaacsohn; Lauren McNally; Beryl Piccolantonio; C. Allison Russo; Nick Santucci; Casey Weinstein,As Introduced,Employment : Workforce Development; Housing and Real Property; Liquor Control; State and Local Government : Local Government,Restore the Clean Ohio Fund and provide for its administration,House Finance Committee,"To amend section 151.40 and to enact sections 122.65, 122.651, 122.652, 122.653, 122.654, 122.655, 122.656, 122.657, 122.658, and 122.659 of the Revised Code to restore the Clean Ohio Fund to be administered by the Department of Development and the Clean Ohio Council.",https://www.legislature.ohio.gov/legislation/135/hb519
HR0520,2023_2024,135,Lauren McNally,,As Adopted by the House,,Honoring the Youngstown Playhouse on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr520
HB0520,2023_2024,135,Tom Young; Melanie Miller,,As Introduced,Education; Education : Primary and Secondary Education,Allow sports or athletic activity to fulfill phys ed requirement,House Primary and Secondary Education Committee,To amend section 3313.603 of the Revised Code to permit students to use club sports or other athletic activity to fulfill the high school physical education requirement.,https://www.legislature.ohio.gov/legislation/135/hb520
HR0521,2023_2024,135,Jean Schmidt; Dani Isaacsohn; Cindy Abrams; Bill Seitz; Sedrick Denson; Jodi Whitted; Rachel B. Baker; Cecil Thomas,,As Adopted by the House,,Honoring the Flying Pig Marathon on being named the 2024 Best Marathon in America.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/135/hr521
HB0521,2023_2024,135,Lauren McNally; Michele Grim,"Munira Abdullahi; Sean P. Brennan; Sedrick Denson; Joseph A. Miller, III; C. Allison Russo",As Introduced,Commerce; Commerce : Consumer Finance; Courts and Civil Law; Education; Employment; Juvenile and Family Law : Child Welfare,Address minors working as performers in entertainment industry,House Commerce and Labor Committee,"To amend sections 3331.01, 3331.12, 4109.01, 4109.03, 4109.05, 4109.06, and 4109.08 and to enact sections 4109.25, 4109.26, 4109.27, 4109.28, and 4109.29 of the Revised Code to address minors working as performers in the entertainment industry.",https://www.legislature.ohio.gov/legislation/135/hb521
HB0522,2023_2024,135,Bernard Willis; Josh Williams,Rodney Creech; Richard Dell'Aquila; Dave Dobos; James M. Hoops; Mark Johnson; Don Jones; Kevin D. Miller; Phil Plummer; Bill Seitz; Dick Stein,As Introduced,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms",Enact the Repeat Offender Act ,House Criminal Justice Committee,"To amend sections 109.57, 109.572, 109.578, 109.579, 2151.357, 2901.08, 2923.125, 2923.13, 2923.14, 2929.01, 2929.13, 2929.14, 2941.141, 2941.144, 2941.145, 2941.146, 2953.25, 2953.34, 2953.61, 4723.28, 4729.16, 4729.56, 4729.57, 4729.96, and 4752.09 and to enact sections 2941.1427, 2941.1428, and 2953.321 of the Revised Code to enact the Repeat Offender Act to create a repeat offender classification, to create certain specifications, to increase the penalties for certain firearm offenses and specifications, to broaden the scope of relief from firearms disability, and to allow automatic sealing for fourth and fifth degree felonies.",https://www.legislature.ohio.gov/legislation/135/hb522
HB0523,2023_2024,135,Lauren McNally; Adam Holmes,"Sean P. Brennan; Sara P. Carruthers; Michele Grim; Jennifer Gross; Mark Johnson; Joseph A. Miller, III; Elgin Rogers, Jr.; C. Allison Russo; Bride Rose Sweeney; Cecil Thomas; Josh Williams",As Introduced,Commerce; Employment; Military and Veterans,Regards info poster on benefits and services for veterans,House Commerce and Labor Committee,To enact section 4113.13 of the Revised Code regarding the creation and display of a poster containing information on benefits and services for veterans.,https://www.legislature.ohio.gov/legislation/135/hb523
