bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0014,2019,133,Janine R. Boyd; Brian Baldridge,"Steven M. Arndt; Louis W. Blessing III; Kristin Boggs; Juanita O. Brent; Richard D. Brown; Jamie Callender; Rick Carfagna; Sara P. Carruthers; Randi Clites; Erica C. Crawley; Jon Cross; Jeffrey A. Crossman; Robert R. Cupp; Anthony DeVitis; Sedrick Denson; Jay Edwards; Tavia Galonski; Haraz N. Ghanbari; Timothy E. Ginter; Doug Green; Dave Greenspan; Diane V. Grendell; Stephen D. Hambley; Paula Hicks-Hudson; Adam Holmes; James M. Hoops; Stephanie D. Howse; Catherine D. Ingram; Don Jones; Candice Keller; Brigid Kelly; Jeff LaRe; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Riordan T. McClain; Adam C. Miller; Joseph A. Miller, III; Michael J. O'Brien; Scott Oelslager; John Patterson; Thomas F. Patton; Phil Plummer; Bill Reineke; Phillip M. Robinson, Jr.; Bill Roemer; John M. Rogers; C. Allison Russo; Scott Ryan; Gary Scherer; Bill Seitz; Michael Sheehy; Michael J. Skindell; Kent Smith; Ryan Smith; Lisa A. Sobecki; Dick Stein; Reggie Stoltzfus; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; Terrence Upchurch; A. Nino Vitale; Casey Weinstein; Thomas West; Shane Wilkin",As Passed by the House,Juvenile and Family Law,Require a region-based kinship care navigator program,"House Finance Committee; House Health Committee; House Rules and Reference Committee; Senate Health, Human Services and Medicaid Committee","To amend sections 5101.85, 5101.851, and 5101.853; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 5101.853 (5101.855); to enact new section 5101.853 and sections 5101.854 and 5101.856; and to repeal section 5101.852 of the Revised Code to require a region-based kinship care navigator program and to make an appropriation.",https://www.legislature.ohio.gov/legislation/133/hb14
HR0014,2019,133,Beth Liston,,As Adopted by the House,,Honoring Grace Rhodes on her success at the 2018 Ohio Invention Convention and Entrepreneurship Expo.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr14
HCR0014,2019,133,Michael Sheehy; John M. Rogers,"Gil Blair; Juanita O. Brent; Jeffrey A. Crossman; Haraz N. Ghanbari; Doug Green; James M. Hoops; Michele Lepore-Hagan; Gayle Manning; Adam C. Miller; Joseph A. Miller, III; Michael J. O'Brien; John Patterson; Craig S. Riedel; Bill Seitz; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Fred Strahorn; D. J. Swearingen; Casey Weinstein",As Reported by the House Transportation and Public Saftey Committee,,Designate Great Lakes-St. Lawrence Appreciation Day,House Transportation and Public Safety Committee,"To designate September 7, 2019, as Great Lakes-St. Lawrence Appreciation Day.",https://www.legislature.ohio.gov/legislation/133/hcr14
HR0015,2019,133,Beth Liston,,As Adopted by the House,,Honoring Claire Rhodes on her success at the 2018 National Invention Convention and Entrepreneurship Expo.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr15
HCR0015,2019,133,Catherine D. Ingram,,As Introduced,Health and Human Services : Public Assistance,Afford states flexibility-supplemental nutrition assistance,House Health Committee,Urging Congress and the United States Department of Agriculture to continue the historical policy of affording states flexibility in administering the Supplemental Nutrition Assistance Program.,https://www.legislature.ohio.gov/legislation/133/hcr15
HB0016,2019,133,Rick Perales,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Nathan H. Manning; Sean J. O'Brien; Larry Obhof; Bob Peterson; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Enrolled,Education; Education : Higher Education; Military and Veterans,Grant state college residency status to military and dependents,House Higher Education Committee; Senate Higher Education Committee,To amend section 3333.31 of the Revised Code to grant residency status for in-state college tuition to active duty military service members and their spouses and dependents.,https://www.legislature.ohio.gov/legislation/133/hb16
HR0016,2019,133,Beth Liston,,As Adopted by the House,,Honoring Suvan Dommeti on his success at the 2018 Ohio Invention Convention and Entrepreneurship Competition.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr16
HCR0016,2019,133,Brigid Kelly; Gil Blair,"Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Jack Cera; Randi Clites; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Stephanie D. Howse; Catherine D. Ingram; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; John Patterson; Phillip M. Robinson, Jr.; John M. Rogers; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; Terrence Upchurch; Casey Weinstein; Thomas West",As Introduced,Employment; Employment : Collective Bargaining,Enact Protecting the Right to Organize Act of 2019,House Commerce and Labor Committee,To urge the Congress of the United States to enact the Protecting the Right to Organize Act of 2019.,https://www.legislature.ohio.gov/legislation/133/hcr16
HB0017,2019,133,Timothy E. Ginter,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Nathan H. Manning; Rob McColley; Larry Obhof; Bob Peterson; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Enrolled,Housing and Real Property; Public Safety; Taxation,Enhance homestead exemption-spouse of killed safety officer,House Ways and Means Committee; Senate Ways and Means Committee,"To amend sections 323.151, 323.152, 323.153, 4503.064, 4503.065, and 4503.066 of the Revised Code to allow an enhanced homestead exemption for surviving spouses of public safety personnel killed in the line of duty.",https://www.legislature.ohio.gov/legislation/133/hb17
HR0017,2019,133,Brigid Kelly; Louis W. Blessing III; Thomas E. Brinkman Jr.; Catherine D. Ingram; Jessica E. Miranda; Bill Seitz,,As Adopted by the House,,Honoring the University of Cincinnati on its Two Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr17
HCR0017,2019,133,Lisa A. Sobecki; C. Allison Russo,"Gil Blair; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Richard D. Brown; Jack Cera; Randi Clites; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Stephanie D. Howse; Catherine D. Ingram; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; John Patterson; Phillip M. Robinson, Jr.; John M. Rogers; Michael Sheehy; Michael J. Skindell; Kent Smith; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; Terrence Upchurch; Casey Weinstein; Thomas West",As Introduced,Employment; Health and Human Services : Public Assistance,Expand Supplemental Nutrition Assistance Program to strikers,House Health Committee,Urging Congress to expand Supplemental Nutrition Assistance Program eligibility to include the households of striking workers.,https://www.legislature.ohio.gov/legislation/133/hcr17
HB0018,2019,133,A. Nino Vitale; Erica C. Crawley,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Nathan H. Manning; Rob McColley; Sean J. O'Brien; Larry Obhof; Bob Peterson; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Enrolled,Military and Veterans; Taxation,Exempt veterans disability severance pay from income tax,House Ways and Means Committee; Senate Ways and Means Committee,To amend sections 5747.01 and 5747.10 of the Revised Code to exempt from the income tax disability severance payments received by honorably discharged veterans.,https://www.legislature.ohio.gov/legislation/133/hb18
HR0018,2019,133,Candice Keller; George F. Lang; Sara P. Carruthers,,As Adopted by the House,,Honoring Michael Gmoser on receiving the Coalition Against Insurance Fraud Award of Distinction.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr18
HCR0018,2019,133,Beth Liston; J. Todd Smith,Gil Blair; Erica C. Crawley; Jeffrey A. Crossman; Tavia Galonski; Michele Lepore-Hagan; Michael J. O'Brien; John Patterson; C. Allison Russo; Lisa A. Sobecki; Fred Strahorn; Thomas West,As Introduced,Health and Human Services; Health and Human Services : Health Care; Health and Human Services : Public Health,Urge support of Screen at 23 campaign for Type 2 diabetes,House Health Committee,"To urge support of the ""Screen at 23"" campaign regarding the screening of Asian Americans for type 2 diabetes.",https://www.legislature.ohio.gov/legislation/133/hcr18
HB0019,2019,133,Niraj J. Antani; Brigid Kelly,"Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Thomas E. Brinkman Jr.; Richard D. Brown; Rick Carfagna; Sara P. Carruthers; Jack Cera; Randi Clites; Erica C. Crawley; Sedrick Denson; Tavia Galonski; Glenn W. Holmes; James M. Hoops; Catherine D. Ingram; Candice Keller; Laura Lanese; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; John Patterson; Craig S. Riedel; Phillip M. Robinson, Jr.; John M. Rogers; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; A. Nino Vitale; Casey Weinstein",As Introduced,Taxation,Exempt feminine hygiene products from sales tax,House Ways and Means Committee,To amend section 5739.02 of the Revised Code to exempt from sales tax the sale of tampons and other feminine hygiene products associated with menstruation.,https://www.legislature.ohio.gov/legislation/133/hb19
HR0019,2019,133,Don Jones,,As Adopted by the House,,Honoring the Waterford High School FFA advanced parli pro team as the 2018 State FFA Advanced Parliamentary Procedure Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr19
HCR0019,2019,133,Tavia Galonski,,As Introduced,"National or International Resolution; Public Safety; Crimes, Corrections, and Law Enforcement : Crime and Punishment",Reauthorize Violence Against Women Act,House Criminal Justice Committee,To urge the United States Senate to reauthorize the Violence Against Women Act.,https://www.legislature.ohio.gov/legislation/133/hcr19
HB0020,2019,133,Louis W. Blessing III,Janine R. Boyd; Bill Dean; Doug Green; Ron Hood; Laura Lanese; Jessica E. Miranda; Bill Seitz; Michael Sheehy; Casey Weinstein,As Introduced,Housing and Real Property : Condominiums and Homeowner Associations,Prohibit homeowner associations placing limits on solar panels,House State and Local Government Committee,"To enact sections 5301.073 and 5311.192 of the Revised Code to prohibit condominium, homeowners, and neighborhood associations from imposing unreasonable limitations on the installation of solar collector systems on the roof or exterior walls of improvements.",https://www.legislature.ohio.gov/legislation/133/hb20
HR0020,2019,133,Mark J. Romanchuk,,As Adopted by the House,,Honoring Cade Stover on being presented with the 2018 Ohio Mr. Football Award.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr20
HCR0020,2019,133,Janine R. Boyd; Haraz N. Ghanbari,Richard D. Brown; Erica C. Crawley; Jeffrey A. Crossman; Tavia Galonski; Diane V. Grendell; Michele Lepore-Hagan; Mary Lightbody; P. Scott Lipps; Jessica E. Miranda; Michael J. O'Brien; Craig S. Riedel; C. Allison Russo; Kent Smith; Lisa A. Sobecki; Casey Weinstein; Thomas West,As Introduced,Health and Human Services : Health Care; Health and Human Services : Medicaid; Military and Veterans,Standardize home and community-based Medicaid waiver programs,House Health Committee,To urge Congress to standardize home and community-based Medicaid waiver programs to better accommodate military families with special needs.,https://www.legislature.ohio.gov/legislation/133/hcr20
HB0021,2019,133,Glenn W. Holmes; Adam C. Miller,Kristin Boggs; Janine R. Boyd; Richard D. Brown; Michele Lepore-Hagan; Mary Lightbody; Michael J. O'Brien; Michael Sheehy; Kent Smith; Lisa A. Sobecki; Terrence Upchurch; Casey Weinstein,As Introduced,Commerce; Employment; Employment : Unemployment; State and Local Government : State Government,Regards unemployment comp when mass layoff,House Commerce and Labor Committee,"To amend sections 4141.28 and 4141.30 of the Revised Code regarding notices, resources, and benefits under the Unemployment Compensation Law when a mass layoff occurs.",https://www.legislature.ohio.gov/legislation/133/hb21
HR0021,2019,133,Niraj J. Antani,,As Adopted by the House,,Honoring the Miami Valley Chapter of the Alzheimer's Association as the recipient of the 2018 Crystal Award.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr21
