bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0046,2019,133,2020-12-09,Senate,Reported - Substitute,General Government and Agency Review,7
HB0046,2019,133,2019-10-09,Senate,Referred to committee,General Government and Agency Review,6
HB0046,2019,133,2019-10-07,Senate,Introduced,,5
HB0046,2019,133,2019-10-02,House,Passed,,4
HB0046,2019,133,2019-05-16,House,Reported - Amended,State and Local Government,3
HB0046,2019,133,2019-02-13,House,Referred to committee,State and Local Government,2
HB0046,2019,133,2019-02-12,House,Introduced,,1
HR0046,2019,133,2019-03-05,House,Adopted,Rules and Reference,1
HB0047,2019,133,2019-05-29,Senate,Referred to committee,Ways and Means,6
HB0047,2019,133,2019-05-21,Senate,Introduced,,5
HB0047,2019,133,2019-05-15,House,Passed,,4
HB0047,2019,133,2019-05-01,House,Reported - Amended,Ways and Means,3
HB0047,2019,133,2019-02-13,House,Referred to committee,Ways and Means,2
HB0047,2019,133,2019-02-12,House,Introduced,,1
HR0047,2019,133,2019-03-06,House,Adopted,Rules and Reference,1
HB0048,2019,133,2019-02-13,House,Referred to committee,Finance,2
HB0048,2019,133,2019-02-12,House,Introduced,,1
HR0048,2019,133,2019-03-06,House,Adopted,,1
HB0049,2019,133,2019-11-26,House,Reported - Substitute,State and Local Government,3
HB0049,2019,133,2019-02-13,House,Referred to committee,State and Local Government,2
HB0049,2019,133,2019-02-12,House,Introduced,,1
HR0049,2019,133,2019-03-12,House,Adopted,Rules and Reference,1
HB0050,2019,133,2019-10-29,,Effective,,11
HB0050,2019,133,2019-07-30,,Signed By The Governor,,10
HB0050,2019,133,2019-07-22,,Sent To The Governor,,9
HB0050,2019,133,2019-07-17,Senate,Passed,,8
HB0050,2019,133,2019-05-08,Senate,Reported,Government Oversight and Reform,7
HB0050,2019,133,2019-03-27,Senate,Referred to committee,Government Oversight and Reform,6
HB0050,2019,133,2019-03-21,Senate,Introduced,,5
HB0050,2019,133,2019-03-20,House,Passed,,4
HB0050,2019,133,2019-03-13,House,Reported - Amended,Civil Justice,3
HB0050,2019,133,2019-02-13,House,Referred to committee,Civil Justice,2
HB0050,2019,133,2019-02-12,House,Introduced,,1
HR0050,2019,133,2019-03-12,House,Adopted,Rules and Reference,1
HB0051,2019,133,2019-09-11,Senate,Referred to committee,"Transportation, Commerce and Workforce",6
HB0051,2019,133,2019-06-28,Senate,Introduced,,5
HB0051,2019,133,2019-06-27,House,Passed,,4
HB0051,2019,133,2019-06-19,House,Reported,Transportation and Public Safety,3
HB0051,2019,133,2019-02-13,House,Referred to committee,Transportation and Public Safety,2
HB0051,2019,133,2019-02-12,House,Introduced,,1
HR0051,2019,133,2019-03-14,House,Adopted,,1
HB0052,2019,133,2019-02-13,House,Referred to committee,Armed Services and Veterans Affairs,2
HB0052,2019,133,2019-02-12,House,Introduced,,1
HR0052,2019,133,2019-03-14,House,Adopted,,1
HB0053,2019,133,2019-02-27,House,Reported,Transportation and Public Safety,3
HB0053,2019,133,2019-02-13,House,Referred to committee,Transportation and Public Safety,2
HB0053,2019,133,2019-02-12,House,Introduced,,1
HR0053,2019,133,2019-03-14,House,Adopted,,1
HB0054,2019,133,2019-02-13,House,Referred to committee,Ways and Means,2
HB0054,2019,133,2019-02-12,House,Introduced,,1
HR0054,2019,133,2019-03-19,House,Adopted,Rules and Reference,1
HB0055,2019,133,2019-02-13,House,Referred to committee,Energy and Natural Resources,2
HB0055,2019,133,2019-02-12,House,Introduced,,1
HR0055,2019,133,2019-03-19,House,Introduced and Referred to Committee,Transportation and Public Safety,1
HB0056,2019,133,2019-02-13,House,Referred to committee,Energy and Natural Resources,2
HB0056,2019,133,2019-02-12,House,Introduced,,1
HR0056,2019,133,2019-03-19,House,Adopted,Rules and Reference,1
HB0057,2019,133,2019-02-13,House,Referred to committee,Ways and Means,2
HB0057,2019,133,2019-02-12,House,Introduced,,1
HR0057,2019,133,2019-03-19,House,Adopted,Rules and Reference,1
HB0058,2019,133,2019-02-13,House,Referred to committee,Health,2
HB0058,2019,133,2019-02-12,House,Introduced,,1
HR0058,2019,133,2019-03-19,House,Adopted,Rules and Reference,1
HB0059,2019,133,2019-10-17,,Effective,,12
HB0059,2019,133,2019-07-18,,Signed By The Governor,,11
HB0059,2019,133,2019-07-09,,Sent To The Governor,,10
HB0059,2019,133,2019-06-27,Senate,Passed,,9
HB0059,2019,133,2019-06-27,Senate,Reported,Agriculture and Natural Resources,8
HB0059,2019,133,2019-06-27,Senate,Manually Generate Message Element,,7
HB0059,2019,133,2019-05-01,Senate,Referred to committee,Agriculture and Natural Resources,6
HB0059,2019,133,2019-04-01,Senate,Introduced,,5
HB0059,2019,133,2019-03-28,House,Passed,,4
HB0059,2019,133,2019-03-21,House,Reported,State and Local Government,3
HB0059,2019,133,2019-02-13,House,Referred to committee,State and Local Government,2
HB0059,2019,133,2019-02-12,House,Introduced,,1
HR0059,2019,133,2019-03-19,House,Adopted,Rules and Reference,1
HB0060,2019,133,2019-02-13,House,Referred to committee,Ways and Means,2
HB0060,2019,133,2019-02-12,House,Introduced,,1
HR0060,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0061,2019,133,2020-09-22,Senate,"Conference managers: Sens. - Eklund, Manning, Thomas",Conference Committee on H.B. 61,12
HB0061,2019,133,2020-09-21,House,"Conference managers: Reps. - Hambley, Lanese, Brown",,11
HB0061,2019,133,2020-08-27,Senate,Insist on amendments; asks for committee of conference,,10
HB0061,2019,133,2020-06-11,House,Refused to concur in Senate amendments,,9
HB0061,2019,133,2020-06-10,Senate,Passed - Amended,,8
HB0061,2019,133,2019-06-28,Senate,Reported,Judiciary,7
HB0061,2019,133,2019-05-01,Senate,Referred to committee,Judiciary,6
HB0061,2019,133,2019-04-01,Senate,Introduced,,5
HB0061,2019,133,2019-03-28,House,Passed,,4
HB0061,2019,133,2019-03-20,House,Reported,Civil Justice,3
HB0061,2019,133,2019-02-13,House,Referred to committee,Civil Justice,2
HB0061,2019,133,2019-02-12,House,Introduced,,1
HR0061,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0062,2019,133,2019-07-03,,"EffectiveAppropriations for current expenses effective 04/03/19, but first apply 07/01/19; Appropriations not for current expenses effective 07/03/19; other provisions effective 04/03/19 and 07/01/20",,17
HB0062,2019,133,2019-04-03,,Signed By The Governor,,16
HB0062,2019,133,2019-04-03,,Sent To The Governor,,15
HB0062,2019,133,2019-04-02,Senate,Conference report agreed to,,14
HB0062,2019,133,2019-04-02,House,Conference report agreed to,Conference Committee on H.B. 62,13
HB0062,2019,133,2019-03-27,Senate,"Conference managers: Sens. - Peterson, Dolan, Antonio",Conference Committee on H.B. 62,12
HB0062,2019,133,2019-03-27,House,"Conference managers: Reps. - Oelslager, Greenspan, Cera",Conference Committee on H.B. 62,11
HB0062,2019,133,2019-03-27,Senate,Insist on amendments; asks for committee of conference,,10
HB0062,2019,133,2019-03-27,House,Refused to concur in Senate amendments,,9
HB0062,2019,133,2019-03-21,Senate,Passed - Amended,,8
HB0062,2019,133,2019-03-21,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",7
HB0062,2019,133,2019-03-12,Senate,Referred to committee,"Transportation, Commerce and Workforce",6
HB0062,2019,133,2019-03-11,Senate,Introduced,,5
HB0062,2019,133,2019-03-07,House,Passed - Amended,,4
HB0062,2019,133,2019-03-07,House,Reported - Substitute,Finance,3
HB0062,2019,133,2019-02-13,House,Referred to committee,Finance,2
HB0062,2019,133,2019-02-12,House,Introduced,,1
HR0062,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0063,2019,133,2019-06-05,House,Reported,Health,3
HB0063,2019,133,2019-02-20,House,Referred to committee,Health,2
HB0063,2019,133,2019-02-12,House,Introduced,,1
HR0063,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0064,2019,133,2019-02-27,House,Reported,Transportation and Public Safety,3
HB0064,2019,133,2019-02-20,House,Referred to committee,Transportation and Public Safety,2
HB0064,2019,133,2019-02-12,House,Introduced,,1
HR0064,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0065,2019,133,2020-06-19,,"EffectiveEmergency: Effective June 19, 2020",,13
HB0065,2019,133,2020-06-19,,Signed By The Governor,,12
HB0065,2019,133,2020-06-18,,Sent To The Governor,,11
HB0065,2019,133,2020-06-11,House,Concurred in Senate amendments,,10
HB0065,2019,133,2020-06-10,Senate,Passed - Amended,,9
HB0065,2019,133,2020-06-10,Senate,Informally passed,,8
HB0065,2019,133,2020-02-14,Senate,Reported,"Health, Human Services and Medicaid",7
HB0065,2019,133,2019-11-06,Senate,Referred to committee,"Health, Human Services and Medicaid",6
HB0065,2019,133,2019-10-28,Senate,Introduced,,5
HB0065,2019,133,2019-10-23,House,Passed,,4
HB0065,2019,133,2019-05-15,House,Reported - Substitute,Health,3
HB0065,2019,133,2019-02-20,House,Referred to committee,Health,2
HB0065,2019,133,2019-02-12,House,Introduced,,1
HR0065,2019,133,2019-03-27,House,Adopted,,1
HB0066,2019,133,2020-10-01,,"EffectiveEmergency act, effective 10/1/20",,12
HB0066,2019,133,2020-10-01,,Signed By The Governor,,11
HB0066,2019,133,2020-09-25,,Sent To The Governor,,10
HB0066,2019,133,2020-09-23,House,Concurred in Senate amendments,,9
HB0066,2019,133,2020-09-23,Senate,Passed,,8
HB0066,2019,133,2020-09-23,Senate,Reported - Substitute,Government Oversight and Reform,7
HB0066,2019,133,2019-05-01,Senate,Referred to committee,Government Oversight and Reform,6
HB0066,2019,133,2019-04-15,Senate,Introduced,,5
HB0066,2019,133,2019-04-11,House,Passed,,4
HB0066,2019,133,2019-03-29,House,Reported - Substitute,Criminal Justice,3
HB0066,2019,133,2019-02-20,House,Referred to committee,Criminal Justice,2
HB0066,2019,133,2019-02-12,House,Introduced,,1
HR0066,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0067,2019,133,2021-04-12,,Effective,,10
HB0067,2019,133,2021-01-09,,Signed By The Governor,,9
HB0067,2019,133,2020-12-17,Senate,Passed,,8
HB0067,2019,133,2020-12-10,Senate,Reported,Agriculture and Natural Resources,7
HB0067,2019,133,2020-07-21,Senate,Referred to committee,Agriculture and Natural Resources,6
HB0067,2019,133,2020-06-12,Senate,Introduced,,5
HB0067,2019,133,2020-06-10,House,Passed,,4
HB0067,2019,133,2020-06-01,House,Reported - Substitute,Commerce and Labor,3
HB0067,2019,133,2019-02-20,House,Referred to committee,Commerce and Labor,2
HB0067,2019,133,2019-02-12,House,Introduced,,1
HR0067,2019,133,2019-03-21,House,Adopted,,1
HB0068,2019,133,2019-02-13,House,Referred to committee,Health,2
HB0068,2019,133,2019-02-12,House,Introduced,,1
HR0068,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HR0069,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0070,2019,133,2019-02-20,House,Referred to committee,Federalism,2
HB0070,2019,133,2019-02-14,House,Introduced,,1
HR0070,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0071,2019,133,2020-12-17,Senate,Reported - Amended,Government Oversight and Reform,7
HB0071,2019,133,2019-06-11,Senate,Referred to committee,Government Oversight and Reform,6
HB0071,2019,133,2019-05-21,Senate,Introduced,,5
HB0071,2019,133,2019-05-15,House,Passed,,4
HB0071,2019,133,2019-05-01,House,Reported - Substitute,Ways and Means,3
HB0071,2019,133,2019-02-20,House,Referred to committee,Ways and Means,2
HB0071,2019,133,2019-02-14,House,Introduced,,1
HR0071,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0072,2019,133,2019-02-20,House,Referred to committee,Finance,2
HB0072,2019,133,2019-02-14,House,Introduced,,1
HR0072,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0073,2019,133,2019-02-20,House,Referred to committee,State and Local Government,2
HB0073,2019,133,2019-02-14,House,Introduced,,1
HR0073,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0074,2019,133,2019-02-20,House,Referred to committee,State and Local Government,2
HB0074,2019,133,2019-02-14,House,Introduced,,1
HR0074,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0075,2019,133,2020-12-22,Senate,Informally passed,,11
HB0075,2019,133,2020-12-22,Senate,Passed - Amended,,10
HB0075,2019,133,2020-12-18,Senate,Informally passed,,9
HB0075,2019,133,2020-12-17,Senate,Informally passed,,8
HB0075,2019,133,2020-12-16,Senate,Reported - Substitute,"Local Government, Public Safety and Veterans Affairs",7
HB0075,2019,133,2020-02-12,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",6
HB0075,2019,133,2019-12-17,Senate,Introduced,,5
HB0075,2019,133,2019-12-11,House,Passed,,4
HB0075,2019,133,2019-04-10,House,Reported,Ways and Means,3
HB0075,2019,133,2019-02-20,House,Referred to committee,Ways and Means,2
HB0075,2019,133,2019-02-14,House,Introduced,,1
HR0075,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0076,2019,133,2019-11-06,Senate,Referred to committee,General Government and Agency Review,6
HB0076,2019,133,2019-10-28,Senate,Introduced,,5
HB0076,2019,133,2019-10-24,House,Passed - Amended,,4
HB0076,2019,133,2019-04-10,House,Reported - Amended,Ways and Means,3
HB0076,2019,133,2019-02-20,House,Referred to committee,Ways and Means,2
HB0076,2019,133,2019-02-14,House,Introduced,,1
HR0076,2019,133,2019-03-26,House,Adopted,Rules and Reference,1
HB0077,2019,133,2019-02-20,House,Referred to committee,Transportation and Public Safety,2
HB0077,2019,133,2019-02-14,House,Introduced,,1
HR0077,2019,133,2019-05-29,House,Adopted,,3
HR0077,2019,133,2019-05-01,House,Reported,Armed Services and Veterans Affairs,2
HR0077,2019,133,2019-04-02,House,Introduced and Referred to Committee,Armed Services and Veterans Affairs,1
HB0078,2019,133,2019-02-20,House,Referred to committee,Commerce and Labor,2
HB0078,2019,133,2019-02-14,House,Introduced,,1
HR0078,2019,133,2019-03-27,House,Adopted,,1
HB0079,2019,133,2019-06-27,,Effective,,14
HB0079,2019,133,2019-06-27,,Signed By The Governor,,13
HB0079,2019,133,2019-06-25,,Sent To The Governor,,12
HB0079,2019,133,2019-06-19,Senate,Passed,,11
HB0079,2019,133,2019-06-19,Senate,Manually Generate Message Element,,10
HB0079,2019,133,2019-06-19,Senate,Reported,"Transportation, Commerce and Workforce",9
HB0079,2019,133,2019-06-06,Senate,Referred to committee,"Transportation, Commerce and Workforce",8
HB0079,2019,133,2019-06-04,Senate,Introduced,,7
HB0079,2019,133,2019-05-30,House,Passed,,6
HB0079,2019,133,2019-05-30,House,Reported,Finance,5
HB0079,2019,133,2019-03-12,House,Reported - Re-referred to Finance,Finance,4
HB0079,2019,133,2019-03-06,House,Reported - Re-referred to Rules and Reference,Rules and Reference,3
HB0079,2019,133,2019-02-20,House,Referred to committee,Commerce and Labor,2
HB0079,2019,133,2019-02-14,House,Introduced,,1
HR0079,2019,133,2019-03-27,House,Adopted,,1
HB0080,2019,133,2019-07-22,,"EffectiveCertain provisions effective October 21, 2019",,3
HB0080,2019,133,2019-07-22,,Signed By The Governor,,2
HB0080,2019,133,2019-07-22,,Sent To The Governor,,1
HR0080,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0081,2019,133,2020-09-15,,Effective,,14
HB0081,2019,133,2020-06-16,,Signed By The Governor,,13
HB0081,2019,133,2020-06-09,,Sent To The Governor,,12
HB0081,2019,133,2020-05-28,House,Concurred in Senate amendments,,11
HB0081,2019,133,2020-05-20,Senate,Manually Generate Message Element,,10
HB0081,2019,133,2020-05-20,Senate,Manually Generate Message Element,,9
HB0081,2019,133,2020-05-20,Senate,Passed,,8
HB0081,2019,133,2020-02-26,Senate,Reported - Amended,Insurance and Financial Institutions,7
HB0081,2019,133,2019-12-04,Senate,Referred to committee,Insurance and Financial Institutions,6
HB0081,2019,133,2019-11-26,Senate,Introduced,,5
HB0081,2019,133,2019-11-20,House,Passed,,4
HB0081,2019,133,2019-11-19,House,Reported - Substitute,Insurance,3
HB0081,2019,133,2019-03-05,House,Referred to committee,Insurance,2
HB0081,2019,133,2019-02-19,House,Introduced,,1
HR0081,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0082,2019,133,2019-03-13,House,Reported,Transportation and Public Safety,3
HB0082,2019,133,2019-03-05,House,Referred to committee,Transportation and Public Safety,2
HB0082,2019,133,2019-02-19,House,Introduced,,1
HR0082,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0083,2019,133,2019-03-05,House,Referred to committee,Criminal Justice,2
HB0083,2019,133,2019-02-19,House,Introduced,,1
HR0083,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0084,2019,133,2019-03-05,House,Referred to committee,State and Local Government,2
HB0084,2019,133,2019-02-19,House,Introduced,,1
HR0084,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0085,2019,133,2019-04-10,Senate,Referred to committee,Finance,6
HB0085,2019,133,2019-04-09,Senate,Introduced,,5
HB0085,2019,133,2019-04-03,House,Passed,,4
HB0085,2019,133,2019-03-29,House,Reported,Criminal Justice,3
HB0085,2019,133,2019-03-05,House,Referred to committee,Criminal Justice,2
HB0085,2019,133,2019-02-19,House,Introduced,,1
HR0085,2019,133,2019-04-02,House,Adopted,Rules and Reference,1
HB0086,2019,133,2019-03-11,,EffectiveCertain provisions effective 03/28/2019,,14
HB0086,2019,133,2019-03-11,,Signed By The Governor,,13
HB0086,2019,133,2019-03-07,,Sent To The Governor,,12
HB0086,2019,133,2019-03-06,Senate,Passed,,11
HB0086,2019,133,2019-03-06,Senate,Reported,Government Oversight and Reform,10
HB0086,2019,133,2019-03-06,Senate,Manually Generate Message Element,,9
HB0086,2019,133,2019-03-05,Senate,Referred to committee,Government Oversight and Reform,8
HB0086,2019,133,2019-02-28,Senate,Introduced,,7
HB0086,2019,133,2019-02-27,House,Passed,,6
HB0086,2019,133,2019-02-26,House,Informally passed,,5
HB0086,2019,133,2019-02-21,House,Reported - Amended,Federalism,4
HB0086,2019,133,2019-02-21,House,Informally passed,,3
