bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HCR0008,2015,131,Rick Perales,REPRESENTATIVES Niraj J. Antani; Nan A. Baker; Heather Bishoff; Louis W. Blessing III; Terry Boose; Kevin Boyce; Andrew Brenner; Tim W. Brown; Jim Buchy; Jim Butler; Margaret Conditt; Hearcel F. Craig; Anthony DeVitis; Timothy Derickson; Jonathan Dever; Mike Dovilla; Denise Driehaus; Doug Green; Cheryl L. Grossman; Bob D. Hackett; David Hall; Stephen D. Hambley; Michael Henne; Ron Hood; Greta Johnson; Terry Johnson; J. Kyle Koehler; Steven W. Kraus; Al Landis; Ron Maag; Jeff McClain; Sean O'Brien; Alicia Reece; John M. Rogers; Mark J. Romanchuk; Cliff Rosenberger; Margaret Ann Ruhl; Tim Schaffer; Michael Sheehy; Stephen Slesnick; Kent Smith; Robert Sprague; Michael Stinziano; Fred Strahorn; Louis Terhar; Andy Thompson; Ron Young; SENATORS Kevin Bacon; Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Capri S. Cafaro; Bill Coley; John Eklund; Keith Faber; Randy Gardner; Lou Gentile; Cliff Hite; Jay Hottinger; Jim Hughes; Shannon Jones; Kris Jordan; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Tom Patton; Bob Peterson; Tom Sawyer; Joe Schiavoni; Bill Seitz; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Chris Widener; Sandra R. Williams; Kenny Yuko,As Enrolled,,Repudiates claim of first powered flight,Senate Government Oversight and Reform Committee; House Transportation and Infrastructure Committee,"To repudiate the claim by the State of Connecticut that Gustave Whitehead successfully flew a powered, heavier than air machine of his own design on August 14, 1901, or on any other date.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HCR-8
HB0008,2015,131,Christina Hagan; Timothy Ginter,REPRESENTATIVES Ron Amstutz; Nickie J. Antonio; Nan A. Baker; John Barnes; Louis W. Blessing III; Terry Boose; Tim W. Brown; Jim Buchy; Tony Burkley; Nicholas J. Celebrezze; Margaret Conditt; Timothy Derickson; Jonathan Dever; Mike Dovilla; Mike Duffey; Teresa Fedor; Ronald V. Gerberry; Doug Green; Cheryl L. Grossman; Bob D. Hackett; Stephen D. Hambley; Bill Hayes; Brian Hill; Terry Johnson; J. Kyle Koehler; Steven W. Kraus; Al Landis; Ron Maag; Jeff McClain; Robert McColley; Michael J. O'Brien; Sean O'Brien; Dorothy Pelanda; Wes Retherford; Cliff Rosenberger; Margaret Ann Ruhl; Scott K. Ryan; Tim Schaffer; Gary Scherer; Kirk Schuring; Marilyn Slaby; Ryan Smith; Robert Sprague; Louis Terhar; Andy Thompson; Ron Young,As Passed by the House,Environment and Natural Resources; Environment and Natural Resources : Oil and Gas; State and Local Government : Local Government; State and Local Government : State Government; Taxation,Regulates oil and gas operation and valuation,Senate Energy and Natural Resources Committee; House Energy and Natural Resources Committee,"To amend sections 1509.28 and 5713.051 of the Revised Code to revise provisions in the Oil and Gas Law governing unit operation, including requiring unit operation of land for which the Department of Transportation owns the mineral rights, and to specify that the discounted cash flow formula used to value certain producing oil and gas reserves for property tax purposes is the only method for valuing all oil and gas reserves.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-8
HR0008,2015,131,Ron Amstutz,,As Adopted by the House,,Relative to certain letters to be signed by the Speaker of the House on behalf of the House and sent to persons or groups in lieu of any resolutions on the subject.,,Relative to certain letters to be signed by the Speaker of the House on behalf of the House and sent to persons or groups in lieu of any resolutions on the subject.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-8
HJR0008,2015,131,Alicia Reece; Emilia Strong Sykes,REPRESENTATIVES Michael Ashford; Kevin Boyce; Janine R. Boyd; Hearcel F. Craig; Stephanie Howse; Christie Bryant Kuhns; Fred Strahorn,As Introduced,Constitutional Amendment,Prohibit slavery as criminal punishment,House Government Accountability and Oversight Committee,Proposing to amend Section 6 of Article I of the Constitution of the State of Ohio to prohibit slavery or involuntary servitude in Ohio for the punishment of crime.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HJR-8
HB0009,2015,131,Terry Boose,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Michael Ashford; Nan A. Baker; John Barnes; Louis W. Blessing III; Tim W. Brown; Jim Buchy; Tony Burkley; Jim Butler; Nicholas J. Celebrezze; Jack Cera; Kathleen Clyde; Margaret Conditt; Timothy Derickson; Jonathan Dever; Mike Dovilla; Denise Driehaus; Mike Duffey; Teresa Fedor; Doug Green; Cheryl L. Grossman; Bob D. Hackett; Christina Hagan; Stephen D. Hambley; Michael Henne; Brian Hill; Ron Hood; Stephen A. Huffman; Terry Johnson; J. Kyle Koehler; Steven W. Kraus; Michele Lepore-Hagan; Ron Maag; Jeff McClain; Robert McColley; Michael J. O'Brien; Sean O'Brien; John Patterson; Rick Perales; Debbie Phillips; Dan Ramos; Bill Reineke; Wes Retherford; Jeff Rezabek; John M. Rogers; Mark J. Romanchuk; Scott K. Ryan; Gary Scherer; Kirk Schuring; Barbara R. Sears; Kent Smith; Robert Sprague; Michael Stinziano; Fred Strahorn; Martin J. Sweeney; Emilia Strong Sykes; Louis Terhar; Andy Thompson; Ron Young; SENATORS Randy Gardner; Bob Peterson; Tom Sawyer; Charleta B. Tavares; Joe Uecker,As Enrolled,Taxation,Review tax deductions and credits periodically,House Conference Committee on HB 9 Committee; Senate Conference Committee on HB 9 Committee; Senate Ways and Means Committee; House Ways and Means Committee,To amend sections 107.03 and 5703.48 and to enact section 5703.95 of the Revised Code to create a Tax Expenditure Review Committee for the purpose of periodically reviewing existing tax expenditures.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-9
HCR0009,2015,131,Nan A. Baker; Terry Boose,REPRESENTATIVES Ron Amstutz; Marlene Anielski; John Becker; Louis W. Blessing III; Andrew Brenner; Tim W. Brown; Jim Buchy; Tony Burkley; Margaret Conditt; Jonathan Dever; Mike Dovilla; Doug Green; Steven W. Kraus; Al Landis; Jeff McClain; Michael J. O'Brien; Dorothy Pelanda; Rick Perales; Bill Reineke; Wes Retherford; John M. Rogers; Mark J. Romanchuk; Margaret Ann Ruhl; Gary Scherer; Barbara R. Sears; Louis Terhar; Andy Thompson; Ron Young; SENATORS Troy Balderson; Dave Burke; John Eklund; Keith Faber; Randy Gardner; Cliff Hite; Jim Hughes; Kris Jordan; Gayle Manning; Tom Patton; Bob Peterson; Bill Seitz; Joe Uecker; Sandra R. Williams,As Enrolled,,Establishes a sustainable energy-abundance plan,Senate Public Utilities Committee; House Public Utilities Committee,"To establish a sustainable energy-abundance plan for Ohio to meet future Ohio energy needs with affordable, abundant, and environmentally friendly energy.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HCR-9
HR0009,2015,131,Ron Amstutz,,As Adopted by the House,,Relative to the appointment and salaries of the officials and employees of the House of Representatives.,,Relative to the appointment and salaries of the officials and employees of the House of Representatives.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-9
HJR0009,2015,131,Ron Amstutz; Michael F. Curtin,,As Introduced,,Authorize bond issues for facilities,House Government Accountability and Oversight Committee,"Proposing to enact Section 2t of Article VIII of the Constitution of the State of Ohio to adopt the recommendation of the Ohio Constitutional Modernization Commission relative to the issuance of general obligation bonds to pay the costs of facilities for mental health and developmental disabilities, parks and recreation, and housing of agencies of state government.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HJR-9
HCR0010,2015,131,Tony Burkley,REPRESENTATIVES Ron Amstutz; Steven Arndt; Jim Buchy; Cheryl L. Grossman; Stephen D. Hambley; Al Landis; Michele Lepore-Hagan; Michael J. O'Brien; John Patterson; Dan Ramos; John M. Rogers; Tim Schaffer; Ron Young,As Adopted by the House,,Urges that no World Trade Organization rules violated,Senate Government Oversight and Reform Committee; House Commerce and Labor Committee,"To urge the Office of the United States Trade Representative to ensure that no World Trade Organization rules are violated in regard to government funding of the McInnis Cement and the Port-Daniel-Gascons cement plant in Quebec, Canada.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HCR-10
HR0010,2015,131,Barbara R. Sears,,As Adopted by the House,,To adopt Rules of the House of Representatives for the 131st General Assembly.,,To adopt Rules of the House of Representatives for the 131st General Assembly.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-10
HJR0010,2015,131,Ron Amstutz; Michael F. Curtin,,As Introduced,,Repeal obsolete bond authorizations,House Government Accountability and Oversight Committee,"Proposing to enact Section 18 of Article VIII and to repeal Sections 2b, 2c, 2d, 2e, 2f, 2g, 2h, 2j, and 2k of Article VIII of the Constitution of the State of Ohio to adopt the recommendation of the Ohio Constitutional Modernization Commission that obsolete bond-authorizing provisions be eliminated.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HJR-10
HB0010,2015,131,Jim Butler,,As Introduced,Courts and Civil Law; State and Local Government : Public Officials and Employees; State and Local Government : State Government,Improves transparency of contracts with attorneys,House Government Accountability and Oversight Committee,"To enact sections 9.49, 9.491, 9.492, 9.493, 9.494, 9.495, 9.496, 9.497, and 9.498 of the Revised Code to provide transparency in contracts between the state and private attorneys.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-10
HB0011,2015,131,Andrew Brenner; Margaret Ann Ruhl,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Nan A. Baker; Louis W. Blessing III; Terry Boose; Jim Buchy; Nicholas J. Celebrezze; Ronald V. Gerberry; Cheryl L. Grossman; Steven W. Kraus; Robert McColley; John M. Rogers; Kent Smith; Michael Stinziano; Ron Young; SENATORS Dave Burke; Bill Coley; John Eklund; Keith Faber; Cliff Hite; Jim Hughes; Kris Jordan; Tom Patton; Bill Seitz,As Enrolled,Courts and Civil Law : Courts; Juvenile and Family Law : Child Custody and Support,Creates domestic relations court in Delaware County,Senate Civil Justice Committee; House Judiciary Committee,"To amend sections 141.13, 141.16, 2151.07, 2301.02, and 2301.03 of the Revised Code to create a domestic relations division of the Delaware County Court of Common Pleas, to create a judgeship for that division, to require payments to retired assigned judges under certain specified circumstances, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-11
HCR0011,2015,131,David Hall,REPRESENTATIVES Ron Amstutz; Louis W. Blessing III; Terry Boose; Andrew Brenner; Tim W. Brown; Jim Buchy; Tony Burkley; Kathleen Clyde; Robert R. Cupp; Jonathan Dever; Mike Dovilla; Cheryl L. Grossman; Bob D. Hackett; Christina Hagan; Stephen D. Hambley; Bill Hayes; Brian Hill; Stephen A. Huffman; Al Landis; Ron Maag; Sean O'Brien; John Patterson; Rick Perales; Bill Reineke; Jeff Rezabek; John M. Rogers; Cliff Rosenberger; Tim Schaffer; Barbara R. Sears; Michael Sheehy; Marilyn Slaby; Robert Sprague; Andy Thompson,As Adopted by the House,,Commends efforts to improve Lake Erie water quality,Senate Agriculture Committee; House Agriculture and Rural Development Committee,"To commend Governor John Kasich, Ohio's agricultural community, and Ohio's environmental advocacy and research organizations on their efforts to improve the water quality of Lake Erie and to affirm the Governor's ability to form an interstate compact with other states in furtherance of this objective.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HCR-11
HR0011,2015,131,Teresa Fedor,REPRESENTATIVES Ron Amstutz; Nickie J. Antonio; Michael Ashford; John Barnes; Heather Bishoff; Janine R. Boyd; Jim Butler; Nicholas J. Celebrezze; Jack Cera; Anthony DeVitis; Timothy Derickson; Denise Driehaus; Ronald V. Gerberry; Timothy Ginter; Brian Hill; Ron Hood; Stephanie Howse; Greta Johnson; Christie Bryant Kuhns; David Leland; Michele Lepore-Hagan; John Patterson; Dan Ramos; Alicia Reece; John M. Rogers; Michael Sheehy; Stephen Slesnick; Kent Smith; Michael Stinziano; Fred Strahorn; Martin J. Sweeney; Emilia Strong Sykes,As Adopted by the House,,"Recognizing National Slavery and Human Trafficking Prevention Month, January 2015",,"Recognizing National Slavery and Human Trafficking Prevention Month, January 2015",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-11
HJR0011,2015,131,Ron Amstutz; Michael F. Curtin,,As Introduced,,Repeal sinking fund provisions,House Government Accountability and Oversight Committee,"Proposing to amend Section 2 and to repeal Sections 7, 8, 9, 10, and 11 of Article VIII of the Constitution of the State of Ohio to adopt the recommendation of the Ohio Constitutional Modernization Commission that certain provisions concerning the sinking fund and the Sinking Fund Commission be eliminated.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HJR-11
HCR0012,2015,131,Sarah LaTourette; Nickie J. Antonio,REPRESENTATIVES Niraj J. Antani; Nan A. Baker; John Barnes; Heather Bishoff; Louis W. Blessing III; Kevin Boyce; Andrew Brenner; Tim W. Brown; Jim Buchy; Nicholas J. Celebrezze; Jack Cera; Margaret Conditt; Timothy Derickson; Jonathan Dever; Denise Driehaus; Mike Duffey; Teresa Fedor; Ronald V. Gerberry; Timothy Ginter; Anne Gonzales; Doug Green; Cheryl L. Grossman; Bob D. Hackett; David Hall; Stephen D. Hambley; Bill Hayes; Michael Henne; Stephanie Howse; Stephen A. Huffman; Terry Johnson; Christie Bryant Kuhns; Stephanie Kunze; David Leland; Michele Lepore-Hagan; Ron Maag; Jeff McClain; Robert McColley; Michael J. O'Brien; Sean O'Brien; John Patterson; Rick Perales; Debbie Phillips; Dan Ramos; Alicia Reece; Bill Reineke; Jeff Rezabek; John M. Rogers; Mark J. Romanchuk; Cliff Rosenberger; Margaret Ann Ruhl; Kirk Schuring; Barbara R. Sears; Michael Sheehy; Stephen Slesnick; Kent Smith; Ryan Smith; Robert Sprague; Michael Stinziano; Martin J. Sweeney; Emilia Strong Sykes; Louis Terhar; Ron Young; SENATORS Bill Beagle; Edna Brown; Dave Burke; Capri S. Cafaro; Bill Coley; John Eklund; Keith Faber; Randy Gardner; Lou Gentile; Cliff Hite; Jay Hottinger; Jim Hughes; Shannon Jones; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Scott Oelslager; Bob Peterson; Joe Schiavoni; Michael J. Skindell; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Chris Widener; Kenny Yuko,As Enrolled,,Declares Ohio's infant mortality rate a crisis,Senate Health and Human Services Committee; House Health and Aging Committee,To declare Ohio's rate of infant mortality a public health crisis and urge comprehensive preterm birth risk screening for all pregnant women in Ohio.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HCR-12
HB0012,2015,131,Jim Butler; Tony Burkley,REPRESENTATIVES Niraj J. Antani; Robert Sprague,As Passed by the House,Economic Development; State and Local Government : Local Government; Taxation,Revises tax increment financing law,Senate Ways and Means Committee; House Ways and Means Committee,"To amend sections 5709.40, 5709.73, 5709.77, 5709.78, and 5709.911 of the Revised Code to establish a procedure by which political subdivisions proposing a tax increment financing (TIF) incentive district are required to provide notice to the record owner of each parcel within the proposed incentive district before creating the district, and to permit such owners, under specific conditions, to exclude their parcels from the incentive district by submitting a written response.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-12
HR0012,2015,131,Cliff Rosenberger; Fred Strahorn,,As Adopted by the House,,Relative to travel allowance.,,Relative to travel allowance.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-12
HJR0012,2015,131,Ron Amstutz; Michael F. Curtin,,As Introduced,Constitutional Amendment; Courts and Civil Law : Courts; State and Local Government : State Government,Repeal Supreme Court Commission authorization,House Government Accountability and Oversight Committee,Proposing to repeal Sections 19 and 22 of Article IV of the Constitution of the State of Ohio to adopt the recommendation of the Ohio Constitutional Modernization Commission to eliminate the authority of the General Assembly to establish courts of conciliation and to eliminate the authority of the Governor to appoint a supreme court commission.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HJR-12
