bill_number,session,chamber,action_date,action,journal_page,order
LB1301,2023_2024,Unicameral,2024-02-21,Albrecht name added,777,23
LB1301,2023_2024,Unicameral,2024-02-12,Erdman name added,676,22
LB1301,2023_2024,Unicameral,2024-01-26,Brewer name added,550,21
LB1301,2023_2024,Unicameral,2024-01-24,"Notice of hearing for February 06, 2024",506,20
LB1301,2023_2024,Unicameral,2024-01-22,Hardin name added,490,19
LB1301,2023_2024,Unicameral,2024-01-22,DeKay priority bill,485,18
LB1301,2023_2024,Unicameral,2024-01-18,DeKay FA205 filed,458,17
LB1301,2023_2024,Unicameral,2024-01-18,DeKay FA204 filed,458,16
LB1301,2023_2024,Unicameral,2024-01-18,DeKay FA203 filed,458,15
LB1301,2023_2024,Unicameral,2024-01-17,Hansen name added,443,14
LB1301,2023_2024,Unicameral,2024-01-17,Holdcroft name added,443,13
LB1301,2023_2024,Unicameral,2024-01-17,Lippincott name added,443,12
LB1301,2023_2024,Unicameral,2024-01-17,Brandt name added,443,11
LB1301,2023_2024,Unicameral,2024-01-17,Kauth name added,443,10
LB1301,2023_2024,Unicameral,2024-01-17,McDonnell name added,443,9
LB1301,2023_2024,Unicameral,2024-01-17,Dorn name added,443,8
LB1301,2023_2024,Unicameral,2024-01-17,Linehan name added,443,7
LB1301,2023_2024,Unicameral,2024-01-17,von Gillern name added,443,6
LB1301,2023_2024,Unicameral,2024-01-17,Jacobson name added,443,5
LB1301,2023_2024,Unicameral,2024-01-17,Aguilar name added,443,4
LB1301,2023_2024,Unicameral,2024-01-17,Halloran name added,443,3
LB1301,2023_2024,Unicameral,2024-01-17,Referred to Agriculture Committee,429,2
LB1301,2023_2024,Unicameral,2024-01-16,Date of introduction,399,1
LBA1301,2023_2024,Unicameral,2024-04-18,"Approved by Governor on April 16, 2024",1792,10
LBA1301,2023_2024,Unicameral,2024-04-11,"Presented to Governor on  April 11, 2024",1726,9
LBA1301,2023_2024,Unicameral,2024-04-11,President/Speaker signed,1699,8
LBA1301,2023_2024,Unicameral,2024-04-11,Passed on Final Reading 46-0-3,1687,7
LBA1301,2023_2024,Unicameral,2024-04-09,Placed on Final Reading,1554,6
LBA1301,2023_2024,Unicameral,2024-04-04,Advanced to Enrollment and Review for Engrossment,1510,5
LBA1301,2023_2024,Unicameral,2024-03-27,Placed on Select File,1332,4
LBA1301,2023_2024,Unicameral,2024-03-26,Advanced to Enrollment and Review Initial,1315,3
LBA1301,2023_2024,Unicameral,2024-03-25,Placed on General File,1210,2
LBA1301,2023_2024,Unicameral,2024-03-25,Date of introduction,1210,1
LB1302,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1302,2023_2024,Unicameral,2024-01-30,"Notice of hearing for February 08, 2024",553,3
LB1302,2023_2024,Unicameral,2024-01-18,"Referred to Government, Military and Veterans Affairs Committee",462,2
LB1302,2023_2024,Unicameral,2024-01-17,Date of introduction,403,1
LB1303,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1303,2023_2024,Unicameral,2024-01-30,"Notice of hearing for February 08, 2024",553,3
LB1303,2023_2024,Unicameral,2024-01-18,"Referred to Government, Military and Veterans Affairs Committee",462,2
LB1303,2023_2024,Unicameral,2024-01-17,Date of introduction,404,1
LB1304,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1304,2023_2024,Unicameral,2024-02-06,"Notice of hearing for February 15, 2024",610,3
LB1304,2023_2024,Unicameral,2024-01-18,Referred to Natural Resources Committee,462,2
LB1304,2023_2024,Unicameral,2024-01-17,Date of introduction,404,1
LB1305,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1305 amended into LB1317 by AM3362,0,10
LB1305,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,9
LB1305,2023_2024,Unicameral,2024-03-28,Revenue AM2681 filed,1339,8
LB1305,2023_2024,Unicameral,2024-03-28,Placed on General File with AM2681,1339,7
LB1305,2023_2024,Unicameral,2024-03-07,Kauth name added,977,6
LB1305,2023_2024,Unicameral,2024-02-08,"Notice of hearing for February 15, 2024",626,5
LB1305,2023_2024,Unicameral,2024-02-07,"Notice of hearing for February 14, 2024 (cancel)",623,4
LB1305,2023_2024,Unicameral,2024-02-07,"Notice of hearing for February 14, 2024",621,3
LB1305,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,2
LB1305,2023_2024,Unicameral,2024-01-17,Date of introduction,404,1
LB1306,2023_2024,Unicameral,2024-04-18,DeKay explanation of vote,1793,16
LB1306,2023_2024,Unicameral,2024-04-18,"Approved by Governor on April 16, 2024",1792,15
LB1306,2023_2024,Unicameral,2024-04-18,"Presented to Governor on  April 11, 2024",1791,14
LB1306,2023_2024,Unicameral,2024-04-11,President/Speaker signed,1775,13
LB1306,2023_2024,Unicameral,2024-04-11,Passed on Final Reading 46-0-3,1772,12
LB1306,2023_2024,Unicameral,2024-04-11,Dispensing of reading at large approved,1771,11
LB1306,2023_2024,Unicameral,2024-04-04,Placed on Final Reading,1517,10
LB1306,2023_2024,Unicameral,2024-04-03,Advanced to Enrollment and Review for Engrossment,1470,9
LB1306,2023_2024,Unicameral,2024-03-25,Placed on Select File,1259,8
LB1306,2023_2024,Unicameral,2024-03-20,Advanced to Enrollment and Review Initial,1167,7
LB1306,2023_2024,Unicameral,2024-02-21,Albrecht name added,777,6
LB1306,2023_2024,Unicameral,2024-02-21,Placed on General File,765,5
LB1306,2023_2024,Unicameral,2024-02-20,Speaker priority bill,733,4
LB1306,2023_2024,Unicameral,2024-01-23,"Notice of hearing for January 30, 2024",502,3
LB1306,2023_2024,Unicameral,2024-01-18,Referred to Education Committee,462,2
LB1306,2023_2024,Unicameral,2024-01-17,Date of introduction,404,1
LBA1306,2023_2024,Unicameral,2024-04-18,DeKay explanation of vote,1793,11
LBA1306,2023_2024,Unicameral,2024-04-18,"Approved by Governor on April 16, 2024",1792,10
LBA1306,2023_2024,Unicameral,2024-04-18,"Presented to Governor on  April 11, 2024",1791,9
LBA1306,2023_2024,Unicameral,2024-04-11,President/Speaker signed,1775,8
LBA1306,2023_2024,Unicameral,2024-04-11,Passed on Final Reading 44-0-5,1772,7
LBA1306,2023_2024,Unicameral,2024-04-04,Placed on Final Reading,1517,6
LBA1306,2023_2024,Unicameral,2024-04-03,Advanced to Enrollment and Review for Engrossment,1470,5
LBA1306,2023_2024,Unicameral,2024-03-28,Placed on Select File,1368,4
LBA1306,2023_2024,Unicameral,2024-03-26,Advanced to Enrollment and Review Initial,1315,3
LBA1306,2023_2024,Unicameral,2024-03-25,Placed on General File,1247,2
LBA1306,2023_2024,Unicameral,2024-03-25,Date of introduction,1247,1
LB1307,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,7
LB1307,2023_2024,Unicameral,2024-02-21,Placed on General File,767,6
LB1307,2023_2024,Unicameral,2024-01-22,"Notice of hearing for February 13, 2024",486,5
LB1307,2023_2024,Unicameral,2024-01-19,"Notice of hearing for February 20, 2024 (cancel)",481,4
LB1307,2023_2024,Unicameral,2024-01-19,"Notice of hearing for February 20, 2024",479,3
LB1307,2023_2024,Unicameral,2024-01-18,"Referred to Banking, Commerce and Insurance Committee",462,2
LB1307,2023_2024,Unicameral,2024-01-17,Date of introduction,405,1
LB1308,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB1308,2023_2024,Unicameral,2024-01-25,"Notice of hearing for February 01, 2024",520,4
LB1308,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,3
LB1308,2023_2024,Unicameral,2024-01-17,von Gillern FA202 filed,405,2
LB1308,2023_2024,Unicameral,2024-01-17,Date of introduction,405,1
LB1309,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1309,2023_2024,Unicameral,2024-02-01,"Notice of hearing for February 08, 2024",574,3
LB1309,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,2
LB1309,2023_2024,Unicameral,2024-01-17,Date of introduction,405,1
LB1310,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1310 amended into LB388 by AM3468,0,5
LB1310,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1310,2023_2024,Unicameral,2024-01-25,"Notice of hearing for February 01, 2024",520,3
LB1310,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,2
LB1310,2023_2024,Unicameral,2024-01-17,Date of introduction,405,1
LB1311,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1311,2023_2024,Unicameral,2024-01-25,"Notice of hearing for February 01, 2024",520,3
LB1311,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,2
LB1311,2023_2024,Unicameral,2024-01-17,Date of introduction,406,1
LB1312,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1312 amended into LB175 by AM2908,0,7
LB1312,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB1312,2023_2024,Unicameral,2024-02-27,Judiciary AM2435 filed,829,5
LB1312,2023_2024,Unicameral,2024-02-27,Placed on General File with AM2435,829,4
LB1312,2023_2024,Unicameral,2024-01-24,"Notice of hearing for January 31, 2024",509,3
LB1312,2023_2024,Unicameral,2024-01-18,Referred to Judiciary Committee,462,2
LB1312,2023_2024,Unicameral,2024-01-17,Date of introduction,406,1
LB1313,2023_2024,Unicameral,2024-04-02,"Approved by Governor on April 2, 2024",1433,15
LB1313,2023_2024,Unicameral,2024-03-28,"Presented to Governor on  March 28, 2024",1373,14
LB1313,2023_2024,Unicameral,2024-03-28,President/Speaker signed,1358,13
LB1313,2023_2024,Unicameral,2024-03-28,Passed on Final Reading 45-0-4,1353,12
LB1313,2023_2024,Unicameral,2024-03-25,Placed on Final Reading,1264,11
LB1313,2023_2024,Unicameral,2024-03-18,Advanced to Enrollment and Review for Engrossment,1117,10
LB1313,2023_2024,Unicameral,2024-03-18,Dover AM3077 adopted,1117,9
LB1313,2023_2024,Unicameral,2024-03-18,Dover AM3077 filed,1116,8
LB1313,2023_2024,Unicameral,2024-03-12,Placed on Select File,999,7
LB1313,2023_2024,Unicameral,2024-03-04,Advanced to Enrollment and Review Initial,899,6
LB1313,2023_2024,Unicameral,2024-02-21,Placed on General File,765,5
LB1313,2023_2024,Unicameral,2024-02-15,Dover priority bill,708,4
LB1313,2023_2024,Unicameral,2024-01-24,"Notice of hearing for February 13, 2024",506,3
LB1313,2023_2024,Unicameral,2024-01-18,Referred to Agriculture Committee,462,2
LB1313,2023_2024,Unicameral,2024-01-17,Date of introduction,407,1
LB1314,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1314,2023_2024,Unicameral,2024-01-22,"Notice of hearing for February 06, 2024",489,3
LB1314,2023_2024,Unicameral,2024-01-18,Referred to Urban Affairs Committee,462,2
LB1314,2023_2024,Unicameral,2024-01-17,Date of introduction,407,1
LB1315,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1315,2023_2024,Unicameral,2024-01-31,"Notice of hearing for February 07, 2024",566,3
LB1315,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,462,2
LB1315,2023_2024,Unicameral,2024-01-17,Date of introduction,407,1
LB1316,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,4
LB1316,2023_2024,Unicameral,2024-01-24,"Notice of hearing for January 31, 2024",506,3
LB1316,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,463,2
LB1316,2023_2024,Unicameral,2024-01-17,Date of introduction,407,1
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1397 amended into LB1317 by AM3246,0,93
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1389 amended into LB1317 by AM3246,0,92
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1374 amended into LB1317 by AM3246,0,91
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1305 amended into LB1317 by AM3362,0,90
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1295 amended into LB1317 by AM3246,0,89
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1218 amended into LB1317 by AM3246,0,88
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1217 amended into LB1317 by AM3246,0,87
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1134 amended into LB1317 by AM3246,0,86
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1093 amended into LB1317 by AM3246,0,85
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB1043 amended into LB1317 by AM3246,0,84
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB893 amended into LB1317 by AM3135,0,83
LB1317,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB863 amended into LB1317 by AM3246,0,82
LB1317,2023_2024,Unicameral,2024-04-25,"Approved by Governor on April 23, 2024",1815,81
LB1317,2023_2024,Unicameral,2024-04-18,"Presented to Governor on  April 18, 2024",1812,80
LB1317,2023_2024,Unicameral,2024-04-18,President/Speaker signed,1804,79
LB1317,2023_2024,Unicameral,2024-04-18,Passed on Final Reading with Emergency Clause 49-0-0,1802,78
LB1317,2023_2024,Unicameral,2024-04-18,Dispensing of reading at large approved,1801,77
LB1317,2023_2024,Unicameral,2024-04-18,"Cavanaugh, M. MO1398 withdrawn",1801,76
LB1317,2023_2024,Unicameral,2024-04-10,Enrollment and Review ST79 recorded,1683,75
LB1317,2023_2024,Unicameral,2024-04-10,Enrollment and Review ST79 filed,1683,74
LB1317,2023_2024,Unicameral,2024-04-10,Placed on Final Reading with ST79,1683,73
LB1317,2023_2024,Unicameral,2024-04-10,Readvanced to Enrollment and Review for Engrossment,1659,72
LB1317,2023_2024,Unicameral,2024-04-10,Bostar AM3479 adopted,1659,71
LB1317,2023_2024,Unicameral,2024-04-10,Bostar AM3479 to AM3378 filed,1656,70
LB1317,2023_2024,Unicameral,2024-04-10,Returned to Select File for specific amendment,1656,69
LB1317,2023_2024,Unicameral,2024-04-10,Advanced to Enrollment and Review for Engrossment,1631,68
LB1317,2023_2024,Unicameral,2024-04-10,Wayne FA443 adopted,1631,67
LB1317,2023_2024,Unicameral,2024-04-10,Wayne FA443 to AM3447 filed,1631,66
LB1317,2023_2024,Unicameral,2024-04-10,Wayne MO1413 withdrawn,1631,65
LB1317,2023_2024,Unicameral,2024-04-10,Wayne MO1413 Reconsider the vote taken on AM3378 filed,1631,64
LB1317,2023_2024,Unicameral,2024-04-10,Erdman MO1179 withdrawn,1631,63
LB1317,2023_2024,Unicameral,2024-04-10,Blood FA438 lost,1625,62
LB1317,2023_2024,Unicameral,2024-04-10,Blood FA438 pending,1611,61
LB1317,2023_2024,Unicameral,2024-04-10,Blood FA438 filed,1611,60
LB1317,2023_2024,Unicameral,2024-04-10,von Gillern MO1412 withdrawn,1611,59
LB1317,2023_2024,Unicameral,2024-04-10,von Gillern MO1412 Reconsider the vote taken on AM3447 filed,1611,58
LB1317,2023_2024,Unicameral,2024-04-10,von Gillern AM3447 adopted,1611,57
LB1317,2023_2024,Unicameral,2024-04-10,Bostelman FA440 adopted,1611,56
LB1317,2023_2024,Unicameral,2024-04-10,Bostelman FA440 to AM3447 filed,1611,55
LB1317,2023_2024,Unicameral,2024-04-10,Erdman FA435 adopted,1611,54
LB1317,2023_2024,Unicameral,2024-04-10,Erdman FA435 to AM3447 filed,1611,53
LB1317,2023_2024,Unicameral,2024-04-10,von Gillern AM3447 to ER129 filed,1611,52
LB1317,2023_2024,Unicameral,2024-04-10,Bostar AM3378 adopted,1611,51
LB1317,2023_2024,Unicameral,2024-04-10,Bostar FA434 adopted,1611,50
LB1317,2023_2024,Unicameral,2024-04-10,Bostar FA434 to AM3378 filed,1611,49
LB1317,2023_2024,Unicameral,2024-04-10,Bostar AM3378 to AM3246 filed,1610,48
LB1317,2023_2024,Unicameral,2024-04-10,Bostar FA429 adopted,1610,47
LB1317,2023_2024,Unicameral,2024-04-10,"Cavanaugh, M. FA427 withdrawn",1610,46
LB1317,2023_2024,Unicameral,2024-04-10,von Gillern AM3427 withdrawn,1610,45
LB1317,2023_2024,Unicameral,2024-04-10,"Cavanaugh, M. FA426 withdrawn",1610,44
LB1317,2023_2024,Unicameral,2024-04-10,Hansen AM3362 adopted,1610,43
LB1317,2023_2024,Unicameral,2024-04-10,Linehan MO1350 withdrawn,1610,42
LB1317,2023_2024,Unicameral,2024-04-10,Linehan MO1349 not considered,1610,41
LB1317,2023_2024,Unicameral,2024-04-10,Erdman MO1178 withdrawn,1610,40
LB1317,2023_2024,Unicameral,2024-04-10,Enrollment and Review ER129 adopted,1610,39
LB1317,2023_2024,Unicameral,2024-04-09,Bostar FA429 to AM3246 filed,1608,38
LB1317,2023_2024,Unicameral,2024-04-09,"Cavanaugh, M. MO1398 Recommit to the Revenue Committee filed",1604,37
LB1317,2023_2024,Unicameral,2024-04-09,"Cavanaugh, M. FA427 filed",1603,36
LB1317,2023_2024,Unicameral,2024-04-09,"Cavanaugh, M. FA426 filed",1603,35
LB1317,2023_2024,Unicameral,2024-04-09,von Gillern AM3427 to ER129 filed,1569,34
LB1317,2023_2024,Unicameral,2024-04-09,Enrollment and Review ER129 filed,1552,33
LB1317,2023_2024,Unicameral,2024-04-09,Placed on Select File with ER129,1552,32
LB1317,2023_2024,Unicameral,2024-04-04,Hansen AM3362 to AM3246 filed,1519,31
LB1317,2023_2024,Unicameral,2024-04-04,Advanced to Enrollment and Review Initial,1517,30
LB1317,2023_2024,Unicameral,2024-04-04,Linehan AM3079 adopted,1517,29
LB1317,2023_2024,Unicameral,2024-04-04,Ibach AM3135 adopted,1517,28
LB1317,2023_2024,Unicameral,2024-04-04,Linehan AM2672 withdrawn,1516,27
LB1317,2023_2024,Unicameral,2024-04-04,McKinney FA380 adopted,1516,26
LB1317,2023_2024,Unicameral,2024-04-04,McKinney FA380 to AM3246 filed,1516,25
LB1317,2023_2024,Unicameral,2024-04-04,Revenue AM3246 adopted,1516,24
LB1317,2023_2024,Unicameral,2024-04-04,von Gillern AM3300 withdrawn,1516,23
LB1317,2023_2024,Unicameral,2024-04-04,von Gillern AM3300 to AM3246 filed,1516,22
LB1317,2023_2024,Unicameral,2024-04-04,Erdman AM3358 withdrawn,1516,21
LB1317,2023_2024,Unicameral,2024-04-04,Erdman AM3358 to AM3246 filed,1516,20
LB1317,2023_2024,Unicameral,2024-04-04,Clements AM3314 adopted,1516,19
LB1317,2023_2024,Unicameral,2024-04-04,Clements AM3314 to AM3246 filed,1514,18
LB1317,2023_2024,Unicameral,2024-04-04,Erdman MO1180 withdrawn,1514,17
LB1317,2023_2024,Unicameral,2024-04-03,Linehan MO1350 Recommit to the Revenue Committee filed,1468,16
LB1317,2023_2024,Unicameral,2024-04-03,"Linehan MO1349 Bracket until April 18, 2024 filed",1468,15
LB1317,2023_2024,Unicameral,2024-04-03,"Linehan MO1348 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",1468,14
LB1317,2023_2024,Unicameral,2024-04-03,Revenue AM3246 filed,1448,13
LB1317,2023_2024,Unicameral,2024-04-03,Placed on General File with AM3246,1448,12
LB1317,2023_2024,Unicameral,2024-03-27,Ibach AM3135 filed,1331,11
LB1317,2023_2024,Unicameral,2024-03-19,Linehan AM3079 filed,1132,10
LB1317,2023_2024,Unicameral,2024-02-22,"Notice of hearing for February 29, 2024 on AM2672",789,9
LB1317,2023_2024,Unicameral,2024-02-22,Linehan AM2672 filed,789,8
LB1317,2023_2024,Unicameral,2024-02-15,Revenue priority bill,723,7
LB1317,2023_2024,Unicameral,2024-02-02,"Erdman MO1180 Indefinitely postpone pursuant to Rule 6, Sec. 3(f) filed",588,6
LB1317,2023_2024,Unicameral,2024-02-02,Erdman MO1179 Recommit to the Revenue Committee filed,588,5
LB1317,2023_2024,Unicameral,2024-02-02,"Erdman MO1178 Bracket until April 18, 2024 filed",588,4
LB1317,2023_2024,Unicameral,2024-01-25,"Notice of hearing for February 01, 2024",520,3
LB1317,2023_2024,Unicameral,2024-01-18,Referred to Revenue Committee,463,2
LB1317,2023_2024,Unicameral,2024-01-17,Date of introduction,407,1
LBA1317,2023_2024,Unicameral,2024-04-25,"Approved by Governor on April 23, 2024",1815,12
LBA1317,2023_2024,Unicameral,2024-04-18,"Presented to Governor on  April 18, 2024",1812,11
LBA1317,2023_2024,Unicameral,2024-04-18,President/Speaker signed,1804,10
LBA1317,2023_2024,Unicameral,2024-04-18,Passed on Final Reading with Emergency Clause 49-0-0,1803,9
LBA1317,2023_2024,Unicameral,2024-04-10,Placed on Final Reading,1683,8
