bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB50-FN-L,2023,Michael Edgar (D); Jeffrey Goley (D); Timothy Soucy (D); David Cote (D); John Cloutier (D); Cindy Rosenwald (D); Michael O'Brien (D); Rosemarie Rung (D); Rebecca Perkins Kwoka (D); Jim Maggiore (D); Steve Shurtleff (D); Karen Ebel (D),"SPONSORS:	Rep. Edgar, Rock. 29; Rep. Ebel, Merr. 7; Rep. Cote, Hills. 3; Rep. O'Brien, Hills. 10; Rep. Maggiore, Rock. 23; Rep. Goley, Hills. 21; Rep. Cloutier, Sull. 6; Rep. Rung, Hills. 12; Rep. Shurtleff, Merr. 15; Rep. Soucy, Merr. 21; Sen. Rosenwald, Dist 13; Sen. Perkins Kwoka, Dist 21",(New Title) relative to an appropriation for the unfunded accrued liability of the New Hampshire retirement system.,0080,N,None,,,,DIED ON THE TABLE,2023-03-22,Finance,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0080&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0080&sy=2023&sortoption=&txtsessionyear=2023,
HB51,2023,Ralph Boehm (R); Alicia Lekas (R),"SPONSORS:	Rep. Boehm, Hills. 14; Rep. A. Lekas, Hills. 38",relative to requiring towns and school districts use warrant articles for lobbying agents.,0081,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0081&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0081&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0081&sy=2023&sortoption=&txtsessionyear=2023
HB52,2023,Michael Abbott (D),"SPONSORS:	Rep. Abbott, Ches. 6",naming a bridge in Hinsdale as the General John Stark Memorial Bridge.,0083,N,0026,PASSED/ADOPTED,2023-04-13,Transportation,PASSED/ADOPTED,2023-02-02,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0083&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0083&sy=2023&sortoption=&txtsessionyear=2023,
HB54-FN,2023,Michael Moffett (R); Judy Aron (R); Leah Cushman (R); Steven Smith (R),"SPONSORS:	Rep. Moffett, Merr. 4; Rep. Steven Smith, Sull. 3; Rep. Aron, Sull. 4; Rep. Cushman, Hills. 28",relative to antique car inspections.,0123,N,0011,PASSED/ADOPTED,2023-04-13,Transportation,PASSED/ADOPTED WITH AMENDMENT,2023-03-16,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0123&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0123&sy=2023&sortoption=&txtsessionyear=2023,
HB56,2023,Megan Murray (D); Susan Almy (D); Walter Stapleton (R); Linda Massimilla (D); Peter Petrigno (D); Alexis Simpson (D); Larry Laflamme (D); Heidi Hamer (D); David Watters (D),"SPONSORS:	Rep. M. Murray, Hills. 37; Rep. Massimilla, Graf. 1; Rep. Almy, Graf. 17; Rep. Petrigno, Hills. 43; Rep. Hamer, Hills. 19; Rep. Stapleton, Sull. 6; Rep. Simpson, Rock. 33; Sen. Watters, Dist 4",relative to permits for the siting of new landfills.,0160,N,None,INEXPEDIENT TO LEGISLATE,2023-04-13,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-03-22,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0160&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0160&sy=2023&sortoption=&txtsessionyear=2023,
HB57-FN,2023,Kristina Schultz (D); Cassandra  Levesque (D); Kathy Staub (D); Arthur Ellison (D); Cam Kenney (D); Christine Seibert (D); Linda Harriott-Gathright (D); Matthew Wilhelm (D); Rebecca Whitley (D); Donald Bouchard (D); Joshua Adjutant (d),"SPONSORS:	Rep. Schultz, Merr. 29; Rep. Ellison, Merr. 28; Rep. Harriott-Gathright, Hills. 10; Rep. Bouchard, Hills. 24; Rep. Levesque, Straf. 4; Rep. Kenney, Straf. 10; Rep. Wilhelm, Hills. 40; Rep. Adjutant, Graf. 16; Rep. Staub, Hills. 25; Rep. Seibert, Hills. 21; Sen. Whitley, Dist 15",relative to the state minimum hourly rate.,0007,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0007&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0007&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0007&sy=2023&sortoption=&txtsessionyear=2023
HB58-FN,2023,Kristina Schultz (D); Jeffrey Goley (D); Tony Caplan (D); Rebecca McWilliams (D); Kathy Staub (D); Rebecca Whitley (D); Suzanne Vail (D); Jodi Newell (D); Suzanne Prentiss (D); Dianne Schuett (D); Christine Seibert (D),"SPONSORS:	Rep. Schultz, Merr. 29; Rep. McWilliams, Merr. 30; Rep. Vail, Hills. 6; Rep. Schuett, Merr. 12; Rep. Goley, Hills. 21; Rep. Staub, Hills. 25; Rep. Newell, Ches. 4; Rep. Seibert, Hills. 21; Rep. Caplan, Merr. 8; Sen. Whitley, Dist 15; Sen. Prentiss, Dist 5",prohibiting payment of subminimum wages.,0009,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0009&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0009&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0009&sy=2023&sortoption=&txtsessionyear=2023
HB59-FN,2023,Marjorie Smith (D); Dan Wolf (R); Steve Shurtleff (D); Mark Paige (D); Dianne Schuett (D); Jaci Grote (D); Cam Kenney (D); Suzanne Vail (D); Debra Altschiller (D); Peter Leishman (D),"SPONSORS:	Rep. M. Smith, Straf. 10; Rep. M. Paige, Rock. 11; Rep. Kenney, Straf. 10; Rep. Leishman, Hills. 33; Rep. Wolf, Merr. 7; Rep. Schuett, Merr. 12; Rep. Vail, Hills. 6; Rep. Shurtleff, Merr. 15; Rep. Grote, Rock. 24; Sen. Altschiller, Dist 24",requiring a background check prior to any commercial firearm sale.,0013,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0013&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0013&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0013&sy=2023&sortoption=&txtsessionyear=2023
HB61,2023,Peter Petrigno (D); Cassandra  Levesque (D); Nicholas Germana (D); Linda Harriott-Gathright (D); Charlotte DiLorenzo (D); Daniel Veilleux (D); Mel Myler (D); Matthew Wilhelm (D); Nancy Murphy (D); David Cote (D),"SPONSORS:	Rep. Petrigno, Hills. 43; Rep. Harriott-Gathright, Hills. 10; Rep. Myler, Merr. 9; Rep. Cote, Hills. 3; Rep. Levesque, Straf. 4; Rep. DiLorenzo, Rock. 10; Rep. Wilhelm, Hills. 40; Rep. Germana, Ches. 1; Rep. Veilleux, Hills. 34; Rep. N. Murphy, Hills. 12",relative to teaching on discrimination in the public schools and discrimination in public workplaces.,0075,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0075&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0075&sy=2023&sortoption=&txtsessionyear=2023,
HB62-FN,2023,Andrew Prout (R); Aidan Ankarberg (R); Len Turcotte (R); Leah Cushman (R); Tony Lekas (R); Yury Polozov (R); Lex Berezhny (R); Alicia Lekas (R); Dan Hynes (I),"SPONSORS:	Rep. Prout, Hills. 13; Rep. Cushman, Hills. 28; Rep. Berezhny, Graf. 11; Rep. Ankarberg, Straf. 7; Rep. T. Lekas, Hills. 38; Rep. A. Lekas, Hills. 38; Rep. L. Turcotte, Straf. 4; Rep. Polozov, Merr. 10; Rep. Hynes, Hills. 2",relative to adjusting the road toll.,0076,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0076&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0076&sy=2023&sortoption=&txtsessionyear=2023,
HB63,2023,Eric Gallager (D); Rosemarie Rung (D); Maureen Mooney (R),"SPONSORS:	Rep. Gallager, Merr. 20; Rep. Rung, Hills. 12; Rep. Mooney, Hills. 12",relative to religious use of land and structures.,0183,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0183&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0183&sy=2023&sortoption=&txtsessionyear=2023,
HB64,2023,Eric Gallager (D); Timothy Horrigan (D),"SPONSORS:	Rep. Gallager, Merr. 20; Rep. Horrigan, Straf. 10",requiring the commission on demographic trends to consider data on race and ethnicity for the purpose of increasing racial and ethnic diversity in New Hampshire.,0185,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0185&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0185&sy=2023&sortoption=&txtsessionyear=2023,
HB65,2023,Eric Gallager (D); Ellen Read (D); Nicholas Germana (D); Amanda Toll (D); Peter Bixby (D); Jodi Newell (D); Cassandra  Levesque (D),"SPONSORS:	Rep. Gallager, Merr. 20; Rep. Toll, Ches. 15; Rep. Levesque, Straf. 4; Rep. Read, Rock. 10; Rep. Bixby, Straf. 13; Rep. Germana, Ches. 1; Rep. Newell, Ches. 4",commemorating the first labor strike in the United States by women.,0195,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0195&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0195&sy=2023&sortoption=&txtsessionyear=2023,
HB66,2023,Gary Merchant (D); David Nagel (R),"SPONSORS:	Rep. Merchant, Sull. 6; Rep. Nagel, Belk. 6",(New Title) establishing a committee to study non-pharmacological treatment options for patients with chronic pain.,0196,N,0003,PASSED/ADOPTED,2023-03-30,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0196&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0196&sy=2023&sortoption=&txtsessionyear=2023,
HB67-FN,2023,Eric Gallager (D),"SPONSORS:	Rep. Gallager, Merr. 20",relative to the right to review source code of software in criminal cases.,0194,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0194&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0194&sy=2023&sortoption=&txtsessionyear=2023,
HB69,2023,Mark McLean (R); Matthew Coulon (R); Ross Berry (R); William Infantine (R),"SPONSORS:	Rep. McLean, Hills. 15; Rep. Infantine, Hills. 16; Rep. Coulon, Graf. 5; Rep. Berry, Hills. 39",relative to direct payment and membership-based health care facilities.,0258,N,None,,,,DIED ON THE TABLE,2023-03-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0258&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0258&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0258&sy=2023&sortoption=&txtsessionyear=2023
HB71,2023,Maureen Mooney (R); Ruth Ward (R),"SPONSORS:	Rep. Mooney, Hills. 12; Sen. Ward, Dist 8",repealing a department of education report on chartered public school funding.,0452,N,0027,PASSED/ADOPTED,2023-04-13,Education,PASSED/ADOPTED,2023-03-16,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0452&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0452&sy=2023&sortoption=&txtsessionyear=2023,
HB72,2023,Cathryn Harvey (D),"SPONSORS:	Rep. Harvey, Ches. 6",relative to the tenure of public librarians.,0259,N,0080,PASSED/ADOPTED WITH AMENDMENT,2023-03-30,Election Law and Municipal Affairs,CONCURRED,2023-05-18,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0259&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0259&sy=2023&sortoption=&txtsessionyear=2023,
HB74-FN,2023,Michael Cahill (D); Mark McLean (R); Mark Pearson (R); Andrew Renzullo (R); Stephen Pearson (R),"SPONSORS:	Rep. M. Cahill, Rock. 10; Rep. Renzullo, Hills. 13; Rep. McLean, Hills. 15; Rep. S. Pearson, Rock. 13; Rep. M. Pearson, Rock. 34",relative to an employee's unused earned time.,0162,N,None,INEXPEDIENT TO LEGISLATE,2023-05-18,Commerce,PASSED/ADOPTED,2023-04-06,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0162&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0162&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0162&sy=2023&sortoption=&txtsessionyear=2023
HB75,2023,Judy Aron (R); Joseph Guthrie (R); John Potucek (R); Skip Rollins (R); Gail Sanborn (R); John Cloutier (D); Walter Stapleton (R),"SPONSORS:	Rep. Aron, Sull. 4; Rep. Rollins, Sull. 3; Rep. Stapleton, Sull. 6; Rep. Guthrie, Rock. 15; Rep. Potucek, Rock. 13; Rep. Cloutier, Sull. 6",(New Title) relative to the election of Strafford county commissioners.,0179,N,0177,CONFERENCE REPORT ADOPTED,2023-06-29,Election Law and Municipal Affairs,CONFERENCE REPORT ADOPTED,2023-02-02,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0179&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0179&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0179&sy=2023&sortoption=&txtsessionyear=2023
HB76,2023,Cam Kenney (D); Mary Heath (D); Matthew Wilhelm (D); Suzanne Vail (D); David Meuse (D); Loren Selig (D); Linda Harriott-Gathright (D),"SPONSORS:	Rep. Kenney, Straf. 10; Rep. Vail, Hills. 6; Rep. Harriott-Gathright, Hills. 10; Rep. Heath, Hills. 41; Rep. Meuse, Rock. 37; Rep. Wilhelm, Hills. 40; Rep. Selig, Straf. 10",imposing a waiting period between the purchase and delivery of a firearm.,0047,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0047&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0047&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0047&sy=2023&sortoption=&txtsessionyear=2023
HB77-L,2023,Daniel Eaton (D),"SPONSORS:	Rep. Eaton, Ches. 9",relative to compensation for county delegation meetings.,0068,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-02,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0068&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0068&sy=2023&sortoption=&txtsessionyear=2023,
HB78,2023,Suzanne Vail (D); Steve Shurtleff (D); Linda Harriott-Gathright (D); Mary Heath (D); Amy Bradley (D); David Meuse (D); Richard Ames (D); Timothy Horrigan (D); Cam Kenney (D),"SPONSORS:	Rep. Vail, Hills. 6; Rep. Heath, Hills. 41; Rep. Ames, Ches. 13; Rep. Shurtleff, Merr. 15; Rep. Bradley, Hills. 41; Rep. Horrigan, Straf. 10; Rep. Meuse, Rock. 37; Rep. Kenney, Straf. 10","repealing an act prohibiting the state from enforcing any federal statute, regulation, or Presidential Executive Order that restricts or regulates the right of the people to keep or bear arms.",0001,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0001&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0001&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0001&sy=2023&sortoption=&txtsessionyear=2023
HB79,2023,Aidan Ankarberg (R); Matthew Coulon (R),"SPONSORS:	Rep. Ankarberg, Straf. 7; Rep. Coulon, Graf. 5",(New Title) establishing a committee to study the New Hampshire law relative to standards for farm products and marketing and grading commodities.,0108,N,0012,PASSED/ADOPTED,2023-03-30,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-02-14,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0108&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0108&sy=2023&sortoption=&txtsessionyear=2023,
HB80,2023,Judy Aron (R); Joseph Guthrie (R); Skip Rollins (R); Walter Stapleton (R); John Potucek (R),"SPONSORS:	Rep. Aron, Sull. 4; Rep. Stapleton, Sull. 6; Rep. Guthrie, Rock. 15; Rep. Potucek, Rock. 13; Rep. Rollins, Sull. 3",relative to tax exempt status for county real property leased for agricultural uses.,0144,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-02,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0144&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0144&sy=2023&sortoption=&txtsessionyear=2023,
HB81,2023,Rosemarie Rung (D); Nancy Murphy (D); Diane Pauer (R); Steve Shurtleff (D),"SPONSORS:	Rep. Rung, Hills. 12; Rep. Shurtleff, Merr. 15; Rep. N. Murphy, Hills. 12; Rep. Pauer, Hills. 36",establishing a study committee to examine all ancillary charges for propane gas sales.,0214,N,None,INEXPEDIENT TO LEGISLATE,2023-05-11,Energy and Natural Resources,PASSED/ADOPTED,2023-03-09,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0214&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0214&sy=2023&sortoption=&txtsessionyear=2023,
HB83,2023,Judy Aron (R); Carol McGuire (R); John Cloutier (D); Skip Rollins (R); Walter Stapleton (R),"SPONSORS:	Rep. Aron, Sull. 4; Rep. Rollins, Sull. 3; Rep. C. McGuire, Merr. 27; Rep. Stapleton, Sull. 6; Rep. Cloutier, Sull. 6",relative to county commissioners' authority on county buildings.,0147,N,0178,PASSED/ADOPTED WITH AMENDMENT,2023-03-30,Election Law and Municipal Affairs,CONCURRED,2023-02-02,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0147&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0147&sy=2023&sortoption=&txtsessionyear=2023,
HB84,2023,Judy Aron (R); Jennifer Rhodes (R); John Potucek (R); Mark Pearson (R); Joseph Guthrie (R); Ruth Ward (R); Skip Rollins (R),"SPONSORS:	Rep. Aron, Sull. 4; Rep. M. Pearson, Rock. 34; Rep. Rollins, Sull. 3; Rep. Rhodes, Ches. 17; Rep. Guthrie, Rock. 15; Rep. Potucek, Rock. 13; Sen. Ward, Dist 8",relative to the emergency management powers of the department of transportation.,0145,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0145&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0145&sy=2023&sortoption=&txtsessionyear=2023,
HB85,2023,Debra DeSimone (R); Terry Roy (R); Bill Boyd (R); Erica Layon (R); Ross Berry (R); Melissa Blasek (R); John Potucek (R),"SPONSORS:	Rep. DeSimone, Rock. 18; Rep. Layon, Rock. 13; Rep. Potucek, Rock. 13; Rep. Roy, Rock. 31; Rep. Berry, Hills. 39; Rep. B. Boyd, Hills. 12",relative to antenuptial agreements.,0165,N,0004,PASSED/ADOPTED,2023-03-30,Judiciary,PASSED/ADOPTED,2023-02-02,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0165&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0165&sy=2023&sortoption=&txtsessionyear=2023,
HB87,2023,Judy Aron (R); Joseph Guthrie (R); John Cloutier (D); Walter Stapleton (R); Kurt Wuelper (r); John Potucek (R); Fred Plett (R); Skip Rollins (R),"SPONSORS:	Rep. Aron, Sull. 4; Rep. Stapleton, Sull. 6; Rep. Plett, Hills. 29; Rep. Guthrie, Rock. 15; Rep. Rollins, Sull. 3; Rep. Cloutier, Sull. 6; Rep. Potucek, Rock. 13",relative to county responsibility for capital building projects.,0053,N,None,DIED ON THE TABLE,2023-05-11,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2023-02-02,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0053&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0053&sy=2023&sortoption=&txtsessionyear=2023,
