bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
SB431,2024,Timothy Lang (R); Jeb Bradley (R); John MacDonald (R); David Watters (D); Donna Soucy (D); Catherine Rombeau (D); Debra Altschiller (D); Carrie Gendreau (R); Timothy Soucy (D); Howard  Pearl (R); Sharon Carson (R); Matthew Coker (R); Denise Ricciardi (R); Daniel Innis (R); Michael Moffett (R); Ruth Ward (R); Donovan Fenton (D),"SPONSORS:	Sen. Lang, Dist 2; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Sen. Pearl, Dist 17; Sen. Ricciardi, Dist 9; Sen. Ward, Dist 8; Sen. Bradley, Dist 3; Sen. Soucy, Dist 18; Sen. Gendreau, Dist 1; Sen. Carson, Dist 14; Sen. Innis, Dist 7; Sen. Fenton, Dist 10; Rep. J. MacDonald, Carr. 6; Rep. Rombeau, Hills. 2; Rep. Soucy, Merr. 21; Rep. Coker, Belk. 2; Rep. Moffett, Merr. 4",relative to wake surfing.,2966,N,None,NONCONCURRED,2024-05-30,Transportation,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2966&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2966&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2966&sy=2024&txtsessionyear=2024&sortoption=
SB432-FN,2024,Timothy Lang (R); David Watters (D); Daniel Innis (R); Bill Gannon (R); Howard  Pearl (R); Donna Soucy (D),"SPONSORS:	Sen. Lang, Dist 2; Sen. Gannon, Dist 23; Sen. Watters, Dist 4; Sen. Pearl, Dist 17; Sen. Innis, Dist 7; Sen. Soucy, Dist 18",(New Title) relative to advanced deposit account wagering and establishing a charitable third party financial intermediary program.,2957,N,None,PASSED/ADOPTED,2024-04-05,Ways and Means,INEXPEDIENT TO LEGISLATE,2024-05-09,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2957&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2957&sy=2024&txtsessionyear=2024&sortoption=,
SB433,2024,Timothy Lang (R); Michael Moffett (R); John Hunt (R); Howard  Pearl (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Pearl, Dist 17; Rep. Moffett, Merr. 4; Rep. Hunt, Ches. 14","(Second New Title) establishing a committee to study the marketing of e-cigarettes and e-liquid in this state, including the legality of available products, appropriate wholesale and retail compliance and tax collection system of the same.",2967,N,0291,CONCURRED,2024-05-30,Ways and Means,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2967&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2967&sy=2024&txtsessionyear=2024&sortoption=,
SB434-FN,2024,Daryl Abbas (R); Keith Murphy (R); Kimberly Abare (R); David Watters (D); Fred Doucette (R),"SPONSORS:	Sen. Abbas, Dist 22; Sen. Watters, Dist 4; Sen. Murphy, Dist 16; Rep. Doucette, Rock. 25; Rep. Abare, Hills. 1",establishing the extended stay housing program and exempting participating businesses from the tax on meals and rooms.,2992,N,None,INEXPEDIENT TO LEGISLATE,2024-03-07,Ways and Means,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2992&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2992&sy=2024&txtsessionyear=2024&sortoption=,
SB435,2024,Lou D'Allesandro (D); Donna Soucy (D); John Hunt (R); Jeb Bradley (R),"SPONSORS:	Sen. D'Allesandro, Dist 20; Sen. Bradley, Dist 3; Sen. Soucy, Dist 18; Rep. Hunt, Ches. 14",relative to the New Hampshire unitrust statute.,3038,N,0292,CONCURRED,2024-05-30,Ways and Means,PASSED/ADOPTED WITH AMENDMENT,2024-05-02,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3038&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3038&sy=2024&txtsessionyear=2024&sortoption=,
SB436-FN,2024,Rebecca Perkins Kwoka (D); Donna Soucy (D); Debra Altschiller (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Altschiller, Dist 24",relative to maximum benefits payable in unemployment compensation.,3009,N,None,INEXPEDIENT TO LEGISLATE,2024-04-05,Commerce,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3009&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3009&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=3009&sy=2024&txtsessionyear=2024&sortoption=
SB437,2024,Sharon Carson (R); Howard  Pearl (R); Carol McGuire (R); Timothy Lang (R); Jeffrey Goley (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Lang, Dist 2; Sen. Pearl, Dist 17; Rep. Goley, Hills. 21; Rep. C. McGuire, Merr. 27",relative to local authority to amend the state building code.,3065,N,0040,PASSED/ADOPTED WITH AMENDMENT,2024-02-21,Executive Departments and Administration,PASSED/ADOPTED,2024-05-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3065&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3065&sy=2024&txtsessionyear=2024&sortoption=,
SB438-FN,2024,Carrie Gendreau (R); Timothy Lang (R); Arnold Davis (R); Kevin Avard (R); Sharon Carson (R); David Rochefort (R); David Watters (D); Regina Birdsell (R),"SPONSORS:	Sen. Gendreau, Dist 1; Sen. Avard, Dist 12; Sen. Watters, Dist 4; Sen. Lang, Dist 2; Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Rep. A. Davis, Coos 2; Rep. Rochefort, Graf. 1",relative to the use of lumber harvested in the United States for state building projects.,3070,N,None,INTERIM STUDY,2024-02-21,Executive Departments and Administration,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3070&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3070&sy=2024&txtsessionyear=2024&sortoption=,
SB439-FN,2024,Jeb Bradley (R); Timothy Lang (R); Howard  Pearl (R); James Gray (R); Donna Soucy (D); Daniel Innis (R); Bill Gannon (R); Carrie Gendreau (R); Regina Birdsell (R); Kevin Avard (R); Debra Altschiller (D); Keith Murphy (R); David Watters (D); Cindy Rosenwald (D); Sharon Carson (R); Denise Ricciardi (R); Ruth Ward (R); Daryl Abbas (R),"SPONSORS:	Sen. Bradley, Dist 3; Sen. Gray, Dist 6; Sen. Gannon, Dist 23; Sen. Avard, Dist 12; Sen. Watters, Dist 4; Sen. Ricciardi, Dist 9; Sen. Lang, Dist 2; Sen. Soucy, Dist 18; Sen. Gendreau, Dist 1; Sen. Altschiller, Dist 24; Sen. Rosenwald, Dist 13; Sen. Ward, Dist 8; Sen. Pearl, Dist 17; Sen. Innis, Dist 7; Sen. Birdsell, Dist 19; Sen. Murphy, Dist 16; Sen. Carson, Dist 14; Sen. Abbas, Dist 22",to prohibiting discriminatory boycotts of Israel in state procurement and investments.,3024,N,None,PASSED/ADOPTED,2024-02-08,Executive Departments and Administration,INEXPEDIENT TO LEGISLATE,2024-05-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3024&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3024&sy=2024&txtsessionyear=2024&sortoption=,
SB440,2024,Ruth Ward (R); Carrie Gendreau (R); Sharon Carson (R); Timothy Lang (R); Donna Soucy (D); Regina Birdsell (R); Daniel Innis (R); Howard  Pearl (R); Debra Altschiller (D),"SPONSORS:	Sen. Ward, Dist 8; Sen. Lang, Dist 2; Sen. Innis, Dist 7; Sen. Gendreau, Dist 1; Sen. Soucy, Dist 18; Sen. Pearl, Dist 17; Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Sen. Altschiller, Dist 24",relative to the board of optometry and the regulation of optometry.,3025,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-02-08,Executive Departments and Administration,LAID ON TABLE,2024-05-23,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3025&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3025&sy=2024&txtsessionyear=2024&sortoption=,
SB441,2024,David Watters (D); Lou D'Allesandro (D); Carrie Gendreau (R); Donovan Fenton (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. D'Allesandro, Dist 20; Sen. Gendreau, Dist 1",relative to establishing an advisory group to examine potential funding sources for career and technical education (CTE) construction and renovation.,3057,N,0293,CONCURRED,2024-05-30,Education,PASSED/ADOPTED WITH AMENDMENT,2024-05-02,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3057&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3057&sy=2024&txtsessionyear=2024&sortoption=,
SB442-FN,2024,Timothy Lang (R); Regina Birdsell (R); Keith Murphy (R); James Gray (R); Howard  Pearl (R); Rick Ladd (R); Carrie Gendreau (R); Kevin Avard (R); Alicia Lekas (R); Ruth Ward (R); Sharon Carson (R); Michael Moffett (R); Bill Gannon (R); Daniel Innis (R); Gregory Hill (R); Daryl Abbas (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Gray, Dist 6; Sen. Gendreau, Dist 1; Sen. Ward, Dist 8; Sen. Gannon, Dist 23; Sen. Abbas, Dist 22; Sen. Birdsell, Dist 19; Sen. Pearl, Dist 17; Sen. Avard, Dist 12; Sen. Carson, Dist 14; Sen. Innis, Dist 7; Sen. Murphy, Dist 16; Rep. Ladd, Graf. 5; Rep. A. Lekas, Hills. 38; Rep. Moffett, Merr. 4; Rep. Hill, Merr. 2","(New Title) relative to student eligibility for education freedom accounts and the scholarship organization's costs of administering the program, extending phase-out grants for education freedom accounts, and revising the definitions of average daily membership in attendance and average daily membership in residence.",3061,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-04-05,Education,INEXPEDIENT TO LEGISLATE,2024-05-02,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3061&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3061&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=3061&sy=2024&txtsessionyear=2024&sortoption=
SB443-FN,2024,Suzanne Prentiss (D); Debra Altschiller (D); Lou D'Allesandro (D); Donovan Fenton (D); Rebecca Whitley (D); Angela Brennan (D); David Watters (D); Donna Soucy (D); Michael Cahill (D); Rebecca Perkins Kwoka (D); Cindy Rosenwald (D),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Altschiller, Dist 24; Sen. Whitley, Dist 15; Sen. Soucy, Dist 18; Sen. Rosenwald, Dist 13; Sen. D'Allesandro, Dist 20; Rep. Brennan, Merr. 9; Rep. M. Cahill, Rock. 10",(New Title) relative to the definition of school transportation vehicle.,3063,N,0086,PASSED/ADOPTED,2024-03-07,Education,PASSED/ADOPTED,2024-05-02,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3063&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3063&sy=2024&txtsessionyear=2024&sortoption=,
SB444,2024,Suzanne Prentiss (D); Rebecca Perkins Kwoka (D); Thomas Cormen (D); Donovan Fenton (D); Rebecca Whitley (D); Karen Ebel (D); David Watters (D); Lou D'Allesandro (D); David Luneau (D); Debra Altschiller (D); Angela Brennan (D); Mel Myler (D); Donna Soucy (D),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Sen. Perkins Kwoka, Dist 21; Sen. Whitley, Dist 15; Sen. D'Allesandro, Dist 20; Rep. Brennan, Merr. 9; Rep. Cormen, Graf. 15; Rep. Ebel, Merr. 7; Rep. Luneau, Merr. 9; Rep. Myler, Merr. 9",relative to the public posting of board of education agenda items and meeting materials.,3074,N,None,INTERIM STUDY,2024-01-18,Education,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3074&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3074&sy=2024&txtsessionyear=2024&sortoption=,
SB445-FN-A,2024,Daniel Innis (R); Joseph Guthrie (R); Heath Howard (D); Rebecca Perkins Kwoka (D); Russell Muirhead (D),"SPONSORS:	Sen. Innis, Dist 7; Sen. Perkins Kwoka, Dist 21; Rep. Guthrie, Rock. 15; Rep. Muirhead, Graf. 12; Rep. H. Howard, Straf. 4",establishing a voter-owned elections fund for eligible candidates to executive councilor and making an appropriation to the fund.,3056,N,None,INEXPEDIENT TO LEGISLATE,2024-02-08,Election Law and Municipal Affairs,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3056&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3056&sy=2024&txtsessionyear=2024&sortoption=,
SB446,2024,Daniel Innis (R),"SPONSORS:	Sen. Innis, Dist 7",allowing voters to vote for multiple candidates for an office.,3060,N,None,INEXPEDIENT TO LEGISLATE,2024-02-08,Election Law and Municipal Affairs,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3060&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3060&sy=2024&txtsessionyear=2024&sortoption=,
SB447-FN,2024,Shannon Chandley (D); Rebecca Perkins Kwoka (D); Megan Murray (D); Donna Soucy (D); Debra Altschiller (D); Peter Petrigno (D); David Watters (D); Daniel LeClerc (D); Daniel Veilleux (D),"SPONSORS:	Sen. Chandley, Dist 11; Sen. Soucy, Dist 18; Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Altschiller, Dist 24; Rep. LeClerc, Hills. 34; Rep. M. Murray, Hills. 37; Rep. Petrigno, Hills. 43; Rep. Veilleux, Hills. 34",(New Title) establishing a committee to study the inclusion of transportation expenses in default budgets.,3062,N,None,NONCONCURRED,2024-05-30,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3062&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3062&sy=2024&txtsessionyear=2024&sortoption=,
SB448-FN,2024,Carrie Gendreau (R); Kevin Avard (R); Mike Ouellet (R); James Gray (R); Keith Murphy (R); Arnold Davis (R); David Watters (D),"SPONSORS:	Sen. Gendreau, Dist 1; Sen. Gray, Dist 6; Sen. Watters, Dist 4; Sen. Avard, Dist 12; Sen. Murphy, Dist 16; Rep. Ouellet, Coos 3; Rep. A. Davis, Coos 2",relative to the Woodsville fire district.,3072,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-04-11,Election Law and Municipal Affairs,INEXPEDIENT TO LEGISLATE,2024-05-23,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3072&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3072&sy=2024&txtsessionyear=2024&sortoption=,
SB449,2024,David Watters (D); Debra Altschiller (D); Howard  Pearl (R); Rebecca Perkins Kwoka (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Altschiller, Dist 24; Sen. Pearl, Dist 17",(New Title) relative to the permit issuance timeline for state air permits and the department of environmental services duty to make annual reports.,3059,N,0294,CONCURRED,2024-05-30,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-05-02,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3059&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3059&sy=2024&txtsessionyear=2024&sortoption=,
SB450,2024,Rebecca Perkins Kwoka (D); Kevin Avard (R); Kat McGhee (D); David Watters (D),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Avard, Dist 12; Rep. McGhee, Hills. 35",relative to the duties of the grid modernization advisory group.,3006,N,None,INTERIM STUDY,2024-02-15,Energy and Natural Resources,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3006&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3006&sy=2024&txtsessionyear=2024&sortoption=,
SB451,2024,David Watters (D); Jeb Bradley (R); Shannon Chandley (D); Kevin Avard (R); Timothy Lang (R); Thomas Cormen (D); Donna Soucy (D); Rebecca Perkins Kwoka (D); Kat McGhee (D); Lou D'Allesandro (D); Debra Altschiller (D); Michael Vose (R); Donovan Fenton (D); Keith Murphy (R),"SPONSORS:	Sen. Watters, Dist 4; Sen. Avard, Dist 12; Sen. Soucy, Dist 18; Sen. D'Allesandro, Dist 20; Sen. Fenton, Dist 10; Sen. Bradley, Dist 3; Sen. Lang, Dist 2; Sen. Perkins Kwoka, Dist 21; Sen. Altschiller, Dist 24; Sen. Murphy, Dist 16; Sen. Chandley, Dist 11; Rep. Cormen, Graf. 15; Rep. McGhee, Hills. 35; Rep. Vose, Rock. 5",relative to an expedited track for certain applications to the site evaluation committee.,3011,N,0295,CONCURRED,2024-05-30,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-05-09,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3011&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3011&sy=2024&txtsessionyear=2024&sortoption=,
SB452-FN-A,2024,Daniel Innis (R); Ruth Ward (R); Lou D'Allesandro (D); David Watters (D); Sharon Carson (R); Shannon Chandley (D); Carrie Gendreau (R); Cindy Rosenwald (D); Tracy Emerick (R); Rebecca Perkins Kwoka (D); Donovan Fenton (D),"SPONSORS:	Sen. Innis, Dist 7; Sen. Watters, Dist 4; Sen. Gendreau, Dist 1; Sen. Perkins Kwoka, Dist 21; Sen. Ward, Dist 8; Sen. Carson, Dist 14; Sen. Rosenwald, Dist 13; Sen. Fenton, Dist 10; Sen. D'Allesandro, Dist 20; Sen. Chandley, Dist 11; Rep. Emerick, Rock. 29",relative to making an appropriation for the hiring and training of small business development counselors in rural areas of New Hampshire.,3054,N,None,LAID ON TABLE,2024-02-21,Finance,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3054&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3054&sy=2024&txtsessionyear=2024&sortoption=,
SB453-FN-A,2024,James Gray (R); Rebecca Perkins Kwoka (D); Sharon Carson (R); Kevin Avard (R); Debra Altschiller (D); Daniel Innis (R); Bill Gannon (R); Cindy Rosenwald (D); Donna Soucy (D); David Watters (D); Ruth Ward (R); Shannon Chandley (D); Carrie Gendreau (R),"SPONSORS:	Sen. Gray, Dist 6; Sen. Avard, Dist 12; Sen. Gannon, Dist 23; Sen. Watters, Dist 4; Sen. Gendreau, Dist 1; Sen. Perkins Kwoka, Dist 21; Sen. Altschiller, Dist 24; Sen. Rosenwald, Dist 13; Sen. Ward, Dist 8; Sen. Carson, Dist 14; Sen. Innis, Dist 7; Sen. Soucy, Dist 18; Sen. Chandley, Dist 11",making an appropriation to the statewide voter registration system.,3055,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,Finance,INTERIM STUDY,2024-05-23,Finance,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3055&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3055&sy=2024&txtsessionyear=2024&sortoption=,
SB454-FN,2024,Daniel Innis (R); Jeb Bradley (R); Cindy Rosenwald (D); David Watters (D); Debra Altschiller (D); Ruth Ward (R); Carrie Gendreau (R); Donna Soucy (D); Shannon Chandley (D); Rebecca Perkins Kwoka (D); Sharon Carson (R); Tracy Emerick (R),"SPONSORS:	Sen. Innis, Dist 7; Sen. Watters, Dist 4; Sen. Gendreau, Dist 1; Sen. Perkins Kwoka, Dist 21; Sen. Bradley, Dist 3; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. Rosenwald, Dist 13; Sen. Ward, Dist 8; Sen. Chandley, Dist 11; Rep. Emerick, Rock. 29",increasing the annual real estate transfer tax revenue contribution to the affordable housing fund.,3023,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-02-08,Finance,LAID ON TABLE,2024-05-02,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3023&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3023&sy=2024&txtsessionyear=2024&sortoption=,
SB455-FN,2024,Suzanne Prentiss (D); Rebecca Whitley (D); Shannon Chandley (D); Donovan Fenton (D); Daniel Innis (R); Mary Hakken-Phillips (D); David Watters (D); Donna Soucy (D); Corinne Morse (d); Debra Altschiller (D); Sharon Carson (R); James Murphy (D); Rebecca Perkins Kwoka (D); Lou D'Allesandro (D); William Palmer (D),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Sen. Whitley, Dist 15; Sen. Innis, Dist 7; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. D'Allesandro, Dist 20; Sen. Chandley, Dist 11; Rep. Hakken-Phillips, Graf. 12; Rep. Morse, Graf. 9; Rep. J. Murphy, Graf. 12; Rep. Palmer, Sull. 2",relative to Medicaid reimbursement rates for prosthetic and orthotic devices.,3071,N,0356,CONCURRED,2024-05-30,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3071&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3071&sy=2024&txtsessionyear=2024&sortoption=,
