bill_number,session_year,chamber,action_date,action,order
SB305-FN,2024,S,2024-02-08,Pending Motion Ought to Pass; 02/08/2024; SJ 3,5
SB306-FN,2024,S,2023-12-06,To Be Introduced 01/03/2024 and Referred to Executive Departments and Administration; SJ 1,1
SB306-FN,2024,S,2023-12-28,"Hearing: 01/10/2024, Room 103, SH, 10:00 am; SC 1",2
SB306-FN,2024,S,2024-02-01,"Committee Report: Ought to Pass with Amendment #2024-0401s, 02/08/2024; Vote 5-0; CC; SC 6",3
SB306-FN,2024,S,2024-02-08,"Committee Amendment #2024-0401s, AA, VV; 02/08/2024; SJ 3",4
SB306-FN,2024,S,2024-02-08,"Ought to Pass with Amendment 2024-0401s, MA, VV; OT3rdg; 02/08/2024; SJ 3",5
SB306-FN,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Executive Departments and Administration HJ 6 P. 138,6
SB306-FN,2024,H,2024-03-27,Public Hearing: 04/03/2024 02:45 pm LOB 306-308,7
SB306-FN,2024,H,2024-04-10,Subcommittee Work Session: 04/17/2024 11:00 am LOB 306-308,8
SB306-FN,2024,H,2024-04-22,==CANCELLED== Subcommittee Work Session: 04/30/2024 10:00 am LOB 306-308,9
SB306-FN,2024,H,2024-04-15,Executive Session: 04/23/2024 11:00 am LOB 306-308,10
SB306-FN,2024,H,2024-04-23,Committee Report: Ought to Pass with Amendment #2024-1555h 04/23/2024 (Vote 20-0; CC) HC 17 P. 9,11
SB306-FN,2024,H,2024-05-02,Amendment #2024-1555h: AA VV 05/02/2024 HJ 12 P. 12,12
SB306-FN,2024,H,2024-05-02,Ought to Pass with Amendment 2024-1555h: MA VV 05/02/2024 HJ 12 P. 12,13
SB306-FN,2024,S,2024-05-30,"Sen. Pearl Moved Nonconcur with the House Amendment, MA, VV; 05/30/2024; SJ 16",14
SB306-FN,2024,S,2024-06-13,"Sen. Pearl Moved to Reconsider the vote on Nonconcur with the House Amendment, MA, VV; 06/13/2024; SJ 17",15
SB306-FN,2024,S,2024-06-13,"Sen. Pearl Moved to Concur with the House Amendment, MA, VV; 06/13/2024; SJ 17",16
SB306-FN,2024,H,2024-07-23,Enrolled Bill Amendment #2024-2358e: AA VV (in recess of) 06/13/2024 HJ 16,17
SB306-FN,2024,S,2024-07-18,"Enrolled Bill Amendment #2024-2358e Adopted, VV, (In recess of 06/13/2024); SJ 18",18
SB306-FN,2024,H,2024-07-29,Enrolled (in recess of) 06/13/2024 HJ 16,19
SB306-FN,2024,S,2024-07-29,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",20
SB306-FN,2024,S,2024-08-30,Signed by the Governor on 08/23/2024; Chapter 373,21
SB306-FN,2024,S,2024-08-30,I. Section 2 of this act shall take effect as provided in Section 3,22
SB306-FN,2024,S,2024-08-30,II. Remainder Effective 10/22/2024,23
SB307-FN,2024,S,2023-12-06,To Be Introduced 01/03/2024 and Referred to Energy and Natural Resources; SJ 1,1
SB307-FN,2024,S,2023-12-21,"==CANCELLED== Hearing: 01/04/2024, Room 103, SH, 09:00 am; SC 49",2
SB307-FN,2024,S,2024-01-18,"Hearing: 01/23/2024, Room 103, SH, 09:00 am; SC 4",3
SB307-FN,2024,S,2024-02-15,"Committee Report: Ought to Pass with Amendment #2024-0664s, 02/21/2024; Vote 5-0; CC; SC 8",4
SB307-FN,2024,S,2024-02-21,"Committee Amendment #2024-0664s, AA, VV; 02/21/2024; SJ 5",5
SB307-FN,2024,S,2024-02-21,"Ought to Pass with Amendment 2024-0664s, MA, VV; Refer to Finance Rule 4-5; 02/21/2024; SJ 5",6
SB307-FN,2024,S,2024-03-05,"Committee Report: Ought to Pass, 03/21/2024, Vote 6-0; SC 11",7
SB307-FN,2024,S,2024-03-21,"Ought to Pass: MA, VV; OT3rdg; 03/21/2024; SJ 7",8
SB307-FN,2024,S,2024-04-05,"Sen. Carson Moved to Reconsider the following action taken by this Body: Reconsider the Vote on Third Reading and Final Passage and Rescind Third Reading, MA VV; 04/05/2024; SJ 8",9
SB307-FN,2024,S,2024-04-05,"Sen. Carson Moved Laid on Table, MA, VV; 04/05/2024; SJ 8",10
SB307-FN,2024,S,2024-04-05,Pending Motion OT3rdg; 04/05/2024; SJ 8,11
SB308-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Commerce; SJ 1,1
SB308-FN,2024,S,2024-01-12,"==CANCELLED== Hearing: 01/23/2024, Room 100, SH, 09:45 am; SC 2",2
SB308-FN,2024,S,2024-01-16,"Hearing: 01/30/2024, Room 100, SH, 09:45 am; SC 3A",3
SB308-FN,2024,S,2024-03-05,"Committee Report: Inexpedient to Legislate, 03/21/2024, Vote 3-2; SC 11",4
SB308-FN,2024,S,2024-03-21,"Inexpedient to Legislate, RC 14Y-10N, MA === BILL KILLED ===; 03/21/2024; SJ 7",5
SB309-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Executive Departments and Administration; SJ 1,1
SB309-FN,2024,S,2024-01-10,"Hearing: 01/31/2024, Room 103, SH, 09:30 am; SC 3",2
SB309-FN,2024,S,2024-03-08,"Committee Report: Ought to Pass, 03/21/2024; Vote 5-0; CC; SC 11",3
SB309-FN,2024,S,2024-03-21,"Ought to Pass: MA, VV; Refer to Finance Rule 4-5; 03/21/2024; SJ 7",4
SB309-FN,2024,S,2024-04-09,"Committee Report: Referred to Interim Study, 04/11/2024, Vote 5-2; SC 14A",5
SB309-FN,2024,S,2024-04-11,"Sen. Gray Moved Laid on Table, MA, VV; 04/11/2024; SJ 9",6
SB309-FN,2024,S,2024-04-11,Pending Motion Interim Study; 04/11/2024; SJ 9,7
SB310,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Energy and Natural Resources; SJ 1,1
SB310,2024,S,2024-02-07,"Hearing: 02/13/2024, Room 103, SH, 09:45 am; SC 7",2
SB310,2024,S,2024-02-15,"Committee Report: Ought to Pass with Amendment #2024-0675s, 02/21/2024; Vote 5-0; CC; SC 8",3
SB310,2024,S,2024-02-20,"Committee Amendment #2024-0675s, AA, VV; 02/21/2024; SJ 5",4
SB310,2024,S,2024-02-20,"Ought to Pass with Amendment 2024-0675s, MA, VV; OT3rdg; 02/21/2024; SJ 5",5
SB310,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Fish and Game and Marine Resources HJ 6 P. 138,6
SB310,2024,H,2024-04-17,Public Hearing: 05/07/2024 10:00 am LOB 307,7
SB310,2024,H,2024-04-24,==CANCELLED== Public Hearing on non-germane Amendment #2024-1611h: 05/07/2024 10:10 am LOB 307,8
SB310,2024,H,2024-04-26,Public Hearing on non-germane Amendment #2024-1659h: 05/07/2024 10:10 am LOB 307,9
SB310,2024,H,2024-04-17,Executive Session: 05/07/2024 11:45 am LOB 307,10
SB310,2024,H,2024-05-10,Committee Report: Ought to Pass with Amendment #2024-1659h (NT) 05/07/2024 (Vote 16-0; CC) HC 20 P. 11,11
SB310,2024,H,2024-05-23,Amendment #2024-1659h (NT): AA VV 05/23/2024 HJ 14 P. 36,12
SB310,2024,H,2024-05-23,Ought to Pass with Amendment 2024-1659h: MA VV 05/23/2024 HJ 14 P. 36,13
SB310,2024,S,2024-05-30,"Sen. Avard Moved to Concur with the House Amendment, MA, VV; 05/30/2024; SJ 16",14
SB310,2024,H,2024-07-15,Enrolled (in recess of) 06/13/2024,15
SB310,2024,S,2024-07-11,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",16
SB310,2024,S,2024-07-30,Signed by the Governor on 07/26/2024; Chapter 0276; Effective 09/24/2024,17
SB311-FN-A-L,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Finance; SJ 1,1
SB311-FN-A-L,2024,S,2023-12-14,"Hearing: 01/09/2024, Room 103, SH, 01:20 pm; SC 48",2
SB311-FN-A-L,2024,S,2024-01-11,"Committee Report: Ought to Pass, 01/18/2024, Vote 7-0; SC 3",3
SB311-FN-A-L,2024,S,2024-01-18,"Ought to Pass: MA, VV; OT3rdg; 01/18/2024; SJ 2",4
SB311-FN-A-L,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Finance HJ 6 P. 138,5
SB311-FN-A-L,2024,H,2024-04-11,Public Hearing: 04/17/2024 10:00 am LOB 210-211,6
SB311-FN-A-L,2024,H,2024-04-17,==CANCELLED== Division I Work Session: 05/07/2024 10:00 am LOB 212,7
SB311-FN-A-L,2024,H,2024-04-18,Division III Work Session: 04/23/2024 02:30 pm LOB 210-211,8
SB311-FN-A-L,2024,H,2024-04-18,Division III Work Session: 04/29/2024 02:00 pm LOB 210-211,9
SB311-FN-A-L,2024,H,2024-05-08,Executive Session: 05/14/2024 01:00 pm LOB 210-211,10
SB311-FN-A-L,2024,H,2024-05-15,Committee Report: Ought to Pass with Amendment #2024-1867h 05/15/2024 (Vote 24-1; RC) HC 20 P. 18,11
SB311-FN-A-L,2024,H,2024-05-23,Amendment #2024-1867h: AA VV 05/23/2024 HJ 14 P. 59,12
SB311-FN-A-L,2024,H,2024-05-23,FLAM #2024-2113h(NT) (Rep. Edgar): AF RC 177-183 05/23/2024 HJ 14 P. 60,13
SB311-FN-A-L,2024,H,2024-05-23,Ought to Pass with Amendment 2024-1867h: MA DV 317-45 05/23/2024 HJ 14 P. 62,14
SB311-FN-A-L,2024,S,2024-05-30,"Sen. Gray Moved to Concur with the House Amendment, MA, VV; 05/30/2024; SJ 16",15
SB311-FN-A-L,2024,H,2024-07-23,Enrolled (in recess of) 06/13/2024,16
SB311-FN-A-L,2024,S,2024-07-11,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",17
SB311-FN-A-L,2024,S,2024-07-30,"Law Without Signature 07/27/2024; Chapter 0316; Effective 07/01/2024; Art 44, Pt II, NH Constitution",18
SB312,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Health and Human Services; SJ 1,1
SB312,2024,S,2024-02-12,"==ROOM CHANGE== Hearing: 02/14/2024, Room 100, SH, 09:30 am; ; SC 7",2
SB312,2024,S,2024-02-21,"Committee Report: Ought to Pass, 03/07/2024; Vote 5-0; CC; SC 9",3
SB312,2024,S,2024-03-07,"Ought to Pass: MA, VV; OT3rdg; 03/07/2024; SJ 6",4
SB312,2024,H,2024-03-12,Introduced 03/07/2024 and referred to Commerce and Consumer Affairs HJ 7 P. 110,5
SB312,2024,H,2024-04-09,Public Hearing: 04/23/2024 01:15 pm LOB 302-304,6
SB312,2024,H,2024-05-01,Subcommittee Work Session: 05/07/2024 10:00 am LOB 302-304,7
SB312,2024,H,2024-05-08,Executive Session: 05/15/2024 10:00 am LOB 302-304,8
SB312,2024,H,2024-05-16,Committee Report: Ought to Pass 05/15/2024 (Vote 18-0; CC) HC 20 P. 5,9
SB312,2024,H,2024-05-23,Ought to Pass: MA VV 05/23/2024 HJ 14 P. 3,10
SB312,2024,S,2024-06-24,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",11
SB312,2024,H,2024-06-25,Enrolled (in recess of) 06/13/2024 HJ 16,12
SB312,2024,S,2024-07-10,Signed by the Governor on 07/03/2024; Chapter 0146; Effective 07/01/2024,13
SB313,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB313,2024,S,2024-01-24,"Hearing: 02/01/2024, Room 100, SH, 09:00 am; SC 5",2
SB313,2024,S,2024-02-22,"Committee Report: Ought to Pass, 03/07/2024; Vote 5-0; CC; SC 9",3
SB313,2024,S,2024-03-07,"Ought to Pass: MA, VV; OT3rdg; 03/07/2024; SJ 6",4
SB313,2024,H,2024-03-12,Introduced 03/07/2024 and referred to Criminal Justice and Public Safety HJ 7 P. 110,5
SB313,2024,H,2024-03-21,Public Hearing: 03/29/2024 10:30 am LOB 202-204,6
SB313,2024,H,2024-03-26,Executive Session: 03/29/2024 01:00 pm LOB 202-204,7
SB313,2024,H,2024-04-03,Committee Report: Ought to Pass 03/29/2024 (Vote 20-0; CC) HC 14 P. 5,8
SB313,2024,H,2024-04-11,Ought to Pass: MA VV 04/11/2024 HJ 11 P. 7,9
SB313,2024,H,2024-05-02,Enrolled 05/02/2024 adopted HJ 12 P. 44,10
SB313,2024,S,2024-05-02,"Enrolled Adopted, VV, (In recess 05/02/2024); SJ 12",11
SB313,2024,S,2024-05-14,Signed by the Governor on 05/14/2024; Chapter 0014; Effective 01/01/2025,12
SB314-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB314-FN,2024,S,2024-01-24,"Hearing: 01/30/2024, Room 100, SH, 01:15 pm; SC 5",2
SB314-FN,2024,S,2024-02-27,"Committee Report: Ought to Pass with Amendment #2024-0867s, 03/07/2024, Vote 5-0; SC 9A",3
SB314-FN,2024,S,2024-03-07,"Committee Amendment #2024-0867s, AA, VV; 03/07/2024; SJ 6",4
SB314-FN,2024,S,2024-03-07,"Ought to Pass with Amendment 2024-0867s, MA, VV; OT3rdg; 03/07/2024; SJ 6",5
SB314-FN,2024,H,2024-03-12,Introduced 03/07/2024 and referred to Judiciary HJ 7 P. 110,6
SB314-FN,2024,H,2024-03-13,Public Hearing: 03/20/2024 10:00 am LOB 206-208,7
SB314-FN,2024,H,2024-04-02,Executive Session: 04/10/2024 11:00 am LOB 206-208,8
SB314-FN,2024,H,2024-04-12,Committee Report: Ought to Pass 04/10/2024 (Vote 19-1; CC) HC 17 P. 11,9
SB314-FN,2024,H,2024-05-02,Ought to Pass: MA VV 05/02/2024 HJ 12 P. 16,10
SB314-FN,2024,H,2024-05-23,Enrolled (in recess of) 05/23/2024 HJ 14 P. 176,11
SB314-FN,2024,S,2024-05-23,"Enrolled Adopted, VV, (In recess 05/22/2024); SJ 15",12
SB314-FN,2024,S,2024-06-03,Signed by the Governor on 05/31/2024; Chapter 0035; Effective 01/01/2025,13
SB315-FN-L,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB315-FN-L,2024,S,2024-01-24,"Hearing: 01/31/2024, Room 100, SH, 01:00 pm; SC 5",2
SB315-FN-L,2024,S,2024-03-12,"Committee Report: Ought to Pass with Amendment #2024-0990s, 03/21/2024; Vote 5-0; CC; SC 11",3
SB315-FN-L,2024,S,2024-03-21,"Committee Amendment #2024-0990s, AA, VV; 03/21/2024; SJ 7",4
SB315-FN-L,2024,S,2024-03-21,"Ought to Pass with Amendment 2024-0990s, MA, VV; OT3rdg; 03/21/2024; SJ 7",5
SB315-FN-L,2024,H,2024-04-02,Introduced (in recess of) 03/28/2024 and referred to Criminal Justice and Public Safety HJ 10 P. 227,6
SB315-FN-L,2024,H,2024-04-10,Public Hearing: 04/17/2024 09:30 am LOB 202-204,7
SB315-FN-L,2024,H,2024-04-11,==CANCELLED== Executive Session: 04/19/2024 01:00 pm LOB 202-204,8
SB315-FN-L,2024,H,2024-04-16,==RECESSED== Executive Session: 04/24/2024 11:00 am LOB 202-204,9
SB315-FN-L,2024,H,2024-04-25,Public Hearing on non-germane Amendment #2024-1647h: 05/01/2024 10:00 am LOB 202-204,10
SB315-FN-L,2024,H,2024-04-25,==RESCHEDULED== Executive Session: 05/01/2024 01:00 pm LOB 202-204,11
SB315-FN-L,2024,H,2024-05-01,Full Committee Work Session: 05/08/2024 10:00 am LOB 202-204,12
SB315-FN-L,2024,H,2024-05-01,==RESCHEDULED== Executive Session: 05/08/2024 10:30 am LOB 202-204,13
SB315-FN-L,2024,H,2024-05-09,==CONTINUED== Executive Session: 05/15/2024 10:00 am LOB 202-204,14
SB315-FN-L,2024,H,2024-05-15,Committee Report: Ought to Pass 05/15/2024 (Vote 20-0; CC) HC 20 P. 8,15
SB315-FN-L,2024,H,2024-05-23,Ought to Pass: MA VV 05/23/2024 HJ 14 P. 7,16
SB315-FN-L,2024,H,2024-06-25,Enrolled (in recess of) 06/13/2024 HJ 16,17
SB315-FN-L,2024,S,2024-06-24,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",18
SB315-FN-L,2024,S,2024-07-10,Signed by the Governor on 07/03/2024; Chapter 0147; Effective 09/01/2024,19
SB316-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB316-FN,2024,S,2024-01-03,"Hearing: 01/11/2024, Room 100, SH, 09:15 am; SC 2",2
SB316-FN,2024,S,2024-02-21,"Committee Report: Ought to Pass, 03/07/2024, Vote 3-2; SC 9",3
SB316-FN,2024,S,2024-03-07,"Ought to Pass: RC 14Y-10N, MA; OT3rdg; 03/07/2024; SJ 6",4
SB316-FN,2024,H,2024-03-12,Introduced 03/07/2024 and referred to Criminal Justice and Public Safety HJ 7 P. 110,5
SB316-FN,2024,H,2024-03-13,Public Hearing: 03/20/2024 02:30 pm LOB 202-204,6
SB316-FN,2024,H,2024-03-21,Executive Session: 03/29/2024 01:30 pm LOB 202-204,7
SB316-FN,2024,H,2024-04-08,Committee Report: Without Recommendation 03/29/2024 (Vote 10-10; RC) HC 17 P. 15,8
SB316-FN,2024,H,2024-05-02,Recommit (Rep. Hoell): MF DV 172-180 05/02/2024 HJ 12 P. 33,9
SB316-FN,2024,H,2024-05-02,Ought to Pass: MF DV 137-229 05/02/2024 HJ 12 P. 33,10
SB316-FN,2024,H,2024-05-02,Inexpedient to Legislate: MA VV 05/02/2024 HJ 12 P. 33,11
SB317,2024,S,2023-12-12,To Be Introduced 01/03/2024 and Referred to Commerce; SJ 1,1
SB317,2024,S,2023-12-19,"Hearing: 01/09/2024, Room 100, SH, 09:00 am; SC 49",2
SB317,2024,S,2024-01-16,"Committee Report: Ought to Pass with Amendment #2024-0147s, 01/18/2024, Vote 3-0; SC 3A",3
SB317,2024,S,2024-01-18,"Committee Amendment #2024-0147s, AA, VV; 01/18/2024; SJ 2",4
SB317,2024,S,2024-01-18,"Ought to Pass with Amendment 2024-0147s, MA, VV; OT3rdg; 01/18/2024; SJ 2",5
SB317,2024,H,2024-01-30,Introduced (in recess of) 01/04/2024 and referred to State-Federal Relations and Veterans Affairs HJ 2 P. 73,6
SB317,2024,H,2024-01-31,==RECESSED== Public Hearing: 02/12/2024 01:00 pm LOB 206-208,7
SB317,2024,H,2024-01-31,==CANCELLED== Public Hearing: 02/16/2024 01:00 pm LOB 206-208,8
SB317,2024,H,2024-02-07,==CONTINUED== Public Hearing: 02/12/2024 01:30 pm LOB 206-208,9
SB317,2024,H,2024-02-07,==CANCELLED== Executive Session: 02/09/2024 02:00 pm LOB 206-208,10
SB317,2024,H,2024-02-08,Executive Session: 02/12/2024 02:00 pm LOB 206-208,11
SB317,2024,H,2024-02-13,Committee Report: Ought to Pass 02/12/2024 (Vote 11-0; CC),12
SB317,2024,H,2024-02-22,Ought to Pass: MA VV 02/22/2024 HJ 6 P. 19,13
SB317,2024,H,2024-03-07,Enrolled 03/07/2024 HJ 7 P. 27,14
SB317,2024,S,2024-03-07,"Enrolled Adopted, VV, (In recess 02/21/2024); SJ 6",15
SB317,2024,S,2024-03-14,Signed by the Governor on 03/12/2024; Chapter 0006; Effective 05/11/2024,16
SB318-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Executive Departments and Administration; SJ 1,1
SB318-FN,2024,S,2024-01-05,"Hearing: 01/17/2024, Room 103, SH, 09:15 am; SC 3",2
SB318-FN,2024,S,2024-02-01,"Committee Report: Ought to Pass, 02/08/2024; Vote 5-0; CC; SC 6",3
SB318-FN,2024,S,2024-02-08,"Ought to Pass: MA, VV; OT3rdg; 02/08/2024; SJ 3",4
SB318-FN,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Executive Departments and Administration HJ 6 P. 138,5
SB318-FN,2024,H,2024-03-27,Public Hearing: 04/10/2024 03:00 pm LOB 306-308,6
SB318-FN,2024,H,2024-04-05,Public Hearing on non-germane Amendment #2024-1429h: 04/10/2024 03:05 pm LOB 306-308,7
SB318-FN,2024,H,2024-04-22,Subcommittee Work Session: 04/30/2024 10:00 am LOB 306-308,8
SB318-FN,2024,H,2024-04-26,Executive Session: 05/08/2024 11:00 am LOB 306-308,9
SB318-FN,2024,H,2024-05-10,Committee Report: Ought to Pass with Amendment #2024-1780h (NT) 05/08/2024 (Vote 20-0; CC) HC 20 P. 9,10
SB318-FN,2024,H,2024-05-23,Amendment #2024-1780h (NT): AA VV 05/23/2024 HJ 14 P. 25,11
SB318-FN,2024,H,2024-05-23,Ought to Pass with Amendment 2024-1780h: MA VV 05/23/2024 HJ 14 P. 25,12
SB318-FN,2024,S,2024-05-30,"Sen. Pearl Moved to Concur with the House Amendment, MA, VV; 05/30/2024; SJ 16",13
SB318-FN,2024,H,2024-07-15,Enrolled (in recess of) 06/13/2024,14
SB318-FN,2024,S,2024-07-11,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",15
SB318-FN,2024,S,2024-07-30,Vetoed by Governor 07/26/2024,16
SB319-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Health and Human Services; SJ 1,1
SB319-FN,2024,S,2024-01-04,"Hearing: 01/10/2024, Room 101, LOB, 01:00 pm; SC 2",2
SB319-FN,2024,S,2024-01-31,"Committee Report: Referred to Interim Study, 02/08/2024, Vote 4-1; SC 6",3
SB319-FN,2024,S,2024-02-08,"Refer to Interim Study, MA, VV; 02/08/2024; SJ 3",4
SB320-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Energy and Natural Resources; SJ 1,1
SB320-FN,2024,S,2024-01-09,"Hearing: 01/16/2024, Room 103, SH, 09:45 am; SC 3",2
SB320-FN,2024,S,2024-02-06,"Committee Report: Referred to Interim Study, 02/15/2024, Vote 4-0; SC 7",3
SB320-FN,2024,S,2024-02-15,"Refer to Interim Study, MA, VV; 02/15/2024; SJ 4",4
SB321-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB321-FN,2024,S,2024-01-24,"Hearing: 01/30/2024, Room 100, SH, 02:15 pm; SC 5",2
SB321-FN,2024,S,2024-03-07,"Committee Report: Ought to Pass with Amendment #2024-0866, 03/07/2024, Vote 3-2; SC 9A",3
SB321-FN,2024,S,2024-03-07,"Committee Amendment #2024-0866s, AA, VV; 03/07/2024; SJ 6",4
SB321-FN,2024,S,2024-03-07,"Ought to Pass with Amendment 2024-0866s, RC 14Y-10N, MA; Refer to Finance Rule 4-5; 03/07/2024; SJ 6",5
SB321-FN,2024,S,2024-03-13,"Committee Report: Ought to Pass, 03/21/2024, Vote 6-1; SC 11",6
SB321-FN,2024,S,2024-03-21,"Ought to Pass: RC 14Y-10N, MA; OT3rdg; 03/21/2024; SJ 7",7
SB321-FN,2024,H,2024-04-02,Introduced (in recess of) 03/28/2024 and referred to Criminal Justice and Public Safety HJ 10 P. 227,8
SB321-FN,2024,H,2024-04-10,Public Hearing: 04/17/2024 10:00 am LOB 202-204,9
SB321-FN,2024,H,2024-04-11,==CANCELLED== Executive Session: 04/19/2024 01:00 pm LOB 202-204,10
SB321-FN,2024,H,2024-04-16,Executive Session: 04/24/2024 11:00 am LOB 202-204,11
SB321-FN,2024,H,2024-05-15,Committee Report: Refer for Interim Study 04/24/2024 (Vote 20-0; CC) HC 20 P. 8,12
SB321-FN,2024,H,2024-05-23,Refer for Interim Study: MA VV 05/23/2024 HJ 14 P. 8,13
SB321-FN,2024,H,2024-09-12,Full Committee Work Session: 09/19/2024 10:00 am LOB 202-204,14
SB321-FN,2024,H,2024-09-12,Executive Session: 09/19/2024 01:00 pm LOB 202-204,15
SB322,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB322,2024,S,2023-12-20,"Hearing: 01/09/2024, Room 100, SH, 01:00 pm; SC 49",2
SB322,2024,S,2024-02-09,"Committee Report: Ought to Pass with Amendment #2024-0542s, 02/15/2024, Vote 3-2; SC 7",3
SB322,2024,S,2024-02-15,"Committee Amendment #2024-0542s, RC 23Y-0N, AA; 02/15/2024; SJ 4",4
SB322,2024,S,2024-02-15,"Ought to Pass with Amendment 2024-0542s, RC 14Y-9N, MA; OT3rdg; 02/15/2024; SJ 4",5
SB322,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Criminal Justice and Public Safety HJ 6 P. 138,6
SB322,2024,H,2024-03-13,Public Hearing: 03/20/2024 11:30 am LOB 202-204,7
SB322,2024,H,2024-03-21,Executive Session: 03/29/2024 01:30 pm LOB 202-204,8
SB322,2024,H,2024-04-03,Committee Report: Ought to Pass 03/29/2024 (Vote 20-0; CC) HC 14 P. 5,9
SB322,2024,H,2024-04-11,Ought to Pass: MA VV 04/11/2024 HJ 11 P. 7,10
SB322,2024,H,2024-05-02,Enrolled 05/02/2024 adopted HJ 12 P. 44,11
SB322,2024,S,2024-05-02,"Enrolled Adopted, VV, (In recess 05/02/2024); SJ 12",12
SB322,2024,S,2024-05-14,Signed by the Governor on 05/14/2024; Chapter 0015; Effective 07/13/2024,13
SB323-FN,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Executive Departments and Administration; SJ 1,1
SB323-FN,2024,S,2023-12-28,"Hearing: 01/10/2024, Room 103, SH, 09:30 am; SC 1",2
SB323-FN,2024,S,2024-01-10,"Committee Report: Inexpedient to Legislate, 01/18/2024, Vote 3-0; SC 3",3
SB323-FN,2024,S,2024-01-18,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 01/18/2024; SJ 2",4
SB324,2024,S,2023-12-08,To Be Introduced 01/03/2024 and Referred to Ways and Means; SJ 1,1
SB324,2024,S,2023-12-18,"Hearing: 01/03/2024, Room 100, SH, 01:15 pm; SC 49",2
SB324,2024,S,2024-01-04,"Committee Report: Ought to Pass with Amendment #2024-0060s, 01/18/2024, Vote 5-0; SC 3",3
SB324,2024,S,2024-01-18,"Committee Amendment #2024-0060s, AA, VV; 01/18/2024; SJ 2",4
SB324,2024,S,2024-01-18,"Ought to Pass with Amendment 2024-0060s, MA, VV; OT3rdg; 01/18/2024; SJ 2",5
SB324,2024,H,2024-02-29,Introduced (in recess of) 02/22/2024 and referred to Ways and Means HJ 6 P. 138,6
SB324,2024,H,2024-03-07,Public Hearing: 03/11/2024 01:00 pm LOB 202-204,7
SB324,2024,H,2024-03-13,Executive Session: 03/26/2024 11:00 am LOB 202-204,8
SB324,2024,H,2024-03-29,Committee Report: Ought to Pass with Amendment #2024-1310h 03/26/2024 (Vote 19-0; CC) HC 14 P. 6,9
SB324,2024,H,2024-04-11,Amendment #2024-1310h: AA VV 04/11/2024 HJ 11 P. 8,10
