bill_id,date,chamber,sequence,action
1641103,2023-01-05,House,2,"Public Hearing: 01/11/2023 01:45 pm Legislative Office Building 306-308"
1641103,2023-01-25,House,3,"Executive Session: 01/11/2023 01:45 pm Legislative Office Building 306-308"
1641103,2023-01-25,House,4,"Committee Report: Inexpedient to Legislate HB140 01/11/2023 (Vote 19-0; Consent Calendar) House Calendar 9 P. 3"
1641103,2023-02-01,House,5,"Removed from Consent (Reps. Wheeler, Monteil, Horrigan, Gerhard, Yokela, A. Lekas, H. Howard, T. Lekas, Read, A. Murray) 02/01/2023"
1641103,2023-02-02,House,6,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/02/2023 House Journal  4"
1641104,2022-12-28,House,1,"Introduced 01/04/2023 and referred to Education"
1641104,2023-01-05,House,2,"Public Hearing: 01/11/2023 01:25 pm Legislative Office Building 205-207"
1641104,2023-01-25,House,3,"Executive Session: 02/03/2023 10:15 am Legislative Office Building 205-207"
1641104,2023-02-15,House,4,"Retained in Committee"
1641104,2023-05-10,House,5,"Full Committee Work Session: 05/30/2023 01:00 pm Legislative Office Building 205-207"
1641104,2023-09-20,House,6,"Full Committee Work Session: 10/05/2023 10:00 am Legislative Office Building 205-207 House Calendar 38"
1641105,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Environment and Agriculture"
1641105,2023-01-25,House,2,"Public Hearing: 01/31/2023 01:30 pm Legislative Office Building 301-303"
1641105,2023-02-23,House,3,"Executive Session: 02/28/2023 01:30 pm Legislative Office Building 201-203"
1641105,2023-03-06,House,4,"Committee Report: Ought to Pass with Amendment # 2023-0629h 02/28/2023 (Vote 18-0; Consent Calendar) House Calendar 15 P. 4"
1641105,2023-03-16,House,5,"Amendment # 2023-0629h: Amendment Adopted Voice Vote 03/16/2023 House Journal  9 P. 5"
1641105,2023-03-16,House,6,"Ought to Pass with Amendment 2023-0629h: Motion Adopted Voice Vote 03/16/2023 House Journal  9 P. 5"
1641105,2023-03-21,Senate,7,"Introduced 03/16/2023 and Referred to Energy and Natural Resources; Senate Journal 11"
1641105,2023-03-22,Senate,8,"Hearing: 03/28/2023, Room 103, State House, 09:45 am; Senate Calendar  15"
1641105,2023-05-17,Senate,9,"Committee Report: Ought to Pass with Amendment # 2023-1895s, 05/18/2023; Vote 5-0; Consent Calendar; Senate Calendar  22A"
1641105,2023-05-18,Senate,10,"Committee Amendment # 2023-1895s, Amendment Adopted, Voice Vote; 05/18/2023; Senate Journal 15"
1641105,2023-05-18,Senate,11,"Ought to Pass with Amendment 2023-1895s, Motion Adopted, Voice Vote; OT3rdg; 05/18/2023; Senate Journal 15"
1641105,2023-06-12,House,12,"House Non-Concurs with Senate Amendment 2023-1895s and Requests CofC (Reps. Aron, Bixby, M. Murray, Spillane): Motion Adopted Voice Vote 06/08/2023 House Journal  15 P. 74"
1641105,2023-06-15,Senate,13,"President Appoints: Senators Avard, Pearl, Fenton; 06/15/2023; Senate Journal 19"
1641105,2023-06-15,Senate,14,"Sen. Avard Accedes to House Request for Committee of Conference, Motion Adopted, Voice Vote; 06/15/2023; Senate Journal 19"
1641105,2023-06-16,Senate,15,"Conferee Change; Senator Prentiss Replaces Senator Fenton; Senate Journal 20"
1641105,2023-06-21,House,16,"Conference Committee Meeting: 06/21/2023 09:00 am Legislative Office Building 301-303"
1641105,2023-06-21,Senate,17,"Conference Committee Report Filed, # 2023-2224c; 06/29/2023"
1641105,2023-06-29,Senate,18,"Conference Committee Report # 2023-2224c, Adopted, Voice Vote; 06/29/2023; Senate Journal 20"
1641105,2023-06-29,House,19,"Conference Committee Report 2023-2224c: Adopted, Voice Vote 06/29/2023 House Journal  17 P. 6"
1641105,2023-07-18,Senate,20,"Enrolled Adopted, Voice Vote, (In recess 06/29/2023); Senate Journal 20"
1641105,2023-07-19,House,21,"Enrolled (in recess of) 06/29/2023 House Journal  17 P. 18"
1641105,2023-08-09,House,22,"Signed by Governor Sununu 08/04/2023; Chapter 180; eff: I. Sec 7-10 eff 07/01/2025 II. Rem eff 10/03/2023 House Journal  17"
1641106,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Executive Departments and Administration"
1641106,2023-01-05,House,2,"Public Hearing: 01/11/2023 11:30 am Legislative Office Building 306-308"
1641106,2023-01-25,House,3,"Executive Session: 01/11/2023 11:30 am Legislative Office Building 306-308"
1641106,2023-01-25,House,4,"Majority Committee Report: Inexpedient to Legislate HB94 01/11/2023 (Vote 17-2; Regular Calendar) House Calendar 9 P. 7"
1641106,2023-01-25,House,5,"Minority Committee Report: Ought to Pass"
1641106,2023-02-02,House,6,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/02/2023 House Journal  4"
1641107,2023-01-03,House,1,"Introduced and Adopted Voice Vote 12/07/2022 House Journal  1 P. 16"
1641108,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Election Law"
1641108,2023-01-05,House,2,"Public Hearing: 01/10/2023 02:00 pm Legislative Office Building 306-308"
1641108,2023-01-11,House,3,"Executive Session: 01/17/2023 03:30 pm Legislative Office Building 306-308"
1641108,2023-01-26,House,4,"Retained in Committee"
1641109,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Health, Human Services and Elderly Affairs"
1641109,2023-02-08,House,2,"Public Hearing: 02/15/2023 10:00 am Legislative Office Building 201-203"
1641109,2023-03-01,House,3,"Executive Session: 03/08/2023 11:00 am Legislative Office Building 201-203"
1641109,2023-03-14,House,4,"Committee Report: Without Recommendation 03/08/2023 (Vote ; Regular Calendar) House Calendar 16 P. 31"
1641109,2023-03-22,House,5,"Ought to Pass: Motion Adopted Regular Calendar 190-189 03/22/2023"
1641109,2023-03-22,House,6,"Reconsider HB69 (Rep. Hoell): Motion Adopted DV 193-185 03/22/2023"
1641109,2023-03-22,House,7,"Lay HB69 on Table (Rep. Weber): Motion Adopted Regular Calendar 192-187 03/22/2023 House Journal  10 P. 106"
1641110,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Municipal and County Government"
